SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT,target
2,1,1,1,4,5,0,48-02102,5,6905
2,6,1,1,0,4,0,48-02102,18,870
1,N,2,1,N,3,0,48-02101,N,3910
1,6,1,1,0,4,0,48-02516,N,5984
2,6,1,1,2,3,0,48-02515,14,5045
1,1,1,1,9,9,1,48-02507,11,2295
1,1,1,1,2,3,0,48-02516,N,2341
1,1,1,1,8,7,1,48-02507,4,178
1,1,1,1,8,7,0,48-02515,11,4130
1,6,8,1,6,9,1,48-02507,3,6633
2,N,1,1,N,3,0,48-02101,N,516
2,2,1,0,4,6,1,48-02507,4,1656
2,4,1,1,9,7,0,48-02510,N,6092
1,N,1,1,N,3,0,48-02516,N,7693
1,1,1,1,6,7,1,48-02102,7,1196
1,N,1,2,N,3,0,48-02101,N,1755
1,6,1,1,9,7,0,48-02102,10,934
2,1,1,1,0,5,0,48-02515,N,3604
1,1,1,1,3,7,0,48-02101,N,2217
2,1,1,1,5,6,0,48-02101,12,5898
2,4,1,0,6,5,0,48-02510,N,5805
2,4,1,1,8,10,0,48-02101,1,3959
2,1,1,1,5,7,1,48-02510,10,4219
2,1,1,1,9,8,0,48-02510,9,1563
2,6,1,1,0,5,0,48-02507,N,1905
2,3,1,2,2,3,0,48-02101,13,3157
1,4,8,1,0,5,0,48-02507,N,4721
2,6,6,2,6,7,0,48-02102,5,6641
1,2,1,1,N,3,0,48-02101,2,2820
1,3,1,1,9,10,0,48-02516,17,8074
2,1,6,1,3,5,0,48-02507,11,6416
1,1,1,1,9,9,0,48-02510,12,3262
2,N,1,2,N,N,0,48-02507,N,4814
2,1,1,2,2,7,0,48-02516,13,1546
1,5,9,2,3,6,0,48-02516,9,1904
1,1,2,1,5,7,0,48-02515,N,3024
1,6,8,0,2,4,0,48-02510,N,2387
1,1,1,1,5,4,0,48-02515,7,9262
2,4,1,2,3,9,0,48-02507,16,7799
2,1,1,1,8,8,0,48-02510,9,4390
1,1,1,2,4,8,0,48-02510,3,7124
2,1,1,1,7,12,0,48-02102,9,9145
2,N,6,2,N,3,1,48-02510,N,7037
1,1,2,1,7,7,0,48-02102,11,3965
1,1,1,1,7,9,0,48-02102,3,3845
2,6,2,2,9,5,1,48-02101,10,2532
2,4,1,2,N,4,0,48-02510,14,6592
2,1,1,1,4,5,0,48-02510,10,1487
1,1,1,1,4,9,0,48-02102,11,9061
2,6,1,1,5,7,0,48-02510,12,6364
1,N,1,1,N,3,1,48-02102,N,1228
2,1,6,2,0,5,0,48-02515,N,3426
1,6,8,2,3,5,0,48-02510,14,1105
2,6,1,1,0,5,0,48-02510,N,8135
2,1,1,2,7,8,0,48-02507,11,170
1,1,1,2,3,5,0,48-02510,N,6065
2,1,1,1,6,9,1,48-02510,N,2837
1,1,1,1,9,9,0,48-02507,12,2685
2,2,1,2,0,7,0,48-02510,6,6120
2,1,1,1,9,6,0,48-02516,6,5144
2,3,1,2,5,9,0,48-02507,N,5220
1,1,9,2,6,5,0,48-02102,8,5485
2,6,1,1,2,7,0,48-02101,6,39
2,4,1,2,2,5,0,48-02101,9,4672
2,1,1,1,9,5,1,48-02102,5,4028
2,3,9,1,8,5,0,48-02101,N,4990
2,2,2,2,9,9,0,48-02510,2,9206
2,1,1,1,0,9,0,48-02515,N,1518
2,N,6,1,N,3,0,48-02507,N,857
1,1,1,1,9,9,0,48-02515,16,8298
2,1,1,1,2,5,1,48-02507,16,8694
2,1,1,1,7,5,1,48-02102,11,303
2,6,1,0,2,6,1,48-02510,N,6111
1,6,9,1,5,6,0,48-02102,7,3584
1,2,1,2,8,7,0,48-02101,8,5529
1,1,1,2,8,11,0,48-02101,4,1875
1,6,1,1,4,7,0,48-02102,15,8669
2,1,1,1,0,7,0,48-02102,11,7617
2,6,1,1,1,4,0,48-02101,4,1687
2,1,1,2,5,5,0,48-02507,16,6364
1,6,6,1,5,8,1,48-02101,15,3997
1,6,2,0,4,7,0,48-02515,3,4329
1,6,1,1,7,8,0,48-02510,11,4281
2,1,1,1,8,9,0,48-02101,11,6757
1,1,1,2,2,1,0,48-02516,5,3022
2,1,1,1,9,5,0,48-02510,9,4475
2,1,1,1,4,5,0,48-02515,N,4407
2,4,1,1,3,6,0,48-02101,N,8217
1,1,2,1,8,10,0,48-02516,4,3571
2,1,1,1,5,7,0,48-02510,12,5901
2,6,2,2,6,7,0,48-02101,1,2799
2,1,1,1,7,7,1,48-02101,15,2509
2,1,1,1,6,9,1,48-02102,12,5686
1,6,2,2,0,4,0,48-02101,N,8018
1,N,1,0,1,2,0,48-02510,6,5570
1,6,1,2,8,7,0,48-02516,1,2301
1,1,1,1,9,10,0,48-02101,16,4786
2,N,1,1,N,3,0,48-02516,N,4863
2,N,1,1,N,3,0,48-02507,N,6342
1,N,1,2,N,3,0,48-02510,N,810
1,6,1,1,9,7,0,48-02101,N,6509
2,1,1,1,0,5,0,48-02102,N,1410
2,N,1,1,N,1,0,48-02515,N,3664
2,6,1,1,8,4,0,48-02516,11,117
2,3,1,2,6,5,0,48-02101,N,5304
1,4,1,1,3,5,0,48-02102,5,8206
2,1,1,1,3,4,0,48-02102,N,2478
1,6,6,1,2,10,0,48-02507,4,521
2,1,1,2,2,7,0,48-02515,N,7340
1,1,1,1,8,9,0,48-02516,4,3173
1,4,1,2,0,6,0,48-02507,N,6174
2,1,1,1,4,10,0,48-02102,11,483
2,N,2,2,N,N,0,48-02510,N,233
1,1,1,1,7,7,0,48-02515,7,2090
1,1,1,1,6,8,0,48-02516,10,1476
1,N,1,1,N,3,0,48-02102,N,7600
1,1,1,1,3,7,0,48-02101,14,5277
1,1,1,1,0,5,0,48-02516,N,3366
2,1,8,1,8,9,0,48-02507,12,8540
1,N,1,1,N,3,0,48-02102,N,5867
2,4,2,0,1,11,0,48-02102,14,196
1,N,1,1,N,3,0,48-02101,N,8549
1,3,1,1,8,3,0,48-02515,16,6
2,1,1,1,6,8,0,48-02515,15,3655
2,1,1,1,9,8,0,48-02516,8,3689
1,1,1,1,3,7,0,48-02516,6,4698
2,1,1,2,4,5,2,48-02101,14,3622
2,4,1,0,9,3,1,48-02515,16,4381
2,1,1,1,7,9,0,48-02101,3,9157
2,6,1,2,5,7,0,48-02101,14,6457
2,1,1,1,6,7,1,48-02510,6,8633
2,N,1,2,1,1,0,48-02515,13,73
1,6,1,1,7,7,1,48-02102,3,2348
2,1,1,1,8,6,1,48-02510,9,511
1,1,1,1,8,9,0,48-02516,5,7493
2,6,1,0,6,10,1,48-02516,1,706
1,1,1,1,6,8,0,48-02516,16,4149
1,4,1,1,6,5,0,48-02515,5,3899
1,1,1,1,9,10,0,48-02510,4,3512
2,1,1,1,0,7,0,48-02102,N,6642
2,1,1,2,3,7,0,48-02507,13,7999
2,1,1,1,5,7,1,48-02101,10,7801
1,6,1,1,9,10,0,48-02101,10,8028
1,6,9,1,0,9,0,48-02515,6,8008
2,3,1,0,3,5,0,48-02510,13,8472
1,1,1,1,3,7,0,48-02516,N,1279
2,1,1,1,9,10,0,48-02102,4,3818
1,3,1,1,8,5,1,48-02516,4,4727
2,N,1,1,N,2,0,48-02507,N,4771
2,6,1,2,0,4,0,48-02507,N,7695
1,1,1,1,8,7,0,48-02101,1,5588
1,1,1,1,9,10,0,48-02102,10,7333
2,1,1,1,7,9,0,48-02101,11,2254
2,1,1,1,0,7,0,48-02510,N,7218
2,6,1,1,4,9,1,48-02101,13,4329
2,1,2,1,2,5,0,48-02101,14,2785
1,6,1,1,8,9,1,48-02515,10,964
1,1,1,1,3,5,0,48-02515,6,6819
2,N,1,1,N,3,0,48-02515,N,8059
1,1,1,1,7,7,0,48-02102,4,2956
1,N,8,1,N,N,1,48-02102,N,155
1,N,1,1,N,2,0,48-02510,N,8410
1,1,1,1,9,10,0,48-02515,6,4690
1,N,6,1,N,3,0,48-02102,N,4483
2,1,1,1,8,8,0,48-02515,2,3858
1,1,1,2,6,5,0,48-02101,15,6576
2,6,1,2,2,4,0,48-02102,N,3181
1,5,2,1,7,5,0,48-02102,11,171
2,6,1,2,0,3,0,48-02102,N,8201
1,N,1,1,N,3,0,48-02101,N,7245
1,6,1,2,5,6,0,48-02102,4,3855
2,1,9,1,6,5,0,48-02101,9,382
1,4,1,2,4,8,0,48-02510,3,7266
2,1,1,1,1,5,1,48-02507,11,8480
1,1,1,1,2,5,0,48-02515,N,271
2,1,1,1,1,5,0,48-02515,N,5049
1,1,1,1,8,8,0,48-02102,N,7924
1,1,2,2,0,6,0,48-02102,N,54
1,4,1,1,2,5,0,48-02101,10,5820
1,N,2,2,N,3,0,48-02507,N,5274
1,1,1,1,4,9,0,48-02515,3,2671
1,1,1,1,5,5,0,48-02510,N,3064
1,4,1,0,9,3,1,48-02516,3,3680
2,1,1,1,7,7,0,48-02101,11,5269
1,1,1,1,8,9,0,48-02515,0,1717
1,6,1,1,0,4,0,48-02101,N,5977
2,1,1,1,4,5,0,48-02102,6,2526
1,N,1,2,N,3,1,48-02101,N,3611
1,1,1,1,6,6,0,48-02102,N,5442
1,1,1,1,5,6,0,48-02102,6,4547
1,4,1,1,5,4,0,48-02102,18,5121
2,4,1,0,9,10,0,48-02515,4,2773
2,1,1,1,6,5,0,48-02102,16,3653
2,1,1,1,3,7,1,48-02507,N,9126
1,N,1,1,N,2,0,48-02102,N,1323
2,6,1,1,2,7,0,48-02101,6,7034
2,6,8,1,2,9,0,48-02516,6,7364
2,6,1,1,5,8,0,48-02516,16,5631
1,N,1,2,N,N,0,48-02516,N,4533
1,N,1,1,N,3,0,48-02102,N,5348
2,1,1,1,8,10,0,48-02102,13,7475
1,4,6,1,7,7,0,48-02516,11,3078
2,1,6,1,8,10,0,48-02507,9,5530
2,6,1,2,0,8,0,48-02101,12,8984
2,N,1,1,N,N,0,48-02101,N,3433
1,1,1,1,9,9,0,48-02101,12,4564
1,1,1,1,0,5,0,48-02510,3,7653
1,1,1,1,6,10,0,48-02102,11,3159
1,1,1,1,0,7,0,48-02516,7,1382
2,1,1,0,0,1,0,48-02516,1,3260
1,3,1,0,2,3,0,48-02510,N,3962
1,N,1,1,N,3,2,48-02102,N,8105
2,3,1,1,6,5,0,48-02101,6,4099
2,6,1,1,4,7,0,48-02101,N,6616
2,N,1,1,N,3,0,48-02515,N,4171
2,N,1,1,N,3,0,48-02102,N,7013
1,1,1,2,5,5,0,48-02101,15,2140
2,1,1,1,0,7,0,48-02101,N,6239
2,N,1,2,N,3,0,48-02515,N,7626
1,N,1,1,N,3,0,48-02102,N,437
1,6,1,2,5,7,0,48-02102,4,5002
1,6,1,1,4,7,1,48-02515,14,4978
1,1,1,1,8,9,0,48-02102,9,6231
2,1,1,1,5,7,0,48-02102,N,1301
2,N,8,1,N,3,0,48-02102,N,5538
1,4,1,1,6,7,0,48-02102,8,7812
1,6,1,2,0,3,0,48-02101,14,3932
2,1,1,1,0,9,1,48-02510,N,7629
2,1,8,1,7,5,1,48-02510,9,3282
2,1,1,1,3,6,0,48-02510,N,6808
2,4,1,1,8,7,0,48-02101,4,8145
2,1,1,1,0,5,0,48-02507,N,7235
1,3,1,1,6,7,0,48-02507,4,5062
1,4,1,2,5,7,0,48-02516,5,7213
2,2,1,1,0,9,0,48-02101,N,7065
2,1,1,1,0,4,0,48-02102,N,6407
2,1,1,1,5,9,0,48-02515,10,4090
2,6,1,2,4,9,0,48-02101,9,2077
2,4,1,2,6,7,1,48-02102,N,4993
1,1,1,1,7,7,0,48-02101,10,6966
2,1,1,1,2,4,0,48-02516,N,8572
2,N,1,2,N,3,0,48-02101,N,2030
2,1,1,2,3,5,0,48-02507,N,1562
2,6,1,2,5,5,0,48-02507,10,9187
1,6,1,1,2,9,0,48-02510,16,758
2,4,1,2,1,7,0,48-02516,10,4453
2,6,1,1,0,4,4,48-02102,5,1570
2,1,1,1,8,7,0,48-02510,10,5468
1,1,1,1,7,7,0,48-02102,9,267
1,N,1,1,N,3,4,48-02516,N,4902
1,1,6,1,8,7,0,48-02507,9,4920
1,1,1,1,9,7,0,48-02101,11,5565
2,1,1,1,6,9,0,48-02101,12,4488
1,6,1,2,9,9,0,48-02516,10,4337
2,4,1,2,6,4,1,48-02510,10,4894
2,N,9,1,N,1,1,48-02102,N,101
1,6,1,1,5,5,0,48-02101,10,4471
1,1,2,1,6,5,0,48-02101,7,4015
2,N,1,1,N,3,0,48-02510,N,6773
2,1,1,2,0,5,0,48-02516,N,6641
1,3,1,0,3,3,0,48-02102,2,2868
1,3,1,1,8,7,0,48-02101,4,7152
1,1,1,1,9,9,0,48-02507,4,4196
1,4,1,2,3,4,0,48-02516,14,1273
1,4,1,1,7,5,0,48-02102,3,1257
2,N,1,1,N,2,1,48-02101,N,9008
2,6,1,1,0,5,0,48-02516,N,6466
2,1,1,1,0,3,1,48-02101,13,2244
1,1,2,2,5,9,0,48-02507,6,1036
1,N,1,2,1,1,0,48-02101,16,7176
2,1,1,1,0,8,0,48-02515,N,1161
2,5,1,2,3,7,0,48-02102,11,4775
2,N,1,1,N,1,0,48-02507,N,1310
1,N,6,1,N,3,1,48-02101,N,3069
1,6,1,2,0,5,0,48-02507,N,6780
1,2,1,2,8,9,1,48-02510,8,2334
1,1,1,1,9,8,0,48-02102,12,1866
1,N,1,1,N,3,1,48-02102,N,4778
2,1,1,1,7,8,0,48-02515,3,7991
2,N,1,2,N,2,0,48-02101,N,7095
2,1,1,2,7,9,0,48-02507,11,1010
2,1,9,1,3,12,0,48-02101,N,4626
1,5,1,1,5,8,0,48-02507,7,7756
1,1,1,2,3,5,0,48-02515,N,6983
2,1,1,1,4,6,0,48-02516,N,1820
2,6,1,1,0,4,0,48-02515,N,1130
2,1,1,2,4,5,0,48-02510,12,867
2,1,1,1,6,7,0,48-02515,11,7554
1,5,2,0,7,9,0,48-02507,1,378
2,6,6,1,0,8,1,48-02102,N,805
2,N,1,1,N,3,4,48-02102,N,1127
1,1,1,1,9,9,0,48-02101,17,9160
2,6,1,1,2,7,0,48-02101,9,3583
2,N,1,1,N,3,0,48-02516,N,8017
1,1,9,1,6,5,1,48-02507,4,7695
2,1,1,1,0,5,0,48-02101,N,759
1,1,2,1,8,9,0,48-02507,10,5146
2,N,1,2,N,3,0,48-02102,N,8989
2,6,1,0,0,5,0,48-02102,6,1844
1,6,1,1,2,4,0,48-02516,16,3792
2,6,1,1,1,4,0,48-02516,14,6945
1,1,1,1,9,7,0,48-02102,4,5760
1,1,1,0,6,6,0,48-02515,3,6273
2,1,1,2,0,4,0,48-02515,N,1568
1,N,1,1,N,3,4,48-02515,N,8648
1,6,1,1,3,5,0,48-02102,N,3416
2,6,1,1,6,7,0,48-02510,9,8371
1,1,1,1,8,9,0,48-02101,16,665
1,6,1,1,0,7,0,48-02102,18,4760
1,1,1,1,8,7,0,48-02102,N,7380
1,1,1,1,8,9,0,48-02102,4,1456
1,N,1,1,N,3,0,48-02515,N,2986
2,1,1,1,9,6,4,48-02507,N,1431
2,N,1,2,N,3,0,48-02101,N,6976
1,4,1,0,7,1,0,48-02510,16,6892
1,6,1,1,5,9,0,48-02101,15,2100
1,6,1,1,1,5,0,48-02515,15,4466
1,3,1,1,5,5,1,48-02510,4,2881
2,4,1,2,8,11,0,48-02515,4,2945
2,2,1,1,2,7,0,48-02507,12,4995
2,6,1,1,2,4,0,48-02515,N,7244
2,1,1,1,6,5,0,48-02516,11,721
2,4,1,1,4,5,0,48-02515,N,7912
2,1,1,1,7,9,1,48-02101,10,1227
1,4,8,1,4,7,0,48-02510,8,7160
1,1,1,1,0,6,0,48-02101,N,731
1,3,1,1,4,7,1,48-02101,14,7321
2,1,1,1,8,10,1,48-02101,3,7847
1,1,1,1,5,4,0,48-02516,15,8011
1,1,1,1,7,7,0,48-02101,12,8347
1,N,2,1,N,3,0,48-02102,N,8632
2,6,1,2,2,7,0,48-02101,7,7079
2,1,1,2,3,6,0,48-02510,N,6373
1,3,1,1,7,7,0,48-02510,N,2299
2,1,1,2,0,5,1,48-02510,N,4434
1,1,1,1,8,8,0,48-02101,7,4152
1,1,1,1,6,9,0,48-02101,7,8168
1,1,1,1,8,9,0,48-02101,3,7713
1,3,1,0,7,7,0,48-02515,3,8871
1,1,1,1,7,12,0,48-02507,14,940
2,4,1,0,2,7,0,48-02510,17,9057
1,1,1,1,6,5,0,48-02102,15,4300
2,6,2,1,6,9,0,48-02101,12,8406
1,6,8,1,0,5,1,48-02102,4,5316
2,4,8,1,1,5,1,48-02507,7,5783
1,2,1,1,7,8,0,48-02101,1,2022
2,6,1,0,3,6,0,48-02102,7,225
2,N,1,1,N,2,1,48-02101,N,1651
2,N,2,1,N,3,0,48-02101,N,4943
1,1,2,2,2,4,0,48-02516,11,4931
1,6,1,1,6,5,0,48-02101,4,6160
1,6,9,1,9,9,0,48-02515,16,1540
1,6,8,1,0,3,0,48-02101,N,6627
2,1,1,1,1,5,0,48-02516,5,3828
2,1,1,1,0,8,0,48-02510,N,2127
2,6,1,1,2,5,0,48-02515,11,7333
2,6,1,0,0,6,0,48-02515,9,4918
1,1,2,1,3,9,1,48-02515,11,985
2,2,8,0,2,5,0,48-02515,2,9259
2,N,1,1,N,2,1,48-02102,N,4188
1,1,1,1,8,9,1,48-02101,N,6604
1,N,1,1,N,2,0,48-02101,N,7611
2,N,1,1,N,1,0,48-02101,N,2115
2,N,2,1,N,1,0,48-02516,N,1556
2,1,1,2,6,7,1,48-02510,10,7210
1,3,1,1,0,5,0,48-02510,5,2090
2,3,1,2,2,5,0,48-02101,1,7428
2,N,1,2,N,N,4,48-02510,N,7925
1,N,1,1,N,3,0,48-02515,N,2034
1,3,1,1,1,4,0,48-02515,N,2292
2,N,1,1,N,1,0,48-02510,N,8945
2,N,1,1,N,2,0,48-02102,N,2491
2,6,1,2,0,9,0,48-02101,14,2439
1,4,1,1,2,7,0,48-02510,10,6431
2,4,1,1,4,7,0,48-02516,6,7646
2,1,1,1,0,6,0,48-02507,N,1671
1,1,6,1,8,10,0,48-02516,10,2945
2,N,1,1,N,3,0,48-02102,N,6436
1,1,1,1,9,10,0,48-02507,4,3600
2,1,1,1,0,7,0,48-02510,15,4386
1,1,1,1,9,12,0,48-02102,16,281
2,1,6,1,9,1,0,48-02101,16,4078
2,3,1,0,3,4,0,48-02101,N,7306
1,1,1,1,3,10,0,48-02507,6,5658
2,1,1,1,0,5,1,48-02515,N,6941
2,6,1,2,0,7,0,48-02510,N,6924
1,1,1,2,6,6,1,48-02510,0,5983
2,1,1,2,2,7,0,48-02515,N,8753
1,1,1,1,5,5,0,48-02101,14,7285
1,6,9,0,2,6,0,48-02507,10,2034
1,1,6,2,6,7,0,48-02102,5,5530
1,1,1,1,3,5,4,48-02507,6,417
1,5,1,1,0,7,0,48-02101,13,5794
2,N,1,1,N,N,0,48-02102,N,5912
2,1,1,2,0,7,0,48-02101,1,8476
1,1,1,1,7,7,0,48-02101,9,1205
1,1,2,1,1,9,0,48-02102,11,4100
2,3,1,1,7,5,0,48-02510,7,7048
1,1,1,1,6,7,0,48-02516,11,5708
1,1,2,1,9,9,0,48-02101,11,5933
2,1,1,1,0,9,0,48-02516,N,7702
1,1,1,2,9,9,0,48-02102,7,8124
2,1,2,1,8,10,0,48-02101,9,6830
2,4,1,0,0,6,0,48-02102,4,6173
1,N,1,1,N,3,0,48-02102,N,1376
2,1,8,1,4,5,0,48-02101,5,1423
1,1,1,1,9,6,0,48-02102,4,5589
2,1,1,1,4,9,1,48-02510,12,8700
2,1,1,1,7,10,0,48-02515,N,3162
1,1,1,1,8,9,1,48-02102,10,7872
1,1,1,1,9,7,0,48-02101,11,8257
1,2,2,1,9,3,0,48-02516,5,2263
1,1,1,2,6,9,0,48-02507,7,2373
2,6,2,1,0,4,0,48-02515,N,7361
2,1,1,1,9,9,1,48-02101,N,4398
2,6,1,1,0,7,1,48-02101,N,1468
2,1,1,1,5,5,0,48-02516,16,8990
2,4,1,1,8,8,0,48-02507,11,1457
2,3,1,1,0,8,0,48-02102,N,5564
2,6,1,2,0,4,0,48-02102,N,1649
2,6,1,1,0,4,1,48-02515,N,4734
1,5,1,1,7,8,0,48-02102,12,7503
1,1,1,1,7,9,1,48-02101,6,5870
2,6,1,0,2,11,1,48-02507,16,4509
2,1,1,1,0,10,0,48-02510,N,3589
1,1,1,1,5,7,0,48-02101,9,8023
1,1,1,1,8,5,1,48-02507,7,1997
2,6,1,1,0,4,0,48-02516,N,8121
2,3,1,1,7,7,0,48-02101,9,9153
2,3,6,0,8,1,2,48-02102,12,643
1,1,1,2,7,5,0,48-02101,5,8405
2,1,1,1,0,1,0,48-02515,N,4183
2,1,2,0,1,3,0,48-02102,15,824
1,1,1,1,9,9,1,48-02102,10,6581
2,1,1,1,9,9,0,48-02516,4,6092
1,1,1,1,5,6,0,48-02516,11,6087
1,4,1,2,3,5,0,48-02516,N,3733
2,6,1,2,1,5,0,48-02510,N,2691
1,1,1,1,9,7,0,48-02507,9,6160
2,1,1,0,7,8,1,48-02507,4,2922
1,6,1,2,0,4,0,48-02101,9,6057
1,N,8,1,N,N,0,48-02101,17,4355
1,N,1,1,N,2,0,48-02516,N,8782
2,2,1,0,4,3,0,48-02510,2,284
1,1,1,2,0,9,1,48-02101,N,1711
1,4,1,2,7,12,0,48-02101,12,4373
2,1,1,1,3,9,0,48-02101,11,6408
1,1,1,1,9,8,1,48-02515,N,3385
1,6,1,1,2,7,0,48-02102,14,8783
2,6,1,0,4,7,0,48-02101,17,7592
1,1,8,1,6,3,1,48-02516,11,5382
2,N,1,2,N,3,0,48-02515,N,4245
2,1,1,1,4,10,0,48-02102,2,4931
2,1,1,2,8,6,0,48-02101,0,5868
1,1,1,1,3,8,0,48-02102,11,4524
2,1,1,2,7,9,0,48-02510,8,4988
2,1,1,1,0,5,0,48-02101,N,7558
1,2,1,1,1,7,0,48-02516,18,4428
1,N,2,1,N,1,1,48-02102,N,405
2,2,1,2,9,5,0,48-02516,13,6392
1,1,1,1,6,9,0,48-02101,8,5454
2,4,1,2,3,4,0,48-02102,N,8081
2,1,1,1,9,7,0,48-02516,9,5978
1,6,1,2,0,4,0,48-02102,N,9054
2,1,1,1,4,7,1,48-02101,6,775
1,6,1,1,3,7,4,48-02102,6,8989
2,2,1,1,3,5,0,48-02516,12,2780
2,1,6,1,0,5,0,48-02101,15,2180
1,6,1,1,2,4,0,48-02102,10,1289
1,1,8,0,5,3,0,48-02102,10,3000
2,N,1,2,4,1,0,48-02515,1,4640
2,1,1,1,7,9,0,48-02102,6,3710
1,1,1,1,8,7,0,48-02516,3,2616
2,1,1,1,6,5,0,48-02507,N,4889
1,N,8,1,N,1,0,48-02102,N,734
1,1,1,1,9,8,0,48-02102,N,8554
1,N,9,2,N,3,0,48-02102,N,3152
2,N,6,1,N,3,0,48-02515,N,8012
2,N,2,1,N,3,0,48-02102,N,369
1,6,1,1,4,9,0,48-02516,6,4895
1,6,1,1,2,9,0,48-02515,15,7467
2,4,1,1,6,7,0,48-02101,11,1926
1,N,1,2,N,2,0,48-02102,N,2947
2,3,1,1,5,5,0,48-02101,1,5122
1,4,1,1,8,7,0,48-02101,N,4999
1,1,8,1,9,6,1,48-02101,7,5527
1,1,2,1,8,10,0,48-02102,4,8321
2,N,1,1,N,3,0,48-02102,N,3011
2,N,1,2,N,3,0,48-02515,N,2407
1,1,2,1,5,9,0,48-02101,16,6965
2,6,1,2,1,4,0,48-02515,14,3712
2,N,2,1,4,4,0,48-02507,15,5498
1,6,1,0,8,5,1,48-02101,15,4138
2,N,2,1,N,3,0,48-02102,N,2971
2,4,2,2,2,8,0,48-02101,14,579
1,6,1,2,3,7,0,48-02516,6,7851
1,6,1,1,1,5,0,48-02102,14,785
1,N,2,1,N,2,0,48-02507,N,3896
1,1,1,1,8,7,1,48-02516,11,4235
2,N,8,1,N,4,0,48-02516,N,7302
2,1,1,1,5,10,0,48-02102,14,9249
1,N,2,1,N,3,0,48-02510,N,9110
2,N,1,1,N,3,0,48-02507,N,1680
1,1,1,1,9,10,0,48-02507,N,8467
1,N,1,1,N,3,0,48-02102,N,2172
1,1,1,1,7,9,0,48-02516,4,740
2,1,1,1,9,9,4,48-02516,8,1543
2,N,1,1,N,N,0,48-02516,N,5455
2,1,1,1,6,9,0,48-02510,9,5407
1,1,6,1,9,9,1,48-02101,3,8856
2,1,1,2,5,8,0,48-02102,12,973
1,6,1,2,7,9,0,48-02515,6,138
1,N,1,2,N,2,0,48-02101,N,9021
2,1,1,1,0,11,1,48-02101,18,8914
1,1,1,1,8,7,0,48-02102,14,3894
2,1,1,1,4,7,0,48-02515,N,6228
2,4,1,2,9,9,0,48-02102,14,444
1,1,2,1,0,8,0,48-02515,N,4759
2,1,1,1,5,8,0,48-02507,12,2374
1,3,1,1,4,4,0,48-02102,7,4615
2,N,6,1,N,3,1,48-02507,N,8788
2,1,1,1,2,7,0,48-02516,N,3456
2,3,1,1,3,6,0,48-02101,16,2819
1,6,1,2,7,9,0,48-02510,10,2322
2,1,1,1,2,9,0,48-02507,11,7403
1,1,1,1,6,10,0,48-02102,N,1665
1,1,2,1,7,9,1,48-02510,N,5456
2,1,1,1,9,9,0,48-02507,3,3737
1,6,1,1,1,9,0,48-02510,14,5290
2,6,1,1,0,4,1,48-02101,13,2060
1,1,1,1,6,7,0,48-02102,3,5252
1,N,1,1,N,1,0,48-02101,N,8291
2,6,1,2,0,5,0,48-02101,N,526
1,1,1,1,8,9,0,48-02102,15,2501
2,1,1,1,3,6,0,48-02101,9,7350
1,N,1,1,N,3,1,48-02101,N,3182
2,3,1,1,6,7,0,48-02515,5,8502
1,1,1,1,2,5,0,48-02101,4,8030
2,6,1,1,3,7,0,48-02516,N,8351
2,4,1,0,9,2,0,48-02515,3,8707
2,1,1,1,6,9,0,48-02101,12,7749
2,N,1,1,N,3,1,48-02507,N,6394
2,1,1,2,7,9,0,48-02102,11,9183
1,1,1,1,8,7,0,48-02102,5,158
2,6,1,2,0,8,1,48-02507,15,2166
2,6,1,1,0,7,1,48-02507,N,5931
1,4,1,2,5,7,0,48-02515,7,897
1,6,1,1,1,5,0,48-02515,6,8037
2,N,1,1,N,3,0,48-02516,N,5355
1,1,1,1,5,10,0,48-02515,N,8837
1,1,1,1,1,3,1,48-02101,13,1502
1,1,1,2,9,9,0,48-02102,16,476
2,1,1,1,6,3,0,48-02510,16,4452
1,6,1,1,5,6,0,48-02507,4,7830
2,N,1,1,N,3,0,48-02507,N,5443
1,1,1,1,9,8,0,48-02515,7,5003
2,3,1,1,5,7,0,48-02102,N,1054
1,4,1,2,3,7,0,48-02515,6,997
2,1,1,1,0,9,0,48-02102,18,1694
2,4,1,1,9,8,0,48-02101,5,4847
2,1,1,1,2,7,0,48-02510,7,8576
1,6,1,1,0,7,2,48-02102,4,2835
1,1,1,1,7,5,1,48-02102,17,7247
2,1,1,1,5,9,0,48-02102,N,2719
1,1,9,1,9,9,1,48-02515,3,8923
1,3,1,1,N,12,0,48-02102,8,1760
1,N,1,2,N,3,0,48-02515,N,3301
1,1,1,1,0,4,0,48-02101,N,9161
2,1,1,1,1,10,0,48-02515,N,5828
1,6,1,1,0,4,1,48-02515,N,1300
2,1,1,1,6,9,0,48-02507,12,5219
2,6,1,1,2,4,0,48-02102,14,6355
1,1,1,1,7,5,0,48-02101,8,3783
1,4,1,2,8,9,1,48-02510,3,434
1,1,1,1,3,5,0,48-02507,N,7374
1,1,2,1,8,9,1,48-02102,6,4651
1,N,1,1,N,3,0,48-02510,N,1955
2,1,1,1,5,10,1,48-02516,N,5009
2,6,1,2,0,4,0,48-02507,6,8006
2,1,1,1,8,10,0,48-02102,2,605
2,6,1,1,0,5,0,48-02101,N,6060
2,1,1,1,5,6,0,48-02516,N,185
2,6,1,0,2,6,0,48-02101,10,2428
