SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE
1,1,2,1,8,10,62,1,N,2
2,1,1,1,0,9,64,1,N,2
2,1,2,1,3,5,57,1,N,2
1,1,1,1,8,9,25,1,N,2
1,N,1,2,0,3,12,1,N,2
2,1,2,1,3,5,60,1,N,2
2,N,1,1,N,3,7,1,N,2
1,1,1,2,8,10,39,1,N,2
1,1,1,1,7,10,61,1,N,2
1,1,1,2,8,9,59,1,N,2
2,6,2,2,5,7,34,1,N,2
1,6,1,2,8,9,31,1,N,2
2,1,8,2,3,9,29,1,N,2
1,1,2,1,7,10,64,1,N,2
2,N,8,2,0,3,14,1,N,2
2,6,1,1,4,7,23,1,N,2
2,6,1,1,4,7,24,1,N,2
1,6,1,0,0,7,29,3,N,2
2,6,1,2,3,9,22,1,N,2
2,1,6,1,0,10,50,1,N,2
1,1,1,1,8,10,68,1,N,2
1,N,1,1,0,3,12,1,N,2
1,6,1,0,0,4,29,3,N,2
1,6,1,2,8,10,63,1,N,2
1,1,1,1,8,7,62,1,N,2
2,4,1,1,3,5,64,1,N,2
1,6,6,1,1,9,33,1,N,2
1,6,2,0,4,7,54,3,N,2
1,1,1,1,8,10,30,1,N,2
1,1,1,2,8,9,58,1,N,2
1,1,1,1,8,10,57,1,N,2
2,6,2,2,4,7,34,1,N,2
1,3,1,1,6,10,89,1,N,2
1,1,3,1,3,5,32,1,N,2
2,6,1,1,3,5,51,1,N,2
2,1,6,1,6,10,21,1,N,2
1,6,1,2,5,9,30,1,N,2
2,1,2,2,4,5,59,1,N,2
1,6,6,2,0,4,40,1,N,2
2,6,6,2,4,10,57,1,N,2
2,4,2,2,3,5,70,1,N,2
1,1,1,1,6,10,80,1,N,2
1,N,2,2,0,2,15,1,N,2
2,4,1,1,4,7,55,1,N,2
2,6,1,2,0,4,12,1,N,2
2,6,1,2,0,5,32,1,N,2
1,6,1,1,8,9,28,1,N,2
1,6,2,1,3,5,37,1,N,2
2,N,6,1,0,2,8,1,N,2
1,6,6,2,8,10,26,1,N,2
2,1,2,2,4,5,70,1,N,2
2,1,1,1,4,9,62,1,N,2
2,N,1,1,0,3,7,1,N,2
2,N,2,2,N,1,4,1,N,2
1,1,1,2,8,10,52,1,N,2
1,3,6,2,7,11,85,1,N,2
2,6,1,1,3,7,34,1,N,2
2,1,6,1,4,10,37,1,N,2
2,6,2,2,2,5,35,1,N,2
2,6,1,2,3,9,35,1,N,2
1,6,1,1,8,9,24,1,N,2
1,6,1,2,8,9,30,1,N,2
1,1,1,1,8,10,60,1,N,2
2,6,2,2,2,4,54,1,N,2
1,1,1,1,8,10,62,1,N,2
1,1,6,1,8,10,27,1,N,2
1,6,6,2,1,4,33,1,N,2
1,6,1,0,0,3,16,3,N,2
1,N,8,1,N,3,14,1,N,2
1,6,1,2,8,9,29,1,N,2
1,1,1,2,6,9,35,1,N,2
2,1,1,1,3,9,64,1,N,2
1,1,2,1,0,5,57,1,N,2
1,1,1,2,8,10,56,1,N,2
2,1,1,2,2,5,73,1,N,2
2,6,2,2,6,7,31,1,N,2
1,1,1,2,7,9,39,1,N,2
1,1,1,1,6,9,36,1,N,2
2,3,1,1,4,7,84,1,N,2
2,6,2,2,0,4,35,1,N,2
1,6,1,0,3,7,28,3,N,2
2,N,1,1,0,3,17,1,N,2
2,6,2,2,0,4,10,1,N,2
2,1,1,1,2,9,73,1,N,2
2,6,8,2,0,3,24,1,N,2
1,1,1,1,8,10,27,1,N,2
1,6,1,2,6,10,49,1,N,2
1,N,2,1,0,3,11,1,N,2
2,6,2,2,4,7,62,1,N,2
1,6,1,2,8,9,46,1,N,2
2,6,1,2,6,9,33,1,N,2
1,6,1,2,8,9,38,1,N,2
1,N,1,1,0,2,11,1,N,2
2,3,2,1,3,5,86,1,N,2
2,N,1,1,N,1,79,1,N,2
2,4,2,2,3,5,68,1,N,2
1,N,1,1,0,3,8,1,N,2
2,N,1,1,0,1,8,1,N,2
2,1,1,1,0,5,49,1,N,2
1,1,6,1,8,10,60,1,N,2
1,1,1,1,8,10,67,1,N,2
1,1,1,1,6,7,38,1,N,2
2,6,1,2,1,7,30,1,N,2
1,N,1,1,N,N,0,1,N,2
2,4,1,1,5,7,57,1,N,2
2,1,2,1,2,5,62,1,N,2
1,N,6,1,N,2,6,1,N,2
2,1,1,1,8,9,64,1,N,2
2,N,9,2,N,1,4,1,N,2
2,6,1,1,1,9,40,1,N,2
2,1,1,1,4,10,39,1,N,2
1,1,1,1,8,9,29,1,N,2
2,N,1,1,N,1,5,1,N,2
1,6,1,1,6,7,32,1,N,2
2,1,1,1,8,11,50,1,N,2
1,6,1,2,0,4,30,1,N,2
1,6,1,0,0,5,49,2,N,2
1,N,1,1,0,2,10,1,N,2
1,1,2,1,8,7,46,1,N,2
1,1,1,1,8,10,61,1,N,2
1,N,1,1,N,2,2,1,N,2
1,6,1,0,0,4,30,3,N,2
1,6,2,1,7,7,42,1,N,2
2,3,2,1,2,2,73,1,N,2
2,6,6,1,0,4,25,1,N,2
2,1,2,2,2,4,65,1,N,2
1,6,2,1,8,7,33,1,N,2
2,3,1,1,4,7,80,1,N,2
1,6,6,2,0,4,26,1,N,2
1,6,1,2,4,7,26,1,N,2
1,N,1,1,N,N,0,1,N,2
2,1,1,1,8,11,59,1,N,2
1,N,2,1,N,1,2,1,N,2
2,N,1,1,N,3,12,1,N,2
2,6,1,2,0,5,41,1,N,2
2,6,2,2,4,5,26,1,N,2
2,1,2,1,4,7,65,1,N,2
2,1,1,2,4,9,27,1,N,2
2,4,2,1,7,7,63,1,N,2
1,6,6,1,6,9,30,1,N,2
2,1,1,2,2,4,73,1,N,2
2,6,2,2,0,3,19,1,N,2
2,N,2,2,N,1,4,1,N,2
1,6,1,1,8,9,25,1,N,2
2,N,2,2,N,3,7,1,N,2
2,6,2,2,4,7,35,1,N,2
2,6,1,2,0,3,17,1,N,2
1,6,1,2,5,7,25,1,N,2
1,1,1,1,8,10,56,1,N,2
1,6,1,2,1,9,31,1,N,2
1,1,1,1,6,9,28,1,N,2
1,6,2,0,5,7,21,3,N,2
1,1,1,1,8,10,71,1,N,2
1,N,6,2,0,1,4,1,N,2
1,N,1,1,N,1,2,1,N,2
2,3,1,2,2,5,90,1,N,2
2,6,2,2,2,7,25,1,N,2
2,1,1,1,3,5,66,1,N,2
1,1,1,1,8,10,33,1,N,2
1,1,1,1,8,10,62,1,N,2
2,6,2,2,4,7,31,1,N,2
1,1,1,1,6,7,57,1,N,2
2,1,1,1,8,9,56,1,N,2
1,6,1,1,6,9,28,1,N,2
2,6,2,1,6,7,47,1,N,2
2,3,1,1,2,5,68,1,N,2
1,6,1,2,8,9,29,1,N,2
2,4,2,1,6,7,63,1,N,2
2,1,1,1,2,5,75,1,N,2
2,6,1,1,1,7,39,1,N,2
2,1,2,2,3,5,49,1,N,2
2,1,6,1,4,9,32,1,N,2
1,6,1,0,1,7,24,3,N,2
1,6,1,2,0,4,30,1,N,2
1,1,1,1,8,10,65,1,N,2
2,6,2,2,3,7,32,1,N,2
2,1,1,1,8,9,66,1,N,2
1,1,6,1,8,10,32,1,N,2
1,N,2,2,N,1,4,1,N,2
1,6,6,1,8,9,25,1,N,2
1,6,2,2,0,3,17,1,N,2
2,1,1,1,8,9,26,1,N,2
1,1,6,1,6,10,59,1,N,2
1,1,1,1,6,7,51,1,N,2
2,N,1,1,0,3,6,1,N,2
2,6,2,2,0,4,48,1,N,2
2,1,1,1,8,9,53,1,N,2
2,6,1,2,4,7,34,1,N,2
2,6,2,1,2,4,56,1,N,2
1,6,1,1,1,7,30,1,N,2
1,6,1,1,8,9,25,1,N,2
1,1,2,1,5,7,49,1,N,2
1,1,1,1,8,10,31,1,N,2
2,6,1,2,0,7,25,1,N,2
2,N,1,2,N,2,5,1,N,2
1,N,3,1,0,3,7,1,N,2
2,1,6,1,1,10,38,1,N,2
1,2,1,0,7,7,60,2,N,2
1,N,1,1,N,2,4,1,N,2
2,1,2,2,0,4,50,1,N,2
2,1,6,1,4,10,44,1,N,2
1,1,1,1,8,10,58,1,N,2
2,N,2,2,N,1,1,1,N,2
1,N,1,1,N,N,3,1,N,2
2,3,1,2,2,5,68,1,N,2
2,6,1,2,6,7,53,1,N,2
1,4,1,0,4,5,72,2,N,2
1,1,1,2,6,10,54,1,N,2
1,6,1,1,0,4,14,1,N,2
2,1,1,1,0,3,50,1,N,2
2,1,1,1,3,5,81,1,N,2
2,1,1,2,6,10,46,1,N,2
2,6,1,1,5,9,29,1,N,2
1,1,1,1,8,10,49,1,N,2
2,1,6,2,4,10,38,1,N,2
1,4,1,2,8,9,67,1,N,2
1,N,2,2,0,2,7,1,N,2
1,6,2,1,0,4,31,1,N,2
2,6,2,2,2,5,36,1,N,2
1,N,2,1,N,1,50,1,N,2
2,6,1,1,6,9,31,1,N,2
2,3,2,1,2,4,70,1,N,2
2,6,1,1,4,7,30,1,N,2
1,6,6,1,1,4,31,1,N,2
1,6,2,1,8,7,55,1,N,2
1,6,6,2,1,7,26,1,N,2
2,6,8,2,0,4,27,1,N,2
2,6,1,1,0,4,22,1,N,2
2,6,1,2,7,9,34,1,N,2
1,1,1,1,8,10,59,1,N,2
1,6,2,1,6,7,33,1,N,2
1,6,6,0,4,10,40,3,N,2
1,1,1,2,8,10,34,1,N,2
2,3,1,2,7,9,82,1,N,2
1,6,1,2,0,4,19,1,N,2
2,1,6,1,8,10,26,1,N,2
1,6,1,2,7,9,33,1,N,2
2,3,1,1,2,5,70,1,N,2
1,1,1,1,8,10,69,1,N,2
1,N,2,1,N,1,4,1,N,2
1,6,1,2,8,9,30,1,N,2
2,3,2,2,3,5,82,1,N,2
1,N,1,1,0,3,11,1,N,2
2,1,1,1,8,11,33,1,N,2
1,N,2,2,0,3,13,1,N,2
1,1,6,2,8,10,42,1,N,2
2,6,8,2,0,4,18,1,N,2
1,N,1,1,0,2,4,1,N,2
2,3,2,1,4,5,69,1,N,2
1,N,2,2,0,3,5,1,N,2
1,N,2,2,N,1,2,1,N,2
2,6,1,2,4,9,39,1,N,2
1,6,1,2,6,9,54,1,N,2
1,1,1,1,4,7,66,1,N,2
2,6,1,2,5,7,35,1,N,2
1,6,1,2,8,10,32,1,N,2
1,N,9,2,0,N,1,1,N,2
2,6,2,2,4,5,36,1,N,2
1,6,2,1,0,4,17,1,N,2
2,6,1,2,2,9,28,1,N,2
1,6,1,0,1,7,33,3,N,2
2,6,2,0,3,7,33,3,N,2
2,1,1,1,4,9,75,1,N,2
2,1,1,1,7,9,24,1,N,2
2,6,2,1,0,4,46,1,N,2
1,1,1,1,4,5,75,1,N,2
2,6,2,0,2,5,60,2,N,2
1,1,1,2,8,9,49,1,N,2
2,N,1,1,N,1,53,1,N,2
1,6,1,0,0,3,30,3,N,2
1,6,1,2,8,10,34,1,N,2
1,1,6,1,8,10,52,1,N,2
1,1,2,1,4,5,77,1,N,2
1,1,1,1,9,10,72,1,N,2
2,6,2,1,3,5,57,1,N,2
2,6,2,0,0,7,31,2,N,2
1,6,1,2,6,9,24,1,N,2
1,6,2,2,0,4,14,1,N,2
1,1,1,1,6,10,45,1,N,2
2,1,8,2,2,5,67,1,N,2
1,6,2,1,3,5,29,1,N,2
1,6,6,2,0,4,28,1,N,2
2,4,2,1,2,5,61,1,N,2
2,N,6,1,N,1,3,1,N,2
2,3,1,1,3,1,76,1,N,2
1,1,1,1,6,10,70,1,N,2
2,6,1,1,8,9,38,1,N,2
1,N,9,1,0,2,2,1,N,2
1,6,1,2,4,9,48,1,N,2
2,N,2,2,N,1,41,1,N,2
1,1,1,1,8,9,69,1,N,2
1,6,1,2,7,10,64,1,N,2
2,6,1,1,0,4,62,1,N,2
1,1,2,1,2,4,70,1,N,2
1,1,1,1,6,7,59,1,N,2
2,1,1,1,8,11,56,1,N,2
1,6,1,1,0,4,11,1,N,2
1,1,6,1,6,10,35,1,N,2
1,N,6,1,0,3,13,1,N,2
1,6,1,2,8,9,25,1,N,2
1,1,1,1,6,9,23,1,N,2
2,4,1,2,4,5,43,1,N,2
1,6,1,2,8,10,59,1,N,2
1,1,2,1,0,1,68,1,N,2
1,6,1,2,1,4,21,1,N,2
2,N,1,1,0,3,11,1,N,2
2,6,1,0,0,7,24,3,N,2
2,N,1,1,N,2,78,1,N,2
1,1,1,1,8,11,68,1,N,2
1,1,2,1,6,7,62,1,N,2
2,6,1,0,2,5,57,3,N,2
1,1,9,1,3,9,38,1,N,2
1,N,9,2,N,1,5,1,N,2
2,6,1,2,4,9,23,1,N,2
2,6,2,0,2,5,59,3,N,2
2,6,2,2,2,1,63,1,N,2
1,1,2,1,6,7,62,1,N,2
2,6,2,2,3,5,32,1,N,2
2,N,1,1,N,1,32,1,N,2
2,1,1,1,8,11,57,1,N,2
2,1,1,1,7,9,46,1,N,2
2,1,1,1,4,7,61,1,N,2
1,6,1,2,0,4,28,1,N,2
1,6,1,2,8,11,52,1,N,2
2,6,2,2,4,5,58,1,N,2
2,6,1,1,4,7,34,1,N,2
1,N,2,1,N,3,7,1,N,2
1,1,1,1,8,10,64,1,N,2
1,N,2,2,0,2,7,1,N,2
2,6,1,1,3,5,36,1,N,2
2,1,2,2,0,5,38,1,N,2
2,6,2,2,0,4,15,1,N,2
1,6,1,1,8,9,53,1,N,2
2,6,1,0,0,5,34,3,N,2
2,1,1,1,0,9,41,1,N,2
1,1,2,1,4,5,47,1,N,2
1,N,1,1,N,2,6,1,N,2
2,6,2,0,7,7,70,2,N,2
1,N,2,2,N,2,3,1,N,2
2,6,2,2,0,5,41,1,N,2
2,6,1,2,4,7,33,1,N,2
2,1,2,1,2,5,58,1,N,2
1,1,6,1,4,10,77,1,N,2
1,1,2,2,8,9,41,1,N,2
2,6,2,2,N,1,4,1,N,2
1,6,1,2,8,9,27,1,N,2
1,1,1,1,8,10,53,1,N,2
1,N,1,1,0,3,9,1,N,2
2,6,1,2,4,9,29,1,N,2
2,6,2,2,0,4,43,1,N,2
2,N,2,2,0,3,11,1,N,2
1,N,2,1,0,3,19,1,N,2
1,1,1,1,8,10,67,1,N,2
1,6,2,1,1,7,25,1,N,2
1,N,2,2,0,3,16,1,N,2
1,6,6,2,8,9,40,1,N,2
1,6,1,2,8,9,33,1,N,2
1,1,6,1,6,9,35,1,N,2
1,6,1,2,0,4,29,1,N,2
1,1,1,1,6,10,55,1,N,2
2,1,1,1,8,11,42,1,N,2
1,N,2,2,N,N,2,1,N,2
2,N,2,2,0,2,6,1,N,2
2,1,1,1,2,9,64,1,N,2
2,6,2,2,0,4,42,1,N,2
2,6,1,0,0,7,31,3,N,2
2,6,2,1,7,7,42,1,N,2
1,1,1,1,4,7,68,1,N,2
2,6,2,2,0,4,41,1,N,2
1,6,1,1,7,9,22,1,N,2
2,6,2,1,5,7,32,1,N,2
2,6,2,2,4,7,34,1,N,2
1,1,2,1,6,7,73,1,N,2
2,1,1,1,5,11,67,1,N,2
1,1,2,1,5,7,54,1,N,2
1,1,1,2,8,9,36,1,N,2
1,6,1,2,8,10,47,1,N,2
1,6,2,0,0,7,43,2,N,2
2,6,2,1,3,5,33,1,N,2
1,4,1,2,8,10,56,1,N,2
1,6,2,2,5,7,32,1,N,2
2,6,1,1,0,4,16,1,N,2
2,1,1,1,4,7,71,1,N,2
1,6,2,1,0,4,20,1,N,2
2,1,1,1,0,5,49,1,N,2
1,1,1,1,8,7,48,1,N,2
1,6,2,0,0,7,22,2,N,2
1,N,1,2,0,1,5,1,N,2
1,1,2,2,8,9,43,1,N,2
1,6,2,2,1,7,37,1,N,2
1,6,1,0,0,7,29,3,N,2
2,N,2,2,0,3,7,1,N,2
1,1,2,1,8,7,43,1,N,2
2,3,2,2,3,5,73,1,N,2
2,N,1,1,N,1,7,1,N,2
1,1,6,1,6,10,58,1,N,2
1,1,2,1,6,7,54,1,N,2
1,6,2,0,0,4,15,3,N,2
1,6,2,1,7,7,52,1,N,2
2,6,2,2,2,5,37,1,N,2
1,6,1,2,5,9,25,1,N,2
2,1,6,1,0,5,53,1,N,2
1,1,1,1,6,7,62,1,N,2
1,1,2,2,0,1,62,1,N,2
1,6,1,2,7,9,32,1,N,2
2,6,1,2,5,9,38,1,N,2
1,6,1,0,1,7,29,3,N,2
2,1,1,2,8,9,29,1,N,2
2,6,2,2,2,1,67,1,N,2
2,1,1,1,8,10,71,1,N,2
2,1,1,1,0,3,6,1,N,2
2,N,1,1,N,1,67,1,N,2
1,N,1,0,0,3,9,2,N,2
1,6,6,0,1,7,36,3,N,2
2,1,2,2,2,5,59,1,N,2
1,1,1,1,8,10,51,1,N,2
1,6,6,2,0,4,36,1,N,2
2,1,1,1,4,7,43,1,N,2
2,N,1,1,N,2,5,1,N,2
2,1,2,2,2,5,69,1,N,2
2,6,1,1,0,1,49,1,N,2
1,6,1,1,8,9,28,1,N,2
2,3,2,1,2,5,66,1,N,2
2,1,1,1,0,5,33,1,N,2
2,1,1,1,7,9,64,1,N,2
2,1,1,1,4,9,58,1,N,2
1,1,1,1,7,7,68,1,N,2
2,1,8,1,3,5,69,1,N,2
1,1,1,1,4,7,73,1,N,2
1,6,2,2,8,9,34,1,N,2
2,6,1,2,1,7,19,1,N,2
1,1,1,1,7,10,60,1,N,2
1,N,2,1,0,3,13,1,N,2
2,1,1,2,2,5,61,1,N,2
1,1,1,2,8,10,47,1,N,2
1,6,1,2,7,9,37,1,N,2
1,6,1,0,0,4,29,3,N,2
2,1,6,1,3,10,78,1,N,2
1,6,6,1,1,9,39,1,N,2
2,6,6,2,2,9,36,1,N,2
1,1,1,1,8,9,44,1,N,2
1,6,1,2,6,7,32,1,N,2
2,6,1,1,0,4,46,1,N,2
1,1,1,1,6,7,56,1,N,2
2,4,2,2,3,5,60,1,N,2
2,6,1,1,1,9,28,1,N,2
1,1,1,2,7,9,56,1,N,2
2,6,6,1,1,9,33,1,N,2
1,1,1,1,7,10,32,1,N,2
2,1,1,1,0,5,45,1,N,2
2,6,2,0,3,7,80,2,N,2
1,N,1,1,N,2,4,1,N,2
1,6,1,0,0,5,52,2,N,2
1,6,1,0,5,9,54,2,N,2
1,4,2,1,5,7,69,1,N,2
1,6,2,2,7,7,65,1,N,2
2,N,2,1,N,3,7,1,N,2
1,1,2,1,5,7,62,1,N,2
2,4,2,1,3,5,65,1,N,2
1,1,1,1,8,10,56,1,N,2
2,6,2,2,2,7,31,1,N,2
2,6,1,1,4,9,20,1,N,2
2,3,1,1,2,1,71,1,N,2
1,N,6,1,0,2,3,1,N,2
1,6,1,2,8,9,32,1,N,2
2,6,2,2,2,7,26,1,N,2
2,6,6,1,0,4,27,1,N,2
2,3,1,1,2,4,71,1,N,2
1,1,1,1,7,10,75,1,N,2
2,6,2,1,0,4,15,1,N,2
1,6,6,0,8,9,30,3,N,2
2,6,6,2,0,3,38,1,N,2
2,1,1,1,8,9,49,1,N,2
2,6,2,1,0,4,16,1,N,2
2,6,1,2,6,9,37,1,N,2
2,1,6,1,0,N,69,1,N,2
2,6,2,2,2,5,41,1,N,2
2,1,1,1,2,9,69,1,N,2
2,1,1,1,4,7,66,1,N,2
2,1,1,1,2,5,79,1,N,2
2,1,1,2,4,9,62,1,N,2
2,N,2,1,N,2,4,1,N,2
2,4,2,2,4,5,64,1,N,2
2,1,8,2,3,9,40,1,N,2
2,1,1,1,8,11,49,1,N,2
1,6,2,1,0,5,24,1,N,2
1,1,6,1,8,11,33,1,N,2
1,6,1,2,0,4,31,1,N,2
1,6,1,2,1,9,35,1,N,2
1,N,2,1,0,3,9,1,N,2
1,6,2,1,8,9,22,1,N,2
2,N,1,1,0,3,12,1,N,2
2,6,2,2,5,7,43,1,N,2
1,N,6,1,0,3,7,1,N,2
1,N,1,2,0,3,8,1,N,2
1,6,1,1,1,9,26,1,N,2
1,1,1,1,8,9,33,1,N,2
1,1,1,1,6,10,53,1,N,2
1,N,1,2,0,3,8,1,N,2
2,N,1,1,N,1,1,1,N,2
2,3,2,1,2,4,84,1,N,2
1,1,1,1,8,10,50,1,N,2
1,N,1,2,0,3,7,1,N,2
2,3,1,1,8,7,66,1,N,2
1,6,1,2,8,9,32,1,N,2
1,6,2,0,1,7,35,2,N,2
1,6,1,2,8,10,29,1,N,2
2,4,2,2,6,7,65,1,N,2
1,6,1,1,1,7,33,1,N,2
2,1,1,1,8,9,33,1,N,2
1,1,2,1,4,5,58,1,N,2
2,N,1,1,0,3,8,1,N,2
1,6,1,1,6,9,23,1,N,2
1,1,1,2,8,10,73,1,N,2
1,6,1,2,8,9,26,1,N,2
2,6,1,2,0,7,23,1,N,2
1,N,1,2,0,3,16,1,N,2
2,1,1,1,2,9,61,1,N,2
2,6,1,2,0,4,15,1,N,2
2,6,2,2,0,4,14,1,N,2
1,1,2,1,6,7,48,1,N,2
2,6,1,2,6,9,37,1,N,2
2,6,2,2,8,7,45,1,N,2
1,1,1,1,7,10,61,1,N,2
2,6,2,0,3,7,53,2,N,2
2,N,2,2,N,1,4,1,N,2
2,1,2,2,2,1,59,1,N,2
2,6,1,1,0,4,21,1,N,2
2,1,1,1,7,9,69,1,N,2
1,6,6,2,6,10,34,1,N,2
2,1,1,1,0,9,53,1,N,2
2,6,2,1,0,4,19,1,N,2
2,6,2,1,0,4,59,1,N,2
2,6,1,1,3,7,35,1,N,2
2,3,2,1,3,4,72,1,N,2
2,6,1,2,0,7,24,1,N,2
1,6,2,1,0,1,43,1,N,2
2,3,1,1,2,5,79,1,N,2
2,1,1,1,7,7,74,1,N,2
2,6,1,1,1,4,24,1,N,2
2,1,1,1,2,1,68,1,N,2
1,6,6,2,1,7,24,1,N,2
2,3,1,1,4,5,76,1,N,2
2,6,1,2,1,7,20,1,N,2
1,6,2,1,4,7,31,1,N,2
1,N,6,2,0,3,7,1,N,2
2,1,1,1,0,5,48,1,N,2
1,1,1,2,6,7,70,1,N,2
2,6,1,1,0,4,16,1,N,2
1,1,1,1,7,7,69,1,N,2
1,1,1,1,6,7,60,1,N,2
2,1,1,2,7,10,31,1,N,2
2,6,2,2,3,4,70,1,N,2
1,6,2,0,0,4,55,2,N,2
2,1,6,2,7,10,39,1,N,2
1,1,1,1,4,7,67,1,N,2
2,6,1,2,3,9,38,1,N,2
2,1,2,2,6,7,52,1,N,2
1,1,1,1,6,9,42,1,N,2
1,1,1,1,8,10,68,1,N,2
1,1,1,1,6,7,50,1,N,2
2,6,8,2,0,3,14,1,N,2
1,6,2,0,0,4,14,3,N,2
2,6,2,2,2,4,49,1,N,2
1,6,1,2,7,9,37,1,N,2
1,6,1,1,6,9,27,1,N,2
2,1,1,1,3,9,45,1,N,2
2,1,6,2,0,5,67,1,N,2
2,N,2,1,N,2,5,1,N,2
1,6,1,1,8,9,27,1,N,2
2,6,1,1,2,1,5,1,N,2
2,1,1,1,6,9,35,1,N,2
2,6,1,1,5,7,23,1,N,2
1,1,2,1,3,5,74,1,N,2
1,1,1,1,4,5,67,1,N,2
2,1,1,1,4,9,56,1,N,2
2,1,1,1,8,9,62,1,N,2
1,1,1,1,8,9,47,1,N,2
1,1,1,1,8,10,33,1,N,2
2,1,1,1,0,4,38,1,N,2
2,1,1,1,6,9,31,1,N,2
1,1,6,1,8,12,73,1,N,2
1,4,1,2,7,9,66,1,N,2
1,N,1,1,0,3,10,1,N,2
2,N,1,1,N,1,3,1,N,2
2,1,2,1,3,5,60,1,N,2
2,1,2,2,0,5,44,1,N,2
2,6,1,2,4,9,41,1,N,2
1,6,1,2,0,4,13,1,N,2
2,6,2,2,3,7,25,1,N,2
1,N,2,1,0,2,1,1,N,2
1,1,6,1,8,10,57,1,N,2
1,1,6,1,7,10,42,1,N,2
2,6,2,2,0,1,44,1,N,2
1,1,1,1,6,10,52,1,N,2
2,1,2,2,3,5,32,1,N,2
2,1,1,1,0,9,31,1,N,2
1,1,1,1,6,7,43,1,N,2
1,6,1,0,0,4,26,3,N,2
1,1,6,1,6,10,45,1,N,2
2,1,1,1,2,5,91,1,N,2
1,1,8,1,4,7,61,1,N,2
1,6,1,0,0,7,51,3,N,2
2,3,2,1,3,5,76,1,N,2
1,1,1,1,6,11,62,1,N,2
1,1,1,1,8,10,44,1,N,2
2,4,1,1,3,5,45,1,N,2
1,1,1,1,8,10,53,1,N,2
1,1,1,1,6,9,81,1,N,2
2,6,1,2,4,9,32,1,N,2
1,6,1,1,0,4,15,1,N,2
2,1,1,1,8,9,75,1,N,2
2,6,2,2,2,4,55,1,N,2
1,1,1,1,6,10,60,1,N,2
2,6,2,1,5,7,31,1,N,2
1,6,1,2,7,9,22,1,N,2
1,1,1,2,8,10,49,1,N,2
2,6,6,2,5,9,26,1,N,2
1,1,1,1,8,10,61,1,N,2
1,1,1,1,7,7,61,1,N,2
1,N,9,2,N,1,2,1,N,2
2,N,1,1,0,1,5,1,N,2
1,1,6,2,8,11,38,1,N,2
2,3,2,2,2,5,71,1,N,2
1,N,2,1,N,2,3,1,N,2
1,6,1,1,6,9,42,1,N,2
2,6,2,1,0,4,20,1,N,2
2,6,2,2,N,1,54,1,N,2
1,N,1,1,0,3,7,1,N,2
1,N,6,1,0,3,10,1,N,2
2,1,2,2,8,9,54,1,N,2
2,6,1,2,0,5,39,1,N,2
2,1,1,1,0,9,54,1,N,2
2,1,1,1,4,7,70,1,N,2
1,1,2,1,6,7,50,1,N,2
2,1,2,1,2,5,62,1,N,2
1,6,1,2,6,9,28,1,N,2
2,1,2,2,2,5,54,1,N,2
1,6,1,0,0,1,62,3,N,2
1,1,1,1,8,10,53,1,N,2
1,1,1,1,8,9,34,1,N,2
2,6,2,2,0,4,22,1,N,2
2,1,1,1,6,9,60,1,N,2
1,1,2,1,4,7,74,1,N,2
1,N,1,2,N,1,4,1,N,2
2,6,1,2,2,7,40,1,N,2
1,6,2,2,6,7,31,1,N,2
2,1,6,1,6,10,39,1,N,2
2,6,2,2,7,7,54,1,N,2
1,1,2,1,8,10,44,1,N,2
2,6,2,2,0,4,18,1,N,2
2,1,2,1,2,4,66,1,N,2
1,6,1,1,8,9,32,1,N,2
2,1,2,1,0,5,37,1,N,2
1,6,2,1,0,5,25,1,N,2
1,6,1,2,8,10,60,1,N,2
2,6,1,2,2,7,29,1,N,2
2,6,1,2,4,9,27,1,N,2
2,6,1,1,0,4,28,1,N,2
1,6,1,2,5,9,36,1,N,2
2,6,2,2,2,5,58,1,N,2
1,N,1,2,0,3,11,1,N,2
2,3,1,1,8,9,86,1,N,2
2,6,1,1,6,9,28,1,N,2
2,6,2,2,4,5,67,1,N,2
1,6,2,0,0,4,26,3,N,2
1,N,2,2,0,1,10,1,N,2
2,6,1,1,3,7,24,1,N,2
1,1,2,1,4,5,62,1,N,2
2,6,2,1,2,7,26,1,N,2
1,N,6,1,0,N,0,1,N,2
1,6,1,1,8,9,33,1,N,2
2,1,1,1,0,9,45,1,N,2
1,4,1,2,8,10,54,1,N,2
1,4,1,2,8,9,71,1,N,2
2,6,2,1,2,5,48,1,N,2
2,1,8,2,0,4,42,1,N,2
1,1,1,1,7,7,57,1,N,2
2,1,1,1,8,11,72,1,N,2
1,6,2,0,0,4,31,3,N,2
1,1,2,1,7,7,59,1,N,2
1,1,1,1,4,7,61,1,N,2
2,6,2,1,3,5,52,1,N,2
2,1,1,1,3,5,40,1,N,2
2,1,1,1,3,5,51,1,N,2
1,6,2,0,0,4,43,2,N,2
1,1,1,1,7,9,72,1,N,2
2,1,8,2,0,5,32,1,N,2
2,1,6,1,7,10,26,1,N,2
2,N,1,2,0,3,16,1,N,2
1,1,8,1,6,9,40,1,N,2
1,1,1,1,8,9,64,1,N,2
2,N,1,1,0,3,14,1,N,2
1,1,1,1,7,9,33,1,N,2
2,1,1,1,7,9,56,1,N,2
2,1,1,1,8,10,61,1,N,2
