PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
25-00703,66,1,1,0,1,0,2,1,1,770,3,7,58000.0,6,501,N,2,2,2,2
25-01300,57,1,4,0,1,0,4,1,1,2980,4,5,77000.0,7,501,N,2,2,2,2
25-00503,63,2,4,0,1,0,2,1,1,N,N,5,8800.0,2,241,N,2,2,2,2
25-01000,31,2,1,0,1,0,2,1,1,8290,12,5,0.0,0,501,N,2,2,2,2
25-00703,31,1,1,0,2,0,2,1,2,8680,14,9,60000.0,6,501,N,2,2,2,2
25-02800,39,2,1,0,1,0,2,1,1,7270,10,11,200000.0,9,501,N,2,2,2,2
25-01300,49,2,1,0,1,1,4,1,1,7860,11,10,92000.0,8,501,N,2,2,2,2
25-01300,29,1,6,0,1,0,4,1,1,6890,9,10,36900.0,5,501,N,2,2,2,2
25-02800,57,2,1,0,1,0,2,1,2,7390,10,9,299000.0,9,501,N,2,2,2,2
25-02800,55,2,1,0,6,0,2,1,1,8191,12,10,65000.0,7,501,N,2,2,2,2
25-01300,71,2,6,0,1,N,N,2,0,N,N,7,10800.0,2,N,N,1,1,2,2
25-00703,35,1,6,0,1,0,2,1,1,770,3,4,39200.0,5,501,N,2,2,2,2
25-00703,40,2,3,0,1,1,3,1,1,8470,13,10,112000.0,8,501,N,2,2,2,2
25-01000,76,1,1,0,1,0,3,1,1,N,N,5,29000.0,4,493,N,2,2,2,2
25-01300,37,2,6,0,1,0,N,1,1,3490,4,10,114000.0,8,501,N,2,2,2,2
25-01300,51,1,6,0,2,0,N,1,1,8191,12,5,70000.0,7,501,N,2,2,2,2
25-00703,50,1,1,0,1,2,4,1,1,8191,12,10,627000.0,9,501,N,2,2,2,1
25-00703,89,2,3,0,1,0,2,1,1,N,N,9,10200.0,2,182,N,1,1,2,2
25-00703,19,1,6,0,1,N,N,3,0,N,N,9,8500.0,1,N,N,2,2,2,2
25-00503,45,2,1,0,1,2,4,1,2,7270,10,11,40040.0,5,330,N,2,2,2,2
25-01000,68,2,3,0,1,0,2,1,1,9370,16,9,26400.0,4,241,N,2,2,2,2
25-01000,66,1,1,0,1,0,2,1,1,8980,15,4,4600.0,1,215,N,2,2,2,2
25-01000,28,1,6,1,8,N,N,3,0,N,N,1,0.0,0,0,N,1,2,2,2
25-01300,19,1,6,0,1,0,3,1,1,N,N,7,0.0,0,137,N,2,2,2,2
25-00703,26,1,6,0,1,0,4,1,1,7860,11,9,13000.0,2,501,N,2,2,2,2
25-02800,37,1,1,0,1,1,3,1,2,7071,9,9,50000.0,6,354,N,2,2,2,2
25-01300,52,1,1,0,1,0,4,1,1,7480,10,9,93040.0,8,501,N,2,2,2,2
25-02800,32,2,6,0,1,0,N,1,1,7480,10,10,0.0,0,0,N,2,2,2,2
25-01300,77,2,1,0,1,0,2,1,1,N,N,3,23800.0,4,501,N,2,2,2,2
25-01300,33,2,1,0,1,1,4,1,1,7280,10,5,110050.0,8,501,N,2,2,2,2
25-00703,65,2,1,0,1,0,2,1,1,8380,13,9,13500.0,2,499,N,2,2,2,2
25-00503,52,1,6,0,9,N,N,3,0,N,N,7,0.0,0,0,N,1,2,2,2
25-00703,62,1,1,0,1,0,2,1,1,4670,6,5,70000.0,7,501,N,2,2,2,2
25-00503,14,2,N,0,1,1,3,1,1,N,N,3,N,N,501,N,2,2,2,2
25-00503,11,2,N,0,6,2,4,1,2,N,N,3,N,N,374,N,2,2,2,2
25-00703,62,1,1,0,1,0,2,1,1,7670,10,9,90000.0,8,501,N,2,2,2,2
25-01000,30,2,6,0,1,0,N,1,2,7470,10,9,40000.0,5,306,N,2,2,2,1
25-02800,52,2,1,0,1,0,3,1,1,6991,9,8,80000.0,7,501,N,2,2,2,2
25-00503,49,2,4,0,1,0,N,1,2,N,N,4,0.0,0,0,N,1,1,2,2
25-02800,75,2,1,0,1,0,2,1,1,5570,6,9,43000.0,5,501,N,2,2,2,2
25-00503,73,2,3,0,1,0,2,1,2,N,N,6,17500.0,3,501,N,1,1,2,2
25-00703,4,1,N,0,1,3,5,1,1,N,N,2,N,N,288,N,N,N,2,2
25-00503,52,2,6,0,1,N,N,3,0,N,N,6,10200.0,2,91,N,1,2,2,2
25-01300,64,2,1,0,1,0,4,1,1,N,N,2,22800.0,3,427,N,2,1,2,2
25-00703,40,2,4,0,1,1,2,1,2,8470,13,7,55000.0,6,334,N,2,2,2,2
25-00503,36,1,1,0,1,0,2,1,2,7860,11,12,175000.0,9,501,N,2,2,2,2
25-00703,20,1,6,0,1,1,5,1,1,770,3,7,15000.0,3,501,N,2,2,2,2
25-01300,51,2,6,0,1,0,N,1,1,6991,9,12,90000.0,8,501,N,2,2,2,2
25-02800,78,1,1,0,1,0,2,1,1,7071,9,9,30000.0,4,463,N,2,1,1,2
25-01300,78,2,6,0,1,N,N,2,0,N,N,9,0.0,0,N,N,2,1,2,2
25-00503,40,1,1,0,1,3,5,1,2,7380,10,9,140000.0,9,501,N,2,2,2,2
25-01000,62,2,1,0,1,0,2,1,1,7860,11,8,36000.0,5,501,N,2,2,2,2
25-02800,14,2,N,2,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
25-02800,59,1,1,0,1,3,5,1,2,6870,9,10,13700.0,2,501,N,2,2,2,2
25-00703,77,2,1,0,1,0,2,1,1,N,N,3,16800.0,3,423,N,2,2,2,2
25-00503,47,1,1,0,1,1,4,1,1,1280,4,9,95000.0,8,501,N,2,2,2,2
25-02800,63,2,4,0,1,0,3,1,1,8191,12,9,65000.0,7,501,N,2,2,2,2
25-00503,63,2,1,0,6,0,2,1,1,2190,4,10,175000.0,9,501,N,2,2,2,2
25-01000,39,1,6,0,6,0,N,1,1,4690,6,9,40000.0,5,305,N,2,2,2,2
25-00503,36,2,1,0,1,0,2,1,2,570,2,10,45000.0,5,353,N,2,2,2,2
25-01300,66,1,1,0,1,0,2,1,1,6970,9,11,291000.0,9,501,N,2,2,2,2
25-00503,21,1,6,0,1,N,N,3,0,6970,9,7,4200.0,1,N,N,2,2,2,2
25-02800,66,1,1,0,1,0,2,1,2,N,N,9,103800.0,8,501,N,2,2,2,2
25-01000,80,1,1,0,1,0,2,1,1,N,N,11,199000.0,9,501,N,2,2,2,2
25-01000,61,1,6,0,1,N,N,3,0,N,N,9,18000.0,3,137,N,1,1,2,2
25-00703,35,1,1,0,1,0,6,1,1,6480,8,9,60000.0,6,272,N,2,2,2,2
25-00503,69,1,1,0,1,0,2,1,1,6890,9,9,39700.0,5,424,N,2,2,2,2
25-01300,17,1,6,0,1,2,4,1,1,8590,14,4,3400.0,1,441,N,2,2,2,2
25-01300,8,1,N,0,1,2,3,1,1,N,N,3,N,N,501,N,2,2,2,2
25-01000,34,1,6,0,1,N,N,3,0,N,N,4,0.0,0,0,N,1,2,2,2
25-00503,63,1,1,0,1,0,2,1,1,6970,9,10,250000.0,9,501,N,2,2,2,2
25-01000,6,1,N,0,6,4,6,1,1,N,N,3,N,N,297,N,2,2,2,2
25-00703,45,1,1,2,8,2,4,1,1,8191,12,10,101000.0,8,264,N,2,2,2,2
25-01300,71,2,1,0,1,0,2,1,1,N,N,5,54600.0,6,501,N,2,2,2,2
25-01300,39,2,1,0,1,2,4,1,1,8660,14,7,30000.0,4,399,N,1,1,2,2
25-00703,57,2,1,0,1,0,2,1,1,N,N,10,13000.0,2,501,N,2,2,2,2
25-02800,45,1,4,0,1,0,N,1,2,6672,8,7,71000.0,7,501,N,2,2,2,2
25-00703,27,1,6,4,1,0,N,1,1,3580,4,7,105020.0,8,501,N,2,2,2,2
25-00503,31,2,6,0,1,0,N,1,2,8191,12,10,70000.0,7,501,N,2,2,2,2
25-00703,14,1,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
25-02800,85,1,3,0,1,0,2,1,1,N,N,5,67200.0,7,501,N,2,2,2,1
25-00703,39,1,2,0,1,0,N,1,2,770,3,9,0.0,0,0,N,2,1,2,2
25-01300,54,2,1,0,1,2,4,1,1,N,N,8,0.0,0,501,N,2,2,2,2
25-01000,25,2,6,0,1,0,6,1,1,7870,11,9,48500.0,6,501,N,2,2,2,2
25-01300,84,2,3,0,1,N,N,2,0,N,N,10,0.0,0,N,N,1,1,2,2
25-01300,49,2,6,0,1,1,2,1,1,8290,12,9,53400.0,6,370,N,2,2,2,2
25-01300,61,2,4,0,1,0,N,1,1,8191,12,7,45000.0,5,324,N,2,2,2,2
25-00703,74,1,1,0,1,0,2,1,1,3490,4,9,516000.0,9,501,N,2,2,2,2
25-01000,41,1,1,0,1,0,2,1,1,4971,6,5,104000.0,8,501,N,2,2,2,2
25-02800,69,1,4,0,1,0,N,1,1,7970,12,9,50000.0,6,416,N,2,2,2,2
25-01300,63,2,1,0,1,0,2,1,1,7071,9,9,65000.0,7,501,N,2,2,2,2
25-00503,11,2,N,0,9,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
25-00503,69,2,1,0,1,0,2,1,1,7071,9,9,42900.0,5,501,N,2,2,2,2
25-01000,12,1,N,0,1,2,4,1,1,N,N,3,N,N,227,N,2,2,2,2
25-02800,35,1,6,0,1,0,N,1,2,770,3,7,49000.0,6,408,N,2,2,2,2
25-00703,20,2,6,0,1,0,N,1,2,7390,10,7,3000.0,1,30,N,2,2,2,2
25-00703,9,2,N,0,9,1,3,1,1,N,N,3,N,N,501,N,2,2,2,2
25-00703,43,2,1,0,1,4,6,1,1,7970,12,9,26000.0,4,501,N,2,2,2,2
25-00703,64,1,1,0,1,0,2,1,1,7072,9,1,51000.0,6,501,N,2,2,2,2
25-02800,25,2,6,0,1,0,4,1,1,8590,14,9,19000.0,3,501,N,2,2,2,2
25-00503,75,1,1,0,1,0,7,1,2,N,N,5,16800.0,3,213,N,2,1,2,2
25-01000,82,1,3,0,1,N,N,2,0,N,N,5,48000.0,6,N,N,1,1,2,2
25-00503,41,2,1,4,1,0,4,1,1,6870,9,10,62600.0,6,230,N,2,2,2,2
25-02800,50,2,1,0,6,0,3,1,1,N,N,10,0.0,0,501,N,2,2,2,2
25-01300,11,2,N,0,1,2,5,1,1,N,N,3,N,N,501,N,2,2,2,2
25-01300,6,1,N,0,1,2,4,1,1,N,N,2,N,N,501,N,2,2,2,2
25-01300,6,1,N,0,1,2,4,1,1,N,N,2,N,N,501,N,2,2,2,2
25-01300,15,2,6,0,6,3,6,1,1,N,N,3,7200.0,1,327,N,2,2,2,2
25-00703,41,2,1,0,1,1,3,1,1,7860,11,9,40000.0,5,275,N,2,2,2,2
25-02800,69,2,4,0,1,0,N,1,2,7860,11,9,66900.0,7,501,N,2,2,2,2
25-01300,70,1,1,0,1,0,2,1,1,N,N,9,88000.0,8,501,N,2,2,1,2
25-01300,50,1,1,0,1,2,4,1,1,8191,12,1,118000.0,8,501,N,2,2,2,2
25-00703,78,2,4,0,1,0,N,1,1,4971,6,7,54800.0,6,456,N,2,2,2,2
25-02800,65,2,4,0,1,0,2,1,1,7860,11,9,88000.0,8,464,N,2,2,2,2
25-01000,20,1,6,0,1,0,2,1,2,770,3,7,3000.0,1,0,N,2,2,2,2
25-00703,35,1,1,0,1,0,2,1,1,6480,8,9,133010.0,9,501,N,2,2,2,2
25-02800,61,2,1,0,1,0,2,1,1,7460,10,9,74400.0,7,501,N,2,2,2,2
25-00503,27,2,6,0,1,N,N,3,0,N,N,7,0.0,0,69,N,1,2,2,1
25-01300,27,2,6,0,1,0,N,1,2,7860,11,10,42490.0,5,341,N,2,2,2,2
25-00703,5,2,N,0,1,3,5,1,1,N,N,2,N,N,501,N,2,2,2,2
25-02800,73,1,1,0,1,0,2,1,1,7770,10,5,130000.0,9,501,N,2,2,2,2
25-00703,71,2,3,0,1,0,N,1,2,N,N,5,39910.0,5,322,N,2,1,2,2
25-00703,27,2,6,0,6,N,N,3,0,7290,10,7,27500.0,4,306,N,2,2,2,2
25-02800,48,2,1,0,1,0,4,1,2,7690,10,5,20000.0,3,501,N,2,2,2,2
25-00503,33,1,1,0,1,1,3,1,1,9490,16,7,64000.0,7,501,N,2,2,2,2
25-02800,47,2,6,0,1,0,N,1,1,6680,8,5,50000.0,6,386,N,2,2,2,2
25-00703,58,2,1,0,1,0,4,1,1,2190,4,7,100000.0,8,501,N,2,2,2,2
25-00503,5,1,N,0,9,2,5,1,1,N,N,1,N,N,501,N,2,2,2,2
25-00503,40,2,1,0,1,1,3,1,1,8370,13,7,55000.0,6,501,N,2,2,2,2
25-00503,44,2,1,0,1,1,3,1,2,7970,12,7,24000.0,4,501,N,2,2,2,2
25-01000,20,2,6,0,1,0,5,1,1,8191,12,7,25000.0,4,501,N,2,2,2,2
25-00703,57,2,1,0,1,0,4,1,1,6290,7,5,0.0,0,501,N,2,2,2,2
25-01300,16,2,6,0,2,2,4,1,1,N,N,4,-1600.0,0,501,N,2,2,2,2
25-00503,48,1,1,0,1,1,3,1,1,3380,4,10,190000.0,9,501,N,2,2,2,2
25-00703,47,2,4,0,1,0,3,1,2,6690,8,7,30000.0,4,324,N,2,2,2,2
25-00703,65,2,1,0,1,0,2,1,1,7490,10,5,45000.0,5,501,N,2,2,2,2
25-02800,87,2,3,0,1,0,2,1,1,N,N,5,100000.0,8,501,N,2,2,2,2
25-01300,38,2,1,0,1,2,5,1,1,8270,12,5,890.0,1,186,N,2,2,2,2
25-00503,47,1,1,0,1,1,3,1,1,8180,12,12,627000.0,9,501,N,2,2,2,2
25-01300,60,2,1,0,1,0,4,1,1,N,N,9,0.0,0,501,N,2,2,2,2
25-01300,17,2,6,0,1,1,3,1,1,8590,14,4,1500.0,1,501,N,2,2,2,2
25-01300,6,1,N,0,1,2,4,1,1,N,N,2,N,N,501,N,2,2,2,2
25-00503,62,2,6,0,1,0,N,1,2,8564,14,10,15450.0,3,121,N,2,2,2,1
25-00703,18,2,6,0,1,N,N,3,0,N,N,7,0.0,0,N,N,2,2,2,2
25-01000,62,2,1,0,1,0,3,1,1,9170,15,10,12000.0,2,316,N,2,2,2,2
25-00703,13,1,N,0,1,1,3,1,1,N,N,3,N,N,501,N,2,2,2,2
25-01000,11,1,N,0,1,4,6,1,1,N,N,3,N,N,199,N,2,2,2,2
25-01300,58,2,1,0,1,0,3,1,1,4170,5,5,62100.0,6,501,N,2,2,2,2
25-00703,20,2,6,0,2,N,N,3,0,9170,15,5,627000.0,6,N,N,2,2,2,2
25-02800,65,1,1,0,1,0,2,1,1,7072,9,9,84600.0,7,501,N,2,2,2,2
25-01300,27,1,6,0,1,N,N,2,0,N,N,7,13200.0,2,N,N,1,1,1,2
25-01000,4,1,N,0,1,2,4,1,1,N,N,1,N,N,501,N,N,N,2,2
25-00703,28,2,1,0,1,1,3,1,2,7970,12,8,27000.0,4,226,N,2,2,2,2
25-01300,31,1,1,0,1,0,2,1,1,3380,4,9,60000.0,6,501,N,2,2,2,2
25-00503,33,2,6,0,6,0,N,1,2,6970,9,10,100500.0,8,501,N,2,2,2,2
25-02800,48,1,1,0,6,4,6,1,1,7380,10,9,125000.0,9,501,N,2,2,1,2
25-01300,6,1,N,0,1,2,4,1,1,N,N,2,N,N,501,N,2,2,2,2
25-00503,32,2,1,0,1,0,2,1,2,5381,6,9,75000.0,7,501,N,2,2,2,2
25-00703,52,1,1,0,1,0,4,1,1,7970,12,9,22350.0,3,501,N,2,2,2,2
25-01300,9,1,N,0,1,2,4,1,1,N,N,3,N,N,470,N,2,2,2,2
25-02800,66,2,6,0,1,0,N,1,1,8680,14,5,50000.0,6,416,N,2,2,2,2
25-00503,58,2,1,0,1,0,2,1,1,7071,9,9,105000.0,8,501,N,2,2,2,2
25-00703,24,1,6,0,1,0,5,1,1,770,3,5,32000.0,4,501,N,2,2,2,2
25-00703,68,1,1,0,1,0,2,1,2,N,N,7,37500.0,5,473,N,2,2,2,2
25-00503,20,1,6,0,1,N,N,3,0,3590,4,7,0.0,0,N,N,2,2,2,2
25-02800,19,2,6,0,1,0,6,1,1,8470,13,7,2000.0,1,271,N,2,2,2,2
25-00503,63,2,6,0,1,0,N,1,2,N,N,10,15000.0,3,109,N,1,2,2,2
25-00703,44,2,1,0,6,2,7,1,1,7860,11,9,100000.0,8,501,N,2,2,2,2
25-01300,24,2,6,0,2,2,5,1,1,5170,6,8,40000.0,5,327,N,2,2,2,2
25-01300,11,2,N,0,6,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
25-02800,69,2,5,0,1,0,N,1,2,6470,8,10,248000.0,9,501,N,2,2,2,2
25-01300,11,1,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
25-00503,29,1,1,0,1,0,2,1,2,1570,4,9,98000.0,8,501,N,2,2,2,2
25-00703,29,2,1,0,1,1,3,1,1,N,N,9,0.0,0,365,N,2,2,2,2
25-02800,66,2,3,0,1,0,N,1,1,N,N,9,38300.0,5,302,N,2,2,2,2
25-01300,54,2,1,0,1,0,3,1,1,4170,5,10,177000.0,9,501,N,2,2,2,2
25-01300,49,2,5,4,1,0,N,1,1,7860,11,9,53000.0,6,501,N,2,2,2,2
25-00703,65,1,6,0,1,0,N,1,1,3580,4,10,148000.0,9,501,N,2,2,2,2
25-00703,58,1,1,0,1,0,2,1,1,770,3,8,90000.0,8,501,N,2,2,2,2
25-02800,94,1,1,0,1,2,3,1,1,N,N,7,42000.0,5,480,4,1,1,2,1
25-00703,42,2,1,0,1,3,5,1,2,8191,12,12,102000.0,8,326,N,2,2,2,2
25-00703,73,2,3,0,1,0,N,1,1,5490,6,5,37800.0,5,331,N,2,2,2,2
25-00503,75,2,1,0,1,0,2,1,1,7870,11,10,78400.0,7,501,N,2,2,2,2
25-01000,94,2,3,0,1,N,N,2,0,N,N,5,0.0,0,N,N,1,1,1,2
25-00503,66,2,6,0,1,0,N,1,2,7870,11,5,21700.0,3,170,N,2,2,2,2
25-00703,28,1,1,0,1,0,2,1,1,6890,9,9,102200.0,8,501,N,2,2,2,2
25-00703,17,2,6,0,1,1,3,1,1,8590,14,4,1000.0,1,501,N,2,2,2,2
25-01000,1,2,N,0,1,2,4,1,1,N,N,N,N,N,501,N,N,N,2,2
25-00503,74,2,3,0,1,0,2,1,1,4971,6,5,35100.0,5,456,N,2,2,2,2
25-01300,35,1,6,0,1,0,N,1,2,4690,6,9,55000.0,6,422,N,2,2,2,2
25-00703,57,2,1,0,1,0,2,1,1,7190,9,9,78300.0,7,501,N,2,2,2,2
25-00703,81,1,1,0,1,0,2,1,2,N,N,4,26200.0,4,178,N,2,2,2,1
25-00703,8,1,N,4,1,1,6,1,2,N,N,2,N,N,137,N,2,2,2,2
25-00703,54,2,4,0,6,1,2,1,2,N,N,7,8500.0,2,57,N,2,2,2,2
25-01300,0,1,N,0,1,0,N,1,1,N,N,N,N,N,N,N,N,N,2,2
25-00503,32,1,6,0,1,0,N,1,1,7460,10,10,70000.0,7,501,N,2,2,2,2
25-00503,30,1,6,0,1,0,N,1,2,7460,10,9,120000.0,8,501,N,2,2,2,2
25-02800,10,2,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
25-01000,59,2,1,0,1,0,3,1,1,7570,10,9,31800.0,4,501,N,2,2,2,2
25-01000,94,1,3,0,1,N,N,2,0,N,N,4,0.0,0,N,N,1,1,2,2
25-01300,25,1,6,0,1,0,3,1,1,8580,14,5,0.0,0,61,N,2,2,2,2
25-00703,18,1,6,0,1,N,N,3,0,4971,6,5,4200.0,1,N,N,2,2,2,2
25-02800,68,1,4,0,1,0,2,1,1,1190,4,3,450000.0,9,501,2,2,2,2,2
25-00503,6,2,N,0,1,4,6,1,1,N,N,2,N,N,501,N,2,2,2,2
25-00503,18,1,6,0,1,1,4,1,1,7390,10,5,5600.0,1,501,N,2,2,2,2
25-00703,24,2,6,0,1,0,5,1,1,6870,9,9,3000.0,1,501,N,2,2,2,2
25-02800,44,2,1,0,1,3,5,1,1,N,N,9,0.0,0,501,N,2,2,2,2
25-00503,26,1,1,2,1,1,3,1,2,7460,10,10,95000.0,8,501,N,2,2,2,2
25-02800,31,2,1,0,1,1,3,1,1,8170,12,10,45000.0,5,501,N,2,2,2,2
25-01300,1,1,N,0,1,1,3,1,1,N,N,N,N,N,501,N,N,N,2,2
25-00703,67,1,1,0,1,0,2,1,2,N,N,6,14800.0,3,202,N,1,1,2,2
25-02800,28,2,6,0,1,0,3,1,1,8191,12,9,73000.0,7,501,N,2,2,2,2
25-00703,63,2,4,0,1,0,N,1,2,N,N,8,9600.0,2,76,6,2,1,2,1
25-00503,33,2,1,0,1,2,5,1,1,7860,11,10,77000.0,7,501,N,2,2,2,2
25-01000,83,2,1,0,1,0,2,1,1,N,N,10,4000.0,1,501,N,2,2,2,2
25-02800,31,2,6,4,1,0,N,1,2,7860,11,10,70000.0,7,501,N,2,2,2,2
25-01000,66,2,1,0,1,0,2,1,1,8980,15,7,0.0,0,234,N,2,2,2,2
25-00703,47,2,1,0,1,2,5,1,1,6870,9,7,63000.0,6,501,N,2,2,2,2
25-01300,64,1,1,0,1,0,2,1,1,770,3,5,28000.0,4,248,N,2,2,2,2
25-00703,0,2,N,0,1,1,3,1,1,N,N,N,N,N,501,N,N,N,2,2
25-00503,14,1,N,0,1,1,4,1,1,N,N,3,N,N,501,N,2,2,2,2
25-01000,65,1,1,0,1,0,2,1,1,6970,9,10,291000.0,9,501,N,2,2,2,2
25-00503,39,1,1,0,6,2,4,1,1,9680,17,12,343000.0,9,501,N,2,2,2,2
25-01300,58,2,3,0,1,0,N,1,2,7380,10,7,60000.0,6,422,N,2,2,2,2
25-00703,61,2,4,0,1,0,N,1,2,9070,15,10,125000.0,9,501,N,2,2,2,2
25-01000,68,2,1,0,1,0,2,1,1,N,N,9,28090.0,4,400,N,2,2,2,2
25-02800,62,2,1,0,1,0,2,1,1,8191,12,7,81300.0,7,501,N,2,2,2,1
25-00503,21,2,6,0,1,N,N,3,0,N,N,8,4000.0,1,N,N,2,2,2,2
25-00503,16,1,6,0,9,1,3,1,1,N,N,4,0.0,0,501,N,2,2,2,2
25-01300,42,2,1,0,1,2,4,1,1,8590,14,7,12000.0,2,358,N,2,2,2,2
25-00703,65,1,1,0,1,0,2,1,1,7270,10,11,130600.0,9,501,N,2,2,2,2
25-01300,47,1,6,0,1,1,4,1,1,4195,5,10,120000.0,8,501,N,2,2,2,2
25-01300,70,1,1,0,1,0,2,1,1,N,N,9,76000.0,7,501,N,2,2,1,2
25-01000,70,2,6,0,1,0,N,1,1,N,N,9,80700.0,7,501,N,2,2,2,2
25-00703,10,2,N,0,1,4,6,1,1,N,N,3,N,N,501,N,2,2,2,2
25-00703,58,2,1,0,1,0,2,1,1,7860,11,9,104000.0,8,501,N,2,2,2,2
25-00703,79,1,1,0,1,0,2,1,1,N,N,10,31300.0,4,501,N,2,2,2,2
25-00703,33,1,6,0,1,0,5,1,1,6090,7,5,16000.0,3,501,N,2,2,2,2
25-02800,43,2,1,0,1,0,2,1,1,6370,7,4,24000.0,4,501,N,2,2,2,2
25-00503,9,2,N,0,1,1,2,1,2,N,N,3,N,N,186,N,2,2,2,2
25-00503,12,2,N,0,6,1,2,1,1,N,N,3,N,N,501,N,2,2,2,2
25-00703,45,2,1,0,1,3,5,1,1,8590,14,9,1000.0,1,222,N,2,2,1,1
25-00703,69,2,1,0,1,0,2,1,1,7970,12,9,22500.0,3,501,N,2,2,2,2
25-00503,3,1,N,0,1,2,4,1,2,N,N,2,N,N,235,N,N,N,2,2
25-02800,10,2,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
25-02800,37,2,1,0,6,0,2,1,1,8980,15,7,31500.0,4,501,N,2,2,2,2
25-01300,47,2,1,0,1,0,2,1,1,8191,12,9,45000.0,5,392,N,2,2,2,2
25-00703,61,1,1,0,1,0,2,1,1,7780,10,7,7000.0,2,276,N,2,2,2,2
25-00703,6,2,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
25-00503,54,2,1,0,1,0,5,1,1,7380,10,9,90000.0,8,501,N,2,2,2,2
25-00503,28,2,6,0,1,N,N,3,0,9920,18,9,91000.0,8,N,N,2,2,2,1
25-00703,67,2,3,0,1,N,N,2,0,N,N,4,0.0,0,N,N,2,1,2,2
25-02800,0,1,N,0,1,0,2,1,1,N,N,N,N,N,501,N,N,N,2,2
25-01300,39,2,1,0,1,2,4,1,1,5070,6,8,6400.0,1,501,N,2,2,2,2
25-01000,65,2,2,0,1,0,N,1,1,8270,12,5,68000.0,7,501,N,2,2,2,2
25-02800,58,1,4,0,1,0,N,1,2,3490,4,5,85000.0,8,501,N,2,2,2,2
25-00703,35,1,6,0,1,0,2,1,1,4690,6,9,100000.0,8,501,N,2,2,2,2
25-01000,71,1,1,0,1,0,2,1,2,N,N,7,10000.0,2,442,N,2,1,2,2
25-01300,38,2,2,0,1,N,N,3,0,N,N,9,2000.0,1,26,N,2,1,2,2
25-00503,19,2,6,0,1,0,4,1,1,8590,14,7,3000.0,1,501,N,2,2,2,2
25-01300,22,1,6,0,6,0,4,1,1,7870,11,9,5500.0,1,361,N,2,2,2,2
25-01300,94,1,1,0,1,0,2,1,1,N,N,1,15600.0,3,144,N,2,1,1,1
25-01300,24,1,6,0,1,0,N,1,2,8680,14,5,30000.0,4,226,N,2,2,2,2
25-00503,72,1,4,0,1,N,N,2,0,N,N,6,20900.0,3,N,N,2,1,2,2
25-00703,63,2,4,0,1,0,2,1,1,8370,13,10,27540.0,4,274,N,2,2,2,2
25-01300,13,2,N,0,1,4,7,1,1,N,N,3,N,N,501,N,2,2,2,2
25-01000,71,2,1,0,1,0,2,1,1,7970,12,10,62000.0,6,501,N,2,2,2,2
25-01000,52,2,6,0,1,0,N,1,2,7380,10,9,60020.0,6,456,N,2,2,2,2
25-00503,10,1,N,0,1,1,3,1,2,N,N,3,N,N,407,N,2,2,2,2
25-00503,21,2,6,0,6,0,N,1,2,N,N,5,8000.0,2,68,N,2,2,2,2
25-00503,49,2,4,0,1,0,N,1,1,6680,8,9,75000.0,7,501,N,2,2,2,2
25-01000,72,1,4,0,1,N,N,2,0,N,N,4,22000.0,3,N,N,1,1,1,1
25-00503,45,2,4,0,1,0,N,1,1,170,0,5,0.0,0,0,N,2,2,2,2
25-01000,48,2,1,0,1,1,3,1,1,5370,6,10,12000.0,2,223,N,2,2,2,2
25-00703,2,1,N,4,1,2,4,1,2,N,N,N,N,N,178,N,N,N,2,2
25-00703,78,1,1,0,1,0,2,1,1,N,N,9,45500.0,5,291,N,2,2,2,2
25-00703,65,1,1,0,1,0,3,1,1,6970,9,9,0.0,0,501,N,2,2,2,2
25-01300,4,2,N,0,1,2,4,1,1,N,N,1,N,N,501,N,N,N,2,2
25-00503,33,1,6,0,6,0,3,1,1,7460,10,9,100000.0,8,501,N,2,2,2,2
25-01000,72,2,1,0,1,0,2,1,2,N,N,9,13200.0,2,197,N,2,2,2,2
25-01000,69,2,1,0,1,0,6,1,1,N,N,2,0.0,0,406,N,2,2,2,2
25-02800,50,1,1,0,1,0,2,1,1,7870,11,12,200500.0,9,501,N,2,2,2,1
25-00503,43,1,1,0,1,2,4,1,1,7460,10,10,300000.0,9,501,N,2,2,2,2
25-01300,0,1,N,0,1,1,3,1,1,N,N,N,N,N,501,N,N,N,2,2
25-00503,28,2,6,0,1,0,N,1,1,7580,10,10,65000.0,7,501,N,2,2,2,2
25-00703,29,1,6,2,1,0,N,1,1,8090,12,12,88000.0,8,501,N,2,2,2,2
25-00703,59,1,4,0,1,0,N,1,2,770,3,7,64500.0,7,501,N,2,2,2,2
25-00703,42,1,1,0,1,3,5,1,1,7071,9,9,230000.0,9,501,N,2,2,2,2
25-01000,84,2,1,0,1,0,2,1,1,N,N,5,10700.0,2,394,N,2,2,2,2
