PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
48-02515,48,2,1,0,1,0,2,1,1,7780,10,9,98000.0,8,501,N,2,2,2,2
48-02507,46,1,1,0,1,2,4,1,2,7860,11,11,82000.0,8,417,N,2,2,2,2
48-02101,58,2,3,0,1,0,N,1,1,8470,13,7,9300.0,2,72,N,2,2,2,2
48-02515,56,1,2,0,1,0,2,1,1,1590,4,6,96500.0,8,501,N,2,2,2,2
48-02101,38,2,4,0,2,1,2,1,2,7970,12,7,29200.0,5,115,N,2,2,2,2
48-02101,54,2,1,0,1,1,3,1,1,8191,12,7,0.0,0,183,N,2,2,2,2
48-02102,58,1,4,0,1,0,N,1,1,4680,6,5,50000.0,7,382,N,2,2,2,2
48-02101,48,1,1,0,1,0,2,1,1,7690,10,5,120000.0,9,501,N,2,2,2,2
48-02510,45,2,4,0,1,0,6,1,1,8562,14,7,5400.0,2,335,N,2,2,2,2
48-02101,35,1,5,4,1,2,3,1,2,7590,10,7,13000.0,3,64,N,2,2,2,2
48-02515,23,2,6,2,1,N,N,3,0,4470,5,5,0.0,0,N,N,2,2,1,2
48-02102,18,2,6,0,1,0,3,1,1,N,N,4,0.0,0,295,N,2,2,2,2
48-02507,40,2,1,0,1,3,6,1,2,8170,12,9,70000.0,8,275,N,2,2,2,2
48-02101,59,1,1,0,1,0,2,1,1,6870,9,9,97000.0,8,501,N,2,2,2,2
48-02101,29,1,1,0,1,1,3,1,1,8590,14,9,37000.0,6,235,N,2,2,2,2
48-02510,53,1,1,0,1,0,2,1,1,3990,4,8,43000.0,6,501,N,2,2,2,2
48-02516,1,1,N,0,1,2,4,1,2,N,N,N,N,N,106,N,N,N,2,2
48-02102,86,2,1,0,9,0,3,1,1,7280,10,5,72700.0,8,501,N,2,2,2,2
48-02101,59,1,6,0,1,0,3,1,1,5381,6,5,14600.0,3,90,N,2,2,2,2
48-02101,43,2,1,0,1,2,6,1,1,7870,11,10,110000.0,9,501,N,2,2,2,2
48-02510,27,1,6,0,2,0,N,1,2,6380,7,7,18000.0,4,145,N,2,2,2,2
48-02510,59,2,1,1,8,0,5,1,2,7580,10,6,228100.0,9,501,N,2,2,2,2
48-02101,56,2,1,1,1,0,4,1,1,2870,4,4,10000.0,2,372,N,2,2,2,2
48-02516,30,1,1,0,1,3,5,1,2,6170,7,5,51000.0,7,159,N,2,2,2,2
48-02101,51,2,2,0,1,2,3,1,1,4585,5,7,82000.0,8,501,N,2,2,2,2
48-02507,2,1,N,0,1,2,4,1,1,N,N,N,N,N,501,N,N,N,2,2
48-02101,50,2,1,0,2,0,2,1,1,6870,9,6,2000.0,1,501,N,2,2,2,2
48-02102,66,1,1,0,1,0,2,1,1,N,N,9,11400.0,3,231,N,2,2,2,2
48-02102,56,1,5,0,1,0,2,1,1,6070,7,5,45000.0,6,501,N,2,2,2,2
48-02101,64,1,1,0,1,0,2,1,1,9370,16,10,79600.0,8,501,N,2,2,2,2
48-02507,65,2,1,0,1,0,2,1,1,7270,10,9,7000.0,2,501,N,2,2,2,2
48-02102,68,2,1,0,1,0,2,1,1,5580,6,9,27100.0,5,375,N,2,2,2,2
48-02507,92,2,3,0,1,N,N,3,0,N,N,7,13800.0,3,84,N,1,1,2,1
48-02101,19,1,6,1,9,0,3,1,1,N,N,6,0.0,0,73,N,2,2,2,2
48-02102,3,2,N,0,1,3,5,1,1,N,N,1,N,N,222,N,N,N,2,2
48-02515,0,2,N,0,1,2,4,1,1,N,N,N,N,N,466,N,N,N,2,2
48-02516,46,1,1,1,1,3,5,1,1,5080,6,5,86000.0,8,312,1,2,2,2,2
48-02515,0,2,N,0,1,2,4,1,1,N,N,N,N,N,298,N,N,N,2,2
48-02101,41,2,6,1,1,3,5,1,1,N,N,3,9600.0,2,118,N,2,1,2,2
48-02101,11,2,N,1,1,2,4,1,1,N,N,3,N,N,484,N,2,2,2,2
48-02515,83,2,1,0,1,0,2,1,1,N,N,7,23100.0,4,496,N,2,2,2,1
48-02101,36,1,1,0,2,0,2,1,2,4195,5,7,17000.0,3,264,N,2,2,2,2
48-02507,32,2,1,0,1,2,4,1,1,6870,9,9,2400.0,1,411,N,2,2,2,2
48-02101,54,1,4,0,1,0,N,1,2,770,3,7,34000.0,5,256,N,2,2,2,2
48-02101,34,2,1,0,1,2,4,1,1,6970,9,9,7800.0,2,501,N,2,2,2,2
48-02102,4,2,N,0,1,0,6,1,1,N,N,2,N,N,115,N,N,N,2,2
48-02101,11,1,N,1,1,2,4,1,1,N,N,3,N,N,115,N,2,2,2,2
48-02507,45,1,1,0,6,0,2,1,2,7860,11,9,13700.0,3,131,N,2,2,2,2
48-02516,0,1,N,0,1,2,4,1,2,N,N,N,N,N,145,N,N,N,2,2
48-02102,58,2,1,0,1,0,2,1,1,N,N,4,8000.0,2,2,N,2,2,2,2
48-02510,18,2,6,0,1,0,3,1,1,4880,6,4,12000.0,3,496,N,2,2,2,2
48-02507,25,1,6,0,1,0,5,1,2,9160,15,9,24000.0,4,366,N,2,2,2,2
48-02102,47,2,4,0,1,0,N,1,2,8191,12,8,30000.0,5,234,N,2,2,2,2
48-02101,57,1,1,1,1,0,2,1,1,9370,16,10,130000.0,9,501,N,2,2,2,2
48-02510,14,2,N,1,1,2,3,1,1,N,N,3,N,N,501,N,2,2,2,2
48-02101,58,1,4,0,1,0,N,1,1,7290,10,5,103000.0,9,501,N,2,2,2,2
48-02516,30,1,1,0,1,2,4,1,1,7870,11,9,45000.0,6,501,N,2,2,2,2
48-02101,17,2,6,0,1,5,8,1,2,180,0,4,1200.0,1,458,N,2,2,2,2
48-02102,66,1,1,0,1,0,2,1,1,2590,4,6,118000.0,9,501,N,2,2,2,2
48-02102,30,2,4,0,1,3,4,1,2,7071,9,7,1800.0,1,1,N,2,2,2,2
48-02102,14,1,N,0,1,5,7,1,1,N,N,3,N,N,210,N,2,2,2,2
48-02101,48,1,1,0,1,0,2,1,2,6890,9,9,77500.0,8,501,N,2,2,2,2
48-02102,54,2,1,0,1,0,2,1,1,7780,10,7,36500.0,6,468,N,2,2,2,2
48-02101,36,1,6,0,6,0,6,1,1,N,N,5,21000.0,4,420,3,1,2,2,1
48-02102,34,1,1,0,1,1,3,1,1,770,3,7,49000.0,7,501,N,2,2,2,2
48-02102,68,2,4,0,1,0,N,1,1,N,N,5,7400.0,2,60,N,2,1,1,2
48-02102,35,2,1,0,1,2,7,1,1,6991,9,8,38000.0,6,144,N,2,2,2,2
48-02102,22,2,1,0,1,0,2,1,2,7860,11,9,25000.0,4,264,N,2,2,2,2
48-02101,59,2,1,1,1,0,2,1,1,8191,12,4,13800.0,3,501,N,2,2,2,2
48-02507,49,2,4,1,8,0,N,1,2,5381,6,7,70100.0,8,501,N,2,2,2,2
48-02102,8,1,N,0,1,3,5,1,2,N,N,3,N,N,162,N,2,2,2,2
48-02515,71,1,6,0,1,0,N,1,2,6470,8,8,9500.0,2,76,2,2,2,2,2
48-02516,62,2,1,0,1,0,2,1,1,5690,6,7,37000.0,6,501,N,2,2,2,2
48-02510,39,1,6,0,1,0,5,1,1,7770,10,5,24000.0,4,259,N,2,2,2,2
48-02510,44,1,1,0,1,2,5,1,1,9160,15,10,105000.0,9,500,N,2,2,2,2
48-02101,23,2,6,1,1,0,3,1,1,5391,6,5,15000.0,3,469,N,2,2,2,2
48-02101,21,1,2,1,1,0,6,1,1,8770,15,7,4500.0,2,501,N,2,2,2,2
48-02515,35,2,2,1,1,N,N,2,0,N,N,7,6200.0,2,N,N,2,2,2,2
48-02516,50,1,1,0,1,0,2,1,1,7380,10,10,112000.0,9,501,5,2,2,2,2
48-02515,19,1,6,0,1,1,3,1,2,2280,4,6,13000.0,3,319,N,2,2,2,2
48-02510,56,2,4,0,1,0,N,1,2,7380,10,4,2400.0,1,11,N,1,2,2,2
48-02515,30,1,6,1,1,0,N,1,2,9470,16,5,70000.0,8,501,N,2,2,2,2
48-02510,79,2,3,0,2,0,N,1,2,N,N,9,24600.0,4,205,N,2,1,1,1
48-02101,11,1,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
48-02510,66,1,1,0,1,0,2,1,1,9170,15,12,503000.0,9,501,N,2,2,2,2
48-02516,41,2,1,0,1,1,3,1,1,8270,12,1,80.0,1,259,N,2,2,2,2
48-02102,73,2,1,0,1,0,2,1,1,4690,6,8,24200.0,4,501,N,2,2,2,2
48-02101,36,2,6,0,2,0,4,1,1,N,N,1,0.0,0,402,N,2,2,1,2
48-02507,9,2,N,0,9,3,5,1,2,N,N,3,N,N,13,N,2,2,2,2
48-02510,35,1,1,0,1,2,4,1,2,8660,14,9,7200.0,2,196,N,2,2,2,2
48-02515,1,1,N,1,1,3,5,1,1,N,N,N,N,N,264,N,N,N,2,2
48-02516,64,1,1,0,1,0,2,1,1,680,2,9,120000.0,9,501,N,2,2,2,2
48-02515,3,1,N,1,1,1,3,1,1,N,N,1,N,N,171,N,N,N,2,2
48-02516,30,2,1,0,1,1,3,1,1,7860,11,9,0.0,0,501,N,2,2,2,2
48-02510,41,1,1,0,1,2,4,1,1,7290,10,9,181600.0,9,501,N,2,2,2,2
48-02510,56,2,1,0,1,0,2,1,1,7980,12,11,126000.0,9,501,N,2,2,2,2
48-02102,24,1,4,0,1,0,3,1,1,8470,13,5,500.0,1,0,N,2,2,2,2
48-02516,14,2,N,1,9,2,4,1,1,N,N,3,N,N,481,N,2,2,2,2
48-02102,14,1,N,1,1,3,5,1,2,N,N,3,N,N,293,N,2,2,2,2
48-02101,22,1,6,0,1,0,6,1,1,7790,10,5,36200.0,6,387,N,2,2,2,2
48-02507,45,1,1,0,1,4,7,1,1,7860,11,11,0.0,0,203,N,2,2,2,2
48-02102,33,2,6,0,1,0,3,1,1,8191,12,9,107730.0,9,501,N,2,2,2,2
48-02516,36,1,1,1,1,1,3,1,1,770,3,4,46000.0,6,372,N,2,2,2,2
48-02102,64,1,2,0,1,0,2,1,1,N,N,7,25450.0,5,501,N,2,2,2,2
48-02102,80,2,1,0,1,0,3,1,1,N,N,10,33300.0,5,471,N,2,2,2,1
48-02516,49,1,1,0,1,0,4,1,1,7290,10,7,75000.0,8,358,N,2,2,2,2
48-02510,66,1,1,0,1,0,2,1,1,1180,4,7,40000.0,6,340,N,2,2,2,2
48-02510,56,2,1,0,1,1,3,1,1,6870,9,10,38000.0,6,501,N,2,2,2,2
48-02510,35,1,1,1,1,3,5,1,1,770,3,5,50000.0,7,260,N,2,2,2,2
48-02516,32,2,1,0,1,1,3,1,1,7860,11,10,70000.0,8,501,N,2,2,2,2
48-02102,82,2,4,0,1,0,2,1,1,N,N,7,10600.0,3,274,N,2,1,2,2
48-02507,48,2,1,0,2,2,4,1,2,7290,10,1,42000.0,6,138,N,2,2,2,2
48-02515,31,1,6,0,2,0,N,1,2,5170,6,8,47000.0,6,344,N,2,2,2,2
48-02102,6,2,N,0,2,2,4,1,1,N,N,2,N,N,323,N,2,2,2,2
48-02516,22,1,6,0,1,0,N,1,2,6870,9,9,3000.0,1,11,N,2,2,2,2
48-02507,32,2,1,0,6,0,6,1,1,N,N,5,0.0,0,501,N,2,2,2,2
48-02102,10,2,N,2,1,1,3,1,2,N,N,3,N,N,163,N,2,2,2,2
48-02507,41,2,1,0,2,0,2,1,2,9070,15,7,34000.0,5,430,N,2,2,2,2
48-02101,70,1,1,0,1,0,2,1,1,3580,4,9,4800.0,2,98,N,2,2,2,2
48-02510,65,1,4,0,1,0,N,1,1,6190,7,7,30000.0,5,223,N,2,1,2,2
48-02102,18,2,1,0,1,0,4,1,1,6170,7,4,3000.0,1,210,N,2,2,2,2
48-02516,10,1,N,0,1,3,5,1,1,N,N,3,N,N,14,N,2,2,2,2
48-02102,50,2,4,0,1,0,3,1,2,4971,6,6,18000.0,4,501,N,2,2,2,2
48-02102,67,2,4,0,1,0,2,1,1,N,N,6,35000.0,5,349,N,2,1,2,2
48-02102,41,1,1,0,2,3,6,1,1,9470,16,5,110000.0,9,390,N,2,2,2,2
48-02510,9,2,N,1,9,2,4,1,1,N,N,3,N,N,481,N,2,2,2,2
48-02101,60,1,6,0,1,0,N,1,1,4570,5,5,175000.0,9,501,N,2,2,2,2
48-02102,19,2,6,0,1,1,5,1,2,7870,11,5,7000.0,2,480,N,2,2,2,2
48-02101,6,1,N,0,1,2,4,1,1,N,N,2,N,N,501,N,2,2,2,2
48-02102,32,2,6,0,1,0,4,1,1,3080,4,9,65000.0,8,501,5,2,2,2,2
48-02102,81,2,4,0,1,0,2,1,1,N,N,4,8800.0,2,230,N,2,1,2,2
48-02101,55,1,1,0,1,0,2,1,1,5690,6,7,100000.0,9,501,N,2,2,2,2
48-02507,22,1,6,0,1,0,3,1,1,8680,14,5,32000.0,5,262,N,2,2,2,2
48-02101,50,1,1,0,1,0,4,1,1,N,N,9,37000.0,6,457,5,1,2,2,1
48-02516,64,1,1,0,1,0,4,1,2,5391,6,7,120000.0,9,416,N,2,2,2,2
48-02510,49,2,1,1,8,0,2,1,1,7860,11,9,45000.0,6,501,N,2,2,2,2
48-02510,41,1,1,0,1,2,4,1,1,4170,5,9,96850.0,8,501,N,2,2,2,2
48-02101,66,2,6,1,1,0,2,1,1,7490,10,7,228100.0,9,501,N,2,2,2,2
48-02516,3,1,N,0,1,1,3,1,1,N,N,2,N,N,290,N,N,N,2,2
48-02510,61,1,1,0,1,0,2,1,1,770,3,5,50000.0,7,367,N,2,2,2,2
48-02516,28,1,1,0,1,0,5,1,1,770,3,5,90000.0,8,501,N,2,2,2,2
48-02516,48,1,1,0,1,2,4,1,1,7390,10,7,40000.0,6,501,N,2,2,2,2
48-02515,63,2,1,0,1,0,2,1,1,7860,11,9,58000.0,7,501,N,2,2,2,2
48-02515,22,1,1,4,8,0,2,1,2,770,3,6,40000.0,6,501,N,2,2,2,2
48-02510,48,2,1,4,1,0,2,1,1,4880,6,7,65000.0,8,501,N,2,2,2,2
48-02101,13,2,N,0,1,3,5,1,1,N,N,3,N,N,281,N,2,2,2,2
48-02102,76,1,1,0,1,0,2,1,1,N,N,9,76700.0,8,501,N,2,2,2,2
48-02515,46,1,1,0,1,0,2,1,1,770,3,9,357000.0,9,501,N,2,2,2,2
48-02510,58,2,4,0,1,0,2,1,1,3580,4,7,120000.0,9,501,N,2,2,2,2
48-02516,66,1,1,0,1,0,3,1,1,1180,4,5,65000.0,8,501,N,2,2,2,2
48-02102,43,2,1,1,1,3,5,1,1,9370,16,10,0.0,0,75,N,2,2,2,2
48-02510,9,2,N,0,1,1,3,1,1,N,N,3,N,N,453,N,2,2,2,2
48-02102,4,1,N,0,1,1,3,1,2,N,N,1,N,N,249,N,N,N,2,2
48-02102,59,2,2,0,1,N,N,2,0,N,N,4,13500.0,3,N,N,2,1,2,2
48-02510,48,1,1,0,2,0,2,1,1,7390,10,7,75000.0,8,501,N,2,2,2,2
48-02510,60,1,1,0,1,0,2,1,1,3580,4,7,121200.0,9,501,N,2,2,2,2
48-02507,41,1,4,0,1,0,N,1,1,6380,7,5,33600.0,5,250,N,2,2,2,2
48-02102,24,2,6,0,1,2,5,1,2,5070,6,5,35000.0,5,228,N,2,2,2,2
48-02102,71,2,1,0,1,0,2,1,1,7860,11,9,59420.0,7,501,N,2,2,2,2
48-02507,72,1,3,0,1,2,5,1,1,290,0,7,34700.0,5,173,N,2,2,2,2
48-02101,34,2,1,0,1,2,4,1,2,4380,5,7,40000.0,6,390,N,2,2,2,2
48-02101,2,1,N,1,8,2,3,1,1,N,N,N,N,N,147,N,N,N,2,2
48-02101,47,2,1,0,1,1,3,1,1,8191,12,9,60000.0,7,476,N,2,2,2,2
48-02516,12,1,N,1,1,3,5,1,1,N,N,3,N,N,133,N,2,2,2,2
48-02102,20,2,6,0,6,0,4,1,1,7890,11,9,8600.0,2,501,N,2,2,2,2
48-02101,12,2,N,0,1,2,4,1,2,N,N,3,N,N,501,N,2,2,2,2
48-02102,14,1,N,0,1,0,7,1,1,N,N,3,N,N,251,N,2,2,2,2
48-02101,81,2,3,0,1,0,N,1,1,N,N,7,16800.0,3,131,N,2,1,2,1
48-02507,64,2,1,0,1,0,2,1,1,7490,10,7,140000.0,9,501,N,2,2,2,2
48-02515,10,2,N,1,1,3,5,1,1,N,N,3,N,N,75,N,2,2,2,2
48-02507,51,2,1,0,2,0,4,1,1,7770,10,7,27200.0,5,501,N,2,2,2,2
48-02102,52,1,4,0,1,0,3,1,1,5580,6,5,60000.0,7,501,N,2,2,2,2
48-02510,35,1,1,0,1,1,3,1,1,9470,16,12,240000.0,9,501,N,2,2,2,2
48-02515,62,1,1,0,1,0,2,1,1,7290,10,10,103970.0,9,501,N,2,2,2,2
48-02515,55,1,2,0,1,0,N,1,2,6970,9,9,24000.0,4,181,N,2,2,2,2
48-02507,2,1,N,1,1,1,5,1,1,N,N,N,N,N,501,N,N,N,2,2
48-02102,15,1,6,0,1,3,5,1,1,N,N,3,100000.0,5,252,N,2,2,2,2
48-02507,49,2,4,0,1,0,N,1,2,4980,6,7,20000.0,4,171,N,2,2,2,2
48-02507,92,1,2,0,1,0,N,1,2,N,N,7,32000.0,5,248,N,1,1,2,1
48-02102,18,2,1,0,1,1,3,1,1,4890,6,4,370.0,1,120,N,2,2,2,2
48-02516,38,2,6,1,1,1,3,1,1,7870,11,5,0.0,0,246,N,2,2,2,2
48-02102,22,2,6,0,1,0,3,1,1,8470,13,7,13000.0,3,400,N,2,2,2,2
48-02101,64,1,1,0,1,0,2,1,1,6170,7,5,65000.0,8,501,N,2,2,2,2
48-02507,13,2,N,0,1,4,6,1,1,N,N,3,N,N,223,N,2,2,2,2
48-02507,53,1,1,1,1,0,2,1,1,8570,14,4,25200.0,5,329,N,2,1,2,2
48-02101,49,2,1,1,1,3,5,1,2,N,N,3,0.0,0,179,N,2,2,2,2
48-02510,75,2,1,0,1,0,2,1,1,7890,11,9,1000.0,1,92,N,2,2,2,2
48-02515,16,2,6,0,1,1,3,1,2,N,N,4,0.0,0,219,N,2,2,2,2
48-02507,50,1,1,0,1,0,3,1,1,7580,10,10,96000.0,8,501,N,2,2,2,2
48-02101,44,2,1,0,2,1,5,1,1,N,N,9,21000.0,4,501,N,1,2,2,2
48-02515,26,2,1,0,1,0,2,1,2,6991,9,9,50000.0,7,501,N,2,2,2,2
48-02101,79,2,3,0,1,2,6,1,2,N,N,5,1300.0,1,374,N,2,1,1,2
48-02102,0,2,N,0,1,2,4,1,1,N,N,N,N,N,501,N,N,N,2,2
48-02507,24,2,1,4,9,1,3,1,1,8680,14,9,59500.0,7,501,N,2,2,2,2
48-02102,17,1,6,0,1,1,4,1,1,N,N,4,0.0,0,294,N,2,2,2,2
48-02515,33,2,6,0,1,2,8,1,1,8680,14,4,15000.0,3,488,N,2,2,2,2
48-02101,31,2,6,0,1,1,2,1,2,4195,5,5,47000.0,6,341,N,2,2,2,2
48-02515,43,1,6,1,1,0,N,1,2,770,3,5,12000.0,3,91,N,2,2,2,2
48-02515,9,1,N,0,1,3,5,1,1,N,N,3,N,N,239,N,1,2,2,2
48-02510,21,2,6,0,9,0,3,1,1,8680,14,7,12000.0,3,501,N,2,2,2,2
48-02515,29,1,6,0,6,0,N,1,2,7970,12,10,85000.0,8,501,N,2,2,2,2
48-02510,59,2,1,0,1,0,2,1,1,8980,15,7,5450.0,2,281,N,2,2,1,2
48-02510,67,2,4,0,1,0,N,1,1,7470,10,7,17600.0,4,143,N,2,2,2,2
48-02516,6,2,N,0,1,4,6,1,1,N,N,3,N,N,311,N,2,2,2,2
48-02516,3,1,N,0,1,2,4,1,1,N,N,2,N,N,345,N,N,N,2,2
48-02507,53,2,5,0,2,0,2,1,1,6992,9,5,32000.0,5,195,N,2,2,2,2
48-02515,48,2,1,0,2,0,2,1,1,7860,11,10,50000.0,7,501,N,2,2,2,2
48-02507,11,1,N,1,1,4,6,1,1,N,N,3,N,N,118,N,2,2,2,2
48-02515,13,1,N,1,1,2,4,1,2,N,N,3,N,N,390,N,2,2,2,2
48-02510,43,2,1,4,2,2,5,1,1,4270,5,7,53000.0,7,443,N,2,2,2,2
48-02102,40,2,1,0,1,2,4,1,2,4770,6,5,50300.0,7,312,N,2,2,2,2
48-02102,6,1,N,0,1,2,4,1,2,N,N,2,N,N,97,N,2,2,2,2
48-02510,25,1,1,0,1,0,2,1,1,770,3,9,105000.0,9,501,N,2,2,2,2
48-02101,34,1,1,0,1,2,4,1,1,8660,14,8,25000.0,4,292,N,2,2,2,2
48-02101,34,2,6,4,1,2,3,1,2,7580,10,5,27000.0,5,142,N,2,2,2,2
48-02102,46,2,1,1,1,1,4,1,1,1180,4,1,6000.0,2,228,N,2,2,2,2
48-02101,63,1,1,1,8,0,2,1,1,N,N,7,24000.0,4,302,N,2,2,2,2
48-02507,0,1,N,0,2,0,5,1,1,N,N,N,N,N,244,N,N,N,2,2
48-02510,30,1,1,0,2,0,2,1,2,3080,4,8,36000.0,6,272,N,2,2,2,2
48-02516,29,2,1,0,1,3,5,1,1,7860,11,9,60000.0,7,501,N,2,2,2,2
48-02101,68,2,1,0,1,0,2,1,1,7860,11,7,13800.0,3,365,N,2,2,2,2
48-02510,84,2,3,0,1,0,N,1,2,N,N,8,1400.0,1,22,N,2,2,1,1
48-02102,7,2,N,0,1,0,5,1,1,N,N,2,N,N,191,N,2,2,2,2
48-02102,77,2,3,0,1,0,N,1,1,N,N,5,10850.0,3,98,N,2,2,2,1
48-02516,65,2,1,0,1,0,2,1,1,6070,7,7,12100.0,3,303,N,2,2,2,2
48-02515,70,2,1,0,1,0,2,1,1,5090,6,7,24200.0,4,425,N,2,1,2,2
48-02101,39,1,6,0,2,0,2,1,1,7780,10,5,0.0,0,265,N,2,2,2,2
48-02507,38,2,6,0,1,0,N,1,1,8180,12,11,75000.0,8,501,N,2,2,2,2
48-02101,32,1,1,1,1,1,3,1,1,3875,4,10,73000.0,8,501,N,2,2,2,2
48-02510,50,2,1,0,1,1,3,1,1,8891,15,7,15000.0,3,421,N,2,2,2,2
48-02510,77,1,4,0,1,0,N,1,1,N,N,10,74000.0,8,501,2,2,2,2,2
48-02516,69,2,4,0,1,0,2,1,1,7071,9,10,111000.0,9,501,N,2,2,2,2
48-02101,27,2,6,0,1,0,2,1,2,3580,4,6,15600.0,3,176,N,2,2,2,2
48-02515,16,2,6,1,1,0,3,1,2,8680,14,4,4000.0,2,148,N,2,2,2,2
48-02516,55,1,1,0,1,3,7,1,1,9070,15,9,0.0,0,210,N,2,2,2,2
48-02101,0,1,N,1,1,0,5,1,1,N,N,N,N,N,501,N,N,N,2,2
48-02510,47,1,1,0,1,1,3,1,1,6890,9,9,109000.0,9,501,N,2,2,2,2
48-02507,13,1,N,0,1,2,4,1,1,N,N,3,N,N,289,N,2,2,2,2
48-02510,1,1,N,0,1,0,6,1,1,N,N,N,N,N,501,N,N,N,2,2
48-02515,34,2,6,0,1,0,N,1,2,5580,6,9,80000.0,8,501,N,2,2,2,2
48-02515,77,1,3,0,1,0,4,1,1,N,N,4,9600.0,2,254,N,2,2,1,1
48-02516,57,2,1,0,1,0,7,1,1,1270,4,7,0.0,0,87,N,2,2,2,2
48-02507,83,2,1,0,1,0,2,1,1,N,N,5,44800.0,6,296,N,2,1,2,2
48-02102,58,1,6,0,1,0,N,1,1,N,N,7,9000.0,2,82,N,1,1,2,2
48-02102,60,2,1,0,1,0,2,1,1,N,N,10,1700.0,1,460,N,2,2,2,2
48-02507,8,2,N,0,1,3,4,1,1,N,N,3,N,N,21,N,2,2,2,2
48-02516,29,2,1,0,1,0,7,1,1,N,N,5,7500.0,2,87,N,2,2,2,2
48-02101,70,2,1,0,9,0,2,1,1,N,N,7,7000.0,2,501,N,2,2,2,2
48-02515,25,1,6,0,1,0,N,1,2,5090,6,7,30700.0,5,226,N,2,2,2,2
48-02515,15,2,6,0,1,2,5,1,2,N,N,4,0.0,0,58,N,2,2,2,2
48-02101,36,2,1,0,2,0,2,1,1,N,N,7,0.0,0,81,N,1,2,2,2
48-02102,80,2,3,0,1,0,3,1,1,5170,6,4,32000.0,5,376,N,1,1,1,2
48-02507,70,2,1,0,6,0,2,1,1,N,N,7,151300.0,9,501,N,2,2,2,2
48-02101,40,2,1,0,1,1,3,1,1,8270,12,5,12400.0,3,501,N,2,2,2,1
48-02101,57,1,1,0,1,0,4,1,1,9390,16,5,50000.0,7,420,N,2,2,2,2
48-02102,14,1,N,0,1,3,4,1,2,N,N,3,N,N,166,N,2,2,2,2
48-02515,37,1,6,1,1,0,6,1,1,770,3,5,53000.0,7,397,N,2,2,2,2
48-02510,54,2,1,0,1,1,4,1,1,N,N,8,0.0,0,501,N,2,2,2,2
48-02101,69,2,3,0,1,0,N,1,1,N,N,4,79500.0,8,501,N,2,2,2,2
48-02102,5,2,N,0,1,5,7,1,1,N,N,2,N,N,210,N,2,2,2,2
48-02516,36,1,1,0,2,2,4,1,2,8790,15,7,100000.0,9,392,N,2,2,2,2
48-02507,76,1,4,0,1,0,N,1,1,7870,11,10,38400.0,6,324,N,2,2,2,2
48-02510,52,1,1,0,1,0,3,1,2,6970,9,9,480700.0,9,501,N,2,2,2,2
48-02101,3,1,N,0,1,2,4,1,1,N,N,1,N,N,501,N,N,N,2,2
48-02102,36,1,1,0,1,1,3,1,2,7071,9,5,25000.0,4,206,N,2,2,2,2
48-02516,56,2,1,0,1,0,2,1,1,7980,12,7,75000.0,8,501,N,2,2,2,2
48-02102,60,1,1,0,1,0,2,1,1,1270,4,7,20700.0,4,253,N,2,2,2,2
48-02507,15,1,6,0,1,1,5,1,1,N,N,4,0.0,0,473,N,2,2,2,2
48-02510,8,1,N,0,9,2,5,1,1,N,N,3,N,N,246,N,2,2,2,2
48-02515,55,2,4,0,1,3,6,1,1,N,N,7,0.0,0,250,N,2,2,2,2
48-02102,58,1,4,0,2,0,3,1,1,9290,15,9,5900.0,2,142,N,2,2,2,1
48-02102,82,2,3,0,1,0,N,1,1,N,N,6,80000.0,8,501,N,2,2,2,2
48-02515,60,2,6,0,9,N,N,2,0,N,N,7,0.0,0,N,N,1,1,2,1
48-02102,19,1,6,0,1,1,4,1,1,8680,14,5,15000.0,3,501,N,2,2,2,2
48-02102,24,1,1,0,1,0,2,1,1,9470,16,5,60000.0,7,501,N,2,2,2,2
48-02101,76,1,1,0,1,0,2,1,1,8191,12,8,25000.0,4,370,N,2,2,2,2
48-02510,27,2,1,0,9,1,3,1,2,N,N,5,0.0,0,214,N,2,2,2,2
48-02102,1,1,N,0,1,0,5,1,1,N,N,N,N,N,501,N,N,N,2,2
48-02101,54,2,1,0,1,1,3,1,1,6870,9,8,0.0,0,476,N,2,2,2,2
48-02102,43,2,1,0,1,0,3,1,1,4890,6,8,18000.0,4,44,N,1,1,2,2
48-02516,7,1,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
48-02516,6,1,N,4,1,1,3,1,1,N,N,2,N,N,447,N,2,2,2,2
48-02102,16,2,6,1,1,1,2,1,1,N,N,4,0.0,0,424,N,2,2,2,2
48-02102,92,2,3,0,1,0,N,1,1,9070,15,7,56000.0,7,471,N,2,2,2,2
48-02515,44,2,4,0,1,0,2,1,2,3080,4,8,70600.0,8,501,N,2,2,2,2
48-02516,78,2,3,0,1,0,N,1,1,N,N,5,26500.0,5,213,N,2,2,2,1
48-02101,56,2,4,4,1,N,N,2,0,7580,10,7,40000.0,6,N,N,1,1,2,2
48-02510,68,1,1,0,1,0,2,1,1,2370,4,9,19000.0,4,290,N,2,2,2,2
48-02101,40,2,1,1,1,1,3,1,1,6070,7,5,9000.0,2,393,N,1,2,2,2
