PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
25-01000,58,1,1,0,1,0,2,1,1,2447.1,9,10,918000.0,9,501,N,2,2,2,2
25-00503,78,2,1,0,1,0,2,1,1,2872.7,N,9,10200.0,2,501,N,2,2,2,2
25-01000,77,2,4,0,1,0,N,1,1,2447.1,15,5,27800.0,4,230,N,2,2,2,2
25-01300,23,2,6,4,1,0,2,1,1,1457.2,10,7,10900.0,2,501,N,2,2,2,2
25-01300,9,1,N,0,1,2,4,1,1,1457.2,N,3,N,N,470,N,2,2,2,2
25-00703,14,1,N,0,1,2,4,1,1,2195.3,N,3,N,N,501,N,2,2,2,2
25-01300,86,2,3,0,1,0,2,1,1,1457.2,N,5,19100.0,3,501,N,2,2,2,2
25-01300,15,2,6,0,6,2,4,1,2,1457.2,N,4,0.0,0,501,N,2,2,2,2
25-02800,36,2,1,0,1,0,2,1,2,3683.9,11,10,75000.0,7,501,N,2,2,2,2
25-02800,82,2,6,0,1,N,N,2,0,3683.9,N,5,0.0,0,N,N,2,1,2,2
25-01000,61,2,1,0,1,0,2,1,1,2447.1,4,5,52000.0,6,501,N,2,2,2,2
25-00703,41,2,1,0,1,2,4,1,1,2195.3,10,9,20000.0,3,272,N,2,2,2,2
25-01000,69,2,1,0,1,0,2,1,1,2447.1,16,8,12200.0,2,314,N,2,2,2,2
25-00703,42,2,1,0,1,2,4,1,1,2195.3,12,9,101000.0,8,501,N,2,2,2,2
25-00503,65,1,1,0,6,0,2,1,1,2872.7,12,12,202000.0,9,501,N,2,2,2,2
25-00703,15,2,6,0,1,3,5,1,1,2195.3,N,4,0.0,0,501,N,2,2,2,2
25-01000,78,1,1,0,1,0,2,1,1,2447.1,N,11,114000.0,8,501,N,2,2,2,2
25-01000,76,1,1,0,1,0,2,1,2,2447.1,N,7,11500.0,2,127,N,2,2,2,2
25-00703,56,1,1,0,1,1,3,1,1,2195.3,6,10,70000.0,7,353,N,2,2,2,2
25-02800,73,1,1,0,1,0,2,1,1,3683.9,11,10,114000.0,8,501,N,2,2,2,1
25-00703,0,1,N,0,1,3,5,1,2,2195.3,N,N,N,N,462,N,N,N,2,2
25-00503,43,2,1,0,1,2,4,1,1,2872.7,11,10,13000.0,2,501,N,2,2,2,2
25-01300,17,2,2,0,6,1,3,1,1,1457.2,N,4,0.0,0,493,N,2,2,2,2
25-00703,72,1,1,0,1,0,2,1,1,2195.3,N,8,37500.0,5,456,N,2,2,2,2
25-00703,30,2,1,0,1,1,3,1,2,2195.3,14,5,4100.0,1,501,N,2,2,2,2
25-01000,67,2,1,0,1,0,2,1,1,2447.1,N,3,8300.0,2,248,N,2,1,1,2
25-00703,62,1,1,0,1,0,4,1,1,2195.3,4,7,75000.0,7,501,N,2,2,2,2
25-01000,32,1,1,0,1,1,3,1,1,2447.1,10,8,69000.0,7,494,N,2,2,2,2
25-01300,6,1,N,0,2,3,7,1,1,1457.2,N,3,N,N,443,N,2,2,2,2
25-01300,14,1,N,0,1,3,5,1,1,1457.2,N,3,N,N,441,N,2,2,2,2
25-00703,76,2,3,0,1,0,N,1,2,2195.3,N,9,190500.0,9,501,N,2,2,2,2
25-00503,22,2,6,4,9,N,N,3,0,2872.7,10,7,8300.0,2,N,N,2,2,2,2
25-02800,12,2,N,0,1,2,4,1,1,3683.9,N,3,N,N,501,N,2,2,2,2
25-01000,52,2,6,0,1,0,N,1,1,2447.1,10,9,46900.0,5,357,N,2,2,2,2
25-00703,53,2,4,0,1,0,N,1,1,2195.3,6,8,32000.0,4,244,N,2,2,2,2
25-00703,86,2,3,0,1,0,3,1,1,2195.3,N,5,34500.0,4,501,N,2,1,2,2
25-01000,12,2,N,0,1,3,5,1,1,2447.1,N,3,N,N,501,N,2,2,2,2
25-01300,6,1,N,0,9,1,3,1,1,1457.2,N,2,N,N,501,N,2,2,2,2
25-01300,63,1,1,0,1,0,2,1,1,1457.2,4,10,243300.0,9,501,N,2,2,2,2
25-00703,10,1,N,1,1,1,3,1,1,2195.3,N,3,N,N,501,N,2,2,2,2
25-00703,62,1,1,0,1,0,2,1,1,2195.3,6,7,70000.0,7,501,N,2,2,2,2
25-01300,5,2,N,0,1,4,6,1,1,1457.2,N,2,N,N,501,N,2,2,2,2
25-01300,32,1,6,0,1,0,3,1,1,1457.2,14,7,30000.0,4,501,N,2,2,2,2
25-00503,86,2,3,0,1,0,2,1,1,2872.7,N,7,6700.0,1,121,N,2,2,2,2
25-01000,74,2,4,0,1,0,N,1,1,2447.1,N,9,62300.0,6,501,N,2,2,2,2
25-02800,44,2,2,0,1,0,2,1,1,3683.9,12,7,60500.0,6,463,N,2,2,2,2
25-00503,46,1,1,0,1,2,4,1,1,2872.7,10,12,150000.0,9,501,N,2,2,2,2
25-02800,32,2,1,0,1,0,4,1,1,3683.9,15,6,20000.0,3,469,N,2,2,2,2
25-00703,60,2,1,0,1,0,2,1,1,2195.3,9,5,54000.0,6,501,N,2,2,2,2
25-00703,88,2,3,0,1,0,N,1,1,2195.3,N,8,80500.0,7,501,N,2,2,2,2
25-02800,29,1,6,0,2,2,6,1,1,3683.9,15,5,43000.0,5,327,N,2,2,2,2
25-00703,53,1,1,0,1,0,2,1,1,2195.3,5,5,173000.0,9,501,N,2,2,2,2
25-00703,35,1,1,0,1,0,2,1,2,2195.3,10,9,40000.0,5,501,N,2,2,2,2
25-02800,84,2,4,0,1,0,N,1,1,3683.9,11,10,53100.0,6,439,N,2,2,1,1
25-02800,65,1,1,0,1,0,2,1,1,3683.9,3,5,32400.0,4,223,N,2,2,2,2
25-00703,8,1,N,0,1,2,4,1,1,2195.3,N,3,N,N,501,N,2,2,2,2
25-00503,29,1,6,0,1,0,N,1,2,2872.7,14,7,19000.0,3,145,N,2,2,2,2
25-00503,79,1,1,0,1,0,2,1,1,2872.7,N,10,93500.0,8,501,N,2,2,2,2
25-02800,29,1,2,0,1,0,7,1,1,3683.9,3,5,40000.0,5,365,N,2,2,2,2
25-01300,35,2,1,0,1,2,4,1,1,1457.2,11,9,63000.0,6,501,N,2,2,2,2
25-00703,61,2,1,0,1,0,4,1,1,2195.3,11,12,90000.0,8,501,N,2,2,2,2
25-00703,4,1,N,0,1,0,6,1,1,2195.3,N,1,N,N,271,N,N,N,2,2
25-02800,56,2,1,0,1,0,4,1,1,3683.9,7,1,64000.0,7,501,N,2,2,2,2
25-00703,48,1,1,0,1,0,3,1,1,2195.3,14,5,40000.0,5,501,N,2,2,2,2
25-00703,64,1,1,0,1,0,2,1,2,2195.3,3,9,21300.0,3,420,N,2,2,2,2
25-00703,19,1,6,0,1,1,4,1,1,2195.3,0,5,7700.0,2,501,N,2,2,2,2
25-01000,70,1,1,0,1,0,2,1,1,2447.1,16,10,66000.0,7,501,N,2,2,2,2
25-01000,84,1,1,0,1,0,2,1,2,2447.1,N,5,22500.0,3,203,N,2,2,2,2
25-00703,57,2,2,0,1,N,N,2,0,2195.3,N,6,17200.0,3,N,N,2,1,2,2
25-01300,22,1,6,0,8,0,2,1,2,1457.2,14,5,20000.0,3,260,N,1,2,2,2
25-00703,12,1,N,0,6,4,5,1,2,2195.3,N,3,N,N,8,N,2,2,2,2
25-01000,72,1,1,0,1,0,2,1,1,2447.1,16,9,115400.0,8,501,N,2,2,2,2
25-02800,6,2,N,0,1,2,6,1,1,3683.9,N,2,N,N,501,N,2,2,2,2
25-01000,41,1,6,0,1,0,N,1,2,2447.1,N,5,9600.0,2,72,N,2,2,2,2
25-02800,74,1,1,0,1,0,3,1,1,3683.9,N,8,35200.0,5,501,N,2,2,2,2
25-02800,74,1,1,0,6,0,4,1,2,3683.9,N,4,4600.0,1,212,N,2,2,2,2
25-00503,11,2,N,0,6,3,5,1,1,2872.7,N,3,N,N,359,N,2,2,2,2
25-01300,47,1,1,0,1,0,2,1,1,1457.2,10,9,106000.0,8,501,N,2,2,2,2
25-02800,2,1,N,0,6,2,5,1,1,3683.9,N,N,N,N,501,N,N,N,2,2
25-00703,75,2,3,0,1,0,N,1,2,2195.3,N,7,17500.0,3,144,N,2,2,2,2
25-02800,31,1,6,0,1,0,N,1,2,3683.9,9,10,98800.0,8,501,N,2,2,2,2
25-00703,4,2,N,0,1,3,5,1,1,2195.3,N,1,N,N,288,N,N,N,2,2
25-00503,26,1,1,0,1,0,2,1,2,2872.7,4,10,91100.0,8,501,N,2,2,2,2
25-02800,52,1,1,0,1,0,2,1,1,3683.9,11,9,81000.0,7,501,N,2,2,2,2
25-01300,37,2,6,0,1,0,6,1,1,1457.2,13,7,39000.0,5,501,N,2,2,2,2
25-01000,76,2,1,0,1,0,2,1,1,2447.1,11,9,38580.0,5,501,N,2,2,2,2
25-00503,10,2,N,0,1,1,3,1,1,2872.7,N,3,N,N,501,N,2,2,2,2
25-01300,61,2,3,0,1,0,N,1,1,1457.2,12,7,12300.0,2,94,N,2,2,2,2
25-02800,10,2,N,0,1,2,4,1,1,3683.9,N,3,N,N,501,N,2,2,2,2
25-02800,60,2,4,0,1,0,4,1,1,3683.9,4,10,320000.0,9,501,N,2,2,2,2
25-01000,87,2,3,0,1,0,N,1,1,2447.1,N,5,53300.0,6,438,N,1,1,2,2
25-00503,51,2,2,0,1,0,2,1,1,2872.7,12,9,75000.0,7,501,N,2,2,2,2
25-00703,79,2,1,0,1,0,2,1,1,2195.3,N,10,28800.0,4,321,N,2,2,2,2
25-00503,18,1,6,0,1,0,6,1,1,2872.7,6,4,15000.0,3,501,N,2,2,2,2
25-01300,43,1,6,0,1,0,N,1,1,1457.2,12,7,59000.0,6,451,N,2,2,2,2
25-01300,52,2,1,0,1,0,2,1,1,1457.2,4,9,60000.0,6,501,N,2,2,2,2
25-01000,27,1,6,0,1,0,N,1,1,2447.1,14,5,32600.0,4,246,N,1,2,2,2
25-01300,54,1,2,0,6,0,N,1,2,1457.2,4,12,156020.0,9,501,N,2,2,2,2
25-01300,67,1,1,0,1,0,2,1,1,1457.2,10,7,16000.0,3,430,N,2,2,1,2
25-00703,45,1,1,0,1,2,4,1,1,2195.3,10,12,80000.0,7,501,N,2,2,2,2
25-00503,1,1,N,0,1,3,5,1,2,2872.7,N,N,N,N,326,N,N,N,2,2
25-01000,64,1,4,0,1,0,5,1,1,2447.1,6,5,29000.0,4,501,N,2,1,2,2
25-00503,46,2,6,0,1,0,3,1,1,2872.7,6,8,30030.0,4,501,N,2,2,2,2
25-01300,56,1,1,0,1,0,2,1,1,1457.2,N,10,0.0,0,501,N,2,2,2,2
25-00503,20,2,6,0,1,N,N,3,0,2872.7,11,5,2500.0,1,N,N,1,2,2,2
25-01300,54,1,1,0,1,1,4,1,1,1457.2,10,10,220000.0,9,501,N,2,2,2,2
25-00503,23,1,6,0,1,0,N,1,2,2872.7,4,7,34000.0,4,257,N,2,2,2,2
25-00703,29,1,6,2,8,0,N,1,1,2195.3,9,5,70000.0,7,501,N,2,2,2,2
25-01300,77,1,1,0,1,0,2,1,1,1457.2,N,3,53000.0,6,501,N,2,2,2,1
25-02800,30,1,6,0,1,0,4,1,1,3683.9,8,8,2000.0,1,501,N,2,2,2,2
25-01000,14,1,N,0,6,1,3,1,1,2447.1,N,4,N,N,501,N,2,2,2,2
25-01300,89,2,6,0,1,N,N,2,0,1457.2,N,5,30000.0,4,N,N,1,2,2,2
25-00703,46,1,1,0,1,2,4,1,1,2195.3,12,9,627000.0,9,501,N,2,2,2,2
25-01000,67,2,1,0,1,0,2,1,1,2447.1,N,9,28090.0,4,465,N,2,2,2,2
25-00703,52,1,2,0,1,0,5,1,1,2195.3,3,9,85000.0,8,501,N,2,2,2,2
25-01000,50,2,1,0,1,1,3,1,1,2447.1,12,8,57000.0,6,501,N,2,2,2,2
25-00703,85,2,6,0,1,N,N,3,0,2195.3,N,10,0.0,0,0,N,2,2,2,2
25-02800,87,1,1,0,1,0,2,1,1,3683.9,5,5,66600.0,7,501,N,2,2,2,2
25-01300,25,2,6,0,1,0,3,1,1,1457.2,11,9,52000.0,6,501,N,2,2,2,2
25-01300,33,2,1,0,1,2,4,1,1,1457.2,10,8,70000.0,7,501,N,2,2,2,2
25-00703,74,2,2,0,1,0,N,1,1,2195.3,9,10,72800.0,7,501,N,2,2,2,2
25-00703,13,2,N,0,1,0,7,1,2,2195.3,N,3,N,N,329,N,2,2,2,2
25-01000,24,1,6,0,1,0,N,1,2,2447.1,14,8,44400.0,5,339,N,2,2,2,2
25-02800,42,1,1,0,1,0,2,1,1,3683.9,5,7,80000.0,7,501,N,2,2,2,2
25-01300,14,2,N,0,1,2,5,1,1,1457.2,N,3,N,N,501,N,2,2,2,2
25-00703,57,2,3,0,1,0,N,1,2,2195.3,6,8,19300.0,3,147,N,2,2,2,2
25-00503,51,2,6,0,1,0,N,1,1,2872.7,6,10,55000.0,6,420,N,2,2,2,2
25-00703,66,2,5,0,1,0,2,1,1,2195.3,11,10,86000.0,8,501,N,2,2,2,2
25-01300,17,1,6,0,1,1,2,1,1,1457.2,6,4,1600.0,1,501,N,2,2,2,2
25-00503,20,2,6,0,9,N,N,3,0,2872.7,11,7,5300.0,1,N,N,2,2,2,2
25-02800,76,1,1,0,1,0,2,1,1,3683.9,N,5,79400.0,7,501,N,2,2,2,1
25-00703,57,2,1,0,1,0,5,1,1,2195.3,9,7,76300.0,7,501,N,2,2,2,2
25-00503,58,2,1,0,1,0,2,1,1,2872.7,8,9,74400.0,7,501,N,2,2,2,2
25-01300,41,2,1,0,1,4,6,1,1,1457.2,10,9,112000.0,8,501,N,2,2,2,2
25-02800,18,2,6,0,1,0,3,1,1,3683.9,14,5,0.0,0,501,N,2,2,2,2
25-00703,18,2,2,0,1,0,2,1,2,2195.3,N,5,2700.0,1,91,N,1,2,2,2
25-00503,39,1,1,0,1,1,3,1,1,2872.7,3,9,94000.0,8,501,N,2,2,2,2
25-00703,72,2,6,0,1,0,2,1,2,2195.3,10,11,49000.0,6,501,N,2,1,2,2
25-00503,17,1,6,0,6,1,3,1,1,2872.7,N,4,0.0,0,501,N,2,2,2,2
25-00703,94,1,3,0,1,N,N,2,0,2195.3,N,7,21300.0,3,N,2,2,1,1,1
25-00503,45,2,1,0,1,1,3,1,2,2872.7,12,10,72820.0,7,501,N,2,2,2,2
25-01000,79,2,1,0,1,0,2,1,2,2447.1,N,10,15000.0,3,501,N,2,1,2,2
25-01000,27,2,6,0,1,0,N,1,1,2447.1,12,9,70000.0,7,501,N,2,2,2,2
25-00503,33,2,6,0,1,0,2,1,1,2872.7,11,12,73000.0,7,501,N,2,2,2,2
25-01000,69,1,1,0,1,0,6,1,1,2447.1,N,8,63500.0,7,271,N,2,2,2,2
25-00503,40,1,1,0,6,1,3,1,2,2872.7,4,10,240000.0,9,501,N,2,2,2,2
25-01300,34,1,6,0,1,0,2,1,2,1457.2,9,5,26000.0,4,349,N,2,2,2,2
25-02800,54,1,2,0,1,0,7,1,1,3683.9,N,7,0.0,0,365,N,2,2,2,2
25-00703,65,1,1,0,1,0,2,1,1,2195.3,14,9,243500.0,9,501,N,2,2,2,2
25-00703,50,2,1,0,1,1,3,1,1,2195.3,15,10,11500.0,2,182,N,2,2,2,2
25-00703,75,1,1,0,1,0,2,1,1,2195.3,N,10,31300.0,4,493,N,2,2,2,2
25-00503,2,1,N,0,1,2,4,1,1,2872.7,N,N,N,N,501,N,N,N,2,2
25-00503,54,2,5,0,1,0,N,1,2,2872.7,14,9,90000.0,8,501,N,2,2,2,2
25-02800,32,1,1,0,1,0,2,1,1,3683.9,9,10,139900.0,9,501,N,2,2,2,2
25-02800,37,2,6,0,1,1,2,1,1,3683.9,9,7,90000.0,8,501,N,2,2,2,2
25-02800,48,1,4,0,1,2,4,1,1,3683.9,6,8,159000.0,9,501,N,2,2,2,2
25-00503,4,1,N,0,1,3,5,1,2,2872.7,N,2,N,N,326,N,N,N,2,2
25-00703,11,1,N,0,6,2,4,1,1,2195.3,N,3,N,N,501,N,1,2,2,2
25-01000,4,1,N,0,1,2,4,1,1,2447.1,N,1,N,N,501,N,N,N,2,2
25-01000,29,1,6,0,8,0,3,1,1,2447.1,8,9,110000.0,8,501,N,2,2,2,2
25-00703,12,2,N,0,2,5,6,1,2,2195.3,N,3,N,N,66,N,2,2,2,2
25-00703,61,1,1,0,1,1,3,1,1,2195.3,6,5,279000.0,9,501,N,2,2,2,2
25-02800,31,1,6,0,2,N,N,3,0,3683.9,12,7,18000.0,3,137,N,1,2,2,2
25-00703,14,2,N,0,1,2,4,1,1,2195.3,N,3,N,N,501,N,2,2,2,2
25-00703,21,1,6,0,1,N,N,3,0,2195.3,10,7,4000.0,1,N,N,2,2,2,2
25-00503,58,2,5,0,1,0,3,1,2,2872.7,N,5,12000.0,2,120,N,2,1,2,1
25-01000,49,1,2,0,1,1,2,1,1,2447.1,12,6,45000.0,5,257,N,2,2,2,2
25-01300,51,2,1,0,6,0,3,1,1,1457.2,4,10,134000.0,9,501,N,2,2,2,2
25-01300,42,2,1,0,1,3,5,1,1,1457.2,9,10,11900.0,2,239,N,2,2,2,2
25-00503,49,2,1,0,1,1,3,1,1,2872.7,N,9,-1600.0,0,501,N,2,2,2,2
25-01000,50,1,2,0,1,0,N,1,2,2447.1,10,9,65000.0,7,491,N,2,2,2,2
25-00703,63,1,1,0,1,0,2,1,1,2195.3,8,9,225000.0,9,501,N,2,2,2,2
25-00503,21,1,6,0,6,0,N,1,2,2872.7,14,5,330.0,1,2,N,2,2,2,2
25-00503,41,2,1,0,1,2,4,1,2,2872.7,N,9,0.0,0,501,N,2,2,2,2
25-00703,29,2,6,0,1,1,2,1,2,2195.3,14,5,7400.0,2,42,N,1,2,1,2
25-01300,47,1,1,0,1,1,3,1,1,1457.2,4,12,200000.0,9,501,N,2,2,2,2
25-01300,26,2,6,0,1,0,3,1,1,1457.2,6,7,117000.0,8,501,N,2,2,2,2
25-00703,61,1,1,0,1,0,2,1,1,2195.3,4,9,65010.0,7,382,N,2,2,2,2
25-00703,31,2,1,0,1,2,4,1,1,2195.3,12,10,100000.0,8,501,N,2,2,2,2
25-01300,56,2,1,0,1,0,3,1,1,1457.2,12,8,50000.0,6,501,N,2,2,1,2
25-00703,61,2,6,0,1,0,2,1,2,2195.3,12,10,52000.0,6,403,N,2,2,2,2
25-00503,40,2,6,0,1,0,N,1,2,2872.7,13,10,60000.0,6,456,N,2,2,2,2
25-00503,27,1,6,0,6,0,N,1,2,2872.7,10,11,190000.0,9,501,N,2,2,2,2
25-02800,8,2,N,0,1,2,4,1,1,3683.9,N,3,N,N,501,N,2,2,2,2
25-01000,75,1,1,0,1,0,6,1,1,2447.1,15,3,112700.0,8,501,N,2,2,2,2
25-00703,66,1,1,0,6,0,5,1,1,2195.3,7,11,230000.0,9,501,N,2,2,2,2
25-00503,27,2,6,0,1,N,N,3,0,2872.7,11,9,8000.0,2,N,N,2,2,2,2
25-02800,48,2,1,0,1,0,2,1,2,3683.9,5,7,60000.0,6,467,N,2,2,2,2
25-01300,5,1,N,0,1,4,6,1,1,1457.2,N,2,N,N,501,N,2,2,2,2
25-00703,43,1,1,0,1,2,4,1,1,2195.3,11,9,100000.0,8,501,N,2,2,2,2
25-00703,38,2,6,0,1,0,N,1,2,2195.3,15,11,147000.0,9,501,N,2,2,2,2
25-02800,69,1,4,2,1,0,N,1,2,3683.9,10,7,30900.0,4,256,N,2,2,2,2
25-01300,94,2,3,0,1,0,N,1,2,1457.2,N,5,14800.0,3,122,N,1,1,1,1
25-01300,67,2,1,0,1,0,2,1,1,1457.2,N,5,5900.0,1,501,N,2,2,2,2
25-00503,59,2,4,0,1,0,2,1,1,2872.7,11,5,110000.0,8,501,N,2,2,2,2
25-01300,75,2,1,0,1,0,2,1,1,1457.2,11,10,151600.0,9,501,N,2,2,2,2
25-00703,70,1,1,0,1,0,2,1,1,2195.3,11,9,113000.0,8,501,N,2,2,2,2
25-02800,66,2,6,0,1,0,N,1,1,3683.9,8,9,69000.0,7,501,N,2,2,2,2
25-00703,60,2,1,0,1,0,2,1,1,2195.3,10,11,-4600.0,0,501,N,2,2,2,2
25-02800,94,1,3,0,1,0,2,1,1,3683.9,N,11,54300.0,6,353,2,2,1,1,1
25-00503,21,1,6,4,8,N,N,3,0,2872.7,11,7,3000.0,1,N,N,2,2,2,2
25-01300,32,1,6,0,1,0,3,1,1,1457.2,4,7,39200.0,5,501,3,2,2,2,2
25-02800,58,2,4,0,1,0,N,1,1,3683.9,4,9,320000.0,9,501,N,2,2,2,2
25-01300,47,1,1,0,6,0,3,1,1,1457.2,8,10,134000.0,9,501,N,2,2,2,2
25-02800,18,2,6,0,1,0,3,1,1,3683.9,6,7,3500.0,1,501,N,2,2,2,2
25-00703,78,1,1,0,1,0,2,1,1,2195.3,6,9,33800.0,4,501,N,2,2,2,2
25-00503,72,1,1,0,1,0,2,1,1,2872.7,5,9,102500.0,8,501,N,2,2,2,2
25-00503,84,1,1,0,1,0,2,1,1,2872.7,11,12,68900.0,7,501,N,2,2,2,2
25-02800,3,2,N,0,1,2,5,1,1,3683.9,N,1,N,N,324,N,N,N,2,2
25-02800,12,1,N,0,1,2,3,1,2,3683.9,N,3,N,N,501,N,2,2,2,2
25-02800,4,1,N,0,1,3,5,1,1,3683.9,N,2,N,N,464,N,N,N,2,2
25-00703,67,2,1,0,1,0,3,1,1,2195.3,12,9,145000.0,9,501,N,2,2,2,2
25-01300,24,2,4,0,6,0,4,1,1,1457.2,6,10,35100.0,5,476,N,2,2,2,2
25-00703,15,1,6,4,6,3,4,1,1,2195.3,N,4,7200.0,2,204,N,2,2,2,2
25-00703,83,2,1,0,1,0,3,1,1,2195.3,N,8,13000.0,2,501,N,2,2,1,2
25-01300,28,2,6,0,1,0,N,1,2,1457.2,11,10,45000.0,5,341,N,2,2,2,2
25-00503,28,2,6,0,1,0,N,1,2,2872.7,11,10,67000.0,7,501,N,2,2,2,2
25-01000,16,2,6,0,1,2,4,1,1,2447.1,N,4,0.0,0,501,N,2,2,2,2
25-02800,2,1,N,0,1,1,3,1,1,3683.9,N,N,N,N,501,N,N,N,2,2
25-00503,81,1,1,0,1,0,2,1,1,2872.7,N,10,20000.0,3,194,N,2,2,2,2
25-02800,85,1,1,0,1,2,6,1,1,3683.9,7,7,44100.0,5,327,N,2,2,2,2
25-01000,76,2,3,0,1,0,2,1,1,2447.1,N,5,35200.0,5,501,N,2,2,2,2
25-01000,69,1,2,0,2,N,N,2,0,2447.1,N,4,0.0,0,N,5,1,1,2,2
25-01300,2,2,N,0,1,2,4,1,1,1457.2,N,N,N,N,501,N,N,N,2,2
25-01300,60,2,1,0,1,2,4,1,1,1457.2,10,9,119000.0,8,501,N,2,2,2,2
25-00703,24,2,6,0,1,0,4,1,2,2195.3,6,9,7690.0,2,501,N,2,2,2,2
25-00703,18,2,6,0,1,1,4,1,1,2195.3,18,5,0.0,0,317,N,1,2,2,2
25-01300,3,2,N,0,6,2,4,1,1,1457.2,N,1,N,N,501,N,N,N,2,2
25-01000,1,1,N,0,1,2,4,1,1,2447.1,N,N,N,N,407,N,N,N,2,2
25-01000,55,2,1,0,1,0,2,1,1,2447.1,10,11,310000.0,9,501,N,2,2,2,2
25-02800,72,2,6,0,1,0,N,1,1,3683.9,N,5,9400.0,2,77,N,2,1,2,2
25-00703,11,1,N,0,6,2,3,1,1,2195.3,N,3,N,N,486,N,2,2,2,2
25-00703,34,1,6,0,1,0,N,1,1,2195.3,3,5,100000.0,8,501,N,2,2,2,2
25-00703,24,1,6,0,1,0,2,1,1,2195.3,9,9,60000.0,6,501,N,2,2,2,2
25-00703,61,1,4,0,1,0,N,1,1,2195.3,4,9,206100.0,9,501,N,2,2,2,2
25-01300,13,2,N,0,1,4,9,1,1,1457.2,N,3,N,N,501,N,2,2,2,2
25-01300,29,1,6,0,1,0,N,1,1,1457.2,10,9,75000.0,7,501,N,2,2,2,2
25-02800,72,1,1,0,9,0,2,1,1,3683.9,N,7,12400.0,2,501,N,2,1,2,2
25-00503,63,2,1,0,1,0,4,1,1,2872.7,N,10,6000.0,1,501,N,2,2,2,2
25-02800,14,2,N,0,1,3,5,1,1,3683.9,N,3,N,N,469,N,2,2,2,2
25-01000,46,2,1,4,2,1,3,1,1,2447.1,12,9,55000.0,6,501,N,2,2,2,2
25-00503,17,2,6,0,6,2,4,1,1,2872.7,11,4,1000.0,1,501,N,2,2,2,2
25-00703,84,1,1,0,1,0,3,1,1,2195.3,N,7,101400.0,8,501,N,2,2,2,2
25-02800,71,2,1,0,1,0,2,1,1,3683.9,N,7,66300.0,7,501,N,2,2,2,2
25-02800,85,2,3,0,1,0,4,1,1,3683.9,N,5,41400.0,5,501,N,2,2,2,2
25-01300,17,2,6,0,1,3,5,1,1,1457.2,6,4,3000.0,1,501,N,2,2,2,2
25-01000,46,1,1,0,1,2,4,1,1,2447.1,5,10,109000.0,8,501,N,2,2,2,2
25-00703,12,1,N,0,1,3,4,1,1,2195.3,N,3,N,N,317,N,2,2,2,2
25-00503,45,2,1,0,1,4,6,1,1,2872.7,N,10,1000.0,1,501,N,2,2,2,2
25-02800,12,2,N,0,1,2,3,1,1,3683.9,N,3,N,N,469,N,2,2,2,2
25-00703,53,1,6,0,1,0,N,1,1,2195.3,12,7,30000.0,4,226,N,2,1,2,2
25-02800,35,1,1,0,6,1,3,1,2,3683.9,10,9,145000.0,9,501,N,2,2,2,2
25-00503,73,1,3,0,1,0,2,1,1,2872.7,N,10,110000.0,8,501,N,1,2,2,2
25-00503,71,2,3,0,1,0,N,1,1,2872.7,12,5,35100.0,5,289,N,2,2,2,2
25-00703,31,1,6,0,1,0,N,1,2,2195.3,4,8,85000.0,8,501,N,2,2,2,2
25-01300,46,2,1,0,1,4,9,1,1,1457.2,14,7,10300.0,2,501,N,2,2,2,2
25-00503,76,2,3,0,1,0,N,1,1,2872.7,N,5,12000.0,2,98,N,2,2,2,2
25-01300,9,2,N,0,1,2,3,1,1,1457.2,N,3,N,N,501,N,2,2,2,2
25-01000,41,1,1,0,1,2,4,1,1,2447.1,0,10,142500.0,9,501,N,2,2,2,2
25-00703,28,2,1,0,1,0,2,1,2,2195.3,12,7,35000.0,5,457,N,2,2,2,2
25-00703,52,2,4,0,1,1,4,1,2,2195.3,11,10,110000.0,8,481,N,2,2,2,2
25-00503,12,2,N,0,1,2,4,1,1,2872.7,N,3,N,N,501,N,2,2,2,2
25-01000,17,2,6,0,1,2,3,1,2,2447.1,11,4,6000.0,1,212,N,2,2,2,2
25-01300,49,2,1,0,1,4,9,1,1,1457.2,10,5,98000.0,8,501,N,2,2,2,2
25-02800,58,2,1,0,1,0,2,1,1,3683.9,9,7,52000.0,6,501,N,2,2,2,2
25-01000,68,2,1,0,1,0,2,1,1,2447.1,N,10,11700.0,2,405,N,2,2,2,2
25-00503,52,2,1,0,1,2,5,1,1,2872.7,N,9,1200.0,1,501,N,2,2,2,2
25-00503,59,1,4,0,1,0,N,1,2,2872.7,10,9,0.0,0,0,N,1,2,2,2
25-00703,67,1,1,0,1,0,2,1,1,2195.3,4,7,5100.0,1,501,N,2,2,2,2
25-01300,58,1,1,0,1,0,4,1,1,1457.2,12,7,75000.0,7,501,N,2,2,2,2
25-00503,47,2,4,0,1,1,2,1,1,2872.7,16,8,58000.0,6,332,N,2,2,2,2
25-01000,61,2,6,0,1,0,N,1,1,2447.1,10,9,24700.0,4,186,N,2,1,1,2
25-02800,12,2,N,2,2,1,3,1,1,3683.9,N,3,N,N,501,N,2,2,2,2
25-01300,48,1,1,0,1,3,5,1,1,1457.2,9,9,142800.0,9,501,N,2,2,2,2
25-01300,4,2,N,0,1,2,4,1,1,1457.2,N,1,N,N,454,N,N,N,2,2
