,library name,algorithm name,algorithm type,target dataset,feature set name,feature space size,features list,privacy category,privacy label detail,epsilon,delta,variant label,variant label detail,research papers,data path,labels path,report path,team,submission number,submission timestamp,quasi identifiers subset,deid data id
87,sdv,ctgan,neural net,ma2019,all-features,13330105588800000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",non_dp,No privacy guarantee used,,,epochs=500,,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sdv_ctgan_CBS-NL/ma/sdv_ctgan_epochs500_SlokomManel_1.csv,deid_data/sdv_ctgan_CBS-NL/ma/sdv_ctgan_epochs500_SlokomManel_1.json,deid_data/sdv_ctgan_CBS-NL/ma/report_sdv_ctgan_epochs500_SlokomManel_1_ma2019_06-19-2023T20.33.47,CBS-NL,1.0,4/16/2023 12:03:58,,e7c7a2f85d1c8b1b6d3d451d366c04f04e461419
88,sdv,ctgan,neural net,national2019,all-features,517839049728000000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",non_dp,No privacy guarantee used,,,epochs=1000,,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sdv_ctgan_CBS-NL/national/sdv_ctgan_epochs1000_SlokomManel_3.csv,deid_data/sdv_ctgan_CBS-NL/national/sdv_ctgan_epochs1000_SlokomManel_3.json,deid_data/sdv_ctgan_CBS-NL/national/report_sdv_ctgan_epochs1000_SlokomManel_3_national2019_06-19-2023T20.33.47,CBS-NL,3.0,4/28/2023 12:17:36,,573752c5816fe95ec52856d900fad605df144cbe
89,sdv,ctgan,neural net,national2019,all-features,517839049728000000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",non_dp,No privacy guarantee used,,,default CTGAN with epochs=500,,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sdv_ctgan_CBS-NL/national/sdv_ctgan_epochs500_SlokomManel_1.csv,deid_data/sdv_ctgan_CBS-NL/national/sdv_ctgan_epochs500_SlokomManel_1.json,deid_data/sdv_ctgan_CBS-NL/national/report_sdv_ctgan_epochs500_SlokomManel_1_national2019_06-19-2023T20.33.47,CBS-NL,1.0,4/16/2023 12:03:58,,42faa7686f69e7468a6db213850ad41924530454
90,sdv,ctgan,neural net,national2019,all-features,517839049728000000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",non_dp,"The CTGAN Synthesizer uses GAN-based, deep learning methods to train a model and generate synthetic data.  It generates non-differentially private synthetic data.",,,,,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sdv_ctgan/national/ctgan_AnnElliot.csv,deid_data/sdv_ctgan/national/ctgan_AnnElliot.json,deid_data/sdv_ctgan/national/report_ctgan_AnnElliot_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,53aa64508e00d84f10e652d3a324e43b7b9704f0
91,sdv,ctgan,neural net,national2019,all-features,517839049728000000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",non_dp,"The CTGAN Synthesizer uses GAN-based, deep learning methods to train a model and generate synthetic data.  It generates non-differentially private synthetic data.",,,1,,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sdv_ctgan/national/ctgan_1_AnnElliot.csv,deid_data/sdv_ctgan/national/ctgan_1_AnnElliot.json,deid_data/sdv_ctgan/national/report_ctgan_1_AnnElliot_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,7c7137a2b1085521990c1ded92bff3eb60f9ad6e
92,sdv,ctgan,neural net,national2019,all-features,517839049728000000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",non_dp,"The CTGAN Synthesizer uses GAN-based, deep learning methods to train a model and generate synthetic data.  It generates non-differentially private synthetic data.",,,0,,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sdv_ctgan/national/ctgan_0_AnnElliot.csv,deid_data/sdv_ctgan/national/ctgan_0_AnnElliot.json,deid_data/sdv_ctgan/national/report_ctgan_0_AnnElliot_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,53aa64508e00d84f10e652d3a324e43b7b9704f0
93,sdv,ctgan,neural net,national2019,all-features,517839049728000000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",non_dp,"The CTGAN Synthesizer uses GAN-based, deep learning methods to train a model and generate synthetic data.  It generates non-differentially private synthetic data.",,,5,,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sdv_ctgan/national/ctgan_5_AnnElliot.csv,deid_data/sdv_ctgan/national/ctgan_5_AnnElliot.json,deid_data/sdv_ctgan/national/report_ctgan_5_AnnElliot_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,f23362b717eaac1bc09858853a4957c15c91453a
94,sdv,ctgan,neural net,national2019,all-features,517839049728000000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",non_dp,"The CTGAN Synthesizer uses GAN-based, deep learning methods to train a model and generate synthetic data.  It generates non-differentially private synthetic data.",,,2,,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sdv_ctgan/national/ctgan_2_AnnElliot.csv,deid_data/sdv_ctgan/national/ctgan_2_AnnElliot.json,deid_data/sdv_ctgan/national/report_ctgan_2_AnnElliot_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,7daae1b39e268e5a10137139d16afb95244aa6ff
95,sdv,ctgan,neural net,national2019,all-features,517839049728000000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",non_dp,"The CTGAN Synthesizer uses GAN-based, deep learning methods to train a model and generate synthetic data.  It generates non-differentially private synthetic data.",,,3,,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sdv_ctgan/national/ctgan_3_AnnElliot.csv,deid_data/sdv_ctgan/national/ctgan_3_AnnElliot.json,deid_data/sdv_ctgan/national/report_ctgan_3_AnnElliot_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,9377cdabe634c3c099430815b2b635b3e0440d5a
96,sdv,ctgan,neural net,national2019,all-features,517839049728000000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",non_dp,"The CTGAN Synthesizer uses GAN-based, deep learning methods to train a model and generate synthetic data.  It generates non-differentially private synthetic data.",,,4,,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sdv_ctgan/national/ctgan_4_AnnElliot.csv,deid_data/sdv_ctgan/national/ctgan_4_AnnElliot.json,deid_data/sdv_ctgan/national/report_ctgan_4_AnnElliot_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,5ada539757873bda48164a7896c9da1d0c21bc30
97,sdv,ctgan,neural net,tx2019,all-features,36042774768000000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",non_dp,No privacy guarantee used,,,epochs=1000,,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sdv_ctgan_CBS-NL/tx/sdv_ctgan_epochs1000_SlokomManel_3.csv,deid_data/sdv_ctgan_CBS-NL/tx/sdv_ctgan_epochs1000_SlokomManel_3.json,deid_data/sdv_ctgan_CBS-NL/tx/report_sdv_ctgan_epochs1000_SlokomManel_3_tx2019_06-19-2023T20.33.47,CBS-NL,3.0,4/28/2023 12:17:36,,64ccffb3a7ad2741f536fc100388b86259ef869a
98,sdv,ctgan,neural net,tx2019,all-features,36042774768000000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",non_dp,No privacy guarantee used,,,epochs=500,,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sdv_ctgan_CBS-NL/tx/sdv_ctgan_epochs500-SlokomManel_1.csv,deid_data/sdv_ctgan_CBS-NL/tx/sdv_ctgan_epochs500-SlokomManel_1.json,deid_data/sdv_ctgan_CBS-NL/tx/report_sdv_ctgan_epochs500-SlokomManel_1_tx2019_06-19-2023T20.33.47,CBS-NL,1.0,4/16/2023 12:03:58,,fd5d45534d36658c52d2e91d337a1893f9864bcd
99,sdv,fastml,neural net,ma2019,custom-features-23,2666021117760000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",non_dp,"
The Fast ML Preset synthesizer is optimized for modeling speed. This is a great choice for first time SDV users. Use it to quickly get started with synthetic data. It generates non-differentially private synthetic data. ",,,,,https://doi.org/10.48550/arXiv.1812.01226,deid_data/sdv_fastml/ma/fastml_cf23_ma2019.csv,deid_data/sdv_fastml/ma/fastml_cf23_ma2019.json,deid_data/sdv_fastml/ma/report_fastml_cf23_ma2019_ma2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,163bea0fd67ab205097b95ce3f0e1f556740a917
100,sdv,fastml,neural net,national2019,custom-features-23,25891952486400000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",non_dp,"
The Fast ML Preset synthesizer is optimized for modeling speed. This is a great choice for first time SDV users. Use it to quickly get started with synthetic data. It generates non-differentially private synthetic data. ",,,,,https://doi.org/10.48550/arXiv.1812.01226,deid_data/sdv_fastml/national/fastml_cf23_na2019.csv,deid_data/sdv_fastml/national/fastml_cf23_na2019.json,deid_data/sdv_fastml/national/report_fastml_cf23_na2019_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,ea2edbd3e26e76caa6e48087d65b72c28008e407
101,sdv,fastml,neural net,national2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",non_dp,"
The Fast ML Preset synthesizer is optimized for modeling speed. This is a great choice for first time SDV users. Use it to quickly get started with synthetic data. It generates non-differentially private synthetic data. ",,,,,https://doi.org/10.48550/arXiv.1812.01226,deid_data/sdv_fastml/national/fastml_demographic_focused_na2019.csv,deid_data/sdv_fastml/national/fastml_demographic_focused_na2019.json,deid_data/sdv_fastml/national/report_fastml_demographic_focused_na2019_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,e32e851b51cdadcfe2315d485aad0866bcef6b40
102,sdv,fastml,neural net,tx2019,custom-features-23,6007129128000000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",non_dp,"
The Fast ML Preset synthesizer is optimized for modeling speed. This is a great choice for first time SDV users. Use it to quickly get started with synthetic data. It generates non-differentially private synthetic data. ",,,,,https://doi.org/10.48550/arXiv.1812.01226,deid_data/sdv_fastml/tx/fastml_cf23_tx2019.csv,deid_data/sdv_fastml/tx/fastml_cf23_tx2019.json,deid_data/sdv_fastml/tx/report_fastml_cf23_tx2019_tx2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,3b97fe3b3e8813930839cb4ba740aee8ca9c1120
103,sdv,gaussian-copula,stat model,ma2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",non_dp, documentation here: https://docs.sdv.dev/sdv/single-table-data/modeling/synthesizers/gaussiancopulasynthesizer,,,Includes the pandas dataframe index and an additional index_col that was need to get the synthesizer to run,,https://doi.org/10.48550/arXiv.1812.01226,deid_data/sdv_gaussian_copula_CommunityData/ma/sdv_gaussian_copula_JacobPasner_1.csv,deid_data/sdv_gaussian_copula_CommunityData/ma/sdv_gaussian_copula_JacobPasner_1.json,deid_data/sdv_gaussian_copula_CommunityData/ma/report_sdv_gaussian_copula_JacobPasner_1_ma2019_06-19-2023T20.33.47,CommunityData,1.0,4/16/2023 20:31:04,,23df62e9da595c65816da580c767cb62449eae00
104,sdv,gaussian-copula,stat model,national2019,family-focused,498960000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP",non_dp,documentation here: https://docs.sdv.dev/sdv/single-table-data/modeling/synthesizers/gaussiancopulasynthesizer,,,tuned,,https://doi.org/10.48550/arXiv.1812.01226,deid_data/sdv_gaussian_copula_BlizzardWizard/national/sdv_gaussina_copula_tuned_family_AaronMcMillin_2.csv,deid_data/sdv_gaussian_copula_BlizzardWizard/national/sdv_gaussina_copula_tuned_family_AaronMcMillin_2.json,deid_data/sdv_gaussian_copula_BlizzardWizard/national/report_sdv_gaussina_copula_tuned_family_AaronMcMillin_2_national2019_06-19-2023T20.33.47,Blizzard Wizard,2.0,5/18/2023 21:45:37,,e5c4c750f9f171d2ae5ba3c5b9e2689648e0cbe2
105,sdv,gaussian-copula,stat model,national2019,family-focused,498960000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP",non_dp,documentation here: https://docs.sdv.dev/sdv/single-table-data/modeling/synthesizers/gaussiancopulasynthesizer,,,defaults,,https://doi.org/10.48550/arXiv.1812.01226,deid_data/sdv_gaussian_copula_BlizzardWizard/national/sdv_gaussian_copula_AaronMcMillin_1.csv,deid_data/sdv_gaussian_copula_BlizzardWizard/national/sdv_gaussian_copula_AaronMcMillin_1.json,deid_data/sdv_gaussian_copula_BlizzardWizard/national/report_sdv_gaussian_copula_AaronMcMillin_1_national2019_06-19-2023T20.33.47,Blizzard Wizard,1.0,4/11/2023 21:45:37,,58f21ee87103bdd36ae3148e4ff19b06109fa79c
106,sdv,tvae,neural net,ma2019,all-features,13330105588800000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",non_dp,"The TVAE Synthesizer uses a variational autoencoder (VAE)-based, neural network techniques to train a model and generate synthetic data.",,,,,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sdv_tvae/ma/tvae_all.csv,deid_data/sdv_tvae/ma/tvae_all.json,deid_data/sdv_tvae/ma/report_tvae_all_ma2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,d8422ee780ddaf2ae1d16159d3abb33c95f50476
107,sdv,tvae,neural net,ma2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",non_dp,"The TVAE Synthesizer uses a variational autoencoder (VAE)-based, neural network techniques to train a model and generate synthetic data.",,,,,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sdv_tvae/ma/tvae_demographic.csv,deid_data/sdv_tvae/ma/tvae_demographic.json,deid_data/sdv_tvae/ma/report_tvae_demographic_ma2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,521dd89d178939d8fa3986221fb9e7a42b0cb960
108,sdv,tvae,neural net,ma2019,family-focused,58212000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP",non_dp,"The TVAE Synthesizer uses a variational autoencoder (VAE)-based, neural network techniques to train a model and generate synthetic data.",,,,,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sdv_tvae/ma/tvae_family.csv,deid_data/sdv_tvae/ma/tvae_family.json,deid_data/sdv_tvae/ma/report_tvae_family_ma2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,ad64104a7a1ae410e6a9868073f8b18e19c6887f
109,sdv,tvae,neural net,ma2019,industry-focused,27027000,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",non_dp,"The TVAE Synthesizer uses a variational autoencoder (VAE)-based, neural network techniques to train a model and generate synthetic data.",,,,,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sdv_tvae/ma/tvae_industry.csv,deid_data/sdv_tvae/ma/tvae_industry.json,deid_data/sdv_tvae/ma/report_tvae_industry_ma2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,19f9d588273d6e25a5b89acfe302c5d0b9b91648
110,sdv,tvae,neural net,national2019,all-features,517839049728000000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",non_dp,"The TVAE Synthesizer uses a variational autoencoder (VAE)-based, neural network techniques to train a model and generate synthetic data.",,,,,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sdv_tvae/national/tvae_all.csv,deid_data/sdv_tvae/national/tvae_all.json,deid_data/sdv_tvae/national/report_tvae_all_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,4c4f6007fe2f861217de3463588a0e187cbcd841
111,sdv,tvae,neural net,national2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",non_dp,"The TVAE Synthesizer uses a variational autoencoder (VAE)-based, neural network techniques to train a model and generate synthetic data.",,,,,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sdv_tvae/national/tvae_demographic.csv,deid_data/sdv_tvae/national/tvae_demographic.json,deid_data/sdv_tvae/national/report_tvae_demographic_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,fd585f8ab9febcbc4094eafb513406a5c70eb5e1
112,sdv,tvae,neural net,national2019,family-focused,498960000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP",non_dp,"The TVAE Synthesizer uses a variational autoencoder (VAE)-based, neural network techniques to train a model and generate synthetic data.",,,,,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sdv_tvae/national/tvae_family.csv,deid_data/sdv_tvae/national/tvae_family.json,deid_data/sdv_tvae/national/report_tvae_family_national2019_06-19-2023T20.33.47,CRC,,5/20/2023 00:00:00,,908d2003aa66f2bb4cb69f709f9c83032c84def2
