PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
48-02102,43,2,1,0,1,1,5,1,2,450.9,N,5,0.0,0,292,N,2,2,2,2
48-02101,82,2,1,0,1,0,2,1,1,357.4,N,9,15400.0,3,254,N,2,1,2,1
48-02515,23,1,6,1,1,0,N,1,2,2134.8,14,9,15000.0,3,114,N,2,2,2,2
48-02507,62,2,1,0,1,0,2,1,1,3731.1,14,5,-2100.0,0,186,N,2,2,2,2
48-02102,68,1,1,1,1,0,3,1,1,450.9,14,6,68400.0,8,501,N,2,2,2,2
48-02101,43,1,4,1,1,0,5,1,1,357.4,4,4,34600.0,5,473,N,2,2,2,2
48-02101,92,2,3,0,1,N,N,2,0,357.4,N,5,18100.0,4,N,N,1,1,2,2
48-02510,48,1,1,0,1,1,3,1,1,3092.4,7,9,483000.0,9,501,N,2,2,2,2
48-02102,73,2,1,0,1,0,2,1,1,450.9,N,6,11500.0,3,254,N,2,1,2,2
48-02507,67,2,1,1,1,0,2,1,1,3731.1,11,6,14700.0,3,280,N,2,2,2,2
48-02101,71,2,1,0,1,0,2,1,1,357.4,9,7,28200.0,5,329,N,2,1,2,2
48-02507,50,1,1,1,1,0,4,1,1,3731.1,14,9,100000.0,9,501,2,2,2,2,2
48-02515,64,2,4,0,1,0,N,1,2,2134.8,N,5,1700.0,1,12,N,2,1,2,2
48-02101,11,2,N,1,1,4,5,1,1,357.4,N,3,N,N,277,N,2,2,1,2
48-02515,36,1,1,0,1,0,2,1,1,2134.8,12,8,96000.0,8,501,N,2,2,2,2
48-02516,63,1,6,0,1,0,N,1,1,1338.4,6,7,83000.0,8,501,N,2,2,2,2
48-02515,60,1,1,0,1,0,3,1,1,2134.8,4,9,150000.0,9,501,N,2,2,2,2
48-02507,72,2,1,0,1,0,2,1,1,3731.1,10,11,70900.0,8,501,N,2,2,2,2
48-02507,15,1,6,1,8,2,3,1,2,3731.1,N,3,0.0,0,131,N,2,2,2,2
48-02510,9,2,N,0,1,1,3,1,1,3092.4,N,3,N,N,501,N,2,2,2,2
48-02516,67,1,1,0,1,0,2,1,1,1338.4,12,11,517700.0,9,501,N,2,2,2,2
48-02510,47,2,1,0,6,0,3,1,1,3092.4,10,5,3600.0,2,159,N,2,2,2,2
48-02515,65,1,1,0,1,0,2,1,1,2134.8,10,11,6000.0,2,329,N,2,2,2,2
48-02516,13,2,N,0,1,2,4,1,1,1338.4,N,3,N,N,460,N,2,2,2,2
48-02102,50,2,1,0,1,1,4,1,1,450.9,4,9,92500.0,8,501,N,2,2,2,2
48-02510,49,2,1,0,1,0,3,1,1,3092.4,15,6,35000.0,5,501,N,2,2,2,2
48-02510,41,2,1,0,1,2,4,1,1,3092.4,N,9,0.0,0,501,N,2,2,2,2
48-02516,74,1,1,0,1,0,2,1,1,1338.4,N,7,78200.0,8,501,N,2,2,2,2
48-02102,21,2,6,0,1,0,3,1,1,450.9,7,8,8500.0,2,501,N,2,2,2,2
48-02102,63,2,4,0,1,0,2,1,1,450.9,15,5,35000.0,5,501,N,2,2,2,2
48-02507,22,1,1,0,9,0,2,1,1,3731.1,12,9,40000.0,6,244,N,2,2,2,2
48-02515,0,1,N,1,1,2,4,1,2,2134.8,N,N,N,N,145,N,N,N,2,2
48-02510,23,1,6,0,1,0,N,1,2,3092.4,6,5,15000.0,3,113,N,2,2,2,2
48-02101,43,2,1,0,1,2,4,1,1,357.4,9,9,78000.0,8,501,N,2,2,2,2
48-02510,75,2,1,0,1,0,2,1,1,3092.4,N,8,46150.0,6,444,N,2,2,2,2
48-02507,6,2,N,0,1,3,5,1,1,3731.1,N,2,N,N,501,N,2,2,2,2
48-02510,60,2,1,0,1,0,4,1,1,3092.4,11,9,16700.0,3,365,N,2,2,2,2
48-02101,10,2,N,0,9,3,6,1,1,357.4,N,3,N,N,299,N,2,2,2,2
48-02102,83,1,1,0,1,0,2,1,1,450.9,N,7,15700.0,3,304,N,2,1,2,2
48-02515,43,1,6,0,1,0,N,1,1,2134.8,9,9,24000.0,4,182,N,2,2,2,2
48-02102,18,1,6,0,1,0,4,1,1,450.9,14,5,0.0,0,501,N,2,2,2,2
48-02102,61,1,1,0,1,0,5,1,1,450.9,5,5,39000.0,6,501,N,2,2,2,2
48-02516,65,1,1,0,1,0,2,1,1,1338.4,N,5,48700.0,7,351,N,2,1,2,2
48-02516,17,1,6,1,1,1,2,1,1,1338.4,14,4,3200.0,1,364,N,2,2,2,2
48-02515,62,2,4,0,1,0,N,1,1,2134.8,4,7,70000.0,8,501,N,2,2,2,2
48-02516,57,2,1,0,1,0,4,1,1,1338.4,10,5,12430.0,3,501,N,2,2,2,2
48-02102,33,2,1,0,1,3,5,1,1,450.9,12,10,5500.0,2,200,N,2,2,2,2
48-02507,92,1,1,0,1,0,2,1,2,3731.1,N,9,43320.0,6,331,N,2,2,2,1
48-02510,33,1,6,1,1,3,5,1,2,3092.4,3,8,78000.0,8,458,N,2,2,2,2
48-02102,81,2,1,0,1,0,2,1,1,450.9,N,7,14800.0,3,501,N,2,2,2,2
48-02516,3,1,N,0,1,2,4,1,1,1338.4,N,2,N,N,501,N,N,N,2,2
48-02101,12,1,N,0,1,5,7,1,1,357.4,N,3,N,N,229,N,2,2,2,2
48-02510,55,2,1,0,1,0,2,1,1,3092.4,11,10,48010.0,7,501,N,2,1,2,2
48-02101,80,2,1,0,1,0,2,1,1,357.4,N,7,0.0,0,214,N,1,1,1,1
48-02507,25,2,6,0,1,0,3,1,1,3731.1,10,5,20000.0,4,262,N,2,2,2,2
48-02507,63,1,1,0,1,0,2,1,1,3731.1,6,5,63000.0,7,501,N,2,2,2,2
48-02101,64,2,1,0,2,0,2,1,1,357.4,11,7,55000.0,7,327,N,2,2,2,2
48-02516,9,1,N,0,1,5,7,1,1,1338.4,N,3,N,N,501,N,2,2,2,2
48-02507,1,1,N,1,8,3,5,1,1,3731.1,N,N,N,N,139,N,N,N,2,2
48-02102,56,2,1,0,1,0,4,1,1,450.9,11,9,53000.0,7,501,N,2,2,2,2
48-02102,0,2,N,0,1,2,7,1,1,450.9,N,N,N,N,476,N,N,N,2,2
48-02102,37,1,6,0,1,0,4,1,1,450.9,4,6,14600.0,3,384,N,2,2,2,2
48-02516,39,2,4,0,1,1,3,1,1,1338.4,3,5,48200.0,7,254,N,2,2,2,2
48-02507,49,2,1,0,2,0,5,1,1,3731.1,12,5,28000.0,5,375,N,2,2,2,2
48-02507,66,1,1,0,1,0,2,1,1,3731.1,10,7,29000.0,5,459,N,2,2,2,2
48-02101,41,1,1,0,1,0,3,1,1,357.4,4,7,77000.0,8,501,N,2,2,2,2
48-02102,45,2,1,0,1,0,4,1,1,450.9,11,5,42000.0,6,406,N,2,1,2,2
48-02510,63,1,1,0,1,0,3,1,1,3092.4,4,5,121200.0,9,501,N,2,2,2,2
48-02102,23,2,6,0,1,0,3,1,1,450.9,14,7,0.0,0,406,N,2,2,2,2
48-02510,44,1,1,1,1,2,4,1,1,3092.4,7,9,129000.0,9,501,N,2,2,2,2
48-02515,69,2,4,0,1,0,N,1,1,2134.8,9,7,201300.0,9,501,N,2,2,2,2
48-02516,27,2,6,0,2,0,4,1,1,1338.4,12,10,78000.0,8,501,N,2,2,2,2
48-02515,1,1,N,0,1,2,4,1,1,2134.8,N,N,N,N,232,N,N,N,2,2
48-02101,66,2,1,0,1,0,2,1,1,357.4,11,10,77400.0,8,501,N,2,2,2,2
48-02510,64,1,1,0,1,0,3,1,1,3092.4,3,9,28800.0,5,496,N,2,2,2,2
48-02515,23,2,6,2,1,1,2,1,2,2134.8,6,5,24800.0,4,188,N,2,2,1,2
48-02515,51,2,4,1,1,0,N,1,1,2134.8,11,6,15600.0,3,118,N,2,2,2,2
48-02510,59,2,1,0,1,0,2,1,2,3092.4,10,9,75000.0,8,501,N,2,2,2,2
48-02515,9,1,N,0,1,3,5,1,1,2134.8,N,3,N,N,239,N,1,2,2,2
48-02102,40,1,6,0,1,3,4,1,1,450.9,12,10,0.0,0,0,N,2,2,2,2
48-02510,52,2,4,0,9,0,N,1,1,3092.4,14,5,5500.0,2,41,N,1,2,2,2
48-02101,38,2,4,0,1,3,4,1,2,357.4,11,9,53000.0,7,226,N,2,2,2,2
48-02516,3,1,N,0,1,3,7,1,1,1338.4,N,2,N,N,323,N,N,N,2,2
48-02510,15,1,6,0,1,1,2,1,2,3092.4,N,4,0.0,0,501,N,2,2,2,2
48-02516,35,1,1,0,6,1,3,1,2,1338.4,7,10,116000.0,9,501,N,2,2,2,2
48-02515,51,2,6,0,9,N,N,2,0,2134.8,4,6,0.0,0,N,N,1,1,2,2
48-02516,15,1,6,1,1,2,4,1,1,1338.4,N,3,0.0,0,501,N,2,2,2,2
48-02507,19,1,6,1,9,0,2,1,2,3731.1,14,7,12000.0,3,276,N,2,2,2,2
48-02507,52,2,1,0,1,1,5,1,1,3731.1,16,7,30000.0,5,256,N,2,2,2,2
48-02515,14,2,N,1,1,2,6,1,1,2134.8,N,3,N,N,140,N,2,2,2,2
48-02510,15,1,6,0,1,2,4,1,1,3092.4,N,4,180.0,1,501,N,2,2,2,2
48-02510,57,2,1,0,1,0,3,1,1,3092.4,9,8,77000.0,8,501,N,2,2,2,2
48-02102,15,2,6,0,1,1,6,1,1,450.9,N,4,0.0,0,121,N,2,2,2,2
48-02507,3,2,N,2,1,3,6,1,2,3731.1,N,1,N,N,449,N,N,N,2,2
48-02101,8,1,N,0,1,4,6,1,1,357.4,N,3,N,N,501,N,2,2,2,2
48-02510,74,2,4,0,1,0,N,1,1,3092.4,N,7,50500.0,7,417,N,2,2,2,2
48-02101,37,1,1,0,1,1,3,1,1,357.4,4,8,79000.0,8,501,5,2,1,2,2
48-02101,66,2,5,0,1,3,7,1,1,357.4,12,9,13200.0,3,382,N,2,2,2,2
48-02101,33,1,6,0,1,0,6,1,1,357.4,11,9,10000.0,2,174,N,2,2,2,2
48-02516,65,2,1,0,1,0,2,1,1,1338.4,11,5,20500.0,4,501,N,2,2,2,2
48-02102,36,2,4,0,1,0,2,1,1,450.9,10,7,18000.0,4,390,N,2,2,2,2
48-02102,63,2,3,0,2,0,2,1,1,450.9,N,7,30100.0,5,230,N,2,1,2,1
48-02101,65,1,1,0,1,0,2,1,1,357.4,7,4,25000.0,4,155,N,2,2,2,2
48-02101,75,1,1,0,1,0,2,1,1,357.4,N,6,70700.0,8,501,N,2,2,2,2
48-02102,64,1,1,0,1,0,2,1,1,450.9,7,7,51600.0,7,501,N,2,2,2,1
48-02101,64,2,6,0,1,0,2,1,1,357.4,10,9,49100.0,7,501,N,2,2,2,2
48-02510,39,1,6,0,1,0,2,1,1,3092.4,14,8,18900.0,4,397,N,2,2,2,2
48-02507,41,2,1,0,1,4,6,1,1,3731.1,11,9,31000.0,5,501,N,2,2,2,2
48-02510,2,1,N,0,1,2,4,1,1,3092.4,N,N,N,N,336,N,N,N,2,2
48-02516,4,1,N,0,1,1,3,1,1,1338.4,N,2,N,N,501,N,N,N,2,2
48-02516,35,2,1,0,1,1,3,1,1,1338.4,10,9,600.0,1,501,N,2,2,2,2
48-02507,77,2,3,0,2,0,5,1,1,3731.1,N,4,8000.0,2,375,N,2,1,2,2
48-02507,26,1,1,1,8,1,3,1,2,3731.1,3,5,9000.0,2,162,N,2,2,2,2
48-02102,61,2,4,0,1,0,2,1,1,450.9,N,6,9600.0,2,145,N,2,2,2,2
48-02102,32,2,1,0,1,4,6,1,1,450.9,N,4,0.0,0,147,N,2,2,2,2
48-02102,6,2,N,0,1,1,4,1,2,450.9,N,2,N,N,252,N,2,2,2,2
48-02507,45,2,1,1,8,2,5,1,1,3731.1,10,5,59050.0,7,452,N,2,2,2,2
48-02507,15,2,6,1,1,2,4,1,1,3731.1,N,3,0.0,0,498,N,2,2,2,2
48-02516,9,1,N,0,1,2,3,1,2,1338.4,N,3,N,N,170,N,2,2,2,2
48-02101,49,1,1,0,3,2,4,1,2,357.4,14,9,40000.0,6,501,N,2,2,2,2
48-02515,54,1,1,0,1,0,2,1,2,2134.8,1,9,88000.0,8,501,N,2,2,2,2
48-02516,11,1,N,0,1,1,2,1,2,1338.4,N,3,N,N,249,N,2,2,2,2
48-02101,54,2,1,1,8,0,3,1,1,357.4,6,1,26800.0,5,372,N,2,2,2,2
48-02101,28,2,1,1,1,0,4,1,1,357.4,12,9,10100.0,3,213,N,2,2,2,2
48-02102,92,2,3,0,1,0,N,1,1,450.9,N,6,30000.0,5,247,N,2,2,2,1
48-02102,4,2,N,0,1,1,3,1,2,450.9,N,1,N,N,470,N,N,N,2,2
48-02102,82,1,1,0,1,0,3,1,1,450.9,6,4,14700.0,3,231,N,2,2,2,2
48-02510,63,2,1,0,1,0,3,1,1,3092.4,12,9,21130.0,4,501,N,2,2,2,2
48-02515,51,2,4,0,1,0,2,1,1,2134.8,N,10,51000.0,7,299,5,2,2,2,2
48-02507,32,2,6,1,1,0,N,1,2,3731.1,9,5,35000.0,5,263,N,2,2,2,2
48-02102,5,2,N,0,1,3,5,1,1,450.9,N,2,N,N,252,N,2,2,2,2
48-02102,18,2,6,0,1,1,4,1,1,450.9,6,7,21400.0,4,501,N,2,2,2,2
48-02510,25,1,6,0,1,0,N,1,2,3092.4,15,10,3000.0,1,22,N,2,2,2,2
48-02515,43,2,1,1,1,1,5,1,2,2134.8,12,5,0.0,0,162,N,2,2,2,2
48-02102,82,2,1,0,1,0,2,1,1,450.9,N,7,14800.0,3,293,N,2,2,2,2
48-02516,22,2,6,0,1,0,2,1,2,1338.4,N,6,9200.0,2,132,N,2,1,2,2
48-02102,42,1,6,4,8,0,3,1,1,450.9,4,6,1000.0,1,220,N,2,2,2,2
48-02507,40,2,4,1,8,0,N,1,2,3731.1,14,7,19200.0,4,145,N,2,2,2,2
48-02510,55,2,1,0,1,0,3,1,1,3092.4,12,10,12600.0,3,501,N,2,2,2,2
48-02101,14,1,N,4,1,3,5,1,1,357.4,N,3,N,N,501,N,2,2,2,2
48-02102,13,1,N,0,1,7,8,1,2,450.9,N,4,N,N,182,N,2,2,2,2
48-02102,56,2,4,0,1,0,N,1,1,450.9,N,7,24000.0,4,181,N,2,2,2,2
48-02515,59,1,1,0,1,0,2,1,1,2134.8,4,6,241800.0,9,501,N,2,2,2,2
48-02507,36,2,6,0,1,0,N,1,2,3731.1,16,10,50000.0,7,382,N,2,2,2,2
48-02510,41,1,1,0,1,2,4,1,1,3092.4,4,7,483000.0,9,501,N,2,2,2,2
48-02515,42,1,1,4,1,3,6,1,1,2134.8,3,3,15000.0,3,161,N,1,1,2,2
48-02101,66,1,1,0,1,0,2,1,1,357.4,7,7,44000.0,6,501,N,2,2,2,2
48-02507,72,1,4,0,1,0,N,1,2,3731.1,16,7,16400.0,3,134,N,2,2,2,2
48-02507,74,2,3,0,1,0,2,1,1,3731.1,11,8,24310.0,4,293,N,2,2,2,2
48-02507,63,2,6,0,1,0,N,1,2,3731.1,10,5,13000.0,3,99,N,2,1,2,2
48-02101,7,2,N,0,1,1,3,1,2,357.4,N,3,N,N,501,N,2,2,2,2
48-02510,92,2,3,0,1,0,3,1,1,3092.4,N,5,39200.0,6,501,N,2,1,2,2
48-02516,9,1,N,0,1,3,5,1,1,1338.4,N,3,N,N,278,N,2,2,2,2
48-02515,33,1,6,1,1,0,3,1,2,2134.8,7,7,32000.0,5,336,N,2,2,2,2
48-02101,68,2,1,0,2,0,2,1,1,357.4,N,7,151300.0,9,501,N,2,2,2,2
48-02510,60,2,4,0,1,N,N,2,0,3092.4,N,6,720.0,1,N,N,2,2,2,2
48-02515,62,1,6,1,9,N,N,2,0,2134.8,N,5,12100.0,3,N,N,2,1,2,2
48-02101,59,1,1,0,1,0,2,1,1,357.4,9,9,77500.0,8,501,N,2,2,2,2
48-02515,17,1,6,1,1,4,6,1,1,2134.8,N,4,0.0,0,89,N,2,2,2,2
48-02510,74,2,2,0,1,0,3,1,1,3092.4,6,4,22900.0,4,350,N,2,2,2,2
48-02515,6,2,N,1,1,2,4,1,1,2134.8,N,2,N,N,304,N,2,2,2,2
48-02515,67,1,2,1,8,N,N,2,0,2134.8,N,7,8400.0,2,N,N,2,1,1,2
48-02510,55,1,1,0,1,1,3,1,1,3092.4,9,9,109000.0,9,501,N,2,2,2,2
48-02510,48,1,1,4,1,2,4,1,1,3092.4,3,9,47700.0,6,185,N,2,2,2,2
48-02102,63,2,4,0,1,0,N,1,1,450.9,6,9,32300.0,5,243,N,2,2,2,2
48-02101,17,1,6,0,1,2,6,1,1,357.4,N,4,0.0,0,474,N,2,2,2,2
48-02510,63,2,1,0,1,0,3,1,1,3092.4,N,4,10100.0,3,501,N,2,2,2,2
48-02102,48,2,1,0,2,3,5,1,1,450.9,11,10,54200.0,7,315,N,2,2,2,2
48-02102,34,1,1,0,1,2,4,1,1,450.9,16,9,89000.0,8,501,N,2,2,2,2
48-02516,38,2,6,1,1,0,N,1,1,1338.4,9,10,131250.0,9,501,N,2,2,2,2
48-02510,87,1,3,0,1,0,N,1,1,3092.4,N,7,119400.0,9,501,N,2,1,1,1
48-02101,2,1,N,0,1,2,4,1,1,357.4,N,N,N,N,395,N,N,N,2,2
48-02516,50,2,1,0,1,1,3,1,1,1338.4,16,8,38000.0,6,501,N,2,2,2,2
48-02510,42,2,6,0,1,0,N,1,1,3092.4,6,7,18400.0,4,140,N,2,2,2,2
48-02102,75,2,1,0,1,0,2,1,1,450.9,N,10,25200.0,5,345,N,2,2,2,2
48-02507,51,2,6,0,2,3,6,1,2,3731.1,N,7,9300.0,2,174,N,2,1,2,2
48-02516,55,2,6,0,1,0,N,1,1,1338.4,10,5,2400.0,1,18,N,2,2,2,2
48-02507,33,1,1,1,1,2,4,1,2,3731.1,3,1,12000.0,3,72,N,2,2,2,2
48-02515,20,2,6,0,1,1,5,1,2,2134.8,6,8,3000.0,1,437,N,2,2,2,2
48-02510,53,1,1,0,1,0,2,1,1,3092.4,4,9,100000.0,9,501,N,2,2,2,2
48-02507,64,2,4,0,6,0,2,1,1,3731.1,N,5,1600.0,1,355,N,2,1,2,2
48-02101,40,2,1,0,1,0,5,1,1,357.4,11,10,50000.0,7,376,N,2,2,2,2
48-02507,77,2,4,0,2,0,2,1,1,3731.1,N,4,11800.0,3,389,N,2,1,2,2
48-02507,11,2,N,4,1,2,4,1,2,3731.1,N,3,N,N,93,N,2,2,2,2
48-02515,39,1,6,0,1,0,N,1,1,2134.8,12,10,92000.0,8,501,N,2,2,2,2
48-02515,23,2,1,4,1,0,2,1,2,2134.8,5,7,25000.0,4,439,N,2,2,1,2
48-02102,40,2,1,0,1,1,3,1,2,450.9,12,7,28000.0,5,357,N,2,2,2,2
48-02102,18,1,6,0,1,3,7,1,1,450.9,0,4,870.0,1,197,N,2,2,2,2
48-02510,81,2,4,0,1,0,N,1,2,3092.4,N,5,29700.0,5,245,N,1,1,2,2
48-02101,50,1,1,0,1,1,3,1,1,357.4,11,9,60000.0,7,414,N,2,2,2,2
48-02516,53,1,1,0,1,2,4,1,1,1338.4,16,10,75000.0,8,325,N,2,1,2,2
48-02101,23,2,6,0,1,0,3,1,1,357.4,12,7,38400.0,6,501,N,2,2,2,2
48-02507,4,2,N,0,9,2,4,1,1,3731.1,N,1,N,N,392,N,N,N,2,2
48-02515,79,2,1,0,1,0,2,1,1,2134.8,N,9,4920.0,2,136,N,2,2,2,2
48-02101,56,2,1,0,1,1,3,1,1,357.4,6,7,6000.0,2,392,N,2,2,2,2
48-02515,7,1,N,1,9,3,8,1,1,2134.8,N,3,N,N,210,N,2,2,2,2
48-02102,53,2,1,0,1,0,2,1,1,450.9,11,10,65000.0,8,501,N,2,2,2,2
48-02507,70,1,1,0,1,0,2,1,1,3731.1,N,8,50000.0,7,386,N,2,2,2,2
48-02102,33,1,2,1,9,2,5,1,1,450.9,10,3,50000.0,7,378,N,2,2,2,2
48-02101,27,2,6,0,2,3,5,1,2,357.4,6,7,6000.0,2,76,N,2,2,2,2
48-02510,58,1,6,0,1,0,N,1,1,3092.4,6,7,19600.0,4,149,N,2,1,2,2
48-02507,74,1,3,0,1,0,N,1,1,3731.1,N,9,125800.0,9,501,N,2,1,2,2
48-02102,43,1,1,0,1,2,4,1,2,450.9,16,9,78000.0,8,356,N,2,2,2,2
48-02507,60,2,1,0,1,0,2,1,1,3731.1,11,10,14000.0,3,501,N,2,2,2,2
48-02510,2,1,N,0,9,1,3,1,2,3092.4,N,N,N,N,154,N,N,N,2,2
48-02516,28,2,1,0,2,1,3,1,2,1338.4,14,7,21000.0,4,215,N,2,2,2,2
48-02516,47,1,1,0,1,3,7,1,1,1338.4,10,7,75000.0,8,323,N,2,2,2,2
48-02102,5,1,N,1,1,4,6,1,1,450.9,N,2,N,N,262,N,2,2,2,2
48-02507,63,1,4,0,2,0,3,1,1,3731.1,4,9,107000.0,9,501,N,2,2,2,2
48-02102,21,1,6,0,8,0,N,1,2,450.9,4,5,32900.0,5,249,N,2,2,2,2
48-02515,35,1,1,0,1,1,3,1,1,2134.8,10,10,120000.0,9,501,N,2,2,2,2
48-02510,6,1,N,0,1,2,4,1,1,3092.4,N,2,N,N,501,N,2,2,2,2
48-02515,19,1,6,1,1,1,2,1,2,2134.8,10,5,33000.0,5,189,N,2,2,2,2
48-02515,32,1,1,1,1,0,2,1,1,2134.8,6,9,115000.0,9,501,N,2,2,2,2
48-02102,34,2,1,0,1,3,5,1,1,450.9,N,5,0.0,0,353,N,2,2,2,2
48-02102,54,1,1,0,1,0,2,1,1,450.9,6,5,130000.0,9,501,N,2,2,2,2
48-02515,46,2,1,0,2,1,3,1,1,2134.8,13,10,61800.0,7,501,2,2,2,2,2
48-02510,54,2,1,0,1,0,2,1,1,3092.4,12,10,135000.0,9,501,N,2,2,2,2
48-02102,60,1,1,0,1,0,2,1,1,450.9,4,5,41700.0,6,293,N,2,2,2,2
48-02102,54,2,1,0,1,0,2,1,1,450.9,11,7,7300.0,2,501,N,2,2,2,2
48-02507,56,1,4,0,1,0,N,1,2,3731.1,N,6,0.0,0,0,N,2,2,2,2
48-02516,73,1,1,0,1,0,3,1,1,1338.4,10,10,221300.0,9,501,5,2,2,2,2
48-02515,16,1,6,0,1,1,4,1,1,2134.8,N,4,0.0,0,501,N,2,2,2,2
48-02510,58,2,1,0,1,0,2,1,1,3092.4,12,6,20200.0,4,121,N,2,2,2,2
48-02516,29,2,1,0,1,3,5,1,1,1338.4,11,9,32000.0,5,361,N,2,2,2,2
48-02516,49,2,1,0,1,0,2,1,1,1338.4,11,9,40000.0,6,501,N,2,2,2,2
48-02515,71,1,1,0,1,0,2,1,1,2134.8,10,9,295700.0,9,501,N,2,2,2,2
48-02515,2,2,N,1,1,1,3,1,2,2134.8,N,N,N,N,102,N,N,N,2,2
48-02102,14,2,N,0,1,3,5,1,1,450.9,N,3,N,N,346,N,2,2,2,2
48-02515,63,1,1,0,1,0,2,1,1,2134.8,5,7,35000.0,5,501,N,2,2,2,2
48-02101,35,1,6,1,1,1,2,1,2,357.4,4,7,45000.0,6,340,N,2,2,2,2
48-02516,6,2,N,0,1,2,3,1,1,1338.4,N,2,N,N,0,N,2,2,2,2
48-02507,2,2,N,0,1,1,3,1,1,3731.1,N,N,N,N,435,N,N,N,2,2
48-02102,32,2,1,0,1,1,3,1,1,450.9,12,12,18000.0,4,501,N,2,2,2,2
48-02516,30,2,1,0,1,0,2,1,1,1338.4,9,9,50000.0,7,501,N,2,2,2,2
48-02516,34,1,1,0,1,4,6,1,1,1338.4,17,10,115000.0,9,341,N,2,2,2,2
48-02101,40,1,1,0,1,2,6,1,2,357.4,7,4,67000.0,8,458,N,2,2,2,2
48-02515,79,2,4,0,1,0,N,1,1,2134.8,N,4,17300.0,4,141,N,2,2,2,2
48-02101,56,1,1,0,1,0,2,1,1,357.4,3,9,54000.0,7,501,N,2,2,1,2
48-02102,41,2,5,0,1,0,3,1,1,450.9,5,6,16000.0,3,460,N,2,2,2,2
48-02102,80,1,1,0,2,0,7,1,1,450.9,12,7,38000.0,6,351,N,2,2,2,2
48-02102,69,1,6,0,2,N,N,2,0,450.9,N,6,8000.0,2,N,N,1,1,2,2
48-02515,27,2,1,0,1,0,2,1,2,2134.8,12,7,45000.0,6,415,N,2,2,2,2
48-02101,19,2,6,1,1,1,4,1,1,357.4,N,5,0.0,0,113,N,2,2,2,2
48-02102,7,2,N,0,1,0,5,1,1,450.9,N,2,N,N,191,N,2,2,2,2
48-02507,11,2,N,0,2,5,7,1,2,3731.1,N,3,N,N,208,N,2,2,2,2
48-02507,84,2,3,0,1,0,N,1,1,3731.1,N,7,51700.0,7,423,N,2,2,2,2
48-02507,56,2,4,0,1,0,N,1,1,3731.1,N,10,61200.0,7,464,N,2,1,2,2
48-02507,37,1,6,0,1,0,2,1,1,3731.1,5,8,6000.0,2,501,N,2,2,2,2
48-02516,52,2,1,0,1,0,6,1,1,1338.4,7,7,56000.0,7,501,N,2,2,2,2
48-02510,76,2,3,0,1,0,3,1,1,3092.4,15,7,78100.0,8,501,N,2,2,2,2
48-02510,62,2,1,0,1,0,2,1,1,3092.4,N,9,43500.0,6,501,N,2,2,2,2
48-02510,23,2,6,1,1,0,4,1,2,3092.4,6,8,22000.0,4,292,N,2,2,2,2
48-02507,44,1,4,0,1,0,2,1,1,3731.1,14,7,20400.0,4,293,N,2,2,2,2
48-02515,17,1,6,1,1,1,4,1,2,2134.8,N,4,0.0,0,120,N,2,2,2,2
48-02101,6,2,N,1,1,0,8,1,1,357.4,N,2,N,N,384,N,2,2,2,2
48-02515,42,2,4,0,1,N,N,2,0,2134.8,16,7,400.0,1,N,N,2,2,2,2
48-02510,54,1,4,1,1,0,N,1,1,3092.4,4,7,165000.0,9,501,N,2,2,2,2
48-02510,21,1,6,0,6,0,4,1,1,3092.4,16,7,5000.0,2,501,N,2,2,2,2
48-02507,92,2,3,0,1,N,N,3,0,3731.1,N,7,23000.0,4,190,N,2,1,1,2
48-02507,37,1,1,1,1,3,6,1,2,3731.1,8,8,50000.0,7,449,N,2,2,2,2
48-02101,15,1,6,0,2,4,6,1,1,357.4,N,4,0.0,0,495,N,2,2,2,2
48-02516,15,1,6,0,1,2,3,1,2,1338.4,N,4,500.0,1,212,N,2,2,2,2
48-02102,77,1,1,0,1,0,3,1,1,450.9,N,10,41980.0,6,460,3,2,2,2,1
48-02516,41,2,1,0,1,3,5,1,1,1338.4,18,5,5400.0,2,293,N,2,2,2,2
48-02507,44,1,1,0,1,2,6,1,1,3731.1,5,7,215000.0,9,501,N,2,2,2,2
48-02102,16,1,6,0,1,1,3,1,1,450.9,N,4,0.0,0,340,N,1,2,2,2
48-02101,13,2,N,1,1,1,3,1,1,357.4,N,3,N,N,501,N,2,2,2,2
48-02101,80,2,1,0,1,0,2,1,1,357.4,N,5,27600.0,5,281,N,2,2,2,2
48-02510,11,2,N,0,1,2,3,1,2,3092.4,N,3,N,N,196,N,2,2,2,2
48-02102,86,2,1,0,1,0,2,1,1,450.9,N,5,6000.0,2,123,N,2,2,2,2
48-02516,31,2,1,0,1,3,5,1,1,1338.4,12,10,50100.0,7,409,N,2,2,2,2
48-02102,1,1,N,0,1,1,3,1,1,450.9,N,N,N,N,324,N,N,N,2,2
48-02510,53,1,1,0,1,1,3,1,1,3092.4,10,7,65000.0,8,501,N,2,2,2,2
48-02516,59,2,1,0,1,0,2,1,1,1338.4,9,10,41600.0,6,501,N,2,2,2,2
48-02510,50,1,1,0,1,0,3,1,1,3092.4,9,9,175000.0,9,501,2,2,2,2,2
48-02507,17,1,6,1,1,1,3,1,1,3731.1,N,4,0.0,0,342,N,2,2,2,2
