SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE,target
2,1,8,2,N,9,16,1,N,2,5978
2,5,1,2,6,12,49,2,N,2,3003
1,6,1,1,8,8,0,1,4,2,773
2,1,1,1,6,12,67,1,N,2,5773
1,1,1,2,8,12,0,3,N,1,5444
2,6,6,1,2,3,55,1,N,2,3393
2,6,1,1,N,9,34,1,N,2,5911
1,N,1,2,9,4,33,1,N,2,5998
1,N,1,1,7,12,54,1,N,2,4510
2,1,2,1,0,9,9,1,N,2,0
2,2,1,1,N,4,32,1,N,2,5224
2,6,1,1,4,5,33,2,N,2,0
1,6,1,1,0,5,7,1,N,1,215
2,1,1,1,9,3,21,1,2,2,3615
2,1,1,1,N,9,1,1,N,2,3975
1,6,1,1,7,5,42,1,N,2,4344
2,1,1,1,1,12,35,1,N,2,4889
1,6,8,1,8,9,15,1,N,2,0
1,6,1,2,9,6,41,1,5,2,6129
2,1,1,1,8,3,39,1,N,2,2620
1,4,1,0,0,N,21,1,N,2,2735
2,6,1,1,3,N,57,1,5,2,4379
2,6,1,1,9,12,21,1,N,2,1057
2,1,7,1,7,5,56,1,1,2,379
2,6,6,1,1,8,65,3,4,2,245
1,1,1,1,5,N,34,1,N,2,2124
2,1,1,1,5,8,72,3,N,2,1328
2,1,7,2,7,4,15,1,N,2,3404
2,1,1,0,1,12,63,1,N,2,4675
2,1,1,1,N,5,26,1,N,2,3419
1,6,8,1,4,10,51,1,N,2,7633
1,1,1,1,N,9,30,1,N,2,3783
1,N,7,2,3,5,28,1,N,2,4333
2,1,1,1,1,11,46,1,N,2,1721
2,6,1,1,8,8,5,1,1,1,2450
1,1,1,1,0,1,80,1,N,2,2856
1,1,1,1,7,5,61,1,N,2,3824
1,6,1,1,4,9,90,1,N,2,1599
2,6,1,1,8,5,42,1,N,2,5931
2,6,1,0,4,11,19,1,N,2,2008
1,1,1,1,N,9,8,1,4,2,4373
2,1,1,0,8,5,70,1,N,2,2619
1,6,1,1,9,9,42,1,N,2,733
1,1,1,1,1,7,88,1,N,2,2737
1,N,1,1,6,5,60,1,N,1,4074
2,6,8,1,1,N,52,1,N,1,7013
1,1,1,2,9,3,29,1,N,2,4638
2,6,1,2,0,4,0,1,N,2,6294
1,1,1,1,N,11,21,1,N,2,3745
1,1,1,1,6,6,29,1,N,2,3388
2,N,1,1,3,9,61,1,N,2,3475
2,6,1,1,6,4,39,1,N,2,5764
2,6,1,1,N,9,18,1,N,2,6292
2,6,7,1,4,9,44,1,N,2,5095
2,1,1,1,N,9,6,1,N,2,2844
1,6,7,2,0,4,14,1,N,2,4679
2,1,1,1,4,8,75,1,N,1,5790
2,1,1,1,9,4,41,1,N,2,3212
2,1,1,1,3,8,39,1,N,2,5713
1,4,1,1,1,1,32,2,N,2,7633
2,1,1,1,8,5,50,1,1,2,0
2,3,1,2,0,9,17,1,N,2,4359
1,3,1,2,0,2,59,1,N,2,1269
2,6,1,0,2,5,85,1,1,2,4994
2,4,2,1,4,5,10,1,N,2,3782
1,1,1,1,7,8,41,1,N,2,2619
2,6,1,2,9,7,7,1,N,2,5465
1,1,7,1,9,9,0,1,2,2,5547
1,6,1,1,0,11,19,1,N,2,7633
1,1,1,2,N,12,0,1,N,2,5493
2,1,1,2,6,N,20,1,N,2,855
1,1,3,1,6,12,31,3,N,2,619
1,6,1,2,5,9,44,2,1,2,6497
1,6,6,1,6,5,43,1,N,2,2102
1,1,1,1,N,10,45,1,N,2,6291
1,6,1,0,N,8,39,1,N,2,4321
2,6,1,1,1,7,56,1,N,2,0
1,1,1,1,1,5,55,1,2,2,6026
1,1,1,1,2,11,50,1,N,2,4334
1,2,1,1,3,9,40,2,N,2,4185
2,1,1,2,N,9,40,1,2,2,6432
1,6,1,1,6,9,34,1,N,2,3655
1,3,1,2,6,9,9,3,3,1,4061
2,1,8,1,N,5,32,1,3,2,0
1,6,1,1,5,11,12,1,N,2,3757
2,2,1,1,2,N,55,1,1,1,3993
2,1,1,2,N,9,24,1,1,2,1072
1,6,1,1,5,9,49,2,6,2,996
2,6,1,1,3,12,7,1,N,2,2485
2,6,6,1,8,11,58,1,N,2,3552
1,4,5,1,8,7,39,1,N,1,3399
2,6,9,1,2,12,21,1,N,2,2993
2,1,1,1,1,5,75,1,N,2,2619
1,2,1,0,9,9,11,1,N,2,2619
2,1,1,1,3,12,9,1,5,2,7088
2,2,1,1,2,8,57,1,N,2,2918
2,1,1,1,0,4,24,1,N,2,115
1,N,1,1,2,9,21,1,N,2,4239
2,6,7,1,2,5,0,1,N,2,4752
1,6,1,1,6,5,55,1,N,2,3906
1,6,1,1,0,5,77,1,N,2,2301
1,1,1,1,N,5,5,1,N,2,6396
1,1,1,1,1,9,37,1,N,2,7340
2,1,1,1,3,9,84,3,N,2,4331
1,1,1,2,1,5,8,3,N,2,6647
1,N,6,1,N,8,47,1,N,2,2475
1,4,1,1,6,8,0,1,N,2,1474
1,1,3,1,2,8,59,1,N,2,0
1,1,1,2,8,5,22,1,2,2,3795
2,1,1,1,N,7,33,1,N,2,4356
2,1,1,1,8,2,30,1,N,2,2904
1,6,1,1,N,8,5,1,N,2,303
2,4,2,2,4,5,38,1,N,1,5656
2,1,1,1,4,7,44,1,N,2,3127
1,1,1,1,9,12,0,1,N,2,3958
1,N,1,2,5,8,24,1,N,2,393
2,6,9,0,9,9,55,2,4,2,1574
2,1,1,1,N,2,69,1,N,1,5973
2,3,1,1,6,12,65,1,N,2,6233
2,1,1,1,4,5,62,1,N,2,1454
1,6,2,1,N,11,17,1,3,1,5309
1,1,1,1,9,5,7,1,N,2,6237
2,1,1,1,9,9,0,1,N,2,2534
2,1,1,1,0,5,48,1,N,2,3783
1,5,1,1,8,12,11,1,N,2,2619
2,6,6,1,1,10,34,3,N,2,6150
2,4,1,2,3,9,20,1,N,2,0
1,1,1,1,0,5,52,1,N,2,0
1,6,1,1,1,N,41,1,N,2,3079
1,6,1,1,6,5,72,1,N,2,759
2,1,1,2,1,9,4,1,N,2,1479
1,2,1,2,5,5,7,1,N,2,5327
2,6,3,1,0,1,60,1,N,2,1522
2,6,1,1,9,12,62,1,N,2,1824
1,1,1,2,9,12,2,1,N,2,4713
2,1,1,1,2,8,63,1,N,2,468
2,2,1,0,1,5,0,1,6,2,4557
1,1,1,2,5,3,61,1,N,2,5626
1,3,1,1,7,5,53,1,N,2,2654
1,N,1,1,8,N,37,1,N,2,348
1,2,1,1,0,11,67,1,N,2,5741
1,1,1,1,7,9,33,1,N,2,5172
1,3,8,1,2,11,7,1,1,2,5663
2,6,6,1,9,9,73,1,N,2,7372
1,6,1,1,1,7,12,1,N,2,5078
2,6,1,1,2,9,0,1,5,2,779
1,1,1,1,9,5,20,1,N,2,3596
2,5,1,1,8,6,94,1,N,2,3640
1,1,1,1,8,9,11,1,N,2,1205
2,2,1,1,2,5,22,1,N,2,4439
2,2,1,1,2,12,28,1,N,2,3133
2,1,1,2,4,9,43,1,N,2,0
2,2,1,1,0,8,55,1,N,2,1580
2,6,1,2,0,5,22,1,5,2,3460
2,1,1,1,9,10,52,1,N,2,4759
1,1,1,0,5,12,35,1,4,2,0
2,1,1,2,N,5,24,1,N,2,6389
1,1,1,1,4,8,35,1,N,2,2187
2,2,1,2,9,7,0,2,3,2,6158
1,1,1,1,N,11,77,1,N,2,6239
1,6,1,2,7,7,0,1,N,2,0
2,1,1,2,N,7,0,1,6,2,4077
1,4,1,2,N,N,0,3,N,2,2590
1,6,1,1,2,1,39,1,N,2,5224
1,1,1,0,9,5,0,1,N,2,1053
1,6,6,1,4,7,7,1,N,2,1170
1,1,1,1,2,4,18,1,N,2,7633
1,6,1,1,0,8,87,1,N,2,6826
1,5,2,1,3,10,43,1,5,2,4373
2,1,1,1,7,6,94,2,N,2,654
1,6,1,2,8,6,20,1,N,2,5380
1,4,5,1,0,6,57,1,N,2,2626
2,3,6,2,1,9,61,1,N,2,7391
2,6,5,1,0,8,44,1,N,2,7169
2,6,1,1,7,9,65,1,N,1,726
1,6,1,1,9,11,14,1,N,2,2709
1,N,6,1,3,N,0,1,N,2,0
2,1,3,1,4,8,34,1,N,2,3891
2,6,1,1,3,2,78,1,1,2,4234
1,1,1,2,1,4,62,1,3,1,6014
2,1,1,1,6,5,48,1,N,2,4957
1,1,5,1,0,N,68,1,N,1,1282
2,1,1,2,N,7,19,1,N,2,5484
1,2,1,1,N,9,21,1,N,2,5675
1,1,2,2,1,6,63,1,N,2,2120
1,1,1,1,1,N,30,1,N,2,855
2,1,1,1,5,N,1,1,N,2,3968
1,1,1,1,0,7,38,1,N,2,5867
2,1,1,1,5,9,46,1,N,2,5764
2,6,1,1,8,1,79,1,N,2,6908
1,4,6,2,8,1,67,1,3,2,6177
2,6,6,1,9,5,21,1,N,2,2456
2,6,1,1,4,9,39,1,N,2,5293
2,1,1,1,1,8,36,1,N,2,3257
2,1,1,1,7,5,26,1,N,2,2863
1,1,1,1,3,8,2,1,N,2,4441
1,3,1,1,2,5,0,1,4,2,6547
1,2,5,1,4,11,21,1,N,2,2430
2,5,9,1,6,5,58,1,N,2,4308
2,3,1,1,N,12,4,1,N,2,1556
2,1,1,1,0,7,45,1,N,2,2619
1,1,1,1,7,9,43,1,N,2,4795
1,1,1,1,4,5,43,1,N,2,2619
2,5,1,1,N,9,86,1,N,2,2776
2,1,1,1,6,9,21,1,N,2,1072
1,1,1,0,6,10,14,1,2,2,0
2,1,1,2,N,7,22,1,N,2,5834
1,3,6,1,8,8,13,1,N,2,3819
2,6,1,2,1,11,37,1,N,2,5080
2,6,1,2,N,9,38,1,N,2,4145
1,4,1,1,N,7,31,1,N,1,6074
2,1,1,1,1,N,36,1,1,2,0
2,5,9,1,2,6,21,1,N,2,4885
1,1,1,1,6,5,41,1,N,2,879
2,1,1,1,0,1,60,1,N,2,4414
2,5,2,1,0,N,37,1,N,2,4241
1,6,1,1,1,N,10,1,N,2,4432
1,N,1,2,2,12,3,1,N,2,5769
2,1,1,1,3,12,3,1,N,2,4194
1,1,1,1,7,9,2,1,N,2,4126
1,2,1,1,9,N,37,1,N,1,1660
2,1,1,1,4,12,30,1,N,2,6908
2,2,2,1,N,9,21,1,N,2,5503
1,1,1,1,7,5,77,1,N,2,4029
2,6,1,1,N,7,35,3,N,2,1499
1,4,1,2,0,7,17,1,N,2,197
2,2,1,2,6,8,70,1,N,2,2980
1,6,1,1,4,11,28,1,N,2,5225
1,5,5,2,0,11,27,2,N,2,3828
2,1,1,2,2,9,46,1,6,2,0
2,5,1,1,N,5,33,1,N,2,5243
2,3,6,0,0,5,9,1,N,1,648
1,1,1,1,3,9,78,1,N,2,3933
1,1,2,2,9,9,39,1,6,2,1100
2,1,1,1,8,12,25,1,N,2,5755
2,6,1,1,0,8,73,1,N,2,0
2,1,1,1,9,9,22,1,N,2,5025
1,6,1,0,2,8,0,1,N,2,5233
2,6,1,1,8,8,28,1,6,2,5246
2,N,1,1,N,11,61,1,2,2,3231
1,1,1,1,9,7,17,1,N,2,2956
2,1,1,1,2,12,21,1,N,2,855
1,1,1,1,9,8,64,1,N,2,3714
2,1,1,0,3,12,62,1,N,2,2890
2,1,1,1,0,9,2,1,N,2,3359
2,1,1,2,8,12,46,1,N,2,6783
1,1,9,1,7,N,69,1,N,2,2806
2,3,1,2,3,9,71,1,N,2,5695
2,1,1,1,1,N,51,1,N,2,4175
1,1,1,1,2,6,42,1,N,2,2619
2,4,6,1,5,7,21,1,2,2,5224
2,N,8,1,5,1,30,1,5,2,5775
2,6,1,1,4,4,58,1,N,2,564
2,5,1,1,5,N,28,1,N,2,310
1,2,5,0,0,6,75,1,6,2,3558
1,1,6,1,8,N,3,1,N,2,2878
2,4,1,1,0,1,7,1,N,2,3601
2,6,1,1,6,9,0,1,N,2,2619
1,1,1,1,8,8,40,1,N,2,767
1,1,1,1,9,9,22,1,N,2,3332
1,1,1,1,N,5,75,1,N,2,4708
2,1,6,1,1,6,21,1,N,2,1841
2,1,1,2,1,12,45,1,N,2,2619
1,5,6,1,7,11,69,1,6,2,6570
2,1,1,1,6,12,67,3,N,2,4773
1,6,1,1,N,N,0,1,N,2,858
1,1,1,0,2,9,53,1,N,2,0
2,3,3,1,N,8,6,1,N,2,7123
1,1,1,1,1,11,58,1,N,2,1385
1,4,2,1,N,5,27,1,N,2,312
2,6,1,1,9,9,53,1,N,2,1453
1,N,5,0,0,10,0,1,N,2,846
2,1,1,2,1,10,4,1,4,2,7070
1,6,1,1,9,3,68,1,N,2,6804
1,1,1,2,0,3,45,2,5,1,1615
2,1,1,1,6,9,51,1,N,2,5052
2,4,2,0,0,8,63,1,6,2,5817
1,1,1,1,4,8,70,1,N,1,3827
1,2,1,2,8,10,33,1,4,2,855
1,4,2,1,0,5,46,1,4,2,5877
1,1,1,1,2,11,45,1,N,2,1439
1,1,1,1,1,12,21,1,N,2,6673
2,1,1,1,2,9,75,1,N,2,7353
1,1,7,1,9,6,59,1,3,2,519
2,1,1,2,6,8,72,1,1,2,4127
1,5,9,1,9,10,50,1,N,2,5937
1,6,1,1,2,10,54,1,2,2,6463
1,6,1,1,2,9,83,1,N,2,4826
1,6,1,1,8,3,61,1,N,2,7030
1,1,7,1,6,7,21,1,N,2,5560
1,1,1,1,N,12,71,1,N,2,7551
1,6,1,1,9,4,41,1,N,2,3336
2,3,1,2,N,8,23,1,N,2,6244
1,1,6,0,N,5,50,1,N,2,4529
2,1,1,1,9,8,46,1,N,2,7633
2,4,1,1,7,N,6,1,4,2,1815
2,3,1,1,7,N,56,1,N,2,3847
1,6,1,2,0,11,46,1,N,2,3077
1,1,1,1,8,12,30,1,N,2,2385
1,2,1,1,0,8,43,1,N,2,2100
2,1,1,1,1,11,16,1,3,2,5147
2,3,9,1,2,11,41,1,N,2,3342
2,3,2,2,N,11,17,1,N,2,3860
2,1,1,1,2,11,69,1,N,2,1420
1,6,1,1,5,5,0,1,N,2,5349
1,1,1,1,N,12,0,1,N,2,5898
1,1,1,1,9,12,57,1,N,1,5571
2,4,6,1,N,1,41,1,N,2,3498
1,3,6,2,8,9,27,1,N,2,2619
2,2,6,1,4,9,18,1,N,2,3108
2,6,2,1,N,7,40,2,N,2,5446
1,5,1,2,4,9,13,1,N,2,4217
2,6,1,1,9,7,21,1,N,2,7004
1,1,1,1,2,9,29,1,N,2,1581
2,1,6,2,3,8,0,1,N,2,5974
1,1,1,1,2,11,50,1,N,2,498
2,3,1,1,5,10,63,1,N,2,6104
2,6,5,1,3,7,42,1,N,2,711
2,N,5,1,N,9,23,1,N,2,1488
1,5,1,1,9,8,63,1,N,2,2248
2,4,1,1,2,6,0,1,N,2,4159
1,1,1,1,0,6,58,1,N,2,4127
1,1,1,1,6,5,49,1,N,2,4774
2,2,1,2,8,5,53,1,2,1,4868
2,2,1,1,N,12,5,1,N,2,4634
1,4,1,1,2,8,24,1,N,2,7531
2,1,1,2,3,N,1,1,N,2,3356
1,3,1,1,1,1,18,1,2,2,3593
2,5,7,2,0,6,0,1,N,2,5155
2,5,1,1,2,N,21,1,N,2,833
1,6,1,1,2,9,9,1,N,2,5348
2,4,1,1,N,9,34,1,N,2,6804
2,1,1,0,8,4,94,1,N,2,2462
1,6,1,2,3,5,0,1,3,2,7503
2,3,2,0,2,9,14,2,N,2,4150
1,6,1,0,N,5,2,1,N,2,7458
1,1,2,1,6,8,94,1,N,2,526
2,1,1,1,3,9,66,1,N,2,5772
2,1,1,2,3,9,63,1,N,2,1135
1,3,1,1,1,9,69,1,N,2,3431
1,6,1,1,N,12,27,1,N,2,2166
1,3,1,1,4,12,34,1,N,2,4299
1,1,1,1,N,9,30,1,N,2,1693
1,6,1,2,9,12,26,1,N,2,6989
2,1,1,1,4,9,36,1,N,2,2490
1,1,1,1,0,5,0,1,N,1,2312
1,1,1,1,N,5,34,1,N,2,1647
1,1,1,1,9,10,25,1,N,2,619
1,1,1,1,7,9,36,1,4,2,5657
2,1,1,1,5,5,21,1,N,2,6651
1,6,1,1,N,9,0,1,N,2,7633
1,1,1,1,N,3,27,1,N,2,7633
2,1,1,1,1,9,62,1,N,2,2141
2,N,1,1,9,8,21,1,1,2,7361
2,3,7,0,6,9,53,1,N,2,117
1,1,1,1,3,11,31,1,N,2,4749
2,1,1,1,1,5,3,1,N,1,2440
1,6,6,1,0,6,54,1,N,2,4638
2,4,1,1,0,1,8,1,N,2,4671
1,2,1,2,1,10,29,1,5,2,979
2,6,1,1,6,9,43,1,1,2,5233
2,6,1,1,7,3,48,1,3,2,3484
2,1,1,1,8,N,12,1,N,2,1548
1,5,1,1,N,9,46,1,N,2,2409
1,4,1,1,N,7,0,3,N,2,4219
1,4,1,1,0,7,73,1,N,2,4923
1,5,1,1,5,12,54,1,N,2,0
2,6,1,1,0,3,80,1,N,2,4644
1,4,1,0,9,4,43,1,N,2,6882
2,6,1,1,7,5,42,1,N,2,4841
2,1,9,1,0,8,48,1,N,2,4982
1,1,1,2,N,11,0,1,N,2,7633
1,1,1,2,7,N,44,1,N,1,1365
1,1,3,1,0,9,34,1,N,2,0
1,3,1,1,0,7,38,1,N,2,260
2,6,1,1,1,12,10,1,N,1,6238
1,1,1,1,0,12,58,1,N,2,5810
2,1,9,1,N,9,34,1,N,2,5528
1,1,1,1,8,9,47,1,N,2,6358
2,6,1,1,N,1,57,1,N,2,1935
2,3,1,1,6,5,0,1,5,2,1230
1,1,1,1,3,9,5,1,N,2,1115
1,1,1,2,8,7,58,1,N,2,1713
1,2,1,1,3,5,31,1,N,2,5785
1,1,1,1,0,9,51,1,N,2,5220
2,2,1,1,N,N,18,1,N,2,5442
2,1,5,2,9,10,81,1,N,2,755
2,6,1,1,N,5,10,1,N,2,2619
1,1,1,1,N,N,0,1,N,2,0
2,1,1,1,7,7,3,1,N,2,3399
2,6,6,1,2,9,14,1,N,2,1981
1,6,1,2,9,11,75,1,4,2,5700
1,1,1,1,0,6,36,1,N,2,4362
1,6,1,2,9,9,31,1,N,2,2687
2,1,1,1,8,N,54,1,N,2,0
1,5,7,1,8,N,33,1,N,2,1063
1,1,1,1,0,9,56,1,N,2,2303
1,6,1,1,9,9,65,1,N,2,6404
1,1,1,1,6,10,52,1,N,2,0
1,4,1,1,N,5,29,1,N,2,5769
1,1,1,2,0,4,21,1,N,2,0
2,1,1,1,2,10,17,1,N,2,5503
1,5,1,1,9,3,0,2,N,2,1035
1,4,1,2,6,7,70,1,N,2,0
2,6,8,1,N,6,34,1,N,2,936
1,3,1,1,N,1,56,1,N,2,4974
2,6,1,1,0,9,58,1,N,2,5590
1,N,1,2,N,4,28,1,N,2,2692
1,1,1,1,0,5,0,1,N,2,989
2,6,5,0,3,10,10,1,6,2,6461
1,6,1,1,6,5,44,1,N,2,385
1,5,1,1,0,10,28,3,N,2,0
1,6,1,0,2,5,10,1,2,2,2476
2,4,1,1,6,9,0,1,N,2,7410
2,1,1,1,1,9,0,1,N,2,4514
2,6,1,1,N,8,19,1,N,2,4072
1,1,6,1,2,N,24,2,N,2,1308
2,1,1,1,7,N,3,1,N,2,5512
1,1,1,1,9,4,17,1,N,2,1456
2,5,1,1,N,9,45,1,N,2,2451
1,1,1,0,6,10,0,1,N,2,952
1,6,1,1,1,9,49,3,N,2,6108
2,6,1,1,3,9,79,1,N,2,210
1,1,8,1,6,9,49,1,N,2,4563
1,1,8,1,N,9,42,1,N,1,3981
2,6,2,2,N,7,54,2,N,2,5467
1,1,1,1,9,1,21,1,N,2,7303
2,6,8,1,0,9,51,1,1,2,536
1,6,1,1,7,N,21,1,N,2,524
1,6,3,1,4,5,0,1,N,2,4677
1,1,1,1,N,5,72,1,N,2,5678
2,1,1,1,3,5,7,1,N,2,5086
2,N,1,1,0,5,21,1,6,2,5194
2,1,1,2,4,10,44,1,N,2,2816
1,1,1,1,0,1,40,1,N,2,1409
1,1,1,1,8,9,0,1,N,2,2619
1,6,3,1,8,3,0,1,N,2,7633
2,3,1,1,1,11,0,1,N,1,2726
2,1,1,1,6,11,0,1,N,2,6056
2,3,2,2,N,9,8,1,N,2,4459
1,1,1,2,N,N,14,1,N,2,5541
2,5,1,1,8,N,25,1,5,2,856
1,2,1,1,0,12,34,1,N,2,1853
1,1,1,1,0,8,0,1,N,2,3384
2,1,1,1,7,9,33,1,N,2,3469
1,1,1,1,N,9,34,1,N,2,1275
2,6,2,0,2,11,42,1,N,2,49
1,1,1,1,9,4,10,1,N,2,5921
2,6,1,1,0,10,51,1,N,2,1921
1,6,1,0,7,1,20,1,N,2,7003
2,1,8,2,0,9,6,1,N,2,2941
2,6,1,1,3,8,41,1,N,2,3552
1,1,1,1,7,3,11,1,N,2,5832
1,1,1,1,7,7,61,1,N,2,2619
1,3,1,0,9,6,75,1,N,2,6223
1,3,1,1,9,7,17,1,N,2,4251
2,6,1,1,2,9,19,1,N,2,4308
2,6,3,1,7,5,39,1,1,2,5850
2,5,1,1,1,9,78,1,N,2,0
1,1,1,1,N,10,4,1,N,1,7633
1,6,1,1,8,2,48,1,N,2,3894
1,1,9,1,1,12,69,1,N,2,7181
2,1,5,1,1,10,46,1,N,2,2591
2,1,1,1,0,5,10,1,N,2,598
2,6,1,1,2,9,35,1,N,2,0
2,2,1,2,3,12,10,1,N,2,871
1,4,1,1,5,6,36,1,N,2,1515
1,6,1,2,9,N,39,1,N,2,2165
2,1,1,1,9,5,42,1,N,2,5396
1,6,1,2,0,9,55,1,N,2,3566
1,1,1,1,9,12,49,1,N,2,0
2,5,2,2,0,N,17,2,N,2,0
1,6,1,1,8,8,15,1,N,2,1217
2,1,1,1,9,7,35,1,N,2,4398
2,6,1,0,8,N,26,1,N,2,939
2,1,1,1,N,9,54,1,N,2,3103
2,6,1,0,1,6,9,1,N,2,7616
2,5,1,1,8,11,22,1,N,2,6910
1,1,1,1,N,5,21,1,N,2,5864
2,2,1,0,5,9,0,1,N,2,7095
1,3,6,2,2,8,11,1,N,2,5175
2,1,1,2,3,9,60,1,N,2,2140
2,6,1,0,2,7,65,1,N,2,7478
2,6,1,1,1,11,25,1,N,2,7013
2,3,1,1,6,5,5,1,N,2,6217
1,4,1,1,0,12,0,1,N,2,6439
2,1,8,1,8,1,48,1,N,2,2927
1,1,1,1,N,5,32,1,N,2,4455
1,4,1,1,8,7,19,1,5,2,6773
2,5,2,1,1,5,44,1,N,2,6778
2,1,1,1,9,8,0,1,N,2,4965
2,1,3,0,9,9,43,1,N,2,3129
2,N,1,1,5,9,44,1,2,2,3370
2,N,1,2,8,8,40,1,N,2,0
1,3,6,2,1,9,46,1,N,2,4336
2,5,9,1,4,9,67,1,N,2,3507
1,6,1,0,N,9,0,1,4,2,3903
1,6,8,1,4,N,0,1,N,2,6298
1,6,1,1,4,7,7,1,N,2,4643
1,2,1,1,6,9,47,1,N,2,7297
1,1,1,0,7,5,47,1,N,2,5327
2,1,1,2,0,1,25,1,N,2,6671
1,N,1,2,9,1,49,1,N,2,6464
1,1,1,2,N,9,6,3,N,2,5560
2,6,1,2,9,5,81,1,N,2,5163
1,6,1,1,N,9,30,3,N,2,7633
2,6,5,1,5,9,66,1,N,2,3829
2,1,1,1,5,11,54,1,N,2,412
2,1,1,1,5,N,21,1,N,2,0
1,1,1,1,7,12,0,1,N,2,2876
1,1,1,2,3,5,21,1,N,2,7400
1,1,1,1,9,10,37,1,N,2,5503
1,4,1,1,1,5,2,1,3,2,3647
1,6,2,1,9,5,7,1,6,2,2802
1,5,9,1,1,9,83,1,N,2,3534
2,6,1,1,6,9,23,1,N,2,2779
1,5,1,1,0,8,35,1,N,2,6348
1,6,1,1,N,9,0,1,N,2,4855
1,6,1,0,0,8,51,1,N,2,4137
1,6,1,1,9,10,64,1,N,2,3274
2,6,1,1,0,9,30,1,N,2,0
1,4,1,1,N,8,42,1,N,2,2981
2,1,1,1,2,5,22,1,N,2,2636
1,3,1,1,9,9,15,1,N,2,4672
1,1,1,1,5,5,0,1,N,2,6487
1,1,1,1,0,9,0,1,N,2,5654
1,1,2,2,2,9,27,1,N,2,6457
2,5,6,2,9,N,73,1,N,2,1295
2,1,1,1,9,N,25,1,N,2,6783
1,1,1,1,8,4,79,1,N,2,0
1,1,1,1,7,8,81,1,N,2,2619
1,6,1,1,N,9,26,2,N,2,1645
2,1,1,2,9,8,30,1,N,2,2867
2,N,1,0,2,5,6,1,1,2,1448
2,1,2,1,9,8,38,1,N,2,7633
1,6,7,0,7,9,32,1,N,2,1859
1,5,1,1,6,8,86,1,6,2,0
2,6,1,1,9,N,11,1,N,2,1335
2,2,7,1,9,9,34,1,N,2,931
1,2,1,0,5,9,61,1,N,2,4980
2,1,1,2,5,12,0,1,2,2,2889
2,6,1,2,7,3,1,1,N,2,0
2,1,1,2,1,11,40,1,N,2,3077
2,1,1,1,3,N,21,1,N,2,5959
1,1,1,2,7,12,5,1,N,2,0
1,1,7,1,0,7,63,1,N,2,5327
2,3,1,1,0,4,24,1,N,2,6033
2,1,1,1,7,8,53,1,N,2,5047
2,1,1,1,4,11,55,1,N,2,855
1,3,1,1,9,5,40,1,N,2,4519
2,1,1,1,8,4,94,1,N,2,6329
1,2,1,1,5,N,33,1,N,2,1359
1,6,1,2,0,9,11,1,N,2,659
2,4,1,1,N,11,40,1,N,2,2443
1,1,1,1,8,5,49,1,N,2,1135
1,6,1,1,8,5,9,1,N,2,6529
2,2,5,2,5,4,47,3,N,1,5730
2,4,1,0,N,10,21,1,N,2,1744
1,1,1,1,8,9,15,1,N,2,1735
1,N,1,1,8,N,0,1,N,2,5492
2,1,1,1,6,N,0,1,N,2,3946
2,1,3,2,1,6,49,1,N,2,4057
1,1,1,1,7,5,18,1,4,2,7415
1,1,1,1,9,9,36,1,N,2,5082
2,3,1,1,6,N,0,1,N,2,2395
2,1,1,1,6,9,41,1,N,2,2081
1,1,1,1,9,3,13,1,N,2,91
1,1,1,1,1,12,0,1,N,2,6120
1,1,1,1,2,8,18,1,N,2,6107
2,1,1,2,9,8,70,1,N,2,6043
1,6,1,1,8,N,21,1,N,2,2619
1,1,1,1,2,7,65,1,N,2,1398
2,1,1,1,5,10,51,1,N,2,6889
1,6,1,1,1,6,39,1,N,2,7633
1,1,1,1,5,4,47,1,N,2,7633
1,6,1,1,N,4,0,1,N,2,4009
2,6,5,1,0,9,74,3,5,1,2971
1,6,9,1,2,N,3,1,N,2,4923
2,6,1,1,7,8,0,1,6,2,3737
1,1,1,1,4,5,65,1,N,2,2925
2,N,1,0,5,6,40,1,N,2,3541
1,1,1,1,5,12,9,1,N,2,0
1,1,1,1,0,8,78,1,N,2,1107
1,1,1,1,3,9,34,1,N,2,4349
2,6,1,2,0,5,18,3,4,2,2337
2,6,1,1,1,6,13,1,N,2,5224
2,1,8,1,2,9,27,1,N,2,3241
2,4,1,1,6,8,53,2,N,2,464
1,1,1,1,0,7,9,1,N,2,2712
2,1,2,2,9,4,53,1,N,2,4703
1,5,1,2,0,6,70,1,N,2,4597
1,1,1,1,7,9,40,1,N,2,251
1,6,1,1,9,N,44,1,N,2,1789
2,1,2,1,9,9,0,1,4,2,5280
1,4,3,1,9,9,5,1,N,2,1993
1,N,3,2,0,2,6,1,N,2,199
2,1,1,2,7,7,51,1,N,2,0
1,6,6,2,N,7,63,1,N,2,277
2,3,1,2,7,9,7,1,N,2,4706
1,N,1,1,5,11,18,1,N,2,0
2,3,3,2,9,10,42,1,N,2,7168
2,1,1,1,4,12,23,1,N,2,4434
2,4,1,1,8,9,9,1,6,2,5697
1,1,1,0,0,11,4,1,N,2,1986
2,5,1,1,0,4,78,1,N,2,3714
2,1,1,1,1,4,26,1,N,2,5835
2,2,6,1,4,N,34,1,N,2,3397
1,1,1,1,3,9,56,1,N,2,2216
2,1,1,1,N,6,9,1,N,2,79
1,1,1,1,N,5,68,1,N,2,3186
