SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT,target
1,1,2,0,7,9,0,48-02507,6,7004
1,N,1,1,N,3,0,48-02515,N,8015
2,N,1,2,N,N,1,48-02102,N,6464
1,6,1,1,5,9,0,48-02101,8,212
2,1,1,1,7,9,0,48-02101,11,7656
2,6,1,2,1,9,0,48-02516,N,1861
1,4,1,0,8,9,0,48-02515,4,5961
1,1,1,0,9,9,1,48-02101,9,1320
1,1,1,2,6,5,0,48-02507,14,8236
1,1,3,0,5,9,3,48-02101,11,6381
1,1,1,1,2,6,0,48-02515,10,7906
2,6,1,2,2,3,1,48-02101,16,4817
2,4,1,0,4,5,4,48-02510,15,8868
2,1,1,1,1,8,0,48-02102,3,2741
2,6,5,0,0,7,1,48-02101,N,405
1,4,5,2,2,7,1,48-02516,11,5934
1,N,1,0,N,N,4,48-02101,N,7534
1,1,1,2,9,10,4,48-02101,9,4872
1,1,1,2,8,5,1,48-02515,N,5551
2,5,1,1,7,4,0,48-02102,6,4789
1,1,7,0,8,10,4,48-02507,12,8896
2,1,9,0,3,7,4,48-02102,11,173
1,6,1,0,0,3,0,48-02515,13,6460
2,1,1,0,2,7,4,48-02101,11,6793
2,N,1,1,N,2,1,48-02516,N,4338
2,N,2,2,N,2,0,48-02507,N,6435
2,1,1,1,5,9,1,48-02516,13,2264
1,4,2,0,2,11,0,48-02102,N,4766
1,1,1,0,6,5,0,48-02102,14,4484
1,6,2,2,0,4,0,48-02516,N,9157
1,1,1,1,4,7,0,48-02101,5,5605
1,1,1,1,8,7,2,48-02101,17,6181
1,6,6,1,6,5,0,48-02510,4,2596
1,1,2,1,8,7,0,48-02510,6,7946
2,1,1,0,5,7,0,48-02516,N,5437
1,6,7,1,7,10,2,48-02516,1,5705
2,1,1,1,3,5,1,48-02515,N,7531
2,1,9,0,0,5,0,48-02102,N,7504
2,4,1,1,8,7,0,48-02102,15,5782
1,1,1,2,8,7,1,48-02102,7,7423
1,1,1,1,9,9,4,48-02515,17,7093
1,6,1,1,0,4,0,48-02507,N,683
1,6,4,2,2,6,2,48-02102,16,7556
1,6,1,1,1,4,0,48-02510,15,7251
1,N,1,0,N,3,1,48-02510,N,4240
1,2,1,2,2,9,1,48-02515,3,4605
1,1,8,0,9,9,3,48-02516,7,7210
2,1,8,0,0,6,4,48-02101,4,6498
1,6,1,1,2,9,0,48-02507,3,8397
1,1,1,0,7,9,0,48-02516,16,6465
1,1,2,1,8,9,0,48-02101,11,5597
2,2,9,0,0,7,0,48-02516,N,5494
1,3,6,2,9,9,4,48-02101,8,2616
2,1,6,2,5,7,0,48-02510,16,5709
2,1,6,0,9,9,3,48-02101,15,6487
1,1,1,1,6,5,0,48-02101,3,5990
1,1,1,2,7,9,0,48-02515,15,7261
1,6,1,0,2,4,3,48-02516,14,6592
1,1,5,0,8,3,1,48-02510,2,167
2,1,1,1,6,5,0,48-02101,N,4395
2,6,1,1,5,5,2,48-02102,2,2138
1,1,8,2,8,5,2,48-02515,4,4723
1,1,5,0,8,5,3,48-02102,7,3524
1,1,5,2,8,9,4,48-02101,12,2051
2,1,2,2,0,9,0,48-02510,16,1681
2,1,9,0,3,5,0,48-02515,N,759
1,1,1,1,5,6,0,48-02101,N,7668
2,6,1,0,5,7,0,48-02516,14,6208
1,1,1,0,8,9,0,48-02101,11,8861
1,6,1,1,2,7,0,48-02515,4,2635
2,1,1,1,7,9,0,48-02102,12,4246
1,1,1,1,9,7,0,48-02101,6,2148
1,N,1,2,N,2,1,48-02510,N,8578
1,1,8,0,9,9,3,48-02102,3,6222
1,6,1,0,6,7,1,48-02516,14,4034
2,1,2,2,6,8,0,48-02101,12,1505
1,4,1,1,0,6,0,48-02102,3,8995
2,1,8,2,9,5,1,48-02101,0,7496
1,1,1,1,6,5,4,48-02101,4,4846
2,N,9,1,N,3,0,48-02516,N,7970
2,N,1,2,N,2,0,48-02101,N,7601
2,1,1,0,5,5,0,48-02515,6,5534
1,4,1,2,8,9,0,48-02510,4,2139
1,1,6,1,7,6,0,48-02101,1,5738
1,1,1,1,4,7,0,48-02101,9,4094
2,6,1,2,5,7,0,48-02515,9,7127
2,4,8,0,6,8,3,48-02101,1,2127
1,2,1,1,0,8,0,48-02516,14,5576
2,1,2,0,6,5,3,48-02510,9,7416
1,N,1,2,N,2,0,48-02510,N,1134
2,1,6,1,0,5,0,48-02102,3,904
1,6,1,2,2,4,4,48-02102,4,6744
1,1,1,2,9,9,1,48-02507,9,7689
2,1,1,2,8,5,4,48-02101,7,5286
2,1,1,1,1,7,1,48-02510,15,8838
1,6,1,1,5,5,0,48-02102,15,593
1,6,3,0,2,7,2,48-02101,6,2013
2,1,1,0,3,10,1,48-02515,N,4478
2,1,1,2,7,9,0,48-02510,11,1357
2,1,1,1,1,8,0,48-02101,15,4664
2,1,1,1,7,9,0,48-02101,10,4125
1,1,1,0,6,6,1,48-02515,4,5187
2,1,1,1,7,9,0,48-02507,16,5511
1,N,1,1,N,1,1,48-02102,N,5520
1,N,2,0,N,1,1,48-02516,N,6587
1,N,1,2,N,N,1,48-02507,N,168
1,1,1,1,7,6,0,48-02510,16,4182
1,1,2,1,1,5,0,48-02516,7,781
1,1,1,1,9,10,4,48-02102,7,30
1,1,1,1,8,9,4,48-02101,16,3199
1,1,2,0,9,9,2,48-02510,8,5866
2,6,1,1,6,8,0,48-02510,9,664
2,4,1,2,7,7,1,48-02507,12,3878
1,3,2,0,6,1,0,48-02101,11,4017
1,1,1,2,6,5,0,48-02102,14,2899
2,1,1,2,8,10,0,48-02516,6,3821
1,1,2,2,9,11,3,48-02102,3,1068
1,4,2,0,6,7,2,48-02102,16,3469
2,6,1,2,9,9,4,48-02101,17,7577
2,N,5,0,N,N,4,48-02516,N,13
2,1,1,1,4,9,3,48-02101,15,9147
2,6,1,2,4,7,0,48-02515,15,9081
2,1,2,1,3,5,0,48-02101,11,2435
2,N,2,1,N,3,0,48-02102,N,3232
1,N,5,0,N,3,4,48-02516,14,6968
1,1,1,1,7,9,0,48-02510,5,9130
1,6,1,2,5,7,0,48-02510,5,737
1,1,1,1,8,9,0,48-02510,2,5731
2,1,1,0,8,7,1,48-02516,6,1559
2,1,1,0,9,12,1,48-02507,11,3838
1,1,9,0,9,10,2,48-02516,4,882
1,1,7,0,9,10,3,48-02101,4,2308
2,N,2,2,N,3,0,48-02515,N,3106
2,N,1,2,N,3,0,48-02516,N,803
1,3,1,2,2,5,0,48-02516,N,4767
2,4,1,2,6,5,0,48-02507,16,29
2,6,1,1,2,4,4,48-02101,7,1192
1,1,1,0,7,6,1,48-02101,10,3465
1,1,2,0,6,8,0,48-02507,N,4962
1,1,1,2,9,9,0,48-02507,15,9032
1,4,1,0,4,7,0,48-02515,N,9141
1,N,1,2,N,3,0,48-02101,N,412
1,6,1,1,5,9,0,48-02510,4,6345
1,1,9,2,4,6,2,48-02510,15,7695
2,4,6,0,4,5,3,48-02516,14,5025
2,1,1,2,4,4,2,48-02102,14,335
2,1,1,1,5,8,0,48-02101,N,3016
1,N,1,1,N,3,1,48-02101,N,705
2,1,6,0,7,9,1,48-02510,10,4021
2,1,1,2,6,5,0,48-02510,4,4571
1,1,1,2,3,7,0,48-02510,16,2527
1,1,1,2,9,9,0,48-02102,4,720
1,3,1,2,9,8,0,48-02101,12,3819
1,1,1,2,N,6,0,48-02516,9,3883
1,1,1,1,7,7,0,48-02510,10,4372
2,3,1,1,4,8,0,48-02101,N,2433
2,4,8,0,4,7,4,48-02101,12,3435
1,3,1,1,6,5,0,48-02101,2,3409
1,N,5,0,N,3,4,48-02102,N,1267
2,4,1,1,5,9,0,48-02507,16,5319
1,1,1,1,9,9,0,48-02516,8,5448
2,6,1,1,3,5,1,48-02507,3,7476
1,1,1,1,9,7,0,48-02101,4,335
2,3,6,1,2,5,0,48-02101,6,8704
2,N,1,2,N,3,0,48-02515,N,6328
2,4,1,1,3,7,0,48-02515,5,3924
1,6,9,1,0,5,0,48-02101,1,7071
1,1,3,0,9,5,2,48-02516,4,5120
2,N,1,0,N,3,1,48-02515,N,7470
2,1,1,0,6,9,0,48-02102,11,1345
1,N,2,0,N,2,0,48-02507,N,6009
2,1,1,0,0,4,1,48-02101,N,2614
1,1,1,1,8,9,0,48-02515,6,9196
1,1,2,2,7,9,0,48-02516,3,2894
2,1,1,1,1,7,0,48-02516,6,8782
1,6,3,1,4,5,0,48-02515,6,3644
1,4,1,2,2,5,2,48-02516,N,1400
1,1,1,0,5,7,0,48-02515,N,3654
1,6,1,2,0,4,0,48-02510,N,2327
1,1,3,0,9,9,2,48-02510,10,5241
1,1,2,2,3,5,0,48-02507,N,526
1,4,1,2,3,9,0,48-02101,3,8615
2,4,6,1,0,6,2,48-02510,N,4015
2,1,1,1,3,9,0,48-02516,N,3372
2,6,1,1,8,10,0,48-02101,18,4525
2,1,1,1,4,12,0,48-02510,12,7627
2,4,1,1,7,9,0,48-02101,12,1505
2,6,6,2,0,4,0,48-02510,N,8255
2,1,2,0,2,4,2,48-02102,14,2313
1,4,1,1,6,3,0,48-02515,9,8009
2,1,1,0,2,5,1,48-02510,13,1247
2,5,5,0,5,8,4,48-02507,11,3292
1,4,1,2,3,8,0,48-02515,N,1515
2,1,1,1,4,9,0,48-02101,12,4524
2,1,7,1,6,7,1,48-02510,2,4999
1,3,9,0,7,9,1,48-02101,11,7917
2,4,1,1,9,9,0,48-02101,12,1706
1,6,8,1,6,5,1,48-02510,4,6438
2,3,1,1,7,8,4,48-02515,8,8368
1,N,1,2,N,1,1,48-02515,N,279
1,N,2,2,N,3,0,48-02516,N,7561
1,1,1,1,5,4,0,48-02510,3,176
2,N,1,2,N,2,0,48-02101,N,7681
2,6,1,1,9,7,0,48-02516,N,2816
2,6,1,1,9,10,0,48-02515,4,8483
1,1,9,2,9,9,0,48-02101,9,7635
1,N,6,1,N,3,0,48-02516,N,8276
1,1,1,2,6,9,0,48-02102,N,7427
2,N,1,2,N,N,0,48-02510,N,6160
2,1,1,1,9,9,1,48-02101,9,6244
1,1,1,1,9,9,0,48-02101,5,652
2,6,1,0,8,5,0,48-02507,17,8595
2,N,6,1,N,2,0,48-02516,N,8495
2,4,1,1,5,7,0,48-02101,9,2301
2,2,1,1,3,5,0,48-02507,13,8752
2,N,5,0,N,2,3,48-02102,N,3256
2,1,1,0,8,7,1,48-02101,1,5241
2,4,3,0,5,7,3,48-02515,11,3659
2,6,1,2,6,9,0,48-02101,9,5744
2,N,2,1,N,N,0,48-02515,N,8291
1,6,8,0,3,7,1,48-02507,14,3929
2,1,1,0,1,4,0,48-02102,N,7493
1,6,1,2,6,5,0,48-02510,10,3442
1,1,1,2,9,10,0,48-02102,10,2222
2,4,6,2,3,7,4,48-02516,16,1244
2,N,1,1,N,3,1,48-02515,N,6468
1,N,1,2,N,N,4,48-02510,N,5774
1,1,1,1,9,11,0,48-02516,10,7945
2,4,1,0,6,7,0,48-02515,9,7620
1,1,1,1,4,8,0,48-02102,N,6750
1,6,1,2,2,4,4,48-02515,6,5819
2,1,1,1,7,7,0,48-02102,5,8130
1,6,6,1,2,5,0,48-02516,16,5374
2,4,8,0,7,9,4,48-02101,6,8010
1,1,1,2,9,7,0,48-02102,3,279
1,1,1,0,6,9,1,48-02507,7,8793
1,4,5,2,3,4,3,48-02510,16,8124
2,1,6,1,0,5,0,48-02101,N,496
1,1,1,0,9,9,0,48-02515,N,6737
1,N,4,0,N,3,2,48-02101,13,2191
2,6,1,0,4,5,0,48-02507,6,5197
2,1,1,2,8,7,0,48-02101,9,462
2,1,1,0,9,5,4,48-02101,4,2009
2,1,1,0,0,9,1,48-02102,N,1914
1,1,9,2,8,10,0,48-02510,11,4918
1,1,1,1,7,4,0,48-02102,6,1043
1,5,5,0,2,6,1,48-02102,15,5942
2,6,1,1,N,6,0,48-02515,3,506
2,4,1,1,6,1,2,48-02102,9,2879
2,4,1,2,7,7,0,48-02510,6,9261
2,1,1,1,6,9,1,48-02510,12,4581
1,N,1,2,N,2,0,48-02515,N,8454
2,1,3,0,9,9,3,48-02101,12,5592
2,6,1,2,3,7,0,48-02102,15,2183
2,N,4,2,N,3,4,48-02510,N,8714
2,N,1,1,N,3,0,48-02102,N,8647
2,6,1,1,2,6,0,48-02507,14,5005
1,1,1,2,5,9,0,48-02516,N,2189
1,6,6,0,4,9,2,48-02101,9,6217
2,1,9,0,0,7,0,48-02516,N,2715
2,1,9,0,9,7,3,48-02102,4,6499
1,N,1,1,N,3,0,48-02516,N,7420
1,4,1,1,6,9,0,48-02507,N,3017
2,6,3,0,1,5,1,48-02507,15,4182
2,N,1,1,N,3,0,48-02515,N,6711
1,4,9,0,3,7,1,48-02507,N,6340
2,1,1,2,5,6,4,48-02102,7,6809
2,1,1,1,7,8,1,48-02101,N,8441
2,1,1,1,6,7,0,48-02516,16,267
1,N,1,1,N,N,1,48-02515,N,8124
2,6,1,2,4,8,0,48-02102,11,1581
1,N,1,2,N,3,1,48-02102,N,9028
1,N,1,1,N,3,1,48-02101,N,3642
1,1,8,0,8,5,4,48-02101,11,1436
2,6,1,0,0,5,0,48-02510,4,3731
2,1,1,0,3,5,4,48-02101,N,7467
1,6,1,0,5,9,1,48-02101,17,5797
1,6,7,2,0,4,2,48-02507,N,5556
1,1,1,0,7,9,0,48-02510,N,2697
1,1,2,0,9,7,0,48-02516,9,4551
1,1,1,2,6,5,0,48-02102,16,4652
2,N,1,2,N,3,0,48-02101,N,2620
2,N,1,1,N,3,0,48-02515,N,7499
2,1,1,1,0,10,0,48-02102,9,4739
1,N,1,2,N,N,0,48-02101,N,75
1,1,1,2,8,9,0,48-02507,10,1807
1,1,8,2,8,7,4,48-02101,2,695
1,1,6,0,9,7,1,48-02507,1,7921
2,6,3,1,2,7,0,48-02101,1,7766
2,6,1,2,6,9,4,48-02507,6,4843
1,1,1,1,6,7,0,48-02516,3,984
1,1,1,0,8,5,3,48-02102,7,5493
2,N,2,2,N,1,0,48-02515,N,7762
2,6,3,2,0,3,3,48-02516,17,1319
2,1,1,0,8,9,3,48-02507,4,4773
1,1,6,0,9,9,3,48-02510,10,1174
2,6,1,2,1,5,0,48-02102,6,3301
1,6,1,0,2,8,1,48-02515,14,6195
1,1,1,1,2,5,0,48-02101,15,1008
1,1,1,1,9,12,0,48-02102,11,5268
1,N,7,2,N,3,3,48-02101,N,8957
2,1,9,0,2,5,3,48-02516,N,7292
2,1,1,2,5,9,0,48-02507,12,1491
2,4,1,2,6,9,0,48-02101,16,2929
2,6,5,0,0,5,3,48-02516,11,966
2,6,7,2,5,5,3,48-02102,14,6460
2,N,6,2,N,3,0,48-02510,N,8856
1,1,6,1,9,9,0,48-02101,4,3445
1,1,9,0,8,11,2,48-02516,17,1170
1,6,1,0,2,6,2,48-02515,2,3483
2,1,1,2,7,9,0,48-02510,9,7665
2,1,1,2,0,7,0,48-02101,N,6198
1,4,2,2,9,9,0,48-02516,N,6756
1,1,1,1,1,5,2,48-02507,1,2535
1,1,8,0,8,7,3,48-02516,8,7179
1,4,1,1,0,7,0,48-02101,7,3683
2,6,1,1,6,9,2,48-02101,18,7752
2,1,1,1,4,7,0,48-02516,11,4398
1,3,2,0,8,3,0,48-02102,18,6023
2,1,1,0,9,10,1,48-02510,7,8209
1,1,1,1,4,9,0,48-02516,11,8370
1,N,9,1,N,3,0,48-02101,N,9086
2,5,7,0,3,6,0,48-02101,4,6793
1,1,1,1,7,9,0,48-02102,7,136
1,6,1,1,1,10,0,48-02510,1,6711
2,N,2,2,N,3,0,48-02101,N,8350
1,1,1,1,5,5,2,48-02102,16,1640
1,1,1,0,3,11,0,48-02516,5,8931
1,1,1,1,8,9,0,48-02510,4,3252
1,1,1,0,8,8,4,48-02102,8,7249
2,1,1,2,0,9,0,48-02102,N,3088
1,1,1,2,5,5,0,48-02515,N,2078
2,2,2,1,5,5,0,48-02515,17,3913
2,6,1,2,7,7,1,48-02515,15,1004
1,1,1,2,6,10,0,48-02101,N,4494
1,6,1,2,0,4,0,48-02101,N,8565
2,6,1,2,5,7,1,48-02102,13,7726
1,6,1,1,2,7,0,48-02510,6,5223
1,1,1,2,8,9,0,48-02102,4,2777
2,1,6,0,5,6,0,48-02101,4,18
1,2,3,0,7,7,4,48-02510,0,7808
1,1,1,2,4,4,4,48-02102,12,394
1,6,8,2,4,8,1,48-02102,6,2572
2,4,3,0,6,5,2,48-02510,9,4368
2,6,1,1,2,7,0,48-02101,14,4230
2,N,1,1,N,3,1,48-02102,N,8204
2,1,9,0,5,4,0,48-02515,14,2702
2,1,1,0,3,9,0,48-02507,6,2174
2,1,1,1,2,7,0,48-02507,N,6877
1,1,1,2,9,8,0,48-02101,6,5085
1,6,3,2,0,5,0,48-02516,3,9153
2,1,3,0,6,9,2,48-02102,11,2952
1,6,2,1,3,7,0,48-02516,11,7131
2,4,1,0,3,6,1,48-02101,6,6694
1,N,1,1,N,3,0,48-02507,N,1026
2,3,5,0,3,4,4,48-02515,6,5809
2,1,1,0,3,5,0,48-02510,6,2463
2,1,1,0,3,5,1,48-02515,15,8388
1,1,1,0,5,10,3,48-02507,N,4811
1,4,1,1,3,7,0,48-02102,16,6826
2,1,3,0,9,7,2,48-02510,3,3999
2,6,1,2,1,7,0,48-02101,4,3317
1,4,1,1,0,9,0,48-02101,6,7764
1,6,8,0,0,7,1,48-02510,9,874
2,1,1,1,1,5,0,48-02101,15,2879
1,4,1,2,7,12,0,48-02516,14,2047
2,1,1,2,4,5,1,48-02515,N,886
2,1,2,2,6,9,0,48-02510,14,7933
2,1,1,1,3,10,0,48-02510,8,5690
1,1,8,0,9,6,3,48-02102,16,1041
1,1,1,1,5,5,0,48-02101,N,3676
1,1,1,1,6,7,0,48-02515,N,6191
1,1,1,1,6,5,0,48-02515,4,3558
1,1,9,0,1,9,4,48-02507,16,4596
2,1,8,2,7,10,4,48-02101,13,8832
1,6,1,0,5,5,1,48-02515,7,1448
1,1,2,2,2,5,0,48-02102,9,6663
1,6,1,0,1,7,0,48-02510,14,8029
2,4,1,1,5,5,0,48-02510,12,5461
2,1,1,1,0,7,1,48-02510,9,4273
1,1,1,2,6,6,4,48-02516,9,7977
2,1,1,2,6,7,0,48-02102,4,8823
1,6,5,0,5,5,3,48-02515,17,5752
1,N,9,1,N,N,4,48-02510,4,5914
1,1,1,1,3,5,0,48-02516,4,1157
2,6,5,1,1,5,2,48-02102,17,3663
2,N,1,1,N,2,0,48-02516,N,1230
2,N,1,2,N,2,0,48-02102,5,9224
2,1,1,2,4,5,0,48-02515,12,3226
2,1,4,0,0,9,3,48-02516,14,3096
1,6,1,1,0,4,4,48-02510,18,6425
2,1,1,1,5,4,1,48-02516,18,1723
2,N,1,0,N,3,1,48-02507,N,602
1,1,1,2,7,7,0,48-02515,3,5617
2,N,8,0,N,N,4,48-02515,N,88
2,6,1,1,5,7,0,48-02516,7,7159
1,N,1,1,N,2,0,48-02101,N,8896
1,6,1,2,0,4,0,48-02102,N,7136
1,6,3,2,2,3,2,48-02101,0,463
1,N,1,1,N,2,0,48-02102,N,4427
2,6,9,1,0,4,4,48-02510,N,3854
2,1,9,2,7,12,2,48-02515,12,9217
1,6,1,1,5,5,1,48-02510,10,8096
2,1,1,0,5,3,0,48-02507,N,24
2,4,8,2,9,10,1,48-02516,14,7078
2,N,1,2,N,3,1,48-02516,N,3562
2,N,1,1,N,1,0,48-02101,N,4727
2,1,1,1,4,5,0,48-02101,15,6528
2,6,1,1,0,8,0,48-02101,N,501
1,1,1,1,4,8,0,48-02510,10,4334
1,1,1,2,5,7,2,48-02515,3,3259
2,4,7,0,7,9,2,48-02510,11,6541
1,5,1,1,9,3,1,48-02510,4,8147
2,1,1,1,1,9,0,48-02101,12,5808
2,6,1,1,0,4,0,48-02101,N,588
1,2,8,1,5,5,2,48-02101,14,2902
2,1,2,0,6,9,0,48-02515,N,4489
1,2,2,1,9,9,0,48-02101,13,3880
2,1,4,0,3,5,2,48-02101,11,2783
2,N,1,1,N,3,0,48-02102,N,1174
2,1,4,0,8,11,4,48-02101,9,1411
2,1,1,1,0,9,0,48-02102,N,4936
1,1,1,1,9,9,0,48-02507,7,5137
1,1,1,1,7,4,1,48-02510,5,7372
2,1,5,0,8,5,2,48-02102,1,795
2,3,4,0,4,7,4,48-02101,N,5640
1,1,1,1,9,5,0,48-02102,1,3687
2,2,4,0,4,4,2,48-02516,9,5813
2,N,6,0,N,3,1,48-02507,N,2228
1,N,1,0,N,3,1,48-02102,N,3956
2,6,8,2,1,5,2,48-02101,5,1193
2,6,2,1,2,7,0,48-02102,0,5608
1,N,1,0,N,3,1,48-02516,N,2244
2,6,1,2,1,4,1,48-02101,14,221
2,6,1,1,8,8,1,48-02101,10,404
1,1,1,1,9,9,0,48-02507,12,4284
2,1,1,1,4,7,0,48-02101,12,493
2,1,1,2,7,10,0,48-02515,11,8929
1,N,1,2,N,3,1,48-02102,N,243
1,N,8,0,N,3,1,48-02101,N,4445
1,6,9,0,2,7,0,48-02102,11,2129
1,N,1,1,N,N,0,48-02102,N,2365
1,1,8,1,5,3,4,48-02515,16,3348
2,1,2,2,0,5,0,48-02507,N,3452
1,1,1,1,5,5,2,48-02102,17,715
1,6,4,2,1,5,3,48-02515,17,273
1,N,9,0,N,N,3,48-02102,N,5788
2,3,1,2,9,5,2,48-02510,1,7491
1,6,1,2,5,7,1,48-02515,2,7851
1,2,1,1,5,7,0,48-02515,12,7280
2,N,8,0,4,1,1,48-02101,2,4587
2,1,8,0,7,10,3,48-02101,14,1770
2,1,1,0,7,9,3,48-02516,11,1154
2,4,1,1,3,4,0,48-02510,N,5808
1,1,3,0,4,5,4,48-02507,2,9086
2,1,9,2,9,9,0,48-02515,12,8608
2,1,1,1,4,5,1,48-02102,12,3980
1,1,7,2,7,4,3,48-02510,2,5256
2,6,6,2,8,8,0,48-02102,11,4825
1,N,1,1,N,1,1,48-02101,N,3982
1,4,4,0,6,10,3,48-02510,3,1640
1,4,4,0,6,4,4,48-02507,10,349
2,4,1,2,5,5,0,48-02101,9,1163
2,1,1,2,7,6,1,48-02516,13,931
1,N,1,1,N,N,0,48-02102,N,3858
1,6,8,2,2,4,1,48-02507,N,8492
1,1,6,2,5,5,0,48-02102,17,8306
2,1,6,0,3,4,2,48-02507,16,7230
1,1,6,2,4,9,0,48-02516,4,4718
2,2,1,2,7,7,0,48-02102,10,9011
1,1,5,2,6,7,3,48-02101,9,9151
2,1,8,0,4,7,4,48-02516,15,4455
1,6,1,2,0,5,4,48-02101,0,3003
1,6,7,0,6,5,3,48-02507,3,7176
2,1,1,1,6,7,0,48-02516,13,7159
1,1,2,0,5,7,0,48-02516,4,7755
2,1,8,0,9,5,1,48-02101,7,1431
1,1,1,1,0,7,0,48-02101,6,7880
1,4,6,0,1,4,3,48-02510,16,8442
1,1,1,1,7,5,0,48-02510,7,3952
2,N,9,0,N,3,4,48-02507,N,5036
2,N,1,1,N,N,0,48-02516,N,7937
2,3,1,2,2,4,1,48-02516,13,1566
1,1,1,0,4,9,1,48-02515,17,3594
2,6,1,2,0,4,1,48-02101,N,2712
2,N,2,1,N,2,1,48-02101,N,7066
2,1,1,1,8,12,0,48-02101,11,300
2,6,1,2,3,9,0,48-02515,10,5163
2,5,1,0,7,6,1,48-02102,2,1102
1,6,1,2,4,10,0,48-02510,18,1846
2,4,9,0,3,4,4,48-02102,2,5163
1,6,2,0,0,5,0,48-02516,3,7352
2,1,1,0,8,5,0,48-02510,4,8669
2,N,1,1,N,N,0,48-02101,N,7580
2,1,1,2,1,8,4,48-02516,N,5155
2,4,1,1,8,9,0,48-02507,13,3238
2,1,7,0,4,10,2,48-02510,N,100
2,N,1,2,N,N,0,48-02102,N,217
2,1,1,2,9,9,0,48-02102,9,123
2,N,1,2,N,3,0,48-02510,N,3637
2,N,8,2,N,3,1,48-02102,N,5290
2,1,1,2,8,12,1,48-02516,11,4298
1,3,2,2,3,5,0,48-02101,2,5861
2,4,7,0,0,11,4,48-02515,9,363
1,N,1,2,N,N,0,48-02102,N,4908
1,4,1,1,3,7,2,48-02507,18,7298
2,3,1,1,8,9,0,48-02102,N,6357
2,1,9,1,7,8,0,48-02507,11,2638
2,6,1,0,4,7,0,48-02101,17,8832
1,1,1,2,8,9,4,48-02515,13,4814
1,4,9,0,4,10,3,48-02516,15,7790
1,N,1,2,N,N,0,48-02102,N,8668
1,6,1,1,5,9,0,48-02516,16,6554
2,4,1,0,7,9,3,48-02102,12,6275
2,N,1,1,N,3,0,48-02515,N,5473
1,6,1,0,2,7,0,48-02507,14,1393
1,5,3,1,4,6,3,48-02102,18,6433
1,6,1,1,1,4,2,48-02101,12,1112
2,6,1,0,0,4,0,48-02102,N,6020
1,N,1,2,N,3,1,48-02516,N,1574
2,4,2,2,3,4,1,48-02510,3,4763
2,N,1,2,6,3,0,48-02516,10,2275
2,1,1,0,0,5,0,48-02510,N,6068
2,1,5,0,2,5,1,48-02102,N,856
2,N,1,2,N,3,1,48-02101,N,3717
1,N,5,0,N,3,1,48-02515,N,5084
1,4,1,0,3,4,0,48-02510,3,3397
2,1,1,2,5,9,2,48-02507,9,5025
2,N,1,2,N,1,1,48-02515,N,1009
1,4,1,2,3,4,0,48-02515,11,4394
1,N,1,1,N,N,0,48-02510,N,4761
2,4,1,2,3,8,0,48-02515,12,1831
2,1,1,0,4,9,0,48-02101,14,5392
2,6,2,2,5,9,0,48-02507,10,5664
1,1,1,1,9,9,0,48-02101,3,8617
2,1,1,2,0,5,0,48-02102,N,7376
1,1,1,2,9,7,0,48-02510,7,3403
1,6,2,0,4,5,4,48-02102,15,6427
1,N,9,0,N,3,1,48-02516,N,2756
2,1,4,0,7,8,3,48-02101,2,5065
2,6,1,1,3,4,1,48-02101,10,3676
1,N,1,1,N,3,0,48-02515,N,6509
1,N,1,1,N,2,1,48-02507,N,6629
2,1,8,0,4,9,2,48-02516,N,1756
1,4,3,0,6,7,4,48-02516,16,1433
1,1,1,1,9,5,0,48-02507,4,3396
2,6,1,1,2,7,0,48-02101,4,7999
2,1,5,2,5,7,2,48-02102,12,5733
1,1,1,0,6,10,3,48-02515,9,5129
2,1,1,2,4,7,0,48-02510,12,1746
1,1,8,0,8,9,2,48-02507,11,86
1,4,1,2,9,7,0,48-02507,4,7160
2,N,6,0,N,2,2,48-02515,N,7415
2,4,1,1,6,3,0,48-02102,5,1470
2,1,6,1,4,10,0,48-02101,12,43
1,6,1,0,2,5,0,48-02102,3,5977
1,N,1,2,N,N,1,48-02516,N,357
2,N,7,0,N,N,4,48-02101,N,4974
1,1,8,2,9,10,3,48-02507,4,4647
1,1,1,2,2,5,1,48-02101,10,2169
1,1,2,2,5,5,4,48-02101,10,5724
1,N,1,2,N,N,0,48-02515,N,270
2,6,1,2,8,3,1,48-02102,9,421
1,3,1,2,5,5,0,48-02101,12,6919
2,1,8,0,0,5,4,48-02101,14,5580
1,1,1,1,2,7,1,48-02101,6,8892
2,1,1,1,5,7,0,48-02507,11,7031
2,1,1,1,0,5,0,48-02516,12,7063
2,6,3,0,5,7,2,48-02510,14,8298
1,4,1,2,6,4,4,48-02516,1,4701
1,N,9,2,N,3,0,48-02102,N,7141
1,1,1,2,8,9,1,48-02515,9,877
2,3,1,2,3,5,0,48-02510,4,1934
2,N,1,1,N,2,0,48-02516,N,6265
2,N,9,0,N,3,1,48-02507,N,8463
2,1,8,0,1,7,1,48-02515,10,4311
2,2,3,0,7,5,3,48-02510,18,7257
1,3,1,0,8,6,0,48-02101,N,5077
1,4,1,1,4,9,0,48-02102,15,6726
2,2,2,0,8,9,0,48-02101,10,2966
2,4,1,0,8,8,0,48-02510,4,2072
2,1,1,1,8,8,1,48-02510,4,5838
1,1,1,2,2,9,1,48-02507,2,7635
