PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
51-51255,23,2,6,4,1,1,4,1,2,6290,7,4,8000.0,2,3,N,2,2,2,2
13-04600,60,1,4,0,9,N,N,2,0,7690,10,6,0.0,0,N,N,2,2,2,2
24-01004,51,1,5,0,1,0,N,1,2,8563,14,12,182000.0,9,501,N,2,2,2,2
19-01700,47,1,6,0,1,N,N,3,0,N,N,1,0.0,0,0,N,1,1,1,2
30-00600,52,1,1,0,3,0,5,1,2,7580,10,9,80000.0,8,303,N,2,2,2,2
26-02702,23,1,6,0,1,0,3,1,1,8680,14,9,38700.0,6,501,N,2,2,2,2
13-04600,45,2,6,0,2,0,3,1,1,9470,16,10,50000.0,7,379,N,2,2,2,2
51-01301,46,1,6,0,1,0,N,1,1,7890,11,10,40000.0,5,304,N,2,2,2,2
13-04600,4,2,N,1,1,3,5,1,2,N,N,1,N,N,97,N,N,N,2,2
30-00600,35,2,6,0,3,1,4,1,2,9370,16,5,12700.0,3,73,N,2,2,2,2
08-00803,16,1,6,0,6,1,2,1,1,N,N,4,0.0,0,200,N,2,2,2,2
38-00100,71,2,4,0,1,0,N,1,1,N,N,5,24900.0,4,206,N,2,2,2,2
51-01301,30,2,6,0,1,0,N,1,2,9380,16,10,87200.0,8,501,N,2,2,2,2
51-01301,23,1,6,0,1,0,N,1,2,7680,10,9,54000.0,6,406,N,2,2,2,2
36-03710,57,1,6,0,2,0,N,1,2,8980,15,4,57000.0,7,501,N,2,2,2,2
24-01004,49,1,1,0,1,2,4,1,1,3680,4,10,290000.0,9,501,N,2,2,2,2
28-01100,55,1,2,0,2,0,N,1,1,7860,11,10,68000.0,8,501,N,2,2,2,2
26-02702,60,2,4,0,1,0,4,1,1,N,N,11,57000.0,7,501,N,2,2,2,2
32-00405,34,2,6,1,1,2,5,1,1,770,3,8,45000.0,6,311,N,2,2,2,2
36-03710,67,1,6,4,8,0,N,1,2,N,N,3,14400.0,3,115,N,2,1,2,2
26-02702,61,1,4,0,1,0,2,1,1,6480,8,5,6420.0,1,501,N,1,1,2,2
38-00100,55,2,1,0,1,1,5,1,1,8170,12,4,67000.0,8,449,N,2,2,2,2
24-01004,83,2,1,0,1,0,2,1,1,N,N,10,44500.0,5,501,N,2,2,2,1
19-01700,75,2,3,0,1,0,4,1,1,N,N,4,21900.0,4,176,N,1,1,2,2
06-07502,63,1,6,0,6,0,2,1,1,770,3,7,0.0,0,30,N,2,2,2,2
26-02702,38,2,1,0,1,0,2,1,1,5570,6,9,20000.0,4,379,N,2,2,2,2
08-00803,20,2,6,0,1,0,N,1,2,7870,11,7,6000.0,1,45,N,2,2,2,2
08-00803,29,1,6,0,1,0,N,1,2,3580,4,9,38000.0,5,280,N,2,2,2,2
08-00803,22,2,6,0,1,0,N,1,2,770,3,9,5000.0,1,39,N,2,2,2,2
19-01700,31,1,1,0,1,1,3,1,1,7071,9,7,55000.0,7,335,N,2,2,2,2
28-01100,62,1,4,0,2,0,N,1,1,7770,10,7,12300.0,3,93,N,2,1,2,2
01-01301,68,1,6,0,2,0,N,1,1,N,N,10,138600.0,9,501,N,2,2,2,2
24-01004,17,1,6,0,1,2,4,1,1,8590,14,4,1000.0,1,501,N,2,2,2,2
51-51255,76,2,1,0,1,0,2,1,1,N,N,5,7500.0,2,115,N,2,2,2,2
38-00100,68,1,1,0,1,0,2,1,1,8770,15,5,63100.0,7,474,N,2,2,2,2
51-51255,20,1,6,0,2,0,N,1,2,4670,6,5,10000.0,2,78,N,2,2,2,2
26-02702,21,2,6,0,1,0,N,1,2,7870,11,7,17500.0,3,132,N,2,2,2,2
38-00100,28,1,6,0,1,0,N,1,1,N,N,5,10200.0,2,85,N,2,2,2,1
24-01004,71,2,1,0,1,0,2,1,1,N,N,10,38800.0,5,501,N,2,2,2,2
32-00405,42,1,6,0,2,0,3,1,2,9920,18,3,13200.0,3,355,N,2,2,2,2
24-01004,49,1,1,0,1,2,4,1,1,770,3,8,520000.0,9,501,N,2,2,2,2
30-00600,2,1,N,0,1,2,3,1,2,N,N,N,N,N,268,N,N,N,2,2
13-04600,31,2,6,0,1,4,5,1,2,770,3,5,37000.0,6,155,N,2,2,2,2
30-00600,75,1,1,0,1,0,2,1,1,N,N,7,28700.0,5,283,N,2,2,2,2
06-07502,32,2,4,0,6,0,N,1,2,8080,12,7,140000.0,9,501,N,2,2,2,2
13-04600,35,2,6,0,2,0,4,1,2,8680,14,5,11700.0,3,501,N,2,2,2,2
01-01301,77,2,3,0,2,0,2,1,1,N,N,12,128600.0,9,501,N,2,2,2,2
06-08507,76,2,1,0,1,0,2,1,1,7980,12,11,180000.0,9,501,N,2,2,2,2
36-04010,43,1,6,0,2,0,3,1,1,370,1,8,79000.0,8,501,N,2,2,2,2
51-01301,17,1,6,0,2,N,N,2,0,N,N,5,0.0,0,N,N,2,2,2,2
29-01901,24,2,6,0,9,0,N,1,2,7470,10,7,2000.0,1,15,N,2,2,2,2
06-08507,19,1,6,0,2,5,7,1,2,770,3,7,10000.0,2,15,N,2,2,2,2
24-01004,50,2,4,0,1,1,2,1,1,4170,5,7,57100.0,6,501,N,2,2,2,2
01-01301,70,1,4,0,1,0,N,1,1,2590,4,7,930.0,1,7,N,2,2,2,2
36-04010,60,1,6,0,2,0,N,1,2,7780,10,5,24000.0,4,189,N,1,1,2,2
06-07502,32,1,6,0,1,0,N,1,2,9790,17,9,182000.0,9,501,N,2,2,2,2
36-04010,22,2,6,0,2,2,8,1,2,8680,14,5,3100.0,1,182,N,2,2,2,2
24-01004,44,2,1,2,1,3,5,1,2,8680,14,10,83000.0,7,381,N,2,2,2,2
51-51255,51,1,1,0,1,2,4,1,1,6490,8,10,518000.0,9,501,N,2,2,2,2
30-00600,55,2,1,0,1,0,3,1,1,7860,11,8,50700.0,7,501,N,2,2,2,2
13-04600,29,2,6,4,1,0,N,1,1,7860,11,9,10000.0,2,76,N,2,2,2,2
17-03529,25,2,6,0,2,0,2,1,1,8690,14,5,37000.0,5,197,N,2,2,2,2
17-03529,78,2,6,0,1,0,N,1,2,N,N,11,9000.0,2,74,N,2,2,2,2
13-04600,3,1,N,0,2,4,5,1,2,N,N,1,N,N,24,N,N,N,2,2
13-04600,58,2,1,4,8,0,2,1,2,N,N,8,11100.0,3,213,N,2,2,2,2
38-00100,14,1,N,0,1,3,5,1,1,N,N,3,N,N,132,N,2,2,2,2
36-04010,52,2,6,0,2,1,3,1,1,8270,12,1,30000.0,5,37,N,2,2,2,2
38-00100,13,2,N,1,1,1,3,1,1,N,N,3,N,N,317,N,2,2,2,2
24-01004,70,2,4,0,1,0,N,1,2,8080,12,10,153000.0,9,501,N,2,2,2,2
28-01100,32,1,5,0,1,0,N,1,2,N,N,7,9300.0,2,70,N,1,1,2,1
51-51255,47,2,4,0,1,0,N,1,1,7870,11,10,185000.0,9,501,N,2,2,2,2
17-03531,41,2,4,0,2,3,6,1,2,8170,12,7,33000.0,5,172,N,2,2,2,2
29-01901,48,1,2,0,6,0,N,1,2,770,3,12,50000.0,7,380,N,2,2,2,2
24-01004,0,1,N,0,1,2,4,1,1,N,N,N,N,N,501,N,N,N,2,2
06-07502,12,2,N,0,9,1,3,1,1,N,N,3,N,N,501,N,2,2,2,2
32-00405,40,2,4,4,8,5,6,1,1,770,3,3,9300.0,2,211,N,2,2,2,2
30-00600,77,2,3,0,1,0,N,1,1,N,N,5,17200.0,3,142,N,2,2,2,2
24-01004,23,2,6,0,1,0,3,1,1,5170,6,9,30600.0,4,501,N,2,2,2,2
06-08507,62,2,1,0,6,0,2,1,1,N,N,9,9000.0,2,501,N,2,1,2,2
30-00600,66,1,1,0,1,0,2,1,1,8370,13,9,37700.0,6,315,N,2,2,2,2
29-01901,40,1,6,0,2,N,N,2,0,N,N,4,0.0,0,N,N,2,2,2,2
51-51255,13,1,N,0,8,3,5,1,1,N,N,3,N,N,501,N,2,2,2,2
36-03710,25,1,6,4,2,1,2,1,2,7680,10,7,15000.0,3,177,N,2,2,2,2
06-08507,45,2,1,0,6,2,4,1,1,3365,4,10,200000.0,9,501,N,2,2,2,2
17-03529,20,2,6,0,1,N,N,3,0,N,N,6,0.0,0,N,N,2,2,2,2
51-51255,32,2,6,0,2,0,N,1,2,9170,15,9,72000.0,7,501,N,2,2,2,2
06-08507,8,2,N,0,1,0,5,1,1,N,N,3,N,N,501,N,2,2,2,2
29-01901,29,1,6,0,2,0,4,1,2,8680,14,9,27000.0,5,196,N,2,2,2,2
36-04010,50,2,6,0,2,2,7,1,1,7072,9,7,45000.0,6,346,N,2,2,2,2
30-00600,4,1,N,0,3,4,6,1,2,N,N,2,N,N,103,N,N,N,2,2
36-04010,29,2,6,0,2,0,6,1,2,8470,13,8,35000.0,5,435,N,2,2,2,2
13-04600,65,1,5,0,2,0,4,1,2,9390,16,1,39200.0,6,227,N,2,1,2,2
24-01004,56,1,1,0,1,0,2,1,1,7270,10,11,671200.0,9,501,N,2,2,2,2
13-04600,45,2,4,0,2,1,2,1,1,6870,9,8,84910.0,8,423,N,2,2,2,2
08-00803,16,1,6,0,1,3,5,1,1,6570,8,4,3000.0,1,501,N,2,2,2,2
26-02702,3,2,N,1,1,2,4,1,1,N,N,2,N,N,501,N,N,N,2,2
38-00100,9,2,N,0,1,2,4,1,1,N,N,3,N,N,303,N,2,2,2,2
36-03710,73,1,1,2,1,0,7,1,2,N,N,4,0.0,0,177,N,2,2,2,2
51-01301,57,1,1,0,1,0,3,1,2,7460,10,10,60000.0,7,501,N,2,2,2,2
01-01301,6,1,N,1,9,2,3,1,1,N,N,2,N,N,178,N,2,2,2,2
01-01301,58,2,6,0,2,0,N,1,1,8191,12,9,45000.0,7,339,N,2,2,2,2
40-00200,46,1,1,0,3,1,3,1,1,8590,14,5,60000.0,8,501,N,2,2,2,2
13-04600,41,1,4,4,1,1,3,1,2,3895,4,7,17000.0,3,177,N,2,2,2,2
28-01100,50,2,2,0,2,N,N,3,0,N,N,4,0.0,0,0,N,2,2,2,2
24-01004,76,1,1,0,1,0,3,1,1,7390,10,11,40000.0,5,413,N,2,2,2,2
30-00600,59,1,1,0,1,0,2,1,1,390,1,5,23000.0,4,501,N,2,2,2,2
51-01301,10,2,N,1,1,2,4,1,2,N,N,3,N,N,501,N,2,2,2,2
36-04010,27,2,6,0,2,2,5,1,2,N,N,4,0.0,0,435,N,2,2,2,2
17-03529,17,1,6,0,2,0,5,1,1,N,N,4,0.0,0,168,N,2,2,2,2
51-51255,35,2,1,0,1,1,3,1,1,6480,8,10,103000.0,8,501,N,2,2,2,2
38-00100,63,2,1,0,1,0,4,1,1,7980,12,7,14030.0,2,501,N,2,2,2,2
29-01901,26,1,6,0,6,1,3,1,2,5170,6,5,17000.0,3,234,N,2,2,2,2
17-03529,60,2,6,0,2,0,N,1,2,5391,6,7,8700.0,2,67,N,1,1,1,2
51-01301,77,1,1,0,1,0,2,1,1,N,N,11,261700.0,9,501,N,2,2,2,2
40-00200,16,2,6,0,3,1,4,1,2,N,N,4,2500.0,1,166,N,2,2,2,2
51-51255,59,2,6,0,2,0,2,1,1,9690,17,8,100000.0,8,501,N,2,2,2,2
32-00405,61,1,4,0,2,0,2,1,1,570,2,7,17000.0,3,317,N,2,1,2,2
36-03710,53,1,6,0,2,0,N,1,2,8680,14,5,3000.0,1,22,N,2,2,2,2
06-08507,1,1,N,1,1,1,3,1,1,N,N,N,N,N,501,N,N,N,2,2
36-04010,8,1,N,0,1,3,6,1,2,N,N,3,N,N,397,N,2,2,2,2
26-02702,38,2,6,0,1,0,N,1,2,7980,12,11,49200.0,7,369,N,2,2,2,2
13-04600,18,1,6,0,2,3,5,1,1,770,3,5,5000.0,2,50,N,1,2,2,2
17-03529,61,2,3,0,2,0,N,1,2,N,N,1,2800.0,1,22,N,1,1,1,2
36-03710,24,2,6,1,2,1,4,1,2,7690,10,7,72000.0,7,489,N,2,2,2,2
08-00803,69,2,4,0,1,0,N,1,1,8080,12,10,70900.0,7,501,N,2,2,2,2
36-03710,1,1,N,0,2,1,2,1,2,N,N,N,N,N,66,N,N,N,2,2
13-04600,69,2,5,0,2,0,2,1,2,N,N,6,17000.0,3,124,N,2,2,2,2
17-03529,20,1,6,0,2,0,2,1,2,N,N,5,0.0,0,329,N,1,2,2,2
51-51255,62,1,1,0,1,2,4,1,1,7380,10,10,173000.0,9,501,N,2,2,2,2
08-00803,74,2,4,0,1,0,N,1,2,8170,12,12,40000.0,5,311,N,2,2,2,2
38-00100,30,1,6,0,1,N,N,2,0,5275,6,7,0.0,0,N,N,2,2,2,2
32-00405,64,1,6,0,1,0,N,1,2,N,N,5,4300.0,1,33,N,1,2,1,2
28-01100,58,1,6,0,2,0,N,1,2,N,N,4,9000.0,2,68,N,1,2,2,2
06-08507,46,1,1,0,6,3,5,1,1,3365,4,10,571000.0,9,501,N,2,2,2,2
40-00200,20,2,2,0,1,1,3,1,1,8680,14,5,0.0,0,136,N,2,2,2,2
51-51255,36,2,6,0,1,0,N,1,2,8680,14,5,30000.0,4,244,N,2,2,2,2
36-04010,52,2,1,0,6,0,2,1,1,7860,11,11,58700.0,7,501,N,2,2,2,2
32-00405,16,1,6,1,8,2,3,1,2,N,N,4,0.0,0,252,N,2,2,2,2
17-03531,77,2,6,0,2,0,3,1,1,N,N,7,12600.0,2,173,N,2,2,2,2
24-01004,66,1,1,0,1,0,3,1,1,8191,12,11,372000.0,9,501,N,2,2,2,2
08-00803,14,1,N,0,1,1,2,1,1,N,N,3,N,N,501,N,2,2,2,2
30-00600,1,1,N,0,3,1,3,1,2,N,N,N,N,N,122,N,N,N,2,2
36-04010,50,1,1,0,2,1,4,1,2,4470,5,5,48000.0,6,501,N,2,2,2,2
06-08507,56,1,1,0,2,0,2,1,1,7460,10,9,56200.0,7,501,N,2,2,2,2
17-03531,23,2,6,0,2,0,3,1,1,5080,6,5,20000.0,3,501,N,2,2,2,2
19-01700,25,1,6,0,1,0,N,1,1,170,0,9,33000.0,5,257,N,2,2,2,2
17-03531,82,1,1,0,2,0,2,1,1,N,N,3,18000.0,3,107,N,1,2,2,2
24-01004,55,2,1,0,1,2,4,1,1,9170,15,8,45000.0,5,501,N,2,2,2,2
36-04010,35,2,6,0,2,0,2,1,1,8570,14,7,30000.0,5,501,N,2,2,2,2
51-51255,1,1,N,0,1,3,5,1,1,N,N,N,N,N,501,N,N,N,2,2
17-03531,82,2,2,0,2,2,5,1,1,N,N,10,0.0,0,501,N,2,2,2,2
06-07502,32,2,6,0,1,0,N,1,1,7380,10,9,126000.0,9,501,N,2,2,2,2
13-04600,57,2,6,0,2,0,N,1,1,8370,13,8,100000.0,9,501,N,2,2,2,2
38-00100,77,2,1,0,1,0,4,1,1,180,0,4,36600.0,5,501,N,2,2,2,2
24-01004,45,2,1,0,1,1,4,1,1,6970,9,9,80000.0,7,501,N,2,2,2,2
51-51255,34,1,6,0,1,0,N,1,1,6670,8,10,42000.0,5,326,N,2,2,2,2
06-07502,44,2,1,0,1,0,2,1,2,6490,8,9,154500.0,9,501,N,2,2,2,2
24-01004,36,1,1,0,6,1,3,1,1,9480,16,10,220000.0,9,501,N,2,2,2,2
40-00200,55,1,3,0,1,0,N,1,1,N,N,5,1100.0,1,7,N,2,1,2,2
06-07502,68,1,1,0,1,0,3,1,2,7870,11,12,60000.0,7,482,N,2,2,2,2
51-51255,0,1,N,1,1,2,4,1,2,N,N,N,N,N,346,N,N,N,2,2
19-01700,43,2,1,0,1,2,6,1,1,7270,10,7,52000.0,7,466,N,2,2,2,2
32-00405,25,2,1,0,2,1,3,1,2,8660,14,9,2500.0,1,261,N,2,2,2,2
26-02702,52,1,1,0,1,2,4,1,1,7270,10,11,423000.0,9,501,N,2,2,2,2
13-04600,64,1,6,0,2,0,5,1,1,4195,5,5,23000.0,4,352,N,2,2,2,2
13-04600,55,1,4,0,1,N,N,3,0,N,N,5,6000.0,2,45,N,1,1,2,2
06-08507,16,1,6,0,6,1,3,1,1,N,N,4,0.0,0,501,N,2,2,2,2
36-03710,24,1,6,0,2,0,4,1,2,7580,10,7,20700.0,4,352,N,2,2,2,2
29-01901,83,2,4,0,1,0,3,1,2,N,N,9,22900.0,4,262,N,2,1,2,1
32-00405,22,2,6,1,8,0,4,1,1,5170,6,5,10000.0,2,160,N,2,2,2,2
08-00803,46,1,1,0,1,2,4,1,1,7280,10,9,150000.0,9,501,N,2,2,2,2
26-02702,5,1,N,0,6,3,5,1,2,N,N,2,N,N,63,N,1,1,2,2
38-00100,47,1,1,0,6,2,5,1,1,7860,11,3,40000.0,5,384,N,2,2,2,2
17-03531,74,2,6,0,1,0,N,1,1,N,N,5,38700.0,5,315,N,2,1,2,2
08-00803,8,2,N,0,1,0,3,1,1,N,N,3,N,N,501,N,2,2,2,2
06-08507,49,1,1,0,6,0,2,1,1,8680,14,9,60000.0,7,501,N,2,2,2,2
24-01004,81,2,4,0,1,0,N,1,1,N,N,7,44100.0,5,360,N,2,2,2,2
06-08507,4,1,N,0,1,2,4,1,1,N,N,1,N,N,501,N,N,N,2,2
06-07502,27,2,6,0,6,0,N,1,2,9090,15,9,39000.0,5,297,N,2,2,2,2
38-00100,1,1,N,0,3,5,8,1,2,N,N,N,N,N,183,N,N,N,2,2
40-00200,4,1,N,0,9,2,3,1,2,N,N,2,N,N,108,N,N,N,2,2
26-02702,19,1,6,0,6,0,N,1,2,3570,4,7,20200.0,4,152,N,2,2,2,2
36-04010,10,1,N,0,2,3,5,1,2,N,N,3,N,N,230,N,2,2,2,2
38-00100,33,1,2,0,5,0,N,1,1,9370,16,8,56200.0,7,423,N,2,2,2,2
38-00100,50,1,1,0,1,0,2,1,1,4480,5,5,0.0,0,275,N,2,1,2,1
36-04010,20,1,6,0,2,0,2,1,1,N,N,5,0.0,0,65,N,2,2,2,2
13-04600,60,1,2,0,9,0,4,1,1,770,3,5,38000.0,6,401,5,2,2,2,2
26-02702,27,1,6,0,1,0,N,1,2,7460,10,9,139000.0,9,501,N,2,2,2,2
29-01901,30,2,6,1,1,4,8,1,1,3080,4,7,52000.0,7,127,N,2,2,2,2
32-00405,79,1,1,1,1,0,4,1,1,N,N,1,10200.0,2,352,N,2,2,2,1
19-01700,11,1,N,0,1,2,4,1,1,N,N,3,N,N,343,N,2,2,2,2
08-00803,49,1,1,0,1,1,3,1,1,3380,4,9,515000.0,9,501,N,2,2,2,2
30-00600,52,1,4,0,1,0,N,1,1,170,0,8,34000.0,5,255,N,2,2,2,1
38-00100,9,1,N,4,9,0,5,1,2,N,N,3,N,N,95,N,2,2,2,2
28-01100,57,2,5,0,2,0,2,1,1,4972,6,8,46200.0,7,501,N,2,2,2,1
51-01301,19,1,6,0,1,0,N,1,2,4795,6,7,0.0,0,0,N,2,2,2,2
06-07502,42,2,1,0,1,0,2,1,2,5391,6,9,275000.0,9,501,N,2,2,2,2
24-01004,17,1,6,0,9,1,3,1,1,8470,13,4,5000.0,1,501,N,2,2,2,2
06-07502,34,2,1,0,6,0,2,1,1,6380,7,9,160000.0,9,501,N,2,2,2,2
24-01004,77,1,4,0,6,0,N,1,2,N,N,10,87600.0,8,501,N,2,2,2,2
51-01301,52,1,4,0,1,0,N,1,1,9370,16,10,218000.0,9,501,N,2,2,2,2
13-04600,47,2,4,0,2,0,N,1,1,4560,5,5,31000.0,5,237,N,2,2,2,2
30-00600,62,1,1,0,1,0,2,1,1,9570,16,9,69690.0,8,409,N,2,1,1,1
08-00803,38,1,4,4,1,0,N,1,2,8680,14,9,69850.0,7,501,N,2,2,2,2
51-51255,36,2,1,1,1,1,3,1,1,7380,10,9,115000.0,8,501,N,2,2,2,2
30-00600,77,1,1,0,1,0,2,1,1,N,N,5,14400.0,3,358,N,2,2,2,2
30-00600,13,2,N,0,3,1,2,1,2,N,N,3,N,N,183,N,2,2,2,2
30-00600,51,2,1,0,1,1,4,1,2,7860,11,1,81000.0,8,501,N,2,2,2,2
28-01100,81,2,3,0,2,0,4,1,1,N,N,4,42000.0,7,474,N,2,1,2,2
38-00100,31,2,6,0,1,0,N,1,2,7590,10,9,42000.0,6,317,N,2,2,2,2
36-04010,30,2,6,0,2,0,5,1,1,5391,6,7,5000.0,1,338,N,2,2,2,2
29-01901,26,2,2,0,2,1,3,1,2,8191,12,10,65000.0,8,501,N,2,2,2,2
51-01301,30,2,6,0,1,0,N,1,2,8680,14,9,850.0,1,7,N,2,2,2,2
19-01700,30,1,6,0,1,0,N,1,2,8180,12,7,24000.0,4,179,N,2,2,2,2
08-00803,32,1,6,0,1,0,N,1,2,7870,11,9,27500.0,4,209,N,2,2,2,2
36-03710,26,2,6,2,1,0,N,1,2,7860,11,5,24100.0,4,190,N,2,2,2,2
26-02702,31,1,6,0,1,0,N,1,2,7470,10,9,100000.0,9,501,N,2,2,2,2
19-01700,25,1,6,0,1,0,N,1,2,6991,9,9,75000.0,8,501,N,2,1,2,2
26-02702,18,1,6,0,1,N,N,3,0,8370,13,7,17500.0,3,N,N,2,2,2,2
13-04600,48,2,1,0,1,3,5,1,1,7860,11,7,17200.0,3,100,N,2,2,2,2
06-08507,38,1,1,0,6,2,5,1,1,9480,16,10,3000.0,1,322,N,2,2,2,2
17-03529,66,2,1,0,1,0,2,1,1,7870,11,11,35400.0,5,404,N,2,2,2,2
26-02702,67,1,6,0,1,N,N,2,0,N,N,9,84300.0,8,N,N,1,2,2,2
36-04010,83,2,3,0,2,0,N,1,1,N,N,5,16700.0,3,140,N,2,2,2,2
24-01004,48,2,1,4,3,0,2,1,1,8680,14,10,59130.0,6,501,N,2,2,2,2
24-01004,60,2,5,0,9,0,3,1,1,N,N,1,0.0,0,501,N,2,2,2,2
51-01301,32,2,1,0,1,1,3,1,1,7071,9,9,92000.0,8,501,N,2,2,2,2
26-02702,20,2,6,0,1,0,N,1,2,8680,14,5,1600.0,1,13,N,1,2,2,2
40-00200,86,2,3,0,3,N,N,2,0,N,N,1,16000.0,4,N,N,2,2,2,2
24-01004,28,2,1,0,1,0,2,1,2,7870,11,10,123600.0,8,501,N,2,2,2,2
24-01004,59,2,2,0,8,2,4,1,2,N,N,1,23300.0,3,225,N,1,1,2,2
06-07502,48,2,1,0,6,1,3,1,2,7860,11,9,82000.0,8,501,N,2,2,2,2
26-02702,18,1,6,0,6,N,N,3,0,N,N,7,14000.0,3,N,N,2,2,2,2
19-01700,67,1,1,0,1,0,3,1,1,770,3,5,45000.0,6,263,N,2,2,2,2
36-04010,50,2,6,0,2,0,2,1,2,9470,16,9,45000.0,6,501,N,2,1,2,2
06-08507,88,1,1,0,6,0,2,1,1,N,N,9,119200.0,8,501,N,2,2,2,1
06-07502,19,2,6,0,1,N,N,3,0,2190,4,4,500.0,1,N,N,1,2,2,2
30-00600,75,1,1,0,1,0,2,1,1,N,N,7,17700.0,3,345,N,2,1,2,1
51-51255,13,2,N,0,2,4,6,1,2,N,N,3,N,N,106,N,2,2,2,2
24-01004,44,1,1,0,1,3,5,1,1,9590,16,11,250000.0,9,501,N,2,2,2,2
08-00803,64,1,3,0,1,0,N,1,1,N,N,9,74700.0,8,501,N,1,1,1,2
06-08507,23,2,6,0,6,0,N,1,2,8290,12,10,11500.0,3,91,N,2,2,2,2
29-01901,59,1,6,0,6,N,N,2,0,N,N,12,28600.0,5,N,N,1,1,2,2
36-04010,7,1,N,0,2,2,4,1,1,N,N,3,N,N,289,N,2,2,2,2
08-00803,48,1,4,0,1,0,N,1,2,8090,12,9,61200.0,7,448,N,2,2,2,2
24-01004,51,2,4,4,1,0,N,1,2,4590,5,5,71000.0,7,501,N,2,2,2,2
38-00100,59,2,1,0,1,0,3,1,1,N,N,9,0.0,0,501,N,2,2,2,2
24-01004,65,2,4,0,1,0,3,1,1,N,N,4,9500.0,2,501,N,2,1,1,2
08-00803,29,2,6,0,1,0,N,1,2,7071,9,7,0.0,0,0,N,2,2,2,2
30-00600,65,2,3,0,1,0,N,1,1,N,N,5,9300.0,2,82,N,2,2,2,2
29-01901,82,2,1,0,2,0,2,1,1,N,N,5,1700.0,1,47,N,2,1,1,2
24-01004,68,1,4,0,1,0,N,1,2,N,N,8,54100.0,6,448,N,2,2,2,2
38-00100,45,1,1,0,1,2,4,1,1,7870,11,9,75000.0,8,418,N,2,2,2,2
24-01004,73,1,1,0,1,0,3,1,1,6672,8,9,229800.0,9,501,N,2,2,2,2
40-00200,20,1,6,0,3,0,2,1,1,N,N,5,0.0,0,352,N,2,2,2,2
30-00600,56,2,1,0,1,0,2,1,1,770,3,5,60000.0,8,415,N,2,2,2,2
40-00200,67,2,1,0,1,0,3,1,1,7290,10,7,23700.0,5,316,N,2,2,2,2
51-51255,27,2,6,0,6,0,N,1,2,8570,14,10,0.0,0,0,N,2,2,2,2
51-01301,2,1,N,0,6,2,5,1,2,N,N,N,N,N,112,N,N,N,2,2
51-01301,74,2,1,0,1,0,2,1,1,N,N,10,444800.0,9,501,N,2,2,2,2
51-51255,45,1,4,0,1,0,N,1,1,9590,16,9,201000.0,9,501,N,2,2,2,2
17-03529,68,2,1,0,2,0,2,1,1,5391,6,9,25000.0,4,189,N,2,2,2,2
17-03529,41,1,6,0,2,0,N,1,2,6370,7,5,36000.0,5,273,N,2,2,2,2
28-01100,81,2,3,0,2,0,N,1,1,7860,11,12,199000.0,9,501,N,2,2,2,2
06-08507,63,2,1,0,6,0,2,1,1,7380,10,10,21000.0,4,501,N,2,2,2,2
51-51255,48,1,4,0,1,0,N,1,2,6970,9,11,100000.0,8,501,N,2,2,2,2
40-00200,81,2,4,0,1,0,N,1,1,6670,8,5,14500.0,3,119,N,2,2,2,1
08-00803,12,2,N,0,6,2,4,1,2,N,N,3,N,N,501,N,2,2,2,2
17-03531,54,2,6,0,2,0,N,1,1,5391,6,7,30000.0,5,228,N,2,2,2,2
30-00600,24,1,1,0,1,1,3,1,2,7071,9,7,0.0,0,254,N,2,2,2,2
19-01700,59,2,3,0,1,0,2,1,1,4972,6,5,0.0,0,82,N,2,2,2,2
38-00100,90,1,3,0,1,0,N,1,1,N,N,5,45200.0,6,375,N,2,2,2,2
36-04010,68,2,1,0,2,0,2,1,1,N,N,9,59800.0,7,501,N,2,2,2,2
06-07502,0,1,N,0,9,0,9,1,2,N,N,N,N,N,501,N,N,N,2,2
51-51255,64,1,6,0,2,N,N,2,0,N,N,5,26000.0,4,N,N,2,1,1,2
17-03531,69,2,1,0,2,0,2,1,1,9160,15,9,0.0,0,195,N,2,2,2,2
19-01700,27,2,1,0,1,0,2,1,1,7370,10,9,15000.0,3,501,N,2,2,2,2
28-01100,20,2,6,0,2,N,N,3,0,N,N,5,0.0,0,N,N,2,2,2,2
30-00600,16,1,6,0,1,2,5,1,1,7860,11,4,6000.0,1,334,N,1,2,2,1
17-03531,33,2,6,0,2,N,N,3,0,N,N,4,0.0,0,1,N,1,2,2,2
17-03531,13,2,N,0,2,4,5,1,2,N,N,4,N,N,148,N,2,2,2,2
24-01004,86,1,1,0,1,0,2,1,1,N,N,12,101500.0,8,501,N,2,2,2,2
17-03531,40,2,6,0,2,1,2,1,2,8090,12,8,790.0,1,3,N,2,2,2,2
24-01004,87,2,3,0,1,0,N,1,1,N,N,5,35400.0,4,275,N,2,2,2,2
40-00200,67,1,1,0,1,0,2,1,1,7860,11,9,60300.0,8,501,N,2,2,2,2
36-04010,31,1,6,0,2,0,N,1,2,8770,15,5,18000.0,3,118,N,2,2,2,2
36-03710,41,1,6,0,1,0,N,1,2,7290,10,9,28500.0,4,215,N,2,2,2,2
51-01301,53,2,1,0,2,0,4,1,1,8470,13,8,73000.0,7,501,N,2,2,2,2
