SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT,target
1,1,1,1,1,9,1,48-02516,11,662
1,1,1,1,7,9,0,48-02102,11,5727
2,N,1,1,N,9,0,48-02101,10,8542
2,1,2,1,9,9,0,48-02102,11,4021
1,1,1,1,1,9,0,48-02516,14,1981
2,3,1,1,6,3,1,48-02102,6,7109
2,1,1,1,8,1,0,48-02101,11,5171
1,1,2,1,4,10,0,48-02510,9,3848
2,1,1,1,0,7,0,48-02101,10,4337
2,1,1,1,7,7,0,48-02507,10,7146
1,N,1,1,9,9,0,48-02507,9,677
2,4,1,1,8,7,0,48-02101,N,4048
2,6,1,1,0,8,0,48-02516,11,807
2,6,1,1,9,1,0,48-02102,10,7399
2,N,1,1,N,4,0,48-02102,9,8748
2,1,1,1,4,5,0,48-02516,8,3914
2,1,1,1,3,5,0,48-02101,N,5041
2,1,1,1,7,6,0,48-02102,N,3047
1,1,1,1,9,3,0,48-02102,N,8349
1,1,1,1,7,9,0,48-02101,8,7247
1,N,1,1,6,9,0,48-02102,9,5709
1,1,1,1,7,12,0,48-02101,11,750
2,1,1,2,1,7,0,48-02101,11,3909
2,6,1,1,0,4,0,48-02102,10,5721
2,1,1,1,7,9,0,48-02102,11,7419
1,N,1,1,N,3,0,48-02510,9,7466
1,1,1,2,6,5,1,48-02516,9,3746
2,1,1,2,5,6,0,48-02515,11,3042
1,1,1,1,3,5,0,48-02102,N,649
1,6,1,0,0,4,0,48-02515,9,521
2,1,1,2,6,6,0,48-02101,14,4696
1,4,1,1,5,10,0,48-02516,14,2638
1,1,1,1,8,3,0,48-02101,8,7336
2,1,2,2,7,5,0,48-02515,9,1834
2,3,1,1,4,7,0,48-02515,9,5362
1,1,1,1,6,9,4,48-02516,3,5298
1,1,1,1,5,9,0,48-02102,5,6158
2,1,1,1,7,10,0,48-02507,9,911
1,1,1,2,3,4,0,48-02102,11,1795
1,1,1,1,5,7,0,48-02101,N,659
2,6,1,2,6,9,0,48-02510,5,4655
1,1,1,1,6,10,0,48-02510,11,637
2,6,1,2,4,9,0,48-02101,11,5491
2,1,1,1,2,7,0,48-02507,10,5505
1,3,2,1,0,3,1,48-02516,9,8655
1,N,1,2,N,1,0,48-02515,N,8613
1,N,6,2,N,9,0,48-02516,N,7224
1,6,1,1,8,5,0,48-02101,14,715
2,N,1,2,N,9,0,48-02515,9,8739
2,6,1,1,1,1,0,48-02102,8,5934
2,3,1,1,8,8,0,48-02507,9,5899
1,6,2,1,1,9,0,48-02507,9,5768
1,2,2,2,8,6,0,48-02515,6,522
1,4,1,2,N,3,0,48-02515,6,5421
1,1,1,1,8,9,0,48-02102,10,633
2,1,1,1,5,6,0,48-02102,14,7258
2,6,9,2,7,6,0,48-02101,10,5648
2,N,1,2,6,7,0,48-02102,N,7213
1,1,1,1,6,7,0,48-02515,9,1925
2,N,1,1,8,8,0,48-02510,11,8825
1,1,1,1,7,7,0,48-02102,N,2050
2,1,1,1,1,12,1,48-02515,11,5527
2,6,1,1,5,7,0,48-02515,9,651
2,1,1,1,8,7,0,48-02507,2,7429
2,1,1,1,3,6,0,48-02516,N,4317
2,1,1,1,4,3,0,48-02102,6,7395
1,1,1,1,8,6,0,48-02510,6,2385
1,1,1,1,6,3,1,48-02101,11,1919
1,4,1,1,2,9,0,48-02102,4,7290
2,3,1,1,8,8,0,48-02101,N,8665
2,4,1,1,5,5,0,48-02102,6,2129
2,1,1,1,0,6,0,48-02101,N,2065
1,6,1,2,4,4,0,48-02102,6,1953
2,3,1,1,6,7,0,48-02102,11,4430
1,6,2,2,1,5,0,48-02101,N,210
2,1,1,1,5,5,0,48-02516,8,684
2,N,1,1,N,3,1,48-02102,N,7708
2,1,1,1,7,7,0,48-02101,4,3546
2,1,1,1,1,10,0,48-02507,14,5618
2,1,1,1,1,7,0,48-02516,9,5251
2,1,1,1,9,8,0,48-02507,10,7260
1,1,1,1,1,4,0,48-02102,2,5824
2,4,1,1,3,7,0,48-02102,N,1819
2,1,1,1,8,7,0,48-02101,8,548
2,1,1,1,7,8,0,48-02510,10,7431
1,1,1,1,0,5,0,48-02507,N,594
1,6,1,1,1,3,0,48-02516,5,7133
2,N,1,2,N,1,0,48-02510,N,8614
1,N,1,2,9,8,1,48-02101,N,752
1,1,1,1,2,3,1,48-02102,8,2134
1,1,1,1,3,7,0,48-02101,6,7529
2,1,9,1,9,9,0,48-02515,10,7293
1,1,1,1,1,4,0,48-02516,5,1931
2,6,1,1,0,3,0,48-02101,11,3751
1,4,2,1,6,1,0,48-02101,9,4070
2,1,1,1,0,4,0,48-02101,11,7149
1,1,1,1,8,4,0,48-02101,6,4784
2,1,1,1,7,3,0,48-02102,15,5508
2,1,1,1,0,7,0,48-02101,14,7579
1,4,1,2,5,5,0,48-02515,3,6523
2,1,1,2,0,7,0,48-02101,N,5132
2,N,1,2,8,6,0,48-02101,9,4200
2,1,1,2,1,6,0,48-02507,9,7456
2,3,1,2,1,4,0,48-02102,6,3846
2,3,1,1,8,7,0,48-02515,11,1770
1,1,1,2,9,4,0,48-02510,N,4614
1,4,1,1,3,9,4,48-02516,11,4198
1,1,1,1,8,7,0,48-02102,N,571
1,1,1,1,9,1,0,48-02101,15,1904
2,1,1,1,0,9,0,48-02516,11,693
2,N,1,0,N,3,0,48-02507,9,8570
1,1,1,1,9,9,0,48-02102,11,3644
1,6,1,1,0,5,0,48-02510,6,1693
1,1,2,1,N,3,0,48-02101,N,2710
2,N,1,1,6,2,0,48-02515,9,8590
1,4,1,1,3,7,0,48-02515,3,4902
2,1,1,1,5,6,0,48-02101,11,2198
1,1,1,1,9,10,0,48-02510,N,682
2,1,1,1,6,1,0,48-02515,N,3660
1,6,1,1,0,4,0,48-02102,14,4480
1,1,1,1,9,7,0,48-02102,3,2068
2,1,1,1,0,7,0,48-02515,N,566
1,1,1,1,9,9,0,48-02516,14,4770
1,6,1,2,5,8,0,48-02102,N,670
2,6,1,1,8,1,0,48-02515,11,6453
2,1,1,2,7,8,0,48-02101,11,5564
1,3,1,1,3,8,0,48-02101,6,4114
2,1,1,1,2,7,0,48-02510,11,3653
1,6,1,1,9,5,4,48-02102,14,729
2,1,1,1,5,8,0,48-02102,11,7198
2,3,1,2,N,5,1,48-02510,N,1877
2,6,1,1,3,9,0,48-02516,5,3667
2,1,2,1,7,9,0,48-02510,6,2790
1,1,2,2,5,8,0,48-02101,N,7022
1,N,1,2,N,7,0,48-02102,9,8649
1,1,1,1,8,10,0,48-02507,9,4439
1,1,1,1,8,8,0,48-02510,11,927
2,N,1,1,9,9,0,48-02102,N,8422
2,1,1,1,1,7,1,48-02101,10,3956
2,1,1,2,4,9,0,48-02101,9,4245
1,N,2,1,7,6,0,48-02516,9,5959
1,1,1,1,N,6,0,48-02516,14,2825
1,1,1,1,7,6,0,48-02515,2,3107
2,6,1,2,3,7,0,48-02515,9,2007
2,N,1,1,N,9,0,48-02101,N,8607
2,1,1,1,6,9,0,48-02515,9,2415
1,3,1,1,N,3,0,48-02516,11,6321
1,6,1,1,8,9,0,48-02101,14,6604
2,1,1,1,3,9,0,48-02510,14,7007
2,1,1,1,1,7,0,48-02102,6,7058
1,1,1,1,7,9,0,48-02507,10,4167
2,1,1,1,9,7,0,48-02101,10,7127
1,1,1,1,9,9,0,48-02510,11,7575
1,6,2,2,9,5,0,48-02516,8,3268
2,1,1,1,1,9,0,48-02101,4,562
1,1,1,1,8,7,0,48-02507,10,5532
1,4,1,1,6,7,0,48-02515,4,3434
2,4,1,1,0,7,0,48-02101,9,1897
2,1,1,1,5,12,0,48-02515,9,7257
2,1,1,1,8,7,0,48-02101,N,705
2,N,1,2,N,12,0,48-02510,N,8672
2,3,1,1,4,5,0,48-02102,9,580
2,1,1,1,8,8,4,48-02515,12,875
1,1,1,1,3,6,0,48-02102,10,632
1,N,1,1,5,9,0,48-02101,9,953
1,1,1,1,3,5,0,48-02510,4,832
1,2,1,1,5,3,0,48-02102,2,4941
1,4,2,2,0,4,0,48-02507,6,1820
1,3,1,1,1,4,0,48-02101,N,5738
1,1,1,1,5,7,0,48-02515,6,6844
2,4,1,1,9,5,0,48-02516,6,3604
2,1,2,2,0,3,0,48-02101,10,3723
1,1,6,1,7,9,0,48-02102,14,5543
1,3,1,1,1,4,0,48-02101,14,7493
2,4,1,1,3,8,0,48-02507,14,3790
2,1,1,1,9,6,0,48-02101,6,3784
1,1,1,1,8,4,0,48-02101,8,6130
2,1,1,1,7,7,0,48-02516,11,5216
2,4,2,2,N,3,0,48-02507,10,8519
2,1,1,1,6,8,1,48-02102,N,3741
1,1,1,1,7,5,0,48-02510,3,7498
2,1,1,1,5,6,0,48-02102,10,2650
2,1,1,1,1,5,0,48-02516,9,7476
1,N,1,2,N,8,0,48-02510,N,4080
2,N,1,1,N,3,0,48-02507,N,7757
2,1,1,1,6,2,0,48-02507,10,5382
1,6,2,1,0,6,0,48-02507,N,1808
2,N,1,2,9,3,0,48-02516,N,7543
1,N,1,1,N,5,0,48-02101,9,8554
1,N,9,2,9,9,0,48-02515,9,8651
2,6,1,1,0,7,0,48-02101,N,7515
2,6,1,2,0,4,0,48-02515,9,5106
1,4,1,2,4,5,0,48-02516,N,8453
2,6,9,1,6,3,0,48-02102,14,4279
1,N,1,1,N,8,0,48-02101,N,8526
1,N,1,2,1,3,0,48-02516,N,8659
2,1,1,1,N,8,0,48-02510,9,8676
1,N,1,1,N,2,0,48-02507,N,7570
2,6,1,1,4,5,0,48-02516,6,6463
2,1,1,1,4,7,1,48-02515,N,7189
2,1,1,1,6,8,1,48-02515,N,7398
2,N,1,1,N,5,0,48-02101,N,8509
2,1,1,1,0,2,0,48-02101,10,5480
1,1,1,1,6,5,0,48-02507,15,6283
1,1,1,1,8,9,0,48-02515,3,5975
2,1,1,1,0,6,0,48-02510,N,4664
1,4,2,2,5,9,0,48-02101,6,3859
1,6,1,1,4,7,0,48-02507,5,5686
2,N,1,2,N,9,0,48-02516,9,8349
1,1,1,1,5,1,0,48-02510,8,1806
1,3,2,2,9,12,0,48-02101,N,8591
1,1,1,1,6,10,0,48-02102,9,591
2,1,1,1,9,1,0,48-02101,9,7530
1,6,1,1,1,7,0,48-02516,5,3803
2,N,1,1,N,3,0,48-02101,N,7640
2,1,1,1,3,9,0,48-02510,10,4379
1,1,1,2,0,9,0,48-02507,N,7160
1,1,1,1,7,8,0,48-02102,10,1840
1,6,1,1,3,3,1,48-02102,4,4139
2,1,1,1,1,7,0,48-02515,14,4006
2,6,1,1,4,4,0,48-02102,8,4668
1,1,1,2,0,4,4,48-02510,9,7369
1,1,1,1,6,6,0,48-02101,3,2063
2,1,1,1,0,5,0,48-02516,11,3508
1,1,1,1,6,9,0,48-02510,3,8502
1,1,1,2,3,8,0,48-02510,6,7338
2,4,1,2,5,7,0,48-02516,8,5812
1,1,1,1,8,5,4,48-02515,N,693
2,1,1,1,8,1,0,48-02507,11,1900
1,N,1,1,N,3,0,48-02101,9,8875
2,1,1,1,7,5,0,48-02102,11,1630
1,N,1,1,9,3,0,48-02101,9,1815
2,1,1,1,9,1,0,48-02102,10,1764
1,1,1,1,7,9,0,48-02516,15,5196
2,1,1,1,5,6,0,48-02515,10,5422
1,1,2,1,9,9,0,48-02102,9,7352
1,N,1,2,9,2,0,48-02102,N,8915
2,1,2,1,7,9,0,48-02507,11,2008
2,6,1,2,4,4,0,48-02102,10,1944
2,1,1,1,3,9,0,48-02515,N,733
2,1,1,1,8,9,0,48-02510,N,6236
2,N,1,2,9,4,0,48-02101,N,8696
2,4,1,2,4,5,0,48-02507,N,7502
2,4,1,1,2,3,0,48-02510,8,2466
2,1,1,1,8,3,0,48-02516,9,4780
2,3,1,1,6,3,0,48-02102,9,6934
1,1,1,1,7,10,0,48-02101,11,1686
2,1,1,1,1,9,0,48-02101,9,7535
1,4,1,1,9,1,0,48-02507,N,5481
1,4,1,0,0,5,0,48-02516,9,749
2,5,1,1,8,6,0,48-02516,6,724
1,1,1,1,5,7,0,48-02102,9,7508
2,3,6,2,9,9,0,48-02510,9,538
1,6,1,1,3,1,0,48-02102,N,5481
2,1,8,2,4,7,1,48-02507,N,8631
2,1,1,1,4,4,0,48-02507,3,1992
1,6,1,2,5,4,0,48-02102,5,5927
2,1,1,1,7,7,0,48-02507,11,7112
2,4,1,1,4,6,0,48-02515,10,676
1,1,1,1,1,10,0,48-02515,4,8625
2,1,1,1,7,7,0,48-02516,N,8551
2,1,1,1,1,6,0,48-02102,10,5249
2,3,1,1,8,5,0,48-02101,6,723
1,1,1,1,5,4,0,48-02102,6,3977
1,1,1,1,9,9,0,48-02510,14,5964
2,6,1,1,1,7,0,48-02510,N,3128
1,1,1,1,7,8,0,48-02510,11,5348
1,6,1,1,9,2,0,48-02101,10,3463
2,1,1,1,0,7,0,48-02516,N,5385
1,1,1,1,6,9,0,48-02101,N,5641
2,6,1,1,7,7,0,48-02510,11,2016
1,4,1,1,0,9,0,48-02516,9,5093
1,1,1,1,0,3,1,48-02516,9,526
1,6,1,1,8,9,0,48-02510,10,2736
2,1,1,1,1,5,0,48-02507,N,7438
2,6,1,1,3,1,0,48-02102,6,2074
1,1,1,1,0,9,0,48-02101,N,785
2,1,1,1,8,7,0,48-02510,6,2113
1,4,1,1,8,7,0,48-02102,14,7462
2,1,1,2,9,9,0,48-02101,9,4326
1,6,1,1,8,8,0,48-02102,14,3377
2,1,1,1,3,5,1,48-02102,9,5098
1,1,8,1,4,3,4,48-02101,11,2068
1,2,2,2,8,9,0,48-02510,15,4130
1,6,1,1,3,5,0,48-02507,2,4857
2,6,1,1,8,9,0,48-02101,14,2000
2,1,1,2,1,3,0,48-02102,11,8615
2,1,1,2,5,1,1,48-02516,N,642
1,6,1,2,6,6,0,48-02102,N,1836
2,1,2,1,0,3,0,48-02516,9,7382
1,4,1,1,7,3,0,48-02515,6,8656
2,4,2,2,1,5,0,48-02507,14,2578
1,6,1,1,8,4,0,48-02101,N,3121
1,1,1,1,3,3,4,48-02516,6,3058
2,6,1,1,5,10,0,48-02515,10,5627
2,3,1,1,0,9,0,48-02510,N,1840
1,1,1,1,9,6,0,48-02510,N,445
1,4,1,2,3,5,0,48-02516,N,1570
2,6,1,1,7,5,4,48-02507,3,1643
1,2,1,1,5,6,0,48-02101,8,728
1,1,1,2,N,7,0,48-02101,10,8539
1,4,1,1,5,5,0,48-02101,9,7268
2,4,1,1,0,9,0,48-02515,6,5514
2,N,1,1,N,3,0,48-02507,9,7850
2,4,2,1,2,7,0,48-02101,11,4115
1,6,1,1,4,5,0,48-02102,11,2933
1,1,1,1,8,9,0,48-02515,10,3816
1,N,1,1,N,4,0,48-02515,9,1945
1,1,1,1,9,4,0,48-02101,9,696
1,1,1,1,8,3,0,48-02101,N,7295
2,4,1,1,N,5,0,48-02101,9,849
2,3,1,1,4,4,1,48-02101,14,3778
2,1,1,1,1,4,0,48-02102,N,672
1,1,1,1,6,9,0,48-02101,3,7263
2,N,1,1,N,5,0,48-02101,9,3627
1,1,8,2,9,9,0,48-02101,N,8522
1,1,6,1,8,5,0,48-02102,6,7240
1,4,1,2,7,9,0,48-02510,6,1875
1,4,2,1,5,3,0,48-02101,11,1696
1,1,1,1,5,4,0,48-02515,9,820
1,N,1,1,N,3,0,48-02510,N,8541
2,1,1,1,4,1,0,48-02102,11,3741
1,1,1,1,5,9,0,48-02516,10,612
1,N,1,1,8,3,0,48-02515,14,8654
1,1,1,2,5,4,0,48-02507,5,403
1,1,1,1,4,1,1,48-02515,N,7427
2,3,1,2,4,6,0,48-02515,9,745
2,N,1,1,N,4,0,48-02101,9,8515
1,6,1,2,5,4,0,48-02516,10,3587
2,1,1,2,6,10,0,48-02515,11,5376
1,4,2,2,2,5,0,48-02101,15,1848
2,N,1,2,3,3,0,48-02102,6,1861
2,N,1,1,3,9,1,48-02507,9,5880
2,6,1,1,7,5,0,48-02516,N,6367
2,1,1,1,3,2,0,48-02516,N,3302
2,1,1,1,3,1,0,48-02101,10,1680
1,N,1,1,9,7,0,48-02101,N,8680
2,N,1,1,0,7,0,48-02516,11,3741
2,1,1,1,4,7,0,48-02101,10,5370
1,1,1,1,6,4,0,48-02102,5,5922
1,1,1,1,9,9,0,48-02101,10,2079
2,6,1,2,6,7,4,48-02102,9,3761
1,N,1,2,9,2,0,48-02515,9,8319
1,N,1,1,N,3,0,48-02102,9,8698
1,6,1,1,1,5,0,48-02510,N,741
2,1,1,1,5,6,0,48-02510,6,5809
2,1,1,1,0,9,1,48-02515,10,3884
2,1,1,2,6,4,0,48-02101,N,8620
2,N,1,1,N,4,0,48-02510,9,8836
1,1,9,1,0,9,0,48-02516,10,5530
1,1,2,2,9,9,0,48-02507,6,2155
2,1,1,1,5,4,0,48-02102,11,5864
2,1,1,1,3,5,0,48-02101,9,3441
1,N,1,1,N,3,0,48-02515,9,7582
1,6,2,1,7,9,0,48-02101,10,3285
1,1,6,1,0,9,0,48-02102,N,7396
1,1,1,1,5,2,0,48-02510,N,575
2,1,1,2,1,1,1,48-02516,N,4794
1,6,1,2,0,6,0,48-02515,9,644
1,1,1,2,6,1,0,48-02515,9,7114
2,1,1,1,0,10,1,48-02101,11,4285
1,N,2,1,N,3,0,48-02516,9,8557
2,1,1,1,0,6,1,48-02516,10,5687
2,N,1,1,6,8,0,48-02510,11,880
2,1,1,2,4,5,0,48-02102,N,1905
2,1,1,1,4,7,1,48-02510,4,3498
2,1,1,2,0,6,0,48-02515,9,672
2,1,1,1,0,6,1,48-02101,3,2971
2,6,8,1,2,3,1,48-02510,14,1725
1,1,1,1,9,5,0,48-02515,11,7073
1,4,1,2,7,5,0,48-02510,3,517
1,6,1,1,6,7,0,48-02516,5,1958
2,1,2,1,7,9,0,48-02507,8,3909
1,1,1,1,5,7,0,48-02516,N,1622
1,1,1,1,6,9,0,48-02515,9,8788
2,3,1,1,6,7,0,48-02101,4,1876
2,1,1,1,7,7,1,48-02102,11,4773
2,6,1,2,4,9,0,48-02510,14,697
1,1,1,1,5,6,0,48-02101,3,6843
2,6,1,1,0,4,1,48-02515,N,653
2,1,1,1,7,8,0,48-02516,10,2705
1,6,8,0,1,5,1,48-02507,N,7311
1,1,1,2,6,9,1,48-02101,9,4753
2,6,1,1,1,3,0,48-02102,9,1860
1,6,1,2,N,3,1,48-02515,10,8832
1,1,1,2,7,5,1,48-02510,5,3313
1,6,1,2,N,12,0,48-02510,N,764
1,1,1,1,5,6,0,48-02101,N,507
2,N,2,1,N,9,0,48-02516,9,8779
1,3,1,1,4,5,0,48-02510,2,3201
2,6,1,1,9,4,0,48-02515,N,7036
1,1,1,1,0,9,1,48-02516,9,7287
2,3,1,1,5,6,0,48-02101,14,7048
1,4,1,1,8,9,0,48-02516,11,4186
2,1,1,1,2,5,0,48-02515,10,2047
2,1,1,1,7,1,0,48-02510,9,5631
1,N,1,1,N,4,0,48-02515,N,8693
1,N,1,2,N,9,0,48-02101,9,7754
2,1,1,1,0,6,0,48-02102,8,5407
2,2,1,1,N,3,0,48-02101,N,8775
2,1,1,1,1,7,1,48-02510,11,3794
2,3,1,1,0,4,0,48-02102,9,7132
1,1,1,1,0,9,0,48-02515,4,7138
2,6,1,1,5,7,0,48-02507,10,7277
2,1,1,2,0,7,0,48-02510,N,8440
2,N,1,1,N,1,0,48-02102,N,7256
1,6,1,1,3,6,0,48-02101,5,549
2,6,1,1,4,5,0,48-02515,6,4512
2,1,8,1,8,9,0,48-02102,11,1848
2,1,1,1,0,1,0,48-02516,6,6498
2,1,1,1,8,5,0,48-02510,9,6825
1,1,1,1,4,9,0,48-02516,3,6811
1,N,1,1,N,3,0,48-02101,9,8699
1,N,1,1,N,3,0,48-02516,9,6802
1,1,1,1,5,7,0,48-02507,9,7270
2,1,1,1,6,9,0,48-02101,14,5050
1,4,1,1,7,10,0,48-02510,N,7497
2,1,1,1,8,5,0,48-02516,2,4001
2,N,1,1,3,3,0,48-02101,9,7606
1,1,8,1,4,4,0,48-02507,10,5880
2,1,1,1,7,3,0,48-02510,9,6446
1,4,2,1,1,5,0,48-02510,14,3638
1,1,1,1,0,6,0,48-02101,9,3832
2,3,1,1,6,6,0,48-02102,9,5328
1,6,2,2,4,4,0,48-02102,6,620
2,4,1,1,7,3,1,48-02515,4,2078
2,1,2,1,0,9,0,48-02515,4,1665
2,1,1,1,0,9,0,48-02507,8,1680
1,N,1,1,N,2,0,48-02101,9,8791
2,4,1,1,8,9,0,48-02510,N,2036
1,1,1,1,1,7,0,48-02510,8,810
1,1,1,1,7,6,0,48-02516,9,790
1,6,1,1,3,5,0,48-02507,10,3584
1,N,1,1,N,10,0,48-02516,9,8636
1,1,1,1,4,7,0,48-02516,10,3828
1,1,1,1,5,5,0,48-02515,6,6206
2,1,1,1,4,9,0,48-02515,9,2074
2,6,9,1,5,9,0,48-02510,15,5510
2,1,1,1,4,5,0,48-02507,11,5776
2,4,1,1,6,9,0,48-02101,11,5996
2,1,1,1,6,9,0,48-02516,N,622
2,1,8,1,1,7,0,48-02101,N,5256
2,1,1,1,1,6,0,48-02101,6,3998
1,1,1,1,5,6,0,48-02102,5,3681
2,6,1,1,4,6,0,48-02510,11,3883
2,6,1,1,1,9,0,48-02507,8,4651
1,1,1,0,1,5,0,48-02516,15,4802
2,N,1,2,4,3,0,48-02507,9,5294
2,1,1,2,4,5,0,48-02516,9,4639
2,1,1,1,1,9,0,48-02101,8,2959
1,1,1,1,9,9,0,48-02510,3,1818
1,6,1,1,6,5,0,48-02102,14,3126
2,4,1,1,7,9,0,48-02515,14,608
2,6,1,1,3,4,0,48-02510,6,5775
2,N,2,1,N,3,1,48-02510,6,7542
1,1,1,1,0,5,0,48-02102,9,1950
2,N,1,1,8,1,0,48-02101,10,6565
1,6,2,1,N,3,0,48-02101,N,8844
2,N,1,1,N,5,0,48-02515,9,7302
1,1,1,1,6,5,0,48-02515,N,5333
2,N,1,1,4,3,4,48-02102,N,7795
1,N,1,1,N,3,0,48-02101,N,8564
2,1,1,1,4,7,1,48-02102,10,1840
2,1,2,1,0,4,0,48-02507,5,5396
2,1,1,1,3,6,1,48-02510,10,1864
2,1,1,1,1,2,0,48-02516,N,661
1,4,1,1,5,6,1,48-02515,11,1791
1,6,1,1,8,6,1,48-02516,14,3199
1,1,1,1,8,9,0,48-02515,3,4430
1,1,1,1,0,1,0,48-02101,6,3702
2,4,1,1,5,5,0,48-02102,11,468
2,1,1,2,6,4,1,48-02101,14,7322
2,4,1,1,3,6,0,48-02507,9,5301
1,4,1,1,4,4,0,48-02516,15,8377
1,1,1,1,1,6,0,48-02510,9,6149
1,1,1,1,0,6,0,48-02101,N,655
1,N,1,1,N,12,0,48-02515,N,8552
2,1,1,1,1,9,0,48-02102,9,5596
2,1,1,1,4,7,1,48-02516,11,1796
2,1,1,1,1,3,0,48-02516,N,7396
2,1,1,1,0,5,0,48-02101,6,6212
1,N,1,2,N,1,0,48-02515,N,731
1,1,1,1,8,7,0,48-02510,3,1936
2,1,1,1,5,9,0,48-02507,N,1999
2,1,1,1,8,7,0,48-02515,2,2284
2,1,1,1,1,9,0,48-02101,11,7287
1,N,2,1,N,10,0,48-02510,9,8625
2,1,1,1,6,7,0,48-02101,6,7440
2,1,1,1,6,7,0,48-02510,N,3919
2,1,1,1,3,9,0,48-02516,14,5178
1,3,1,1,8,1,0,48-02102,N,4363
2,N,1,2,N,10,4,48-02515,N,8872
2,6,1,2,1,6,1,48-02507,15,2050
1,1,6,1,6,9,0,48-02515,6,3867
1,1,1,1,1,3,0,48-02102,3,5270
2,1,1,1,7,6,0,48-02510,N,2805
1,3,1,1,6,9,0,48-02515,N,5997
1,1,1,1,8,8,1,48-02102,8,505
2,3,2,0,4,7,0,48-02507,N,366
2,1,1,1,0,9,0,48-02102,10,5513
2,6,1,1,0,5,0,48-02102,6,7498
2,1,1,1,8,9,0,48-02510,N,7248
2,6,1,1,8,4,0,48-02510,14,5510
1,1,1,1,9,3,0,48-02102,N,5837
2,1,1,1,7,9,0,48-02101,11,4004
1,1,1,1,8,7,0,48-02516,15,1909
1,1,1,1,8,6,0,48-02516,4,5379
2,1,1,1,5,5,0,48-02516,10,4294
2,1,1,1,0,4,0,48-02101,10,5321
2,N,1,1,7,3,0,48-02507,N,7757
2,6,1,1,0,6,0,48-02510,1,830
2,1,1,1,6,7,0,48-02101,8,2085
1,6,9,1,7,4,0,48-02102,3,2201
2,4,2,1,8,6,0,48-02101,6,3113
2,1,1,1,7,4,0,48-02101,14,7206
1,2,1,1,9,5,0,48-02516,14,3783
2,2,1,1,0,7,0,48-02510,9,5666
2,4,1,1,0,5,0,48-02515,10,529
1,6,1,2,4,5,1,48-02515,6,7175
2,1,1,1,1,7,0,48-02510,15,3791
2,N,1,1,N,2,2,48-02507,9,7225
2,1,1,1,6,7,0,48-02101,8,3911
2,3,1,1,5,6,0,48-02101,N,646
1,1,1,1,7,9,0,48-02101,4,7127
2,1,1,1,4,5,0,48-02101,6,2977
1,1,1,1,6,7,0,48-02101,15,4010
2,N,1,1,9,5,0,48-02516,9,7264
1,N,1,1,N,7,0,48-02516,5,5585
1,1,1,1,0,9,0,48-02102,9,6177
2,3,1,1,7,9,0,48-02515,8,5576
2,N,1,1,N,3,0,48-02516,9,722
2,1,1,1,1,7,0,48-02101,N,8634
2,N,1,1,4,4,0,48-02101,9,7350
2,3,1,1,0,3,0,48-02102,9,7499
1,6,1,1,4,8,0,48-02507,N,2688
2,1,1,1,1,9,0,48-02507,N,630
2,4,1,2,5,6,0,48-02101,6,7518
2,6,1,1,5,3,0,48-02102,6,1723
2,1,1,2,8,6,0,48-02101,9,8246
2,6,1,1,2,5,0,48-02507,10,5943
2,1,1,1,1,9,0,48-02510,N,7138
2,6,1,1,4,8,1,48-02510,14,1895
2,1,1,1,5,7,0,48-02101,11,1930
2,1,1,1,0,5,0,48-02101,9,7570
1,1,1,1,5,6,0,48-02516,6,1905
2,N,9,1,0,1,0,48-02102,N,758
2,3,1,1,2,6,0,48-02102,N,4538
1,6,1,2,7,1,0,48-02516,4,7152
1,1,1,1,8,5,0,48-02507,3,8590
2,1,1,1,8,9,0,48-02515,8,6672
2,1,1,1,5,9,0,48-02101,8,2061
2,6,2,2,8,1,0,48-02507,17,5477
2,1,1,2,9,1,0,48-02102,4,8457
2,3,1,1,5,8,0,48-02101,N,5705
1,1,1,1,6,7,1,48-02507,4,4723
1,N,1,1,8,9,0,48-02101,N,8590
1,1,2,1,8,10,0,48-02507,11,2202
1,1,1,1,N,5,0,48-02510,10,5742
1,6,1,2,0,3,0,48-02101,N,7257
2,1,1,1,5,9,0,48-02101,N,5643
2,N,6,1,9,1,0,48-02510,9,7663
2,1,1,1,5,7,0,48-02102,6,782
2,6,1,1,3,3,0,48-02101,6,7161
1,6,1,1,4,4,0,48-02510,N,5539
2,1,1,1,1,4,0,48-02515,N,7158
2,1,1,1,8,6,0,48-02507,10,5388
2,1,1,1,8,9,0,48-02102,6,4068
2,6,1,1,0,8,0,48-02516,N,1908
2,1,1,1,1,4,0,48-02515,14,5142
2,1,1,1,4,5,0,48-02515,8,4000
2,1,1,1,5,7,0,48-02516,11,415
2,N,1,2,N,3,1,48-02507,N,8555
2,6,1,1,1,7,0,48-02507,11,5464
2,1,1,1,5,7,0,48-02507,N,879
2,3,1,1,8,7,0,48-02510,15,7183
1,6,1,2,3,8,0,48-02507,8,6329
1,1,1,1,8,9,0,48-02102,N,5617
2,N,1,1,N,3,0,48-02507,N,2625
2,1,1,1,7,9,0,48-02101,6,7492
1,N,1,1,N,3,1,48-02507,N,8665
1,N,1,1,N,2,0,48-02507,10,3541
2,1,1,1,0,7,0,48-02516,N,3649
2,1,1,1,8,6,0,48-02510,1,8662
1,1,2,1,3,8,0,48-02102,14,3332
