PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
08-00803,45,2,6,0,1,0,N,1,1,3393.2,16,11,68000.0,7,501,N,2,2,2,2
17-03529,81,1,1,0,2,0,3,1,2,15097.5,N,4,36000.0,5,304,N,2,1,2,2
06-07502,35,2,2,1,8,0,4,1,2,33632.6,14,5,10000.0,2,134,N,2,2,2,2
19-01700,11,1,N,0,1,3,4,1,2,3572.3,N,3,N,N,159,N,2,2,2,2
17-03529,12,1,N,0,2,3,6,1,2,15097.5,N,3,N,N,55,N,2,2,2,2
38-00100,1,2,N,0,1,2,4,1,1,73.0,N,N,N,N,501,N,N,N,2,2
51-01301,37,1,1,0,1,2,4,1,1,11162.8,10,1,0.0,0,389,N,2,2,2,2
24-01004,65,2,1,0,1,0,2,1,1,4187.9,6,9,0.0,0,501,N,2,2,2,2
06-07502,83,2,3,0,1,0,N,1,1,33632.6,N,9,358900.0,9,501,N,2,2,2,2
26-02702,36,2,1,0,1,1,3,1,1,4817.2,12,11,423000.0,9,501,N,2,2,2,2
13-04600,61,1,6,0,2,0,N,1,2,3670.4,9,10,45300.0,6,346,N,2,2,2,2
28-01100,49,2,3,0,2,0,N,1,2,2674.3,14,5,25100.0,5,190,N,2,2,2,2
36-04010,13,1,N,1,8,3,4,1,2,50441.6,N,3,N,N,101,N,2,2,2,2
19-01700,25,2,6,0,6,0,N,1,2,3572.3,9,10,75000.0,8,501,N,2,2,2,2
30-00600,86,2,3,0,1,0,N,1,1,16.3,N,9,19200.0,4,159,N,2,2,1,2
29-01901,29,1,6,0,1,0,N,1,2,5434.8,7,7,36000.0,6,274,N,2,2,2,2
51-01301,9,2,N,2,1,2,4,1,2,11162.8,N,3,N,N,282,N,2,2,2,2
51-51255,73,2,4,0,1,0,N,1,2,11224.3,N,10,12000.0,2,98,N,1,1,2,1
24-01004,34,2,1,0,1,0,2,1,1,4187.9,12,11,125000.0,8,501,N,2,2,2,2
40-00200,14,2,N,0,3,0,5,1,1,90.7,N,3,N,N,N,N,2,2,2,2
30-00600,81,1,3,0,1,0,N,1,1,16.3,N,7,15400.0,3,127,N,2,2,2,1
32-00405,10,2,N,1,8,3,5,1,2,7990.5,N,3,N,N,125,N,2,2,2,2
24-01004,50,2,1,4,1,1,3,1,1,4187.9,N,9,0.0,0,501,N,2,2,2,2
01-01301,13,1,N,0,2,0,5,1,1,2731.2,N,3,N,N,174,N,2,2,2,2
08-00803,39,2,4,4,1,N,N,2,0,3393.2,6,9,3500.0,1,N,N,2,2,2,2
36-04010,35,1,1,4,2,3,6,1,1,50441.6,3,9,23200.0,4,389,N,2,2,2,2
26-02702,0,1,N,0,1,1,3,1,1,4817.2,N,N,N,N,501,N,N,N,2,2
51-01301,74,2,3,4,1,0,N,1,1,11162.8,N,9,40100.0,5,329,N,2,2,2,2
24-01004,33,2,6,0,6,1,2,1,1,4187.9,11,1,13000.0,2,97,N,2,2,2,2
17-03529,63,1,4,0,2,0,N,1,2,15097.5,N,5,0.0,0,0,N,2,2,2,2
24-01004,18,2,6,0,6,0,3,1,1,4187.9,13,4,3100.0,1,501,N,2,2,2,2
19-01700,60,2,1,0,1,0,2,1,1,3572.3,15,7,16000.0,3,328,N,1,2,2,2
06-08507,45,1,1,0,1,2,4,1,2,3305.1,4,9,60000.0,7,501,N,2,2,2,2
38-00100,64,1,1,0,1,0,2,1,1,73.0,0,5,117000.0,9,501,N,2,2,2,2
30-00600,75,1,1,0,1,0,2,1,1,16.3,0,9,120000.0,9,501,N,2,2,2,2
08-00803,67,2,4,0,1,0,N,1,1,3393.2,5,10,96400.0,8,501,N,2,2,2,2
38-00100,57,2,4,0,1,1,2,1,1,73.0,13,9,2000.0,1,51,N,2,2,2,2
51-01301,22,1,6,0,1,0,N,1,2,11162.8,10,9,16100.0,3,121,N,2,2,2,2
17-03529,52,2,6,0,2,0,N,1,1,15097.5,10,10,81000.0,8,501,N,2,2,2,2
38-00100,64,2,1,0,1,0,2,1,1,73.0,N,5,1000.0,0,501,N,2,2,2,2
38-00100,32,1,1,0,1,0,2,1,2,73.0,0,9,1100.0,0,347,N,2,2,2,2
36-03710,35,1,6,0,2,N,N,2,0,52864.7,4,4,150000.0,9,N,N,2,2,2,2
13-04600,28,1,6,0,2,0,3,1,1,3670.4,7,5,45000.0,6,228,N,2,2,2,2
26-02702,41,1,6,0,6,0,N,1,2,4817.2,11,9,50000.0,7,381,N,2,2,2,2
24-01004,18,2,6,0,1,1,4,1,1,4187.9,11,5,7200.0,2,501,N,2,2,2,2
13-04600,71,1,6,0,2,0,5,1,1,3670.4,N,4,9300.0,2,245,N,2,2,2,2
36-04010,70,1,1,0,2,0,2,1,1,50441.6,16,5,45000.0,6,294,N,2,2,2,2
36-03710,53,2,6,0,2,N,N,3,0,52864.7,N,7,6300.0,2,48,N,2,1,2,2
01-01301,60,1,4,0,2,0,N,1,2,2731.2,3,5,32000.0,6,244,N,2,2,2,2
32-00405,32,2,1,4,1,2,4,1,1,7990.5,10,7,12000.0,2,96,N,2,2,2,2
24-01004,12,1,N,0,1,2,4,1,1,4187.9,N,3,N,N,501,N,2,2,2,2
38-00100,4,1,N,0,5,3,5,1,2,73.0,N,1,N,N,102,N,N,N,2,2
28-01100,30,1,1,0,2,2,4,1,2,2674.3,14,4,21800.0,5,157,N,2,2,2,2
13-04600,69,1,1,0,2,0,2,1,2,3670.4,N,4,1400.0,1,71,N,2,2,2,2
24-01004,72,1,4,0,1,0,N,1,1,4187.9,9,7,55000.0,6,455,N,2,2,2,2
13-04600,10,1,N,0,2,3,4,1,2,3670.4,N,3,N,N,162,N,1,2,2,2
40-00200,69,1,1,0,3,0,2,1,1,90.7,N,7,36000.0,6,378,5,2,2,2,2
38-00100,69,2,1,0,1,0,2,1,1,73.0,N,5,8600.0,2,501,N,2,2,2,2
26-02702,22,2,6,0,1,0,N,1,2,4817.2,11,9,10000.0,2,76,N,2,2,2,2
36-04010,32,2,6,0,2,3,4,1,2,50441.6,12,7,0.0,0,0,N,2,2,2,2
24-01004,54,2,1,0,1,1,4,1,1,4187.9,10,9,132200.0,9,501,N,2,2,2,2
17-03529,53,1,6,0,2,0,2,1,1,15097.5,14,9,2000.0,1,173,N,2,2,2,2
26-02702,32,2,1,0,1,2,4,1,2,4817.2,11,9,0.0,0,501,N,2,2,2,2
17-03531,0,1,N,0,2,0,4,1,2,11171.6,N,N,N,N,80,N,N,N,2,2
40-00200,9,2,N,0,3,5,7,1,1,90.7,N,3,N,N,22,N,2,2,2,2
24-01004,54,1,1,0,1,1,3,1,1,4187.9,4,10,552200.0,9,501,N,2,2,2,2
28-01100,30,1,1,0,1,2,4,1,1,2674.3,12,11,385000.0,9,501,N,2,2,2,2
26-02702,22,1,6,0,1,0,N,1,2,4817.2,11,7,750.0,1,5,N,2,2,2,2
06-07502,5,2,N,0,9,1,2,1,2,33632.6,N,2,N,N,N,N,2,2,2,2
38-00100,40,1,5,0,2,0,N,1,1,73.0,1,10,45000.0,6,339,N,2,2,2,2
30-00600,8,1,N,0,3,6,8,1,1,16.3,N,3,N,N,100,N,2,2,1,2
17-03529,53,1,1,0,1,0,2,1,1,15097.5,8,10,50000.0,6,501,N,2,2,2,2
32-00405,10,2,N,1,8,4,6,1,1,7990.5,N,3,N,N,132,N,2,2,2,2
36-04010,24,1,6,4,9,0,3,1,1,50441.6,10,9,30000.0,5,501,N,2,2,2,2
24-01004,62,2,1,0,1,0,2,1,1,4187.9,10,11,12000.0,2,501,N,2,2,2,2
26-02702,23,2,6,0,6,0,N,1,2,4817.2,14,9,18000.0,3,137,N,2,2,2,2
26-02702,18,2,6,0,6,N,N,3,0,4817.2,11,7,32480.0,5,N,N,2,2,2,2
13-04600,29,2,6,0,2,0,N,1,1,3670.4,11,10,30000.0,5,228,N,2,2,1,2
38-00100,56,2,1,0,1,0,2,1,1,73.0,14,5,58000.0,7,501,N,2,2,2,2
32-00405,21,2,6,1,3,1,2,1,2,7990.5,14,4,12000.0,2,69,N,2,2,2,2
28-01100,1,1,N,0,2,0,9,1,1,2674.3,N,N,N,N,180,N,N,N,2,2
38-00100,0,2,N,0,9,1,3,1,1,73.0,N,N,N,N,N,N,N,N,2,2
08-00803,18,2,6,0,1,N,N,3,0,3393.2,14,7,3000.0,1,N,N,2,2,2,2
51-51255,25,2,1,0,1,2,4,1,1,11224.3,N,1,0.0,0,93,N,2,2,2,2
01-01301,59,1,1,0,8,0,3,1,1,2731.2,N,7,0.0,0,0,N,2,2,2,2
40-00200,29,1,1,0,3,2,4,1,2,90.7,3,5,50000.0,7,194,N,2,2,2,2
38-00100,6,2,N,0,1,2,4,1,1,73.0,N,2,N,N,342,N,2,2,2,2
24-01004,27,2,5,0,6,0,N,1,1,4187.9,14,7,25000.0,4,188,N,2,2,2,2
06-08507,67,1,1,0,6,0,2,1,1,3305.1,4,10,0.0,0,0,N,2,2,2,2
38-00100,31,2,5,0,1,1,2,1,2,73.0,6,9,23000.0,4,132,N,2,2,2,2
08-00803,29,2,6,0,1,0,N,1,2,3393.2,8,9,40000.0,5,304,N,2,2,2,2
26-02702,42,1,1,0,1,1,3,1,1,4817.2,4,11,240000.0,9,501,N,2,2,2,2
51-51255,35,2,1,0,1,2,4,1,2,11224.3,16,10,26400.0,4,346,N,2,2,2,2
24-01004,59,1,2,0,1,N,N,3,0,4187.9,12,5,30000.0,4,226,N,2,2,2,2
28-01100,50,1,1,0,2,0,4,1,2,2674.3,6,5,47000.0,7,379,N,2,2,2,2
17-03529,78,1,4,0,2,0,N,1,1,15097.5,11,8,36000.0,5,294,N,2,2,2,2
51-01301,31,2,6,0,6,0,N,1,2,11162.8,12,11,200000.0,9,501,N,2,2,2,2
38-00100,63,2,1,0,1,0,4,1,1,73.0,N,7,9600.0,2,501,N,2,2,2,2
08-00803,60,1,4,0,1,0,N,1,1,3393.2,8,10,25100.0,4,189,N,2,2,2,2
13-04600,44,1,6,0,2,0,2,1,2,3670.4,7,5,28100.0,5,437,N,2,2,2,1
29-01901,66,1,6,0,2,0,N,1,1,5434.8,13,9,45200.0,7,370,N,2,2,2,2
30-00600,43,2,1,0,1,1,4,1,1,16.3,15,7,24000.0,4,501,N,2,2,2,2
19-01700,25,1,2,0,1,0,N,1,2,3572.3,N,6,12300.0,2,93,N,2,2,2,2
36-04010,72,2,6,0,1,0,N,1,1,50441.6,N,8,30800.0,5,253,N,2,2,2,2
06-07502,82,2,3,0,6,2,5,1,2,33632.6,N,3,10900.0,3,249,N,1,2,2,2
01-01301,54,2,6,0,2,0,2,1,1,2731.2,16,4,215000.0,9,501,N,2,2,2,2
17-03529,51,1,1,0,2,0,3,1,2,15097.5,18,8,0.0,0,26,N,2,2,2,2
32-00405,38,2,5,1,1,1,2,1,2,7990.5,10,5,15800.0,3,90,N,2,2,2,2
13-04600,85,2,3,0,2,0,2,1,1,3670.4,N,10,78710.0,8,501,N,2,2,2,2
08-00803,22,1,6,0,1,0,N,1,2,3393.2,N,7,0.0,0,0,N,2,2,2,2
40-00200,79,1,1,0,3,0,2,1,1,90.7,N,6,27700.0,5,361,N,2,1,1,1
06-08507,10,1,N,0,6,2,4,1,1,3305.1,N,3,N,N,501,N,2,2,2,2
30-00600,52,2,3,0,1,0,N,1,2,16.3,13,7,18000.0,3,136,N,2,2,2,2
17-03529,29,2,6,0,2,2,3,1,2,15097.5,18,7,8400.0,2,41,N,2,2,2,2
24-01004,72,1,2,0,1,N,N,2,0,4187.9,N,5,8500.0,2,N,N,2,1,2,2
01-01301,60,1,6,0,2,0,N,1,1,2731.2,N,5,9000.0,2,68,N,2,1,2,2
38-00100,72,2,4,0,1,0,N,1,1,73.0,10,7,44400.0,6,364,N,2,1,2,2
30-00600,23,2,6,0,1,0,N,1,2,16.3,14,6,19500.0,4,149,N,2,2,2,2
19-01700,38,1,6,0,1,0,N,1,1,3572.3,8,7,28800.0,4,217,N,2,2,2,2
24-01004,64,1,1,0,1,0,2,1,1,4187.9,N,9,81710.0,7,501,N,2,2,2,2
36-03710,27,2,6,0,2,0,N,1,2,52864.7,13,7,35000.0,5,264,N,2,2,2,2
13-04600,29,1,1,0,8,0,2,1,1,3670.4,3,9,65000.0,8,501,N,2,2,2,2
29-01901,19,1,6,0,2,1,3,1,2,5434.8,18,6,0.0,0,11,N,2,2,2,2
51-01301,26,2,1,0,1,0,2,1,1,11162.8,3,9,44000.0,6,501,N,2,2,2,2
32-00405,54,1,6,0,2,0,5,1,1,7990.5,N,4,0.0,0,135,N,2,2,2,2
38-00100,16,1,6,0,3,5,8,1,2,73.0,N,4,0.0,0,183,N,2,2,2,2
38-00100,65,1,1,0,1,0,2,1,1,73.0,6,7,6000.0,1,308,N,2,2,2,2
51-01301,51,2,5,0,1,1,2,1,1,11162.8,10,10,180400.0,9,501,N,2,2,2,2
29-01901,34,2,6,0,2,1,3,1,2,5434.8,15,7,30000.0,5,234,N,2,2,2,2
08-00803,23,2,6,4,8,2,4,1,1,3393.2,15,9,4000.0,1,30,N,2,2,2,2
38-00100,74,1,1,0,1,0,2,1,1,73.0,N,9,57500.0,7,471,N,2,2,2,2
06-07502,48,2,1,0,1,3,5,1,1,33632.6,N,10,0.0,0,501,N,2,2,2,2
24-01004,56,2,2,0,6,1,4,1,1,4187.9,12,4,0.0,0,298,N,2,2,2,2
32-00405,51,1,6,0,2,N,N,2,0,7990.5,8,7,0.0,0,N,N,1,2,2,2
30-00600,85,2,3,0,1,0,N,1,1,16.3,N,9,205900.0,9,501,N,2,1,2,2
30-00600,51,1,1,0,3,1,3,1,2,16.3,3,7,50000.0,7,263,N,2,2,2,2
51-01301,1,2,N,0,1,1,3,1,2,11162.8,N,N,N,N,501,N,N,N,2,2
24-01004,78,1,1,0,1,0,2,1,1,4187.9,N,11,266000.0,9,501,N,2,2,2,2
24-01004,70,1,4,0,1,0,2,1,1,4187.9,10,11,582100.0,9,501,N,2,2,2,2
51-01301,23,1,6,0,6,0,N,1,2,11162.8,10,9,6000.0,1,45,N,2,2,2,2
40-00200,56,2,1,0,1,0,2,1,1,90.7,N,4,0.0,0,0,N,2,2,2,2
01-01301,0,1,N,0,2,3,5,1,2,2731.2,N,N,N,N,125,N,N,N,2,2
28-01100,16,2,6,0,2,0,3,1,1,2674.3,N,4,0.0,0,0,N,2,2,2,2
29-01901,21,2,6,0,1,N,N,3,0,5434.8,13,7,3500.0,1,N,N,2,2,2,2
17-03529,25,1,6,0,1,0,N,1,2,15097.5,15,9,16300.0,3,123,N,2,2,2,2
40-00200,43,2,5,0,3,1,5,1,1,90.7,4,6,33000.0,6,194,N,2,2,2,2
30-00600,4,2,N,1,3,4,6,1,2,16.3,N,1,N,N,16,N,N,N,2,2
24-01004,23,2,6,0,6,0,N,1,1,4187.9,10,5,50000.0,6,377,N,2,2,2,2
06-08507,52,1,1,0,6,0,2,1,1,3305.1,10,10,100000.0,8,501,N,2,2,2,2
51-01301,55,1,4,0,2,N,N,3,0,11162.8,15,5,26000.0,4,196,N,2,2,2,2
06-08507,58,2,1,0,6,0,2,1,1,3305.1,11,10,107000.0,8,501,N,2,2,2,2
51-01301,24,1,6,0,6,0,N,1,2,11162.8,9,9,80000.0,7,501,N,2,2,2,2
36-04010,14,2,N,0,2,0,6,1,1,50441.6,N,3,N,N,N,N,2,2,2,2
36-04010,80,2,4,0,2,0,2,1,1,50441.6,N,5,9000.0,2,406,N,2,1,2,2
26-02702,23,1,6,0,1,0,N,1,2,4817.2,16,9,1700.0,1,12,N,2,2,2,2
01-01301,33,2,6,0,2,0,2,1,1,2731.2,N,5,9300.0,2,54,N,1,2,2,2
30-00600,72,2,1,0,1,0,2,1,1,16.3,15,5,22500.0,4,501,N,2,2,2,2
29-01901,23,2,6,0,1,0,N,1,2,5434.8,11,9,60.0,1,0,N,2,2,2,2
19-01700,48,1,6,0,1,0,3,1,1,3572.3,3,5,18000.0,3,222,N,2,2,2,2
01-01301,19,2,6,0,1,N,N,3,0,2731.2,N,7,0.0,0,N,N,2,2,2,2
06-08507,57,2,6,0,1,0,N,1,2,3305.1,10,7,234000.0,9,501,N,2,2,2,2
24-01004,63,2,1,0,1,0,3,1,1,4187.9,10,10,70000.0,7,501,N,2,2,2,2
17-03529,58,2,6,0,1,0,N,1,2,15097.5,11,12,55000.0,7,420,N,2,2,2,2
01-01301,16,1,6,0,2,0,8,1,1,2731.2,N,4,0.0,0,129,N,1,2,2,2
13-04600,85,1,1,0,2,0,3,1,1,3670.4,N,7,72500.0,8,391,N,2,2,2,2
36-04010,5,2,N,0,2,2,8,1,2,50441.6,N,2,N,N,501,N,2,2,2,2
24-01004,64,2,1,0,6,0,3,1,1,4187.9,14,10,140000.0,9,501,N,2,2,2,2
38-00100,26,2,6,0,1,1,2,1,1,73.0,6,5,30000.0,4,229,N,2,2,2,2
38-00100,32,1,4,0,1,0,N,1,2,73.0,17,8,44000.0,6,332,N,2,2,2,2
36-04010,21,2,6,0,2,1,3,1,2,50441.6,N,7,0.0,0,192,N,2,2,2,2
51-51255,48,2,1,0,1,0,2,1,1,11224.3,16,9,168000.0,9,501,N,2,2,2,2
28-01100,82,2,2,0,2,0,N,1,1,2674.3,N,4,15100.0,4,124,N,2,1,2,2
36-04010,40,2,1,0,1,0,3,1,1,50441.6,N,6,10200.0,2,501,N,1,2,2,2
24-01004,41,2,1,0,6,2,4,1,2,4187.9,16,10,150000.0,9,501,N,2,2,2,2
38-00100,22,1,2,0,1,0,N,1,2,73.0,0,7,9800.0,2,74,N,2,2,2,2
17-03529,19,1,6,0,1,0,N,1,2,15097.5,11,7,5000.0,1,37,N,2,2,2,2
40-00200,39,1,1,0,3,1,3,1,1,90.7,N,10,0.0,0,0,N,1,1,2,2
51-51255,53,2,6,2,1,0,N,1,2,11224.3,6,8,13600.0,3,102,N,2,2,2,2
30-00600,69,2,1,0,1,0,2,1,1,16.3,N,9,14390.0,3,361,N,2,2,2,2
06-08507,10,2,N,0,1,2,4,1,1,3305.1,N,3,N,N,501,N,2,2,2,2
51-01301,26,2,6,4,1,0,2,1,1,11162.8,16,10,75000.0,7,501,N,2,2,2,2
51-51255,62,1,1,0,1,2,4,1,1,11224.3,9,11,777000.0,9,501,N,2,2,2,2
30-00600,16,1,6,0,1,2,4,1,1,16.3,N,4,0.0,0,231,N,2,2,2,2
26-02702,18,2,6,0,6,N,N,3,0,4817.2,N,5,14000.0,3,N,N,2,2,2,2
30-00600,14,2,N,0,1,2,3,1,2,16.3,N,3,N,N,99,N,2,2,2,2
30-00600,10,2,N,0,1,3,5,1,1,16.3,N,3,N,N,435,N,2,2,2,2
36-03710,56,1,1,0,2,0,3,1,2,52864.7,N,5,3000.0,1,30,N,2,2,2,2
06-08507,44,2,1,0,6,0,2,1,1,3305.1,4,11,74000.0,7,501,N,2,2,2,2
38-00100,37,2,4,0,1,0,N,1,2,73.0,6,7,30000.0,4,227,N,2,2,2,2
30-00600,32,1,6,0,1,0,3,1,1,16.3,0,7,15000.0,3,277,N,2,2,2,2
26-02702,25,1,2,0,6,0,N,1,2,4817.2,6,9,15600.0,3,118,N,2,2,2,2
30-00600,5,2,N,0,1,3,5,1,1,16.3,N,2,N,N,280,N,2,2,2,2
26-02702,51,1,1,0,1,0,2,1,1,4817.2,3,5,20000.0,4,501,N,2,2,2,2
38-00100,32,1,1,1,9,3,5,1,1,73.0,4,5,40800.0,6,331,N,2,2,2,2
19-01700,30,2,6,0,1,0,N,1,1,3572.3,16,10,69000.0,8,501,N,2,2,2,2
30-00600,80,2,3,0,1,0,3,1,1,16.3,N,5,1400.0,1,65,N,2,2,2,2
19-01700,41,2,6,0,1,0,4,1,1,3572.3,14,5,0.0,0,65,N,2,2,2,2
28-01100,58,2,4,0,2,0,4,1,1,2674.3,6,7,14080.0,4,116,N,2,2,2,2
24-01004,26,2,6,0,1,0,4,1,1,4187.9,6,7,5000.0,1,258,N,2,2,2,2
17-03529,66,1,6,0,2,N,N,2,0,15097.5,N,3,4300.0,1,N,N,1,1,1,1
17-03529,4,1,N,0,2,3,5,1,2,15097.5,N,1,N,N,2,N,N,N,2,2
24-01004,39,2,1,0,1,1,3,1,2,4187.9,10,12,100000.0,8,501,N,2,2,2,2
38-00100,61,1,4,0,1,0,N,1,1,73.0,6,5,28110.0,4,214,N,2,2,2,2
17-03529,64,2,6,1,1,0,N,1,2,15097.5,6,3,14300.0,3,108,N,2,1,1,2
38-00100,67,2,1,0,1,0,2,1,1,73.0,16,9,25200.0,4,415,N,2,2,2,2
40-00200,40,2,4,0,1,0,N,1,1,90.7,14,5,6800.0,2,51,N,2,2,2,2
38-00100,43,2,1,0,1,4,7,1,2,73.0,14,5,13200.0,2,266,N,2,2,2,2
51-01301,18,2,6,0,1,0,3,1,1,11162.8,14,4,1500.0,1,501,N,2,2,2,2
30-00600,65,2,1,0,1,0,2,1,1,16.3,13,7,8200.0,2,335,N,2,2,2,2
36-03710,27,1,6,1,2,0,N,1,2,52864.7,14,5,10100.0,2,76,N,2,2,2,1
51-51255,8,2,N,1,1,1,3,1,1,11224.3,N,3,N,N,501,N,2,2,2,2
28-01100,37,1,6,0,2,0,N,1,2,2674.3,6,6,17000.0,4,130,N,1,1,2,2
30-00600,13,1,N,0,3,0,3,1,1,16.3,N,3,N,N,501,N,2,2,2,2
24-01004,1,2,N,0,1,2,4,1,1,4187.9,N,N,N,N,501,N,N,N,2,2
17-03531,11,1,N,0,2,3,5,1,1,11171.6,N,3,N,N,415,N,2,2,2,2
26-02702,27,1,6,0,6,0,N,1,2,4817.2,10,7,25000.0,4,188,N,2,2,2,2
36-04010,42,1,6,0,2,0,N,1,1,50441.6,12,10,39000.0,5,297,N,2,2,2,2
51-01301,68,1,1,0,1,0,2,1,1,11162.8,N,9,90700.0,8,501,N,2,2,2,2
28-01100,47,2,6,0,2,0,3,1,1,2674.3,14,10,20400.0,5,501,N,2,2,2,2
06-08507,72,2,2,0,6,0,3,1,1,3305.1,N,3,1500.0,1,501,N,2,2,2,2
36-03710,31,1,6,0,2,N,N,2,0,52864.7,3,6,10000.0,2,N,N,2,2,2,2
26-02702,12,2,N,0,1,2,3,1,2,4817.2,N,3,N,N,325,N,2,2,2,2
17-03531,69,2,4,0,2,0,N,1,2,11171.6,N,7,12500.0,2,103,N,2,2,2,2
26-02702,6,1,N,0,2,2,3,1,2,4817.2,N,2,N,N,227,N,2,2,2,2
26-02702,23,1,6,0,1,0,3,1,1,4817.2,6,10,9600.0,2,501,N,2,2,2,2
30-00600,64,2,1,0,1,0,3,1,1,16.3,N,8,15100.0,3,192,N,2,2,2,2
01-01301,83,2,1,0,2,0,2,1,1,2731.2,N,5,35000.0,6,428,N,2,2,2,2
40-00200,33,2,1,2,5,5,7,1,1,90.7,N,4,200.0,1,22,N,2,2,2,2
40-00200,58,1,1,0,1,1,3,1,1,90.7,N,7,0.0,0,501,N,2,2,2,2
17-03531,77,1,1,0,2,0,2,1,1,11171.6,4,4,92100.0,8,501,N,2,1,1,2
36-04010,19,1,6,0,2,1,5,1,1,50441.6,N,7,0.0,0,501,N,2,2,2,2
51-51255,37,2,1,0,1,2,4,1,1,11224.3,16,10,120000.0,8,501,N,2,2,2,2
36-03710,30,1,2,0,6,N,N,2,0,52864.7,7,5,0.0,0,N,N,2,2,2,2
08-00803,30,1,1,0,1,0,2,1,2,3393.2,6,9,60000.0,7,501,N,2,2,2,2
32-00405,20,2,6,1,3,0,2,1,2,7990.5,14,5,15100.0,3,423,N,2,2,2,2
01-01301,76,2,3,0,1,0,N,1,1,2731.2,N,6,15000.0,3,124,N,2,2,2,2
06-08507,36,2,1,0,6,1,3,1,1,3305.1,11,12,70000.0,7,501,N,2,2,2,2
13-04600,47,1,6,0,2,0,N,1,2,3670.4,5,4,28000.0,5,211,N,2,2,2,2
32-00405,61,2,6,0,2,0,N,1,2,7990.5,N,6,10000.0,2,76,N,2,1,2,2
06-08507,94,1,1,0,1,0,2,1,2,3305.1,N,9,31300.0,5,412,N,1,1,1,1
36-04010,37,2,6,0,2,0,4,1,1,50441.6,12,9,46000.0,6,501,N,2,2,2,2
40-00200,80,2,3,0,1,0,3,1,1,90.7,N,7,15000.0,3,318,N,2,1,2,2
17-03531,29,2,6,0,2,3,4,1,2,11171.6,6,7,60000.0,7,231,N,2,2,2,2
06-08507,11,1,N,0,9,2,4,1,2,3305.1,N,3,N,N,294,N,2,2,2,2
08-00803,47,1,6,0,1,1,2,1,1,3393.2,10,9,300000.0,9,501,N,2,2,2,2
29-01901,23,2,6,0,1,0,N,1,2,5434.8,11,9,17590.0,3,134,N,2,2,2,2
13-04600,28,2,6,0,2,2,3,1,2,3670.4,8,8,34000.0,5,166,N,2,2,2,2
38-00100,23,2,1,0,1,0,2,1,1,73.0,15,7,24800.0,4,438,N,2,2,2,2
17-03529,77,2,4,0,2,0,2,1,1,15097.5,N,9,24500.0,4,173,N,2,2,2,2
51-01301,42,1,1,0,1,0,2,1,2,11162.8,16,5,110000.0,8,501,N,2,2,2,2
29-01901,30,2,6,0,2,1,2,1,2,5434.8,12,7,23000.0,4,132,N,2,2,2,2
01-01301,72,1,1,0,2,0,2,1,1,2731.2,N,7,34500.0,6,501,N,2,2,2,2
30-00600,37,1,1,0,1,2,4,1,1,16.3,5,5,80000.0,8,501,N,2,2,2,2
28-01100,69,2,4,0,1,0,N,1,1,2674.3,16,10,105000.0,9,501,N,2,2,2,2
08-00803,56,2,1,0,1,0,2,1,1,3393.2,11,10,72000.0,7,501,N,2,2,2,2
06-07502,40,1,1,0,1,1,3,1,1,33632.6,9,12,571000.0,9,501,N,2,2,2,2
08-00803,23,1,6,0,1,0,N,1,2,3393.2,4,9,36000.0,5,273,N,2,2,2,2
51-51255,44,2,6,0,2,1,2,1,2,11224.3,13,7,20800.0,3,118,N,1,2,2,2
08-00803,19,2,6,0,1,N,N,3,0,3393.2,14,7,1500.0,1,N,N,2,2,2,2
01-01301,54,2,4,0,2,0,6,1,2,2731.2,4,5,55000.0,8,392,N,2,2,2,2
19-01700,9,2,N,0,2,3,4,1,2,3572.3,N,3,N,N,87,N,2,2,2,2
26-02702,36,2,4,0,6,0,N,1,2,4817.2,11,12,40000.0,6,305,N,2,2,2,2
30-00600,73,1,1,0,1,0,2,1,1,16.3,4,5,27000.0,5,393,N,2,2,2,2
36-03710,18,2,6,2,8,0,6,1,2,52864.7,N,4,0.0,0,215,N,2,2,2,2
06-07502,41,2,1,0,6,2,4,1,1,33632.6,N,9,0.0,0,501,N,2,2,2,2
38-00100,65,2,1,0,1,0,2,1,1,73.0,15,5,12000.0,2,412,N,2,2,2,2
17-03529,20,2,6,0,2,0,N,1,2,15097.5,6,7,25000.0,4,189,N,2,2,2,2
01-01301,8,2,N,0,2,2,3,1,2,2731.2,N,3,N,N,78,N,2,2,2,2
13-04600,23,2,6,0,1,0,N,1,2,3670.4,10,9,58000.0,7,438,N,2,2,2,2
28-01100,26,1,6,0,2,0,4,1,1,2674.3,13,7,12000.0,3,94,N,2,2,2,2
32-00405,53,1,4,4,1,0,2,1,2,7990.5,3,5,33000.0,5,211,N,2,2,2,2
30-00600,11,2,N,0,1,3,4,1,1,16.3,N,3,N,N,308,N,2,2,2,2
26-02702,67,1,6,0,1,N,N,2,0,4817.2,N,7,4800.0,1,N,N,1,1,2,2
24-01004,84,2,4,0,1,0,N,1,2,4187.9,N,7,24000.0,3,197,N,2,2,2,2
17-03529,59,2,6,0,2,0,N,1,2,15097.5,N,8,12000.0,2,90,N,2,1,2,2
29-01901,47,2,1,0,2,0,2,1,2,5434.8,14,4,5000.0,1,58,N,2,2,1,2
