AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET
8,1,N,1,1,2,3,N,N
8,1,N,1,1,2,3,N,N
8,1,N,1,1,2,3,N,N
8,1,N,1,1,2,3,N,N
8,1,N,1,1,2,3,N,N
8,1,N,1,1,2,3,N,N
8,1,N,1,1,2,3,N,N
8,1,N,1,1,2,3,N,N
8,1,N,1,1,2,3,N,N
8,1,N,1,1,2,3,N,N
8,1,N,2,3,0,3,N,N
8,1,N,2,3,0,3,N,N
8,2,5,9,3,2,3,2,4
9,2,4,8,3,0,6,3,6
10,2,N,2,1,1,3,N,N
10,2,N,2,1,1,3,N,N
10,2,N,2,1,1,3,N,N
10,2,N,2,1,1,3,N,N
10,2,N,2,1,1,3,N,N
10,2,N,2,1,1,3,N,N
10,2,N,2,1,1,3,N,N
10,2,N,2,1,1,3,N,N
10,2,N,2,1,1,3,N,N
10,2,N,2,1,1,3,N,N
10,2,N,2,1,1,3,N,N
10,2,N,2,1,1,3,N,N
10,2,N,2,1,1,3,N,N
10,2,N,2,1,1,3,N,N
11,1,N,8,1,2,7,4,1
11,2,N,3,1,1,3,N,N
11,2,N,3,1,1,3,N,N
11,2,N,3,1,1,3,N,N
11,2,N,3,1,1,3,N,N
11,2,N,3,1,1,3,N,N
11,2,N,3,1,1,3,N,N
11,2,N,3,1,1,3,N,N
11,2,N,3,1,1,3,N,N
13,1,3,4,1,1,12,4,3
13,2,N,1,1,2,3,N,N
13,2,N,1,1,2,3,N,N
13,2,N,1,1,2,3,N,N
13,2,N,1,1,2,3,N,N
13,2,N,1,1,2,3,N,N
13,2,N,1,1,2,3,N,N
13,2,N,1,1,2,3,N,N
13,2,N,1,1,2,3,N,N
13,2,N,1,1,2,3,N,N
13,2,N,1,1,2,3,N,N
13,2,N,1,1,2,3,N,N
13,2,N,1,1,2,3,N,N
13,2,N,1,1,2,3,N,N
13,2,N,1,1,2,3,N,N
14,1,6,4,1,2,9,3,4
15,1,6,3,1,2,10,7,1
16,2,3,4,1,0,2,4,2
16,2,6,3,1,1,4,0,N
16,2,6,3,1,1,4,0,N
16,2,6,3,1,1,4,0,N
16,2,6,3,1,1,4,0,N
16,2,6,3,1,1,4,0,N
16,2,6,3,1,1,4,0,N
17,1,N,6,1,2,9,6,2
17,2,6,1,3,0,7,1,N
18,1,6,1,1,1,5,2,N
18,1,6,1,1,1,5,2,N
18,2,6,1,1,2,5,2,N
18,2,6,8,1,1,5,2,N
18,2,6,8,1,1,5,2,N
19,1,4,6,2,1,9,2,N
19,2,6,2,1,2,5,2,N
20,2,6,1,3,0,7,5,N
21,1,5,3,1,2,10,4,5
21,2,5,6,2,1,8,6,2
22,1,1,1,2,1,7,0,N
22,1,2,2,1,2,1,3,N
23,1,6,2,1,2,7,4,N
23,1,6,2,1,2,7,4,N
23,1,6,2,1,2,7,4,N
23,1,6,2,1,2,7,4,N
23,1,6,6,1,2,9,0,N
23,1,6,6,1,2,9,0,N
23,1,6,6,1,2,9,0,N
23,2,6,1,1,1,9,5,N
23,2,6,1,1,1,9,5,N
24,1,6,1,1,2,9,2,N
25,1,6,1,1,2,9,1,N
25,1,6,1,1,2,9,1,N
25,1,6,8,1,2,5,6,N
25,2,1,1,1,2,9,8,N
25,2,6,6,1,2,6,3,1
26,1,6,1,1,1,9,7,N
26,1,6,1,1,1,9,7,N
26,1,6,1,1,1,9,7,N
26,2,2,1,1,1,5,3,N
26,2,6,1,1,2,10,8,N
27,2,6,6,1,2,11,7,N
28,1,6,6,1,2,9,8,N
28,2,1,1,1,1,5,0,N
28,2,1,1,1,1,5,0,N
28,2,1,1,1,1,5,0,N
29,1,6,9,3,1,6,2,N
29,2,1,1,1,1,5,3,N
29,2,4,1,1,2,5,0,N
30,1,1,6,1,2,10,7,N
31,1,5,2,1,2,6,5,N
31,2,6,2,1,1,9,6,N
32,2,1,8,1,1,4,0,N
33,1,1,1,1,1,5,6,6
33,2,1,2,1,1,5,4,4
33,2,6,2,3,0,4,3,N
33,2,6,2,3,0,4,3,N
34,1,1,2,1,2,10,8,N
34,1,4,9,1,2,1,8,4
34,1,N,2,1,1,9,9,4
35,1,1,1,1,1,5,7,N
35,2,1,1,1,1,7,1,N
35,2,6,9,1,1,9,8,N
36,2,2,3,1,2,12,3,N
37,1,1,1,1,2,5,3,N
37,2,1,6,1,2,11,0,N
37,2,6,1,1,2,4,2,N
38,1,6,2,1,1,5,4,N
38,2,6,1,1,2,10,1,N
39,2,1,6,1,2,9,9,N
39,2,6,1,1,1,10,4,N
39,2,6,1,1,1,10,4,N
39,2,6,2,3,0,4,1,N
40,1,1,1,1,1,7,9,N
40,1,1,1,1,1,7,9,N
41,1,1,1,1,1,9,5,N
41,1,1,1,1,1,9,5,N
41,2,1,1,1,2,9,5,N
41,2,5,4,2,2,8,9,5
41,2,N,3,3,2,11,N,2
42,1,2,2,1,1,3,8,6
42,1,4,1,1,1,9,7,N
42,2,1,1,1,1,5,5,N
42,2,2,8,2,2,1,4,5
43,2,1,8,1,2,9,3,N
44,1,1,1,1,1,9,4,N
44,1,1,6,1,2,12,9,N
44,1,6,8,2,1,11,7,6
45,1,3,7,1,0,9,0,2
45,1,6,1,1,1,9,8,N
45,2,1,6,1,1,9,9,N
45,2,1,6,1,1,9,9,N
45,2,4,1,1,1,9,9,N
45,2,4,1,1,1,9,9,N
45,2,4,1,1,1,9,9,N
45,2,6,5,3,0,8,3,4
46,1,1,1,1,1,11,9,N
46,1,1,1,1,1,11,9,N
46,1,1,1,1,1,11,9,N
46,1,1,1,1,1,11,9,N
46,1,1,1,1,1,11,9,N
46,1,6,6,1,2,11,9,N
46,2,4,2,1,1,9,7,N
47,1,4,1,2,0,3,3,N
47,1,N,3,2,1,N,4,4
47,2,1,1,1,1,10,3,N
47,2,1,1,1,1,10,3,N
47,2,1,1,1,1,12,8,N
47,2,1,2,1,1,7,0,N
49,1,1,2,1,1,7,8,N
49,1,1,2,1,1,7,8,N
50,1,5,4,1,0,4,9,2
51,1,1,1,1,2,9,9,N
51,1,3,9,1,2,N,4,N
51,1,6,2,1,1,5,5,N
51,2,3,9,1,2,8,8,N
51,2,4,3,1,1,10,9,N
51,2,6,1,1,1,10,9,N
53,1,4,1,1,1,10,9,5
53,1,4,1,1,2,11,9,N
53,2,1,1,1,1,3,0,N
53,2,4,1,1,2,9,5,N
54,2,N,2,1,0,2,N,N
55,2,1,1,1,1,5,9,N
55,2,1,1,1,1,5,9,N
55,2,1,1,1,1,5,9,N
55,2,2,1,1,1,10,7,N
57,1,6,1,3,0,N,5,5
58,1,1,6,1,1,9,9,N
58,1,1,6,1,1,9,9,N
58,1,1,6,1,1,9,9,N
58,2,1,1,1,1,9,9,N
58,2,1,1,1,1,9,9,N
58,2,1,1,1,1,9,9,N
58,2,1,1,1,1,9,9,N
58,2,1,1,1,1,9,9,N
58,2,1,1,1,1,9,9,N
58,2,1,2,1,2,5,0,N
58,2,4,2,1,2,8,7,N
58,2,6,1,1,1,11,9,N
59,1,6,1,1,1,4,2,N
59,1,6,5,1,1,4,3,5
59,2,1,1,1,1,10,7,N
59,2,3,2,1,2,7,1,N
59,2,5,2,1,2,7,3,N
59,2,6,2,2,0,5,3,N
60,1,1,2,1,1,11,9,N
61,1,4,1,1,2,10,7,N
61,1,4,2,1,1,7,2,N
61,2,1,1,1,1,7,6,N
61,2,1,1,1,1,7,6,N
61,2,1,1,1,1,7,6,N
61,2,1,1,3,2,9,5,5
61,2,1,2,1,1,5,7,N
61,2,6,2,1,2,4,8,N
62,2,1,1,1,1,10,1,N
62,2,1,1,1,1,10,1,N
62,2,6,1,1,2,9,8,N
62,2,6,2,1,1,9,3,N
62,2,6,8,1,2,5,2,N
63,1,2,1,1,2,10,2,N
63,1,6,1,1,1,10,8,N
63,2,2,1,1,2,10,2,N
63,2,2,1,1,2,5,5,N
63,2,6,2,1,2,4,4,N
64,1,4,1,1,1,11,9,N
64,1,4,1,1,1,7,8,N
64,1,4,1,1,1,7,8,N
64,2,4,2,1,1,10,8,5
65,1,1,2,1,2,7,4,N
65,1,3,1,1,1,6,4,N
65,1,3,2,2,0,2,1,4
65,2,1,1,1,1,11,8,N
65,2,1,1,1,1,8,1,N
65,2,1,3,1,1,9,4,N
66,1,1,6,1,2,3,2,N
66,2,1,1,1,1,3,1,N
66,2,3,1,1,1,9,4,N
66,2,4,8,1,2,5,2,N
66,2,6,1,1,2,10,7,N
67,1,1,9,1,1,9,6,N
67,1,4,1,1,1,7,9,N
68,2,1,1,1,1,5,4,N
68,2,1,1,1,1,7,4,N
68,2,1,1,1,1,7,4,N
68,2,1,1,1,1,7,4,N
68,2,3,1,1,1,7,1,N
68,2,6,2,1,2,8,5,N
69,1,1,1,1,1,7,0,N
69,1,1,3,1,1,6,3,N
69,2,6,2,1,1,7,3,N
70,1,1,1,1,1,5,8,5
70,2,1,1,1,1,9,2,N
70,2,1,1,1,1,9,2,N
70,2,1,2,1,1,4,1,N
70,2,3,1,1,1,10,9,N
70,2,3,1,1,2,12,4,N
70,2,4,2,1,1,7,5,N
70,2,4,2,1,1,7,5,N
70,2,4,2,1,1,7,5,N
71,1,3,2,1,1,7,5,5
71,2,1,1,1,1,7,4,N
72,1,1,1,1,1,7,2,N
72,1,3,1,1,1,12,8,N
72,2,1,1,1,1,5,2,N
72,2,1,1,1,1,5,2,N
72,2,3,1,1,1,5,4,N
72,2,3,1,1,1,5,4,N
72,2,4,1,2,0,5,3,N
73,1,1,1,1,1,5,1,N
73,1,1,3,3,1,10,0,4
76,1,1,2,1,1,4,3,N
76,2,6,2,1,1,12,7,N
77,2,3,1,1,1,5,2,N
77,2,4,1,1,2,5,3,N
78,1,1,1,1,1,9,6,N
78,1,3,2,1,1,7,9,N
78,2,3,6,1,2,2,3,6
79,1,3,6,1,2,5,2,N
80,2,1,1,1,1,9,4,N
80,2,1,1,1,1,9,4,N
80,2,4,2,2,1,12,4,1
81,1,1,1,1,1,10,9,N
81,2,3,2,1,1,5,3,N
81,2,3,2,1,1,5,3,N
82,1,2,4,1,0,5,1,1
83,2,1,6,1,1,3,2,N
87,2,N,2,3,0,2,N,5
88,2,4,4,1,1,2,6,3
89,1,3,3,1,0,12,1,3
93,2,2,6,1,2,10,0,N
0,2,2,3,2,1,8,2,4
2,2,6,7,3,1,N,6,1
4,2,N,9,1,2,1,N,N
4,2,N,9,1,2,1,N,N
6,1,1,9,1,0,6,9,4
6,2,N,9,1,1,3,N,N
6,2,N,9,1,1,3,N,N
7,2,3,8,3,2,8,2,4
9,1,4,4,2,2,3,0,6
9,2,N,3,3,2,2,2,4
10,1,4,5,3,2,11,8,2
11,1,2,9,2,2,10,N,N
11,1,N,1,1,2,3,N,N
11,1,N,1,1,2,3,N,N
11,1,N,1,1,2,3,N,N
11,1,N,1,1,2,3,N,N
11,1,N,1,1,2,3,N,N
11,1,N,1,1,2,3,N,N
11,1,N,1,1,2,3,N,N
11,1,N,1,1,2,3,N,N
11,1,N,1,1,2,3,N,N
11,1,N,1,1,2,3,N,N
11,1,N,1,1,2,3,N,N
11,1,N,1,1,2,3,N,N
11,1,N,1,1,2,3,N,N
11,1,N,1,1,2,3,N,N
11,1,N,1,1,2,3,N,N
11,1,N,1,1,2,3,N,N
11,1,N,1,1,2,3,N,N
11,1,N,1,1,2,3,N,N
11,2,N,8,1,1,3,N,N
11,2,N,8,1,1,3,N,N
11,2,N,8,1,1,3,N,N
12,1,N,2,1,1,3,N,N
12,1,N,2,1,1,3,N,N
12,1,N,2,1,1,3,N,N
12,1,N,2,1,1,3,N,N
12,1,N,2,1,1,3,N,N
12,1,N,2,1,1,3,N,N
12,1,N,2,1,1,3,N,N
12,1,N,2,1,1,3,N,N
12,1,N,2,1,1,3,N,N
12,1,N,2,1,1,3,N,N
12,1,N,2,1,1,3,N,N
12,1,N,2,1,1,3,N,N
12,1,N,2,1,1,3,N,N
12,1,N,2,1,1,3,N,N
12,1,N,2,1,1,3,N,N
14,1,N,2,1,1,4,N,N
14,1,N,2,1,1,4,N,N
17,1,6,1,2,0,3,2,N
17,1,6,8,1,2,7,0,N
17,2,6,6,1,2,4,0,N
17,2,6,6,1,2,4,0,N
17,2,6,6,1,2,4,0,N
17,2,6,6,1,2,4,0,N
18,2,1,6,2,2,N,N,5
19,1,6,8,2,0,4,2,N
19,2,6,1,1,2,5,1,N
19,2,6,1,1,2,5,1,N
20,1,6,6,1,2,7,0,N
20,1,6,6,1,2,7,0,N
20,1,6,6,1,2,7,0,N
20,1,6,9,2,0,7,0,N
20,2,6,6,3,0,9,0,N
21,1,6,1,1,1,4,1,N
21,1,6,8,1,2,5,2,N
21,2,6,2,1,2,7,4,N
22,1,5,3,1,2,10,7,6
22,1,6,2,1,1,9,6,N
22,1,6,3,1,2,5,2,N
23,2,6,1,1,2,10,5,N
23,2,6,1,1,2,10,5,N
24,2,6,1,1,2,9,7,N
24,2,6,1,1,2,9,7,N
24,2,6,1,1,2,9,7,N
24,2,6,1,1,2,9,7,N
24,2,6,1,1,2,9,7,N
24,2,6,1,1,2,9,7,N
24,2,6,1,1,2,9,7,N
25,1,4,9,1,1,6,2,N
25,1,6,6,1,2,9,6,N
25,1,6,6,1,2,9,6,N
25,2,6,6,1,2,7,4,N
26,2,6,2,1,2,4,2,N
27,1,6,1,1,1,9,2,N
27,1,6,1,1,2,10,9,N
27,1,6,1,1,2,10,9,N
27,1,6,1,1,2,10,9,N
28,2,2,1,2,0,4,6,2
28,2,6,2,1,2,5,1,N
29,1,1,1,1,2,10,7,N
29,1,6,2,1,2,6,8,N
29,2,4,9,1,0,6,0,2
30,2,1,1,1,1,4,4,N
30,2,1,1,1,1,9,6,N
30,2,1,1,1,1,9,6,N
30,2,1,1,1,1,9,6,N
30,2,6,2,1,1,7,0,N
30,2,6,2,1,2,9,2,N
30,2,6,2,1,2,9,2,N
30,2,6,9,1,2,10,9,N
31,1,1,2,1,2,7,3,N
31,1,2,6,1,1,11,8,N
31,1,6,9,1,0,7,2,6
31,2,4,1,1,2,7,8,N
31,2,5,1,1,2,9,4,N
31,2,6,2,1,2,4,5,N
32,1,6,1,1,2,10,8,N
32,2,6,2,1,2,5,2,N
33,1,1,1,1,1,7,9,N
33,2,1,1,1,1,11,7,N
34,1,1,4,1,0,N,0,3
34,1,4,1,1,2,10,9,N
34,1,5,1,2,0,3,8,4
34,1,6,2,1,2,7,7,N
34,1,6,2,1,2,7,7,N
34,1,6,9,2,1,8,1,2
34,2,N,2,3,1,N,0,N
35,1,6,2,1,1,9,7,N
35,2,6,6,2,0,8,9,1
36,1,1,8,1,1,4,6,N
36,2,2,1,1,1,9,9,N
36,2,5,9,3,2,12,5,N
36,2,6,2,1,2,8,5,N
37,1,4,2,1,2,7,3,N
37,2,1,1,1,1,10,9,N
37,2,1,1,1,1,10,9,N
37,2,1,1,1,1,10,9,N
37,2,1,6,1,2,9,1,N
38,2,1,1,1,1,5,2,N
38,2,4,6,1,2,5,5,N
39,1,1,1,1,1,8,7,N
39,1,1,2,1,2,8,8,N
39,1,1,2,1,2,8,8,N
39,1,4,5,3,1,5,N,N
39,1,6,9,1,0,5,7,6
39,2,2,5,1,1,8,7,N
40,1,5,7,1,0,11,1,2
40,1,6,1,1,1,7,8,N
41,1,4,1,1,1,9,5,N
41,2,1,6,1,1,11,9,N
41,2,1,6,1,1,11,9,N
41,2,6,1,1,2,6,6,N
42,1,1,1,1,1,8,6,N
42,1,6,9,1,2,7,2,N
42,2,1,1,1,2,5,0,N
42,2,2,2,1,2,4,0,N
42,2,4,8,2,0,9,0,N
42,2,5,1,1,1,5,2,N
43,1,1,2,1,2,5,8,N
43,1,1,8,1,2,7,7,N
43,2,1,1,1,2,8,5,N
44,1,2,8,1,2,1,4,N
44,2,1,1,1,1,10,1,N
44,2,N,1,3,0,4,5,1
45,1,4,3,2,0,7,3,N
45,2,1,1,1,1,11,9,N
45,2,1,1,1,1,11,9,N
45,2,1,1,1,1,11,9,N
45,2,1,1,1,1,11,9,N
46,1,1,1,1,1,6,9,N
46,2,1,2,1,1,4,4,N
47,2,1,1,1,1,11,2,N
47,2,1,1,1,1,5,4,N
48,1,1,1,1,2,5,7,N
48,1,6,2,1,2,10,4,N
48,2,1,1,1,1,7,5,N
48,2,1,2,1,2,5,1,N
48,2,1,3,1,1,10,9,N
48,2,4,1,1,2,5,3,N
49,1,4,1,1,1,7,5,N
49,1,4,1,1,1,7,5,N
49,2,3,8,1,2,10,3,1
49,2,4,1,1,2,3,2,N
50,1,4,9,2,0,5,9,2
50,1,6,2,1,1,9,0,N
50,2,4,3,1,2,7,5,N
50,2,6,2,1,2,4,1,N
51,1,1,1,1,1,12,9,N
51,1,1,1,1,1,12,9,N
51,1,1,6,1,2,12,7,N
51,2,1,1,1,1,10,7,N
51,2,1,1,1,1,10,7,N
52,1,1,9,1,1,7,5,N
52,1,4,1,1,1,11,9,N
52,1,6,2,1,2,7,0,N
52,2,1,1,1,1,9,5,N
52,2,1,1,1,1,9,5,N
52,2,3,8,1,2,N,9,1
53,2,4,8,2,0,8,3,5
54,1,4,3,1,1,5,5,N
54,2,1,2,1,2,5,7,N
55,1,4,4,1,1,4,0,2
55,1,6,1,1,1,5,0,N
55,1,6,1,1,2,8,7,N
55,1,N,7,2,0,4,3,3
55,2,6,2,1,1,5,0,N
56,1,2,5,3,2,2,8,5
56,2,1,9,1,1,10,4,N
56,2,4,1,1,1,12,8,N
56,2,6,1,1,2,5,0,N
57,1,1,1,1,1,5,4,N
57,1,4,1,1,2,7,5,N
57,1,6,1,1,1,4,1,N
57,2,6,1,3,0,7,1,N
58,1,1,1,1,1,5,3,N
58,1,4,1,1,1,5,2,N
58,1,6,2,2,0,5,2,N
58,1,6,6,2,0,4,5,3
58,2,1,1,1,1,8,0,N
58,2,1,1,1,1,8,0,N
58,2,1,2,1,2,5,2,N
58,2,4,1,1,1,8,0,N
58,2,5,9,1,2,11,N,4
59,1,1,1,1,1,5,9,N
59,1,6,6,1,0,N,8,6
59,2,1,2,1,1,10,7,N
59,2,1,2,1,1,10,7,N
59,2,2,8,3,1,N,8,1
60,1,1,1,1,1,10,7,N
60,1,1,7,1,0,4,9,5
60,1,6,7,2,2,8,9,N
60,2,1,6,1,1,5,0,N
60,2,1,6,1,1,9,0,N
60,2,2,6,1,1,7,0,N
61,1,1,1,1,2,7,9,N
61,1,1,1,1,2,9,9,N
61,1,1,1,1,2,9,9,N
61,1,1,7,1,2,6,6,3
61,1,2,2,1,1,6,0,N
62,1,4,2,1,2,9,2,N
62,1,6,1,2,1,10,3,5
62,2,1,1,1,1,11,9,N
62,2,1,1,1,1,11,9,N
62,2,1,1,1,1,11,9,N
62,2,1,1,1,1,11,9,N
63,1,1,1,1,1,12,9,N
63,1,1,1,1,1,12,9,N
63,1,1,1,1,1,12,9,N
63,1,6,1,1,1,7,3,N
63,2,1,1,1,1,10,4,N
63,2,1,1,1,1,10,4,N
63,2,1,2,1,1,8,4,N
63,2,1,2,1,1,8,4,N
63,2,4,1,1,1,7,3,N
63,2,4,1,1,1,7,3,N
63,2,4,1,1,1,7,3,N
63,2,4,1,1,1,7,3,N
64,1,2,1,2,0,6,2,1
64,1,N,3,2,0,2,N,5
64,2,1,1,1,1,10,9,N
64,2,1,1,1,1,10,9,N
64,2,1,1,1,1,10,9,N
64,2,1,1,1,1,8,1,N
64,2,1,2,1,2,8,5,N
64,2,3,1,1,1,4,3,N
64,2,6,1,2,0,11,9,1
65,1,3,2,1,1,4,5,N
65,1,3,4,3,2,10,4,5
65,1,6,1,1,1,5,3,N
65,2,1,1,1,1,10,3,N
65,2,3,2,1,0,10,1,3
66,2,3,2,1,1,8,8,N
67,1,1,6,1,2,12,9,N
67,1,4,2,1,1,6,2,N
67,2,3,2,1,2,5,3,N
68,1,1,1,1,1,5,7,5
68,1,3,8,1,2,3,2,N
68,2,1,2,1,1,7,1,N
69,1,1,1,1,1,12,8,N
69,1,1,2,1,2,4,1,N
69,2,1,6,1,2,3,2,N
70,1,1,1,1,1,11,9,N
70,1,1,1,1,1,11,9,N
70,1,1,1,1,1,11,9,N
70,1,1,1,1,1,11,9,N
70,1,1,1,1,1,11,9,N
70,1,1,1,1,1,11,9,N
70,1,1,1,1,1,5,3,N
70,1,1,1,1,1,5,3,N
70,1,1,2,1,1,11,9,N
70,2,1,2,1,1,7,7,N
70,2,3,2,1,0,3,1,4
70,2,3,4,3,1,1,8,3
70,2,4,2,1,2,7,1,N
70,2,N,5,3,1,3,6,N
71,1,1,6,1,1,8,5,N
71,1,6,2,1,1,5,6,N
72,2,1,6,1,2,3,2,N
73,1,1,2,1,1,4,6,N
73,1,4,1,1,1,9,7,N
73,1,5,1,1,1,9,8,N
74,2,3,1,1,1,1,3,N
74,2,3,1,1,1,1,3,N
74,2,3,1,1,1,9,7,N
74,2,3,1,1,1,9,7,N
74,2,3,2,1,1,6,3,N
74,2,4,2,1,1,5,4,N
75,2,3,2,3,1,5,9,6
76,1,1,6,1,1,11,8,N
76,1,N,3,1,2,5,8,3
76,2,1,1,1,1,10,7,N
76,2,1,1,1,1,10,7,N
76,2,1,1,1,1,9,3,N
76,2,3,1,1,1,4,1,N
77,1,1,2,1,1,5,6,5
79,1,4,1,1,2,7,3,N
80,1,1,8,1,2,3,3,N
80,1,4,1,1,2,5,3,N
81,1,3,6,3,1,8,9,N
81,2,4,1,1,1,11,5,N
82,1,N,5,2,2,8,0,6
83,2,4,1,1,1,12,9,N
85,2,4,2,1,1,4,3,N
86,1,2,6,3,1,5,8,3
86,1,N,5,2,2,8,6,N
86,2,3,1,1,1,9,9,N
88,1,4,7,3,1,7,6,3
88,2,3,1,1,1,4,9,N
90,1,2,4,2,0,2,4,N
90,2,3,1,2,0,3,2,N
92,1,3,1,1,1,7,8,4
92,2,2,3,1,1,12,4,1
93,2,4,8,2,1,11,5,6
94,1,1,6,1,1,9,4,N
94,2,4,1,1,2,5,3,N
0,2,1,1,3,0,7,0,2
1,1,N,8,2,1,11,4,3
1,1,N,9,2,0,9,5,5
1,2,6,4,3,1,4,0,2
2,2,1,7,2,0,3,5,4
2,2,2,7,1,0,8,5,4
3,1,N,1,1,1,2,N,N
3,1,N,1,1,1,2,N,N
3,1,N,1,1,1,2,N,N
3,1,N,1,1,1,2,N,N
3,1,N,1,1,1,2,N,N
3,1,N,1,1,1,2,N,N
3,1,N,1,1,1,2,N,N
3,1,N,1,1,1,2,N,N
3,1,N,1,1,1,2,N,N
3,1,N,1,1,1,2,N,N
3,1,N,1,1,1,2,N,N
3,1,N,1,1,1,2,N,N
3,1,N,1,1,1,2,N,N
3,2,6,5,1,2,12,7,2
4,1,4,6,3,0,2,N,2
4,1,N,3,1,2,1,N,N
4,1,N,3,1,2,1,N,N
4,1,N,3,1,2,1,N,N
4,1,N,3,1,2,1,N,N
5,2,2,4,3,0,7,1,1
6,1,N,6,1,1,3,N,N
7,1,6,1,1,1,7,0,4
7,1,6,5,2,2,N,7,N
7,2,3,7,2,1,12,2,6
10,2,N,8,1,2,3,N,N
10,2,N,8,1,2,3,N,N
10,2,N,8,1,2,3,N,N
10,2,N,8,1,2,3,N,N
12,1,N,8,1,2,3,N,N
12,1,N,8,1,2,3,N,N
12,1,N,8,1,2,3,N,N
12,1,N,8,1,2,3,N,N
12,1,N,8,1,2,3,N,N
12,1,N,8,1,2,3,N,N
12,1,N,8,1,2,3,N,N
13,1,3,4,2,0,2,2,5
13,1,6,2,3,1,N,5,4
13,1,N,6,1,1,3,N,N
13,1,N,6,1,1,3,N,N
13,1,N,6,1,1,3,N,N
13,1,N,6,1,1,3,N,N
13,1,N,6,1,1,3,N,N
13,1,N,6,1,1,3,N,N
13,1,N,6,1,1,3,N,N
13,1,N,6,1,1,3,N,N
13,1,N,6,1,1,3,N,N
13,1,N,6,1,1,3,N,N
13,1,N,6,1,1,3,N,N
13,1,N,6,1,1,3,N,N
13,1,N,6,1,1,3,N,N
13,1,N,6,1,1,3,N,N
13,1,N,6,1,1,3,N,N
13,1,N,6,1,1,3,N,N
14,1,N,9,1,1,3,N,N
14,1,N,9,1,1,3,N,N
18,1,6,2,1,1,4,1,N
18,2,6,2,1,1,4,2,N
18,2,6,6,3,0,7,1,N
18,2,6,6,3,0,7,1,N
18,2,6,6,3,0,7,1,N
19,1,6,1,1,1,4,2,N
19,2,6,1,1,1,5,1,N
19,2,6,2,1,2,5,4,N
19,2,6,6,3,1,7,3,3
20,1,6,2,1,1,7,4,N
20,1,6,8,1,2,7,2,N
20,2,6,1,1,1,5,1,N
20,2,6,1,1,1,5,1,N
20,2,6,1,1,2,7,0,N
20,2,6,1,1,2,7,0,N
21,1,6,1,1,1,7,2,N
21,1,6,2,3,0,4,0,N
22,1,1,9,1,2,9,6,N
22,1,6,1,1,2,9,7,N
22,1,6,1,1,2,9,7,N
22,1,6,1,1,2,9,7,N
22,1,6,1,1,2,9,7,N
22,1,6,1,1,2,9,7,N
22,1,6,2,1,1,7,4,N
24,1,3,5,1,1,12,4,5
24,1,6,1,2,0,5,4,N
24,1,N,3,2,2,1,6,1
24,2,6,2,1,2,5,3,N
24,2,6,2,1,2,5,3,N
24,2,6,2,1,2,5,3,N
24,2,6,2,1,2,5,3,N
24,2,6,8,1,2,8,5,N
25,1,N,8,3,2,4,1,4
25,2,6,2,1,2,7,0,N
25,2,6,6,1,1,9,5,N
26,1,2,8,1,2,7,6,N
26,1,3,3,1,0,8,8,1
26,2,6,1,1,1,10,5,N
26,2,6,2,1,2,7,1,N
27,1,1,1,1,2,9,7,N
27,2,2,8,1,2,2,2,3
28,1,1,6,1,1,10,7,N
28,1,6,1,1,1,10,6,N
28,1,6,5,1,1,4,5,N
28,2,1,1,1,1,7,0,N
28,2,6,1,1,2,10,6,N
29,1,1,1,1,2,10,3,N
29,1,1,2,1,2,10,8,N
29,2,6,2,1,2,8,3,N
29,2,6,6,1,2,9,7,N
30,1,6,1,1,1,7,7,N
30,2,6,2,1,1,8,4,N
30,2,6,2,1,1,8,8,N
31,1,6,3,1,2,10,7,N
31,2,5,4,1,0,N,9,2
32,2,1,1,1,1,9,9,N
32,2,6,1,1,2,5,3,N
34,1,2,8,1,1,5,2,1
34,2,1,9,2,2,9,0,1
35,2,6,1,1,1,7,4,N
35,2,6,5,2,2,9,4,1
36,1,N,6,1,0,1,6,5
36,2,1,2,1,2,5,1,N
36,2,4,9,1,1,5,0,N
36,2,6,1,1,1,10,8,N
37,1,5,9,1,1,6,4,4
37,1,6,1,1,2,7,0,N
37,2,1,6,1,1,12,8,N
37,2,3,2,2,2,11,9,4
37,2,6,1,1,1,7,3,N
37,2,6,2,1,2,5,7,N
38,2,1,8,1,1,7,0,N
39,1,2,5,1,0,11,7,3
39,2,1,6,2,2,12,2,6
40,1,1,1,1,1,7,5,N
40,1,2,1,2,0,6,7,N
40,1,4,7,3,1,11,8,2
40,2,1,2,1,1,8,8,N
40,2,1,6,1,2,7,0,N
42,1,1,1,1,2,5,5,N
43,1,5,1,1,2,3,6,N
44,1,6,6,1,1,5,3,N
44,1,N,3,1,1,8,3,3
44,2,1,1,1,2,10,7,N
44,2,1,2,1,1,7,5,N
45,1,2,3,1,1,1,3,2
46,2,1,1,1,1,8,0,N
46,2,1,1,1,1,8,0,N
46,2,1,8,1,2,5,0,N
47,1,1,1,1,1,9,9,N
47,1,1,1,1,1,9,9,N
47,1,1,1,1,1,9,9,N
47,1,1,1,1,1,9,9,N
47,1,1,1,1,1,9,9,N
47,1,1,1,1,1,9,9,N
47,1,1,1,1,1,9,9,N
48,2,1,1,1,1,7,7,N
48,2,1,1,1,1,7,7,N
48,2,1,1,1,1,7,7,N
48,2,1,2,1,2,N,1,4
48,2,1,5,2,1,8,8,N
